Tweet,Category,Date,Permalink
Venue is starting to fill up with 45 mins until rally...the last one until folks hit the polls tomorrow for GOP Senate Runoff @FOX10News pic.twitter.com/cHzHbHXAva,0,09/25/2017,https://twitter.com/AlexaMKnowles/status/912456206819713024
pic.twitter.com/tlMWoQQ93L,0,09/25/2017,https://twitter.com/AlexaMKnowles/status/912454296062582784
Set up outside for overflow crowd at Roy Moore rally in Fairhope. One hour away. Watch @FOX10News tonight for a recap pic.twitter.com/Sabno7qOwA,0,09/25/2017,https://twitter.com/AlexaMKnowles/status/912453001490698240
Local & national media ready. Roy Moore rally less than 2 hours away. Expecting a packed house @Oak Hollow Farm in Fairhope @FOX10News pic.twitter.com/2vBZYBnE1t,0,09/25/2017,https://twitter.com/AlexaMKnowles/status/912443993610432519
Moore supporters here early for rally at 7 in Fairhope. Spotlight also on former WH Chief Strategist Steve Bannon coming tonight @FOX10News pic.twitter.com/eWTZw4KxBo,0,09/25/2017,https://twitter.com/AlexaMKnowles/status/912433378007375872
Tow truck going up there now. Spanish Fort Police have both ramps to Bayway in Baldwin blocked. Diverting traffic off I-10 W. @FOX10News pic.twitter.com/u8Wqwamnd0,0,09/18/2017,https://twitter.com/AlexaMKnowles/status/909972740890906624
Wreck on WB Bayway at Govt exit. Take the causeway. Lots of 18 wheelers bumper to bumper. Traffic moving slowly now in 1 lane @FOX10News pic.twitter.com/04oeqKBd2f,0,09/18/2017,https://twitter.com/AlexaMKnowles/status/909970727125831681
You don't see this every day: Mobile Bay has receded near the Battleship. People are stopping by to check it out. #hurricaneIrma @FOX10News pic.twitter.com/opwvyjTwht,0,09/11/2017,https://twitter.com/AlexaMKnowles/status/907352037347794945
This truck FULL of supplies is heading to Houston in minutes! Thanks to all those who participated in FOX10 Together for Texas! @FOX10News pic.twitter.com/UWaJvDhYEE,0,09/09/2017,https://twitter.com/AlexaMKnowles/status/906487665989693445
Accident on I-10W at Govt. St. exit. Car being towed w/ FL plate. A lot more drivers than usual on the road this morning. @FOX10News pic.twitter.com/e7aRrrfjsu,0,09/09/2017,https://twitter.com/AlexaMKnowles/status/906465630924177409
"Update: haven't moved much, lots of brake lights. Looks like a stalled car + many FL drivers headed thru Wallace Tunnel this AM. @FOX10News",0,09/09/2017,https://twitter.com/AlexaMKnowles/status/906464218278449152
"I've never sat in traffic on the Bayway this early. Most of the license plates I see are from FL, headed west. #HurricaneIrma @FOX10News pic.twitter.com/YBAD4Jto4M",0,09/09/2017,https://twitter.com/AlexaMKnowles/status/906460023030796288
Dozer is happy to be out of the car after a 12+ hour drive from south Florida. See him tonight on @FOX10News #HurricaneIrma2017 #roadtrip pic.twitter.com/j3sK6kHPPP,0,09/07/2017,https://twitter.com/AlexaMKnowles/status/905953499426500608
They're back! @team_sheriff deputies are home after spending more than a week in Houston feeding 1st responders. Welcome back! @FOX10News pic.twitter.com/1pMcekpaN1,0,09/07/2017,https://twitter.com/AlexaMKnowles/status/905952658372120576
We will be there as they're welcomed home! See it tonight on @FOX10News https:// twitter.com/team_sheriff/s tatus/905859677124218880 …,0,09/07/2017,https://twitter.com/AlexaMKnowles/status/905925296536334336
". @StPaulsMobile showed up big, donating thousands of items to VOA in Mobile for Harvey victims. Full story tonight on @FOX10News at 9! pic.twitter.com/DegNH5xMsg",0,09/06/2017,https://twitter.com/AlexaMKnowles/status/905544130989875201
This is so sad.,0,09/14/2017,https://twitter.com/Alibabe_store/status/908236509052002304
Retweeted FOX10News | WALA ( @FOX10News ): Baldwin Country drop off points for Harvey relief http://www. fox10tv.com/story/36293315 /baldwin-country-drop-off-points-for-harvey-relief … http:// fb.me/8Qg6dHgKj,0,09/05/2017,https://twitter.com/anatomy_shoppe/status/905157798375325697
Hot cops,0,09/19/2017,https://twitter.com/AnneTroue/status/910296731945971712
"So basically she doesn't see an issue with the sign. Yeah she has a right to free speech, but it doesn't mean she's free of consequences.",0,09/18/2017,https://twitter.com/ATM25/status/909756814606176256
@FOX10News the feed for the #Carolina game keeps breaking up...,0,09/24/2017,https://twitter.com/Auburnfan109/status/912000368342716416
How very sad,0,09/15/2017,https://twitter.com/Bama24549572454/status/908811882903097345
Thanks for report on #coyotes . Our mutual friend Jane says there are also some near Schillinger/Grelot area. @Bob_Grip @dixieagle @FOX10News,0,09/20/2017,https://twitter.com/BamaStephen/status/910701179197419520
Little bit of ugly #weather rolling into #MobileAL . @FOX10News @NWSMobile @rzweather @Chris_WPMI @spann @JohnnyParker012 #wx pic.twitter.com/BvR1jH1Uys,0,09/20/2017,https://twitter.com/BamaStephen/status/910637728470933506
Evening #rainbow in #MobileAL . #ALwx #wx #Weather @FOX10News @NWSMobile @Chris_WPMI @spann @JohnnyParker012 @rzweather @simpsonwhnt pic.twitter.com/rXOb2zngIv,0,09/12/2017,https://twitter.com/BamaStephen/status/907467797780996096
Why are you guys reposting a story from a week ago??,0,09/14/2017,https://twitter.com/benwathen63/status/908300455176011778
Very sad prayers for the ones that were hurt,0,09/15/2017,https://twitter.com/BetteLogan14/status/908810819038846976
Bless you,0,09/04/2017,https://twitter.com/BetteLogan14/status/904774198211563523
@SaralandSchools has reason to be proud! @FOX10News http://www. fox10tv.com/story/36477519 /national-honor-for-saraland-elementary …,0,09/28/2017,https://twitter.com/Bob_Grip/status/913483606877597696
@MooreSenate live now on @FOX10News,0,09/26/2017,https://twitter.com/Bob_Grip/status/912860371601551360
"OK, ladies and gentlemen, time to move over to the set for @FOX10News at 9. See you then!",0,09/26/2017,https://twitter.com/Bob_Grip/status/912856127934746624
Good time to review our @FOX10News /Strategy Research statewide poll of last week. It projected a 54%/46% Moore victory..,0,09/26/2017,https://twitter.com/Bob_Grip/status/912847266796511233
@FOX10News reporter @LeepeckReporter is at the Strange/Moore debate in Montgomery. His report at 9 p.m.,0,09/21/2017,https://twitter.com/Bob_Grip/status/910995617845006341
"@FOX10News / Strategy Research poll of 2K likely #GOP #ALSEN voters shows @MooreSenate with 54%, @lutherstrange 46%",0,09/21/2017,https://twitter.com/Bob_Grip/status/910990046194491392
NEW #ALSEN poll: Results of @FOX10News statewide poll btwn @SenatorStrange & @MooreSenate at 5pm #alpolitics,0,09/21/2017,https://twitter.com/Bob_Grip/status/910891939603664896
Have you seen Duke or CJ? They're going to be on @FOX10News #Fugitive Files tonight at 5. #turnthemin pic.twitter.com/Ix4CLKwpEO,0,09/20/2017,https://twitter.com/Bob_Grip/status/910598528182845440
Live in #Gulfport ? Have you seen these 2? They'll be on @FOX10News #FugitiveFiles tonight http://www. fox10tv.com/story/36359539 /thieves-suck-up-money-from-vacuum-machines-says-pd …,0,09/13/2017,https://twitter.com/Bob_Grip/status/908070121280819200
PREVIEW: James Pritchard will be on @FOX10News #FugitiveFiles tonight. Accused of stabbing a sleeping man. 208-7000 pic.twitter.com/o7HiloO6tX,0,09/06/2017,https://twitter.com/Bob_Grip/status/905497405243752449
There is more here! Please listen to the parents about this and other schools. Most are afraid to speak out because of intimidation.,0,09/14/2017,https://twitter.com/BohikaVlad/status/908351187900039170
Just changing you illegal action,0,09/11/2017,https://twitter.com/BrianCl57924113/status/907300791714816001
That will do it! FINAL @MT_Blount_HS_FB 7 @McTJacketsFB 22 Highlights and post coming up on @FOX10News !,0,09/29/2017,https://twitter.com/BriMacNaught/status/913958952265797632
It's GAME DAY!!! I'm talking @MT_Blount_HS_FB & @McTJacketsFB on @FOX10News starting at 4! #GOTW,0,09/29/2017,https://twitter.com/BriMacNaught/status/913783098801885184
According to @JagsFootball website Richard Owens will now be the OC for the Jags. @FOX10News pic.twitter.com/M0Gbb7lZFF,0,09/25/2017,https://twitter.com/BriMacNaught/status/912323353742069760
". @JagsFootball OC, Bryant Vincent steps down from duties. @FOX10News",0,09/25/2017,https://twitter.com/BriMacNaught/status/912310686855958528
Two words. Eric. Poellnitz. @trmillertigers 14 @LeopardFtball 35 @FOX10News pic.twitter.com/VLERddli4k,0,09/22/2017,https://twitter.com/BriMacNaught/status/911408213760897024
HALF @trmillertigers 14 @LeopardFtball 13 @FOX10News,0,09/22/2017,https://twitter.com/BriMacNaught/status/911393962820358146
END OF 1ST QTR @trmillertigers 7 @LeopardFtball 0 @FOX10News,0,09/22/2017,https://twitter.com/BriMacNaught/status/911386165420412929
T.R. Miller strikes first with a 2 yard TD from Demarquis McMillan. 6:35 left in 1st Qtr T.R. Miller 7 @LeopardFtball 0 @FOX10News,0,09/22/2017,https://twitter.com/BriMacNaught/status/911382700124200960
The cutest thing you'll see all day the @MobileChristian little leopards giving us a pregame show! @FOX10News pic.twitter.com/sEqWInyBwK,0,09/22/2017,https://twitter.com/BriMacNaught/status/911375235500429312
. @JasonSmithFox10 looking fly today for our tailgate weather out at @MobileChristian ! Find out what the weather will like on @FOX10News pic.twitter.com/2w6Ujqq5PE,0,09/22/2017,https://twitter.com/BriMacNaught/status/911342256531091456
A very happy @CoachFriley tonight after a big region win over Theodore! Hear from him @9:47 on @FOX10News ! pic.twitter.com/0VP2amWkQn,0,09/21/2017,https://twitter.com/BriMacNaught/status/911051976250658816
END OF 1ST QTR @TheodoreBobcats 0 @DHS_Warriors 0 @FOX10News,0,09/21/2017,https://twitter.com/BriMacNaught/status/911023431524737025
Last night of summer calls for some Thursday night high school football action @FOX10News pic.twitter.com/2DocHT70Ze,0,09/21/2017,https://twitter.com/BriMacNaught/status/911009214620999680
Gus Malzahn's statement regarding Sean White @FOX10News pic.twitter.com/MBkbFHhUHB,0,09/18/2017,https://twitter.com/BriMacNaught/status/909803039925657600
Saraland takes the lead as West connects with Jakyrus Williams. 9:48 to go in the 2nd qtr Saraland 14 @MT_Blount_HS_FB 7 @FOX10News,0,09/15/2017,https://twitter.com/BriMacNaught/status/908854266554667008
END OF FIRST QTR Saraland 7 @MT_Blount_HS_FB 7 @FOX10News,0,09/15/2017,https://twitter.com/BriMacNaught/status/908852661734248449
Play of the year material @MT_Blount_HS_FB 's Kyle Cass pulling out all the moves on this TD @FOX10News @espn @SportsCenter pic.twitter.com/bxPSSu0J7R,0,09/15/2017,https://twitter.com/BriMacNaught/status/908849264142495744
It's GAME DAY!! BIG @AL6AFootball game between Saraland and Blount tonight! I'll be live starting at 4 on the one and only @FOX10News !,0,09/15/2017,https://twitter.com/BriMacNaught/status/908746836923609088
END OF 1ST QTR MGM 0 Murphy 20 @FOX10News,0,09/14/2017,https://twitter.com/BriMacNaught/status/908490092209111040
Thanks for being a loyal follower!,0,09/14/2017,https://twitter.com/BriMacNaught/status/908471765512462338
Another beautiful night for some Thursday night HS football! 45 minutes till kickoff! Stay here for updates of MGM v Murphy @FOX10News pic.twitter.com/ptHfvXegpM,0,09/14/2017,https://twitter.com/BriMacNaught/status/908469638991876098
The @MurphyPantherFB take the field for warmups @FOX10News pic.twitter.com/ypfOOK30Ud,0,09/14/2017,https://twitter.com/BriMacNaught/status/908467354450919424
Thank you!! You have an amazing group of students!,0,09/12/2017,https://twitter.com/BriMacNaught/status/907801634553647104
Jags starting QB Cole Garvin heads to the locker room with right shoe off. No word on return. Next man up is Dallas Davis @FOX10News pic.twitter.com/ly5J49A09T,0,09/08/2017,https://twitter.com/BriMacNaught/status/906310374118621186
Beautiful night for some @JagsFootball ! @SunBelt @FOX10News pic.twitter.com/ar08yVrZwt,0,09/08/2017,https://twitter.com/BriMacNaught/status/906286717824622592
The calm before the storm. @FOX10News pic.twitter.com/PLqVMs7OVc,0,09/08/2017,https://twitter.com/BriMacNaught/status/906272092362039296
Now I'm over at Ladd-Peebles for the @LeFloreHSMCPSS vs @RaidersRain game! Stay here for updates! @FOX10News,0,09/07/2017,https://twitter.com/BriMacNaught/status/905937028478627840
Heading out to Jag Fest soon for @JagsFootball pep rally! @JagNationUSA be ready!! @FOX10News,0,09/07/2017,https://twitter.com/BriMacNaught/status/905893557009047552
. @JagsFootball @JR1ERA is the definition of a good teammate. Find out why tonight on @FOX10News !,0,09/05/2017,https://twitter.com/BriMacNaught/status/905163818988339201
Game week preparation under the lights for @JagsFootball ! Oklahoma State vs USA on Friday. @FOX10News pic.twitter.com/kdSFk8psT1,0,09/04/2017,https://twitter.com/BriMacNaught/status/904877806928240640
Or... Open up thousands of jobs...,0,09/03/2017,https://twitter.com/BWCDAD/status/904537445777203200
Fairhope loves @FOX10News ! #baldwinproud pic.twitter.com/4UOPtOZoC5,0,09/26/2017,https://twitter.com/carolines_books/status/912725464514473984
@FOX10News #baldwinproud #fairhopepirates pic.twitter.com/DylHBPihM8,0,09/26/2017,https://twitter.com/carolines_books/status/912720088784080898
Nothing like @FOX10News visiting our classroom!! #baldwinproud #bcemints pic.twitter.com/kfMBEi28Li,0,09/26/2017,https://twitter.com/carolines_books/status/912719421042561024
Auburn is a beautiful college I enjoy watching games,0,09/26/2017,https://twitter.com/cassie18365/status/912838066766843905
Back to front on my knees looking under each seat inspection,0,09/20/2017,https://twitter.com/cassie18365/status/910672816571215874
30 years a go I was a van driver and preschool teacher for a church daycare my system head count and full inspection of van back to front,0,09/20/2017,https://twitter.com/cassie18365/status/910672506205356037
"One thing I do know coming against what God ordain is destruction,can you assure me that State regulation will stop this type tragedy again",0,09/20/2017,https://twitter.com/cassie18365/status/910666783387934720
It's never boring in the 251!,0,09/25/2017,https://twitter.com/CassieFambro/status/912441711837802496
Wow!! How many more!!!,0,09/26/2017,https://twitter.com/ceeceed4/status/912739674036326401
Thank You @BriMacNaught @FOX10News Wonderful story about wonderful kids. Proud to be their principal. #oneheartbeat pic.twitter.com/wPnyky8Y6b,0,09/12/2017,https://twitter.com/chip_menton/status/907800362949718017
what a great story. Thank you Fox 10.,0,09/12/2017,https://twitter.com/chip_menton/status/907784088605642752
"Lol. It's either that, or OMG DISABLED KID DOES ACTIVITY OTHERS DO BUT THEY'RE DISABLED so.... Horrible",0,09/21/2017,https://twitter.com/ChrisDisability/status/910864144496173056
WTF?!?!?,0,09/25/2017,https://twitter.com/christyallison/status/912507734679064576
Wait...what???,0,09/25/2017,https://twitter.com/christyallison/status/912501489054228480
"Wonderful Coastguard, thank you for saving so many lives",0,09/25/2017,https://twitter.com/cindybjdiehl/status/912320184085630976
. @natejones333 is ready to talk immunotherapy with @LeniseLigon on @FOX10News ! @usamci #fightsmarter pic.twitter.com/tCu66tZ6Bt,0,09/26/2017,https://twitter.com/cmcphail/status/912816354054623235
Setting up for the #GORun with @rodrocconi doing the live shots. @Asha_Staples @FOX10News @USAMCI pic.twitter.com/OpSTpLbo1k,0,09/16/2017,https://twitter.com/cmcphail/status/909019147991961601
Great job Bri!,0,09/13/2017,https://twitter.com/CoasterJake/status/907852396432429057
So stupid.,0,09/20/2017,https://twitter.com/copperrealdeal/status/910652520506249217
"LOVE MY President, but i’m voting for @judgeroymooreAL to #MAGA",0,09/22/2017,https://twitter.com/cosette_baker/status/911408597409714176
Good job Coasties. You are very appreciated.,0,09/24/2017,https://twitter.com/cothran_glen/status/911830529674301440
Couldn't squeeze in the city name or you may not get a click?,0,09/12/2017,https://twitter.com/Ctomemobile/status/907756243141513217
"There will be destruction tonight , cars on fire, stores robbed cause that's all they know they haven't evolved",0,09/15/2017,https://twitter.com/Dav4Davis/status/908797522646364164
THREE YEARS!?! MCPSS needs to layoff a high priced admin & test all schools for lead contamination NOW. @FOX10News http://www. fox10tv.com/story/36285292 /mcpss-hires-firm-to-test-all-schools-for-lead-contamination-within-three-years …,0,09/04/2017,https://twitter.com/deerichards/status/904779115739443201
@FOX10News we need to talk about an appropriate time to call if you want me to participate in a survey.,0,09/20/2017,https://twitter.com/Diana_Ridley/status/910661580697800705
Local teen designs t-shirt to benefit @austinpetsalive @FOX10News #hurricaneharvey2017 #dogs pic.twitter.com/D4L51Rqe4O,0,09/05/2017,https://twitter.com/disabilitydog/status/905272684463915008
Uh..... You are way wrong,0,09/19/2017,https://twitter.com/dnd6469/status/910309600729161728
"Shameful, there is no reason every child shouldn't be protected equally by regulations.",0,09/21/2017,https://twitter.com/dotthoward/status/910957240638681099
"Keep working Moore supporters. Fox polls are are not very reliable, they picked Hillary as the clear winner of the presidency.",0,09/24/2017,https://twitter.com/drmrs121/status/911916427694702592
Hate this.,0,09/21/2017,https://twitter.com/DYWFLORIDA/status/910914675994431489
,0,09/05/2017,https://twitter.com/DYWFLORIDA/status/905252926125432838
4/4 EMS arrived and transported the mom and healthy baby girl to a local hospital. #greatcatch,0,09/19/2017,https://twitter.com/ECSONews/status/910258224519159808
3/4 Deputy Gallion assisted the mother and was able to bring her baby girl into the world.,0,09/19/2017,https://twitter.com/ECSONews/status/910258190700498947
2/4 He needed help. Sgt. Tyree immediately requested an . Deputy Gallion arrived to assist the family while Sgt. Tyree watched for EMS.,0,09/19/2017,https://twitter.com/ECSONews/status/910258121150550017
"After fielding numerous , , &social media posts…here it is, here is your ECSO hot cop video. @WKRG @FOX10News @pnj @WUWF pic.twitter.com/7mQ8kAMakz",0,09/18/2017,https://twitter.com/ECSONews/status/909927060109369344
2/2 Here's a link to the document Sheriff Morgan references in the video: https://www. dropbox.com/s/z9846f1d3hi3 pg6/Budget2017.pdf?dl=0 … . Photo Courtesy: Joe Pursell,0,09/14/2017,https://twitter.com/ECSONews/status/908394041380831232
3/3 Call the ECSO at 436-9620 or Crime Stoppers at 433-STOP if you have any info regarding this robbery or the suspect shown below.,0,09/14/2017,https://twitter.com/ECSONews/status/908370666012987394
2/3 The suspect was last seen running north through the parking lot toward Kingsfield Road.,0,09/14/2017,https://twitter.com/ECSONews/status/908370462941511681
@AETV @mymagic106 @1027NASHFM @AllieWEAR @NR1620 @nwfdailynews,0,09/13/2017,https://twitter.com/ECSONews/status/908034387127697408
Wheel of Fugitives Promo @pnj @WKRG @northescambia @PensacolaDaily @MiltonPost @PensaScope @1370WCOA @WPNNTalk790 @WUWF @wsretv @FOX10News pic.twitter.com/w3yaaZrBaM,0,09/13/2017,https://twitter.com/ECSONews/status/908033027627999233
2/2 If you have any information about Lamb’s whereabouts call Crime Stoppers at 433-STOP or the ECSO at 436-9620.,0,09/12/2017,https://twitter.com/ECSONews/status/907689073963401218
2/2 Two active warrants for two counts of possession of a weapon by a convicted felon & aggravated assault with a deadly weapon.,0,09/05/2017,https://twitter.com/ECSONews/status/905145539385319424
UPDATE: Horace Elliot has been located! Thank you for the RTs!,0,09/03/2017,https://twitter.com/ECSONews/status/904426489030070273
Call the ECSO at 436-9620 if you see or have seen Mr Elliot!,0,09/03/2017,https://twitter.com/ECSONews/status/904422393837490176
pic.twitter.com/x4fp0ZIzJJ,0,09/21/2017,https://twitter.com/Encartele/status/910894874987257857
well that's a start going to have to dig deep to come up with the 100 billion. Ask folks from the 9th ward,0,09/14/2017,https://twitter.com/Ericsyzf600/status/908505008479580162
Perhaps he rode it out,0,09/20/2017,https://twitter.com/ethomas1965/status/910640678417309697
Proud to partner with @FOX10News and @InfirmaryHealth for getting the word out about #ProstateCancer Screening. 404 men screened!,0,09/22/2017,https://twitter.com/FairhopeUrology/status/911266741761839105
Tune in to @FOX10News and @Studio10WALA at 9. @DrCKeel will be discussing @InfirmaryHealth free #ProstateCancer Screening,0,09/21/2017,https://twitter.com/FairhopeUrology/status/910855405428989952
Check out @Studio10WALA with @FOX10News tomorrow. @DrCKeel will be discussing #ProstateCancerAwarenessMonth with @ChasityByrd,0,09/06/2017,https://twitter.com/FairhopeUrology/status/905601079794159616
Girl. I cannot imagine. I'm so sorry this happened.,0,09/21/2017,https://twitter.com/FFRENCHkiss321/status/910909877941350400
,0,09/21/2017,https://twitter.com/FFRENCHkiss321/status/910905643867009024
"Good point. They must think it's a nothingburger."" All the folks should just move along.""",0,09/27/2017,https://twitter.com/ForMotionCreatv/status/913163974283190273
Good grief...people are such whinny babies.,0,09/28/2017,https://twitter.com/FrmrGrlie/status/913458810026684418
Hey Sarah you and Chasity look great together on the news this morning!,0,09/05/2017,https://twitter.com/GauldenGrace/status/905048102117277697
"Million Father March"" in Mobile",0,09/20/2017,9.10504E+17
All day cares should be regulated.,0,09/20/2017,https://twitter.com/glamama/status/910652368718528512
"S&H Towing & Recovery on scene, left lane of traffic is open, right lane and shoulder are still closed. @mynbc15 @FOX10News @WKRG pic.twitter.com/2Rc2VxItDY",0,09/28/2017,https://twitter.com/GrandBayFire/status/913518749080207363
GB FD & St Elmo FD on scene of a Commercial Vehicle Fire I10 WB at MM7. Fire is now out & tow trucks are on scene. @mynbc15 @FOX10News @WKRG,0,09/28/2017,https://twitter.com/GrandBayFire/status/913517611123478528
"Transformer Fire Old Pascagoula Rd and Ramsey Rd, ROAD IS CLOSED between Ramsey Blvd & Old Pasc. @MobileALTraffic @mynbc15 @FOX10News @WKRG pic.twitter.com/RVcEc6SCa6",0,09/21/2017,https://twitter.com/GrandBayFire/status/910993733197451264
"All Grand Bay units are clear from Mcgehee Rd and Hwy 188, be advised Hwy 188 is now BACK OPEN. @MobileALTraffic @NBC15News @FOX10News @WKRG",0,09/19/2017,https://twitter.com/GrandBayFire/status/910140248134488065
"Only 1 lane of Highway 188 is open at this time, expect delays. @NBC15News @FOX10News @WKRG @WKRG_Katarina pic.twitter.com/Srhm8C8v09",0,09/19/2017,https://twitter.com/GrandBayFire/status/910128205331419137
"No children injured from the bus, @ALLAWENF @team_sheriff & MCPSS Transportation on scene. @NBC15News @FOX10News @WKRG pic.twitter.com/srilpjMvcf",0,09/19/2017,https://twitter.com/GrandBayFire/status/910127268239937536
All Departments are now in service from Beverly Rd. Thanks to LifeFlight for their help. @MobileALTraffic @LOCAL15NEWS @FOX10News @WKRG pic.twitter.com/43Z6R0mvor,0,09/14/2017,https://twitter.com/GrandBayFire/status/908493222187552768
LifeFlight was requested and flew 1 patient from the accident. Beverly Rd remains closed. @MobileALTraffic @LOCAL15NEWS @FOX10News @WKRG pic.twitter.com/ocbfOOIIyx,0,09/14/2017,https://twitter.com/GrandBayFire/status/908460580327084032
"All units are in service from I10 EB, also all lanes of I10 EB at MM 8 are now BACK OPEN. @MobileALTraffic @LOCAL15NEWS @FOX10News @WKRG",0,09/11/2017,https://twitter.com/GrandBayFire/status/907140159845670912
Will update when I know more.,0,09/11/2017,https://twitter.com/GrandBayFire/status/907120372868411392
No further info at this time.,0,09/11/2017,https://twitter.com/GrandBayFire/status/907120272041549824
MM 8 near McDonald Rd Exit.,0,09/11/2017,https://twitter.com/GrandBayFire/status/907119569487228928
Seven Hills Critical Incident Response Team en-route to I10 due to the circumstances involving the Accident. @LOCAL15NEWS @FOX10News @WKRG,0,09/11/2017,https://twitter.com/GrandBayFire/status/907107227286294529
EMS is also on scene advising 1 Fatality. Seven Hills Fire Rescue's Tragedy Responce Team also en-route. @LOCAL15NEWS @FOX10News @WKRG,0,09/11/2017,https://twitter.com/GrandBayFire/status/907105361378861057
"Fire is out at this time, Grand Bay and Bayou units are now in service. Bait Shop was a total loss. @LOCAL15NEWS @FOX10News @WKRG pic.twitter.com/4CD32qHlWw – bei Becca's Roughwater Bait, Beer, And Tackle",0,09/07/2017,https://twitter.com/GrandBayFire/status/905928459989512193
Missing Johns. Sure wish they were still in the mix. @FOX10News @NWSNHC #johnhope #johneddthompson #Irma2017 #irma pic.twitter.com/XODpNEGJSv,0,09/09/2017,https://twitter.com/GREENLAWOFFICE/status/906576820916682753
"This week Lucy's recipe on @FOX10News is healthy breakfast enchiladas with eggs, black beans and veggies. http:// bit.ly/2fScHM1 pic.twitter.com/wpQhmtk9zm",0,09/29/2017,https://twitter.com/GreersCashSaver/status/913832540330496000
This week Lucy's recipe on @FOX10News is a great recipe to spruce up your pork tenderloin. http:// bit.ly/2yt7pyi pic.twitter.com/zKZSoSyE5f,0,09/22/2017,https://twitter.com/GreersCashSaver/status/911299335954030592
"This week Lucy's recipe on @FOX10News is three delicious, healthy hummus dips: classic, lemon & Mediterranean! http:// bit.ly/2y1LPjk pic.twitter.com/bJxY1zyvhE",0,09/15/2017,https://twitter.com/GreersCashSaver/status/908765398279053313
This week Lucy's recipe on the @FOX10News is a delicious Mexican tortilla layered casserole! http:// bit.ly/2xe7it9 pic.twitter.com/WaUCn33JPK,0,09/08/2017,https://twitter.com/GreersCashSaver/status/906220884364546048
"This week Lucy's recipe on @FOX10News is healthy breakfast enchiladas with eggs, black beans and veggies. http:// bit.ly/2fScHM1 pic.twitter.com/I8z4e3PbO8",0,09/29/2017,https://twitter.com/GreersMarket/status/913832542016610304
This week Lucy's recipe on @FOX10News is a great recipe to spruce up your pork tenderloin. http:// bit.ly/2yt7pyi pic.twitter.com/87AqlCgHEu,0,09/22/2017,https://twitter.com/GreersMarket/status/911299336394477572
"This week Lucy's recipe on @FOX10News is three delicious, healthy hummus dips: classic, lemon & Mediterranean! http:// bit.ly/2y1LPjk pic.twitter.com/qck4PBUUZW",0,09/15/2017,https://twitter.com/GreersMarket/status/908765395573776384
This week Lucy's recipe on the @FOX10News is a delicious Mexican tortilla layered casserole! http:// bit.ly/2xe7it9 pic.twitter.com/SN9FJSylDh,0,09/08/2017,https://twitter.com/GreersMarket/status/906220883437637634
