username|date|retweets|favorites|text|is_retweet|ID|permalink|address|latitude|longitude|latlongerr
CNN|2017-09-05 23:33:58|234|431|'Miami Beach Mayor Philip Levine on Hurricane  Irma  prep: "We''re not taking any chances"  http://cnn.it/2eDN8NQ   http://cnn.it/2j1QGyj  '|false|905272838554361856|/CNN/status/905272838554361856||||
CNN|2017-09-12 10:26:27|54|147|Florida Gov. Rick Scott is speaking about Hurricane  Irma  recovery effort. Watch:  http://CNN.it/go   pic.twitter.com/Fi9Mah8aP9|false|907611366608969728|/CNN/status/907611366608969728||||
CNN|2017-09-08 00:34:56|250|310|As #Irma  moves toward the US, we look back at some of the most devastating storms to form over the Atlantic  http://cnn.it/2xaNC8A   pic.twitter.com/o3gHi8aywy|false|906012959041699841|/CNN/status/906012959041699841||||
CNN|2017-09-03 07:15:07|209|259|Hurricane  Irma  is swirling in the Atlantic and giving few indications of a future path  http://cnn.it/2euRHtD   pic.twitter.com/7MarLdnjGs|false|904301728392245249|/CNN/status/904301728392245249||||
CNN|2017-09-11 09:31:31|859|1263|There is not a single plane in the sky over Florida, thanks to #Irma   http://cnn.it/2jk1kAX    (radar: @flightradar24 ) pic.twitter.com/eNlC02AGqR|false|907235156116824067|/CNN/status/907235156116824067||||
CNN|2017-09-06 19:43:04|171|219|'At least one person, an infant, died in  Irma ''s wrath in Barbuda, a government official said  http://cnn.it/2w8aPUU   pic.twitter.com/7QeqIjjfEQ'|false|905577116774879232|/CNN/status/905577116774879232||||
CNN|2017-09-03 11:51:59|215|338|Where will Hurricane  Irma  go? Nobody knows  http://cnn.it/2vWwRtv   pic.twitter.com/jbmz070Cwf|false|904371404409327617|/CNN/status/904371404409327617||||
CNN|2017-09-04 22:20:40|877|897|Hurricane  Irma  has strengthened to a Category 4 storm, prompting emergency declarations in Florida and Puerto Rico  http://cnn.it/2iX2GRW   pic.twitter.com/EQHFeiRbll|false|904892005347667969|/CNN/status/904892005347667969||||
CNN|2017-09-12 11:27:17|364|1034|As  Irma  raged, Floridians stopped to take care of creatures great and small  http://cnn.it/2wWU1SJ   pic.twitter.com/70cyOxJwXJ|false|907626676317769728|/CNN/status/907626676317769728||||
CNN|2017-09-11 23:15:56|191|317|This aerial footage shows the damage caused by Hurricane  Irma  in Goodland, Florida.  http://cnn.it/2h0morK   pic.twitter.com/kAv6usRokf|false|907442625799737349|/CNN/status/907442625799737349||||
CNN|2017-09-08 04:54:44|111|218|People stock up on food and water and evacuations are underway in Bahamas as the country braces for #Hurricane   Irma   http://cnn.it/2eQc88a   pic.twitter.com/0JcHbQqBYp|false|906078336341901312|/CNN/status/906078336341901312||||
CNN|2017-09-04 18:51:42|321|434|Hurricane  Irma  strengthens as it heads toward Leeward Islands, upgraded to Category 4, NHC says__NEWLINE__ http://cnn.it/2vZIYpU   pic.twitter.com/FNBvT5ebj9|false|904839416262402048|/CNN/status/904839416262402048||||
CNN|2017-09-09 09:00:21|43|136|How Florida’s seniors are prepping for Hurricane #Irma   http://cnn.it/2xiBHq6   pic.twitter.com/JWTAJfACTn|false|906502536429010945|/CNN/status/906502536429010945||||
CNN|2017-09-11 18:19:19|122|172|Hurricanes  Irma  and Harvey combined could be just as expensive as Hurricane Katrina, according to a new estimate  http://cnn.it/2wTe7Qj   pic.twitter.com/2Ayqs0dy2o|false|907367982866878464|/CNN/status/907367982866878464||||
CNN|2017-09-08 07:36:32|164|213|Officials are giving updates on preparations as Hurricane  Irma  closes in on Florida. Watch:  http://CNN.it/go   pic.twitter.com/GW7Ucl4MNB|false|906119057341947906|/CNN/status/906119057341947906||||
CNN|2017-09-11 22:45:40|626|976|'This timelapse shows the extent of flooding in Charleston, South Carolina as  Irma ''s path of destruction continues  http://cnn.it/2w2Psck   pic.twitter.com/m5x8TtLHRw'|false|907435010835218432|/CNN/status/907435010835218432||||
CNN|2017-09-07 07:47:26|1458|1034|Hurricane  Irma  has left death and devastation in its wake as it barrels through the northern Caribbean  http://cnn.it/2j6w0oX   pic.twitter.com/Pj4K0hNNto|false|905759412513628162|/CNN/status/905759412513628162||||
CNN|2017-09-09 01:31:12|732|720|These devastating images show the destruction Hurricane  Irma  left as the storm ripped through parts of the Caribbean  http://cnn.it/2eU6L8a   pic.twitter.com/84vkzSAeT3|false|906389503404859393|/CNN/status/906389503404859393||||
CNN|2017-09-12 03:05:12|88|131|Delta cancels over a thousand flights in Atlanta on Monday due to #Irma   http://cnn.it/2y1nMC7   http://snpy.tv/2eS1YjW  |false|907500325765914624|/CNN/status/907500325765914624||||
CNN|2017-09-09 20:50:03|63|146|'Inside FEMA''s command center as Hurricane #Irma  approaches  http://cnn.it/2xmNDap   pic.twitter.com/AQIm0pIpU4'|false|906681138634219520|/CNN/status/906681138634219520||||
CNN|2017-09-14 11:38:08|156|261|'Florida''s orange industry was headed for its best harvest in a long time. Then, Hurricane  Irma  struck  http://cnn.it/2wZcal9   pic.twitter.com/7v4mBghjz2'|false|908354183136411648|/CNN/status/908354183136411648||||
CNN|2017-09-09 05:01:53|1258|2151|This airplane flew directly into #Irma   http://cnn.it/2fa08vr   pic.twitter.com/iABpvbst70|false|906442523433996294|/CNN/status/906442523433996294||||
CNN|2017-09-11 03:56:49|513|1181|Manatees were rescued after being stranded near Sarasota as  Irma  sucked up water from bays along the Florida coast  http://cnn.it/2jhYhZX   pic.twitter.com/ENL4ZWSiql|false|907150925948649473|/CNN/status/907150925948649473||||
CNN|2017-09-09 13:03:02|534|575|Irma  is now a Cat. 3 hurricane, with sustained winds of 125 mph, but expected to strengthen before reaching Florida  http://cnn.it/2wR1LWq   pic.twitter.com/Gfbv12JtlY|false|906563611916734465|/CNN/status/906563611916734465||||
CNN|2017-09-08 10:22:04|775|668|These devastating images show the destruction Hurricane  Irma  left as the storm ripped through parts of the Caribbean  http://cnn.it/2xRarev   pic.twitter.com/oSoSkKF2QZ|false|906160715454705665|/CNN/status/906160715454705665||||
CNN|2017-09-08 23:00:32|339|509|'Monroe County mayor on residents not leaving for #Irma : "Anybody that is saying that they''re not leaving is a fool"  http://cnn.it/2eUOs2x  '|false|906351587341295616|/CNN/status/906351587341295616||||
CNN|2017-09-11 06:11:05|93|181|Schools to close in several Alabama districts, with #Irma  expected to impact area as it moves north out of Florida  http://cnn.it/2gXSioG   pic.twitter.com/1JKMsEYfk8|false|907184717061124097|/CNN/status/907184717061124097||||
CNN|2017-09-08 13:55:04|60|223|'President Trump''s Mar-a-Lago estate in Palm Beach, Florida, closes ahead of Hurricane  Irma   http://cnn.it/2xbtDa1   pic.twitter.com/Pi1V1YukTG'|false|906214316730351616|/CNN/status/906214316730351616||||
CNN|2017-09-12 04:45:03|121|167|An estimated 10,000 who rode out  Irma  in the Florida Keys may require evacuation, the US Department of Defense said  http://cnn.it/2gXKiYi  |false|907525450515275776|/CNN/status/907525450515275776||||
CNN|2017-09-11 18:07:11|610|528|A FL Pizza Hut manager threatened to punish employees who missed shifts by evacuating too early for Hurricane  Irma   http://cnn.it/2jiAVDy  |false|907364926678880257|/CNN/status/907364926678880257||||
CNN|2017-09-13 06:15:02|88|147|“For two days it was hell”: A look at Hurricane  Irma ’s devastation in the lower Florida Keys  http://cnn.it/2wYPrU7   http://cnn.it/2xwW9Uq  |false|907910486900998144|/CNN/status/907910486900998144||||
CNN|2017-09-10 22:48:47|115|350|Tampa Mayor Bob Buckhorn says his city is ready to respond to Hurricane  Irma : "This is where government matters"  http://cnn.it/2fc1jKu  |false|907073406247501824|/CNN/status/907073406247501824||||
CNN|2017-09-12 14:42:05|143|197|“For two days it was hell”: A look at Hurricane  Irma ’s devastation in the lower Florida Keys  http://cnn.it/2f2sRoS   http://cnn.it/2ffQAPp  |false|907675700731228160|/CNN/status/907675700731228160||||
CNN|2017-09-07 18:07:14|76|146|How nursing homes and assisted-living facilities across South Florida are preparing for Hurricane #Irma   http://cnn.it/2xQC1ss   pic.twitter.com/w32Okgblnl|false|905915388311023616|/CNN/status/905915388311023616||||
CNN|2017-09-07 10:35:01|79|217|'Hurricane  Irma  forced Pope Francis'' plane to change course  http://cnn.it/2gK4RE7   pic.twitter.com/p5yqrdK6EU'|false|905801586496196613|/CNN/status/905801586496196613||||
CNN|2017-09-10 00:30:08|52|162|'Florida''s economy is poised to take a major hit from Hurricane #Irma   http://cnn.it/2fb2ry6   pic.twitter.com/DWsq5m66vz'|false|906736524179505152|/CNN/status/906736524179505152||||
CNN|2017-09-08 11:09:39|272|250|'Here''s what to know about Hurricane  Irma  as of Friday morning if you are in Florida:  http://cnn.it/2eMvJ5M   pic.twitter.com/JkWopCCY7E'|false|906172690217742336|/CNN/status/906172690217742336||||
CNN|2017-09-15 14:05:05|655|964|Yes, climate change made Harvey and  Irma  worse  http://cnn.it/2fa1Vni   pic.twitter.com/1NL5JhHGC3|false|908753553577185282|/CNN/status/908753553577185282||||
CNN|2017-09-09 17:33:25|247|401|We’re watching the Southernmost point buoy in Key West as Hurricane  Irma  approaches Florida__NEWLINE____NEWLINE__Watch live on Facebook:  http://cnn.it/2jeu0uY   pic.twitter.com/wa6hLtIfXJ|false|906631656240492546|/CNN/status/906631656240492546||||
CNN|2017-09-09 16:30:47|528|863|Disney World and other Florida theme parks are closing as Hurricane  Irma  approaches the state  http://cnn.it/2xdiQfo   pic.twitter.com/1F4aY7nJlH|false|906615892020252672|/CNN/status/906615892020252672||||
CNN|2017-09-09 18:38:46|183|209|54,000+ in shelters across Florida__NEWLINE____NEWLINE__6,000,000+ told to evacuate as the state prepares for Hurricane #Irma   http://cnn.it/2gSO7dF   pic.twitter.com/24p96XzhZd|false|906648098872725504|/CNN/status/906648098872725504||||
CNN|2017-09-08 20:21:06|88|198|As Hurricane  Irma  approaches, some South Florida theme parks stay open, others close  http://cnn.it/2xc0I5G   pic.twitter.com/0LOiUpmuLk|false|906311467233890304|/CNN/status/906311467233890304||||
CNN|2017-09-12 09:00:07|43|79|'When will Florida''s airports reopen after  Irma ? Here''s a look at what to expect:  http://cnn.it/2w3n5Lj   pic.twitter.com/y8VmHUsVKC'|false|907589643583082496|/CNN/status/907589643583082496||||
CNN|2017-09-11 18:49:49|66|101|'When will Florida''s airports reopen after  Irma ? Here''s a look at what to expect:  http://cnn.it/2wVkwI5   pic.twitter.com/BwJqiQWYrH'|false|907375658212487169|/CNN/status/907375658212487169||||
CNN|2017-09-06 20:16:02|147|372|Walmart begins widespread effort to restock bottled water in Florida stores as state preps for Hurricane #Irma   http://cnn.it/2w8WZBA   pic.twitter.com/NLkXiF5btY|false|905585415096291329|/CNN/status/905585415096291329||||
CNN|2017-09-15 03:00:21|68|120|'Cuba''s old buildings were no match for Hurricane  Irma   http://cnn.it/2h5aO20   pic.twitter.com/sB5cumtL64'|false|908586267734151168|/CNN/status/908586267734151168||||
CNN|2017-09-13 20:13:15|55|142|'He made it through Harvey; his 2nd home was in  Irma ''s path. How this Texan is using social media to help the Keys:  http://cnn.it/2jqAvei   pic.twitter.com/ETlQQlWxqG'|false|908121429534810112|/CNN/status/908121429534810112||||
CNN|2017-09-14 03:25:05|78|137|'Days after  Irma ''s destruction across Florida, Georgia and South Carolina, residents slowly return to destroyed homes  http://cnn.it/2h3qEGG   pic.twitter.com/errU0zczKb'|false|908230104555380736|/CNN/status/908230104555380736||||
CNN|2017-09-10 20:36:02|131|233|"This storm is playing games with us": @DrewGriffinCNN  gives updates on #Irma , storm damage  http://cnn.it/2eXHdqT   http://snpy.tv/2eOIo89  |false|907039999903846400|/CNN/status/907039999903846400||||
CNN|2017-09-07 12:04:14|733|706|Man films Hurricane #Irma ’s destruction in St. Thomas to warn Florida what’s coming  http://cnn.it/2eO13ET   pic.twitter.com/8PEWv5TFj7|false|905824036525101056|/CNN/status/905824036525101056||||
CNN|2017-09-11 18:27:39|182|232|New satellite photos reveal the destruction from Hurricane  Irma   http://cnn.it/2wTpI1x   http://snpy.tv/2vQ66YJ  |false|907370077082628096|/CNN/status/907370077082628096||||
CNN|2017-09-06 23:22:28|462|380|"Barbuda right now is literally a rubble" after #Irma , Antigua and Barbuda PM Gaston Browne told an interviewer  http://cnn.it/2eN0meV   pic.twitter.com/0FqPXGW02s|false|905632332970950657|/CNN/status/905632332970950657||||
CNN|2017-09-06 12:06:22|222|492|Richard Branson plans to ride out Hurricane #Irma  in his private island’s wine cellar  http://cnn.it/2eKvCem   pic.twitter.com/IS2ZZQZgOt|false|905462186981687296|/CNN/status/905462186981687296||||
CNN|2017-09-06 20:12:22|211|201|"My family has nowhere to go": Accounts of devastation start to come in from Barbuda  http://cnn.it/2j40BUi    #Irma   pic.twitter.com/9zWfKyLs5Y|false|905584493586780160|/CNN/status/905584493586780160||||
CNN|2017-09-05 16:04:50|137|191|Businesses in Florida are preparing for massive damage from Hurricane  Irma   http://cnn.it/2w4eDpU   pic.twitter.com/FbkcNtru0k|false|905159810370469890|/CNN/status/905159810370469890||||
CNN|2017-09-08 02:01:02|409|467|'Only 3 Category 5 hurricanes have made US landfall:__NEWLINE__-Andrew, 1992__NEWLINE__-Camille, 1969__NEWLINE__-''Labor Day'' Hurricane, 1935  http://cnn.it/2vJJ9q1    #Irma'|false|906034625297788928|/CNN/status/906034625297788928||||
CNN|2017-09-11 06:09:13|101|186|Cuba cleans up after Hurricane  Irma  tears through Caribbean  http://cnn.it/2xf8iwb   pic.twitter.com/QyCAKX9TTt|false|907184247596830720|/CNN/status/907184247596830720||||
CNN|2017-09-10 19:09:07|174|395|'.@andersoncooper  anchors coverage from Tampa as Hurricane  Irma  moves up Florida''s coast  http://cnn.it/2xUSPyD   http://cnn.it/2vYVEC2  '|false|907018128051331072|/CNN/status/907018128051331072||||
CNN|2017-09-08 16:12:29|217|318|Track Hurricane #Irma  all weekend in the CNN app:  http://cnn.it/2xbBsw5   pic.twitter.com/eRZO1Wl27W|false|906248900855595009|/CNN/status/906248900855595009||||
CNN|2017-09-13 22:58:26|244|300|'St. Thomas resident on  Irma  aftermath: "We really need the help. ... It''s just not safe"  http://CNN.it/go   http://cnn.it/2x0mG9p  '|false|908162997327204352|/CNN/status/908162997327204352||||
CNN|2017-09-08 12:43:54|62|127|Florida Gov. Rick Scott is speaking about latest preparations for Hurricane  Irma . Watch:  http://CNN.it/go   pic.twitter.com/gue5SW8DO8|false|906196409090695169|/CNN/status/906196409090695169||||
CNN|2017-09-12 05:12:09|240|769|As #Irma  raged, Floridians stopped to take care of creatures great and small  http://cnn.it/2gX34iG   pic.twitter.com/BNMmPTmwmS|false|907532271854538752|/CNN/status/907532271854538752||||
CNN|2017-09-14 04:01:03|33|111|'He made it through Harvey; his 2nd home was in  Irma ''s path. How this Texan is using social media to help the Keys:  http://cnn.it/2wYkFNm   pic.twitter.com/BsclKFV6Ln'|false|908239155410472960|/CNN/status/908239155410472960||||
CNN|2017-09-08 14:43:06|84|136|Florida property insurance stocks have gotten hammered this week as #Irma  threatens to unleash catastrophic damage  http://cnn.it/2gPvM1b   pic.twitter.com/9K0yZMo8Gp|false|906226406279057408|/CNN/status/906226406279057408||||
CNN|2017-09-08 10:11:40|195|248|Mass evacuation clogs highways as Hurricane  Irma  aims for Florida  http://cnn.it/2xTRZ60   pic.twitter.com/HSVxFeSMbV|false|906158095931502593|/CNN/status/906158095931502593||||
CNN|2017-09-12 07:05:47|314|283|Satellite images show how Hurricane  Irma  devastated parts of the Caribbean  http://cnn.it/2jjSkeX   pic.twitter.com/dYpo1SrwPj|false|907560868531011586|/CNN/status/907560868531011586||||
CNN|2017-09-07 20:20:39|169|232|Turks and Caicos governor to residents as Hurricane  Irma  marches toward islands: "Hunker down, stay where you are"  http://snpy.tv/2wNTS3V  |false|905948966356963328|/CNN/status/905948966356963328||||
CNN|2017-09-11 20:23:12|684|1815|As #Irma  raged, Floridians stopped to take care of creatures great and small  http://cnn.it/2fd2cCz   pic.twitter.com/8kZh0bE7Gm|false|907399156972564480|/CNN/status/907399156972564480||||
CNN|2017-09-06 13:02:23|65|161|'Here’s how Florida''s theme parks are prepping for #Irma   http://cnn.it/2wGsAOE   pic.twitter.com/3cTm1f8SUg'|false|905476283106250752|/CNN/status/905476283106250752||||
CNN|2017-09-10 11:44:00|255|330|Whitecaps are forming on streets in the Brickell neighborhood of Miami as storm surge rushes into the city  http://cnn.it/2gUWBRz    #Irma   pic.twitter.com/ki0LuJEmWO|false|906906107557421056|/CNN/status/906906107557421056||||
CNN|2017-09-06 03:10:44|460|554|The eye of Hurricane  Irma , a Category 5 storm packing winds of 185 mph, passes over the Caribbean island of Barbuda  http://cnn.it/2wEMEk9   pic.twitter.com/BbXMvQWR8O|false|905327387897987072|/CNN/status/905327387897987072||||
CNN|2017-09-06 23:14:21|958|1078|Mayor of Miami Beach describes #Irma  as a "nuclear hurricane," urges residents to get out now  http://snpy.tv/2gIsCwh  |false|905630290692984832|/CNN/status/905630290692984832||||
CNN|2017-09-08 18:52:11|4132|3855|'This is the difference in size between 1992''s Hurricane Andrew and Hurricane #Irma   http://cnn.it/2f9IdVn   pic.twitter.com/MhoMxl2320'|false|906289088801759232|/CNN/status/906289088801759232||||
CNN|2017-09-07 15:53:27|215|223|'Hurricane #Irma  is a Category 5 storm. Here''s what kind of impact that could bring on landfall.  http://cnn.it/2vJnWME   pic.twitter.com/XOIneCUZnh'|false|905881723090677760|/CNN/status/905881723090677760||||
CNN|2017-10-07 16:40:33|189|284|Florida nursing home where a dozen patients died after Hurricane  Irma  has closed and laid off its 245 employees  http://cnn.it/2y2M2E0   pic.twitter.com/pthqatHi1R|false|916765208529522688|/CNN/status/916765208529522688||||
CNN|2017-09-07 07:45:11|291|723|Big airlines are slashing prices to help people flee Florida before Hurricane #Irma  hits  http://cnn.it/2eK3699   pic.twitter.com/VuKB90W1Bt|false|905758844860682240|/CNN/status/905758844860682240||||
CNN|2017-09-12 05:01:08|95|172|This is the destruction  Irma  left behind in Florida  http://cnn.it/2jjD15S   pic.twitter.com/PQdRByi5vg|false|907529499453116416|/CNN/status/907529499453116416||||
CNN|2017-09-09 18:11:52|204|557|.@ChrisCuomo  has made the trek across the state as Hurricane  Irma  approaches. Here’s the latest from Naples, Florida  http://snpy.tv/2jdIWcE  |false|906641330134069248|/CNN/status/906641330134069248||||
CNN|2017-09-12 23:01:04|182|519|'After  Irma , it''s time we moved our power grid underground, this @CNNOpinion  contributor says  http://cnn.it/2wYX5hl   pic.twitter.com/MzG5bukgjE'|false|907801272216154112|/CNN/status/907801272216154112||||
CNN|2017-09-14 02:01:03|81|109|A week after Hurricane  Irma  struck a string of Caribbean islands, residents are worried as food and water run scarce  http://cnn.it/2fkpkiE   pic.twitter.com/39RRjntQKh|false|908208955712835584|/CNN/status/908208955712835584||||
CNN|2017-09-14 00:08:03|1023|3502|'"We''ve been thrilled to have them": Millionaire Marc Bell opened up $30M mansion to 70 foster kids displaced by  Irma   http://cnn.it/2fklkyV  '|false|908180518054891520|/CNN/status/908180518054891520||||
CNN|2017-09-06 08:30:15|259|334|US Navy to evacuate 5,000 as military preps for Hurricane  Irma   http://cnn.it/2eJQRNl   pic.twitter.com/fQRojCNx0q|false|905407798997123072|/CNN/status/905407798997123072||||
CNN|2017-09-12 09:18:39|271|292|Hurricane  Irma  destroyed about 25% of the homes in the Florida Keys, FEMA says  http://cnn.it/2wXxGEN   pic.twitter.com/zr7irAAJql|false|907594307938418689|/CNN/status/907594307938418689||||
CNN|2017-09-30 10:01:04|88|342|A Cuban singer tossed a message in a bottle into the sea.  Irma  carried it some 400 miles away to central Florida  http://cnn.it/2ydSs6o   pic.twitter.com/y0ZY9m5hmZ|false|914127962546503683|/CNN/status/914127962546503683||||
CNN|2017-09-08 17:49:14|390|442|If this happens, it will only be the 4th time that a Category 5 hurricane has made landfall in the US  http://cnn.it/2eTpC3l    #Irma   pic.twitter.com/3iELdkJajt|false|906273248995942401|/CNN/status/906273248995942401||||
CNN|2017-09-09 13:19:44|562|429|If you’re in these Florida cities for Hurricane  Irma , here are the maximum wind gusts you can expect:  http://cnn.it/2xd9kJ1   pic.twitter.com/wRjKPYu1SO|false|906567813715898376|/CNN/status/906567813715898376||||
CNN|2017-09-06 00:50:48|523|508|Hurricane  Irma  continues to gather strength as it makes its way towards the Caribbean islands  http://cnn.it/2eJeRQY   pic.twitter.com/Jpi0ozwWay|false|905292175503712256|/CNN/status/905292175503712256||||
CNN|2017-09-11 06:47:57|226|417|Hurricane  Irma  latest: The storm is moving up through Florida Monday morning and will weaken as it travels over land  http://cnn.it/2jheaQj   pic.twitter.com/jwPz3hcm83|false|907193992252723200|/CNN/status/907193992252723200||||
CNN|2017-09-04 10:20:13|317|318|Hurricane  Irma  strengthens as it heads toward the Leeward Islands  http://cnn.it/2eCUMf1   pic.twitter.com/z0Ot4d1Yl4|false|904710695949885440|/CNN/status/904710695949885440||||
CNN|2017-09-11 13:25:53|125|247|Florida races to refill gas stations after Hurricane  Irma   http://cnn.it/2xfZYwe  |false|907294134741995520|/CNN/status/907294134741995520||||
CNN|2017-09-08 14:10:10|339|372|Irma ’s hurricane-force winds stretch across 115 miles. The average width of the Florida peninsula is about 130 miles  http://cnn.it/2xjtTnY   pic.twitter.com/w2CdSS18GY|false|906218115599654912|/CNN/status/906218115599654912||||
CNN|2017-09-07 21:21:15|238|416|Passenger on rescue flight out of Puerto Rico: "You heard people moaning, groaning. You heard people crying." #Irma   http://snpy.tv/2wNr9vZ  |false|905964213994225665|/CNN/status/905964213994225665||||
CNN|2017-09-06 16:15:05|233|216|Fake Hurricane #Irma  videos are getting tens of millions of views on Facebook  http://cnn.it/2eLei91   pic.twitter.com/83rmSp5cmv|false|905524778630569989|/CNN/status/905524778630569989||||
CNN|2017-09-11 05:47:40|66|101|Watch live, unlimited CNN coverage of Hurricane  Irma  here:  http://cnn.it/2jhjaEF   pic.twitter.com/1q5Y3BwMj8|false|907178824416317440|/CNN/status/907178824416317440||||
CNN|2017-09-07 20:41:05|289|254|Four people have died in the US Virgin Islands as a result of Hurricane #Irma , a spokesman for the government says  http://cnn.it/2xayzf4   pic.twitter.com/RPHU5caevq|false|905954105805426688|/CNN/status/905954105805426688||||
CNN|2017-09-08 19:13:20|357|395|This video footage shot from a drone shows the devastation in Barbuda from Hurricane #Irma   http://cnn.it/2wOpdpu   http://snpy.tv/2eNaYGX  |false|906294413537579008|/CNN/status/906294413537579008||||
CNN|2017-09-06 18:26:22|7297|5131|Images show  Irma  damage in Barbuda; officials say destruction could be "upwards of 90%"  http://cnn.it/2vMPepD   http://snpy.tv/2gItDEj  |false|905557816206864385|/CNN/status/905557816206864385||||
CNN|2017-09-06 20:35:07|89|139|Airlines scramble as they prepare for #Irma   http://cnn.it/2w8zLeE   pic.twitter.com/wyxSAmKXPE|false|905590215515017218|/CNN/status/905590215515017218||||
CNN|2017-09-12 22:26:15|364|417|This drone footage shows the destruction caused by Hurricane  Irma  in Islamorada, Florida  http://cnn.it/2fhBOrw   pic.twitter.com/yHGgnRgimC|false|907792513326612480|/CNN/status/907792513326612480||||
CNN|2017-09-06 13:31:23|645|796|Florida sheriff: Anyone with a warrant seeking shelter from Hurricane #Irma  will instead be taken to jail  http://cnn.it/2gH8hXY   pic.twitter.com/EpRKtgpnpm|false|905483583330144257|/CNN/status/905483583330144257||||
CNN|2017-09-10 09:25:25|668|550|BREAKING: Hurricane  Irma  makes landfall at Cudjoe Key, Fla., as Cat. 4 storm packing max sustained winds of 130 mph  http://cnn.it/2xedTmn   pic.twitter.com/bOAm0Lg9or|false|906871231475064832|/CNN/status/906871231475064832||||
CNN|2017-09-07 18:50:20|160|404|In the face of threat posed by Hurricane #Irma , people across the US started opening their homes to help evacuees  http://cnn.it/2vJKZHq  |false|905926234433093633|/CNN/status/905926234433093633||||
CNN|2017-09-06 13:12:08|6743|5145|'Officials haven’t heard from the tiny island of Barbuda since #Irma  struck. It''s been 6 hours.  http://cnn.it/2j2FykS   pic.twitter.com/rUmNk8vCQa'|false|905478738820964352|/CNN/status/905478738820964352||||
CNN|2017-09-13 09:58:37|246|230|At least 5 dead in Hollywood, Florida nursing home left with no air-conditioning after Hurricane  Irma   http://cnn.it/2wZjiLV   pic.twitter.com/n0ZWwiHYfi|false|907966750804922369|/CNN/status/907966750804922369||||
CNN|2017-09-11 21:40:06|172|243|Satellite images show how  Irma  devastated parts of the Caribbean, leaving behind wrecked houses and scattered debris  http://cnn.it/2xsJVfu   pic.twitter.com/VizhOKcbXl|false|907418511919775745|/CNN/status/907418511919775745||||
CNN|2017-09-10 14:59:23|721|720|'There hasn''t been a storm like #Irma  to hit the US. Ever. These are some of the records the storm has already broken  http://cnn.it/2vZ4b81   pic.twitter.com/6pfEnz6TAV'|false|906955277945237504|/CNN/status/906955277945237504||||
CNN|2017-09-12 00:07:36|207|315|This aerial footage shows the damage brought by Hurricane  Irma  to Marco Island in Florida  http://cnn.it/2wVWgpd   pic.twitter.com/h2pOGMZlAm|false|907455628481847296|/CNN/status/907455628481847296||||
CNN|2017-09-09 22:00:26|342|506|Man who survived #Irma  in the Turks and Caicos says it was the worst experience of his life  http://cnn.it/2fa0SQY  |false|906698852929081344|/CNN/status/906698852929081344||||
CNN|2017-09-06 22:36:41|290|400|'Dramatic video shows Hurricane  Irma ''s deluge in St. Maarten  http://snpy.tv/2wHveU4  '|false|905620811242983424|/CNN/status/905620811242983424||||
CNN|2017-09-07 08:00:08|65|116|'As Hurricane #Irma  nears, hospitals in Florida''s southernmost county are evacuating patients  http://cnn.it/2gK3g0N   pic.twitter.com/YqsOQ1tZLY'|false|905762607646244866|/CNN/status/905762607646244866||||
CNN|2017-09-06 19:58:24|62|98|'Here''s a look at how Florida is preparing for #Irma   http://cnn.it/2wHJyMy   pic.twitter.com/g3r2HDiran'|false|905580975547179009|/CNN/status/905580975547179009||||
CNN|2017-09-09 18:27:02|215|219|Are you affected by Hurricane #Irma ? Text, iMessage or WhatsApp your videos, photos and stories to CNN: +1 347-322-0415  pic.twitter.com/6gZUUZ1WJY|false|906645148909613057|/CNN/status/906645148909613057||||
CNN|2017-09-09 11:35:31|251|472|“It just blows in sideways, behind you, every which way,” @CNN_Oppmann  reports from Cuba as  Irma  heads toward FL  http://cnn.it/2faHDXC  |false|906541586451976193|/CNN/status/906541586451976193||||
CNN|2017-09-13 04:22:04|60|98|Irma  uprooted trees and power lines, leaving millions in Florida without electricity in simmering temperatures  http://cnn.it/2wWyM64   pic.twitter.com/RvjnWdsEnU|false|907882055350054912|/CNN/status/907882055350054912||||
CNN|2017-09-10 02:14:03|304|289|# Irma  now Category 4 hurricane with maximum winds of 130 mph as it gets closer to the lower Florida Keys, NHC says  http://cnn.it/2jemjVu   pic.twitter.com/PgnV8VIs1u|false|906762678219235328|/CNN/status/906762678219235328|Florida Keys, NH|||
CNN|2017-09-07 14:08:05|514|559|Miami Beach mayor:  Irma  is a “nuclear hurricane”  http://cnn.it/2xe5m3Q   http://snpy.tv/2gKIMVD  |false|905855205689892864|/CNN/status/905855205689892864||||
CNN|2017-09-10 06:12:24|253|332|“Here it comes…  Irma  is here”: @BillWeirCNN  reporting live from Key Largo, Florida as Hurricane  Irma  closes in  http://cnn.it/2xnP34w   pic.twitter.com/phq0hP7u5e|false|906822657076854785|/CNN/status/906822657076854785||||
CNN|2017-09-04 01:10:06|211|238|Hurricane watches issued for Antigua, Barbuda, Anguilla, Montserrat, St. Kitts, Nevis as Hurricane  Irma  strengthens  http://cnn.it/2wwX7hM   pic.twitter.com/zQbNec4xxo|false|904572254138269698|/CNN/status/904572254138269698||||
