username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,FixedSpaceIssues
WUCFTV,2018-02-02 07:22,0,1,"JUST IN: Punxsutawney Phil saw his shadow, that means 6 more weeks of Florida winter! #GroundhogDay #ThisIsOrlando pic.twitter.com/3ElDZrqDt4",,,#GroundhogDay #ThisIsOrlando,959401549909905408,https://twitter.com/WUCFTV/status/959401549909905408,"JUST IN: Punxsutawney Phil saw his shadow, that means 6 more weeks of Florida winter! #GroundhogDay #ThisIsOrlando pic.twitter.com/3ElDZrqDt4"
townie_tourist,2018-02-01 20:41,0,2,TUNE IN TO CHANNEL 24 @WUCFTV at 8:57PM for Episode 1 of ‘GALLERY’,,@WUCFTV,,959240203310428161,https://twitter.com/townie_tourist/status/959240203310428161,TUNE IN TO CHANNEL 24 @WUCFTV at 8:57PM for Episode 1 of ‘GALLERY’
WUCFTV,2018-02-01 19:00,2,2,"Recognize #BlackHistoryMonth w/ this collection highlighting the #history of African Americans in Georgia, from the Civil War to the Civil Rights Movement. https:// goo.gl/9pvSHi pic.twitter.com/h8JUBFqBi6",,,#BlackHistoryMonth #history,959214928707059713,https://twitter.com/WUCFTV/status/959214928707059713,"Recognize #BlackHistoryMonth w/ this collection highlighting the #history of African Americans in Georgia, from the Civil War to the Civil Rights Movement. https://goo.gl/9pvSHi pic.twitter.com/h8JUBFqBi6"
WUCFTV,2018-02-01 18:00,0,0,"Teach students all about the heart, along with the functions of other body parts + organs, w/ this #ValentinesDay #science -oriented lesson! https:// goo.gl/jp41Mj #preK #kinderchat pic.twitter.com/kkSIHwfCaH",,,#ValentinesDay #science #preK #kinderchat,959199870178471937,https://twitter.com/WUCFTV/status/959199870178471937,"Teach students all about the heart, along with the functions of other body parts + organs, w/ this #ValentinesDay #science -oriented lesson! https://goo.gl/jp41Mj #preK #kinderchat pic.twitter.com/kkSIHwfCaH"
WUCFTV,2018-02-01 15:21,0,0,WATCH THIS ! Two Cents • PBS –Which College Majors Give the Most Bang for Your Buck? https://www. facebook.com/TwoCentsPBS/vi deos/1059810960828110/ …,,,,959159670794469376,https://twitter.com/WUCFTV/status/959159670794469376,WATCH THIS ! Two Cents • PBS –Which College Majors Give the Most Bang for Your Buck? https://www. facebook.com/TwoCentsPBS/vi deos/1059810960828110/ …
WUCFTV,2018-02-01 13:00,0,0,Another issue: a fear among some older adults of using transit. (via @nextavenue ) #RuralAging http:// nexav.org/2CWbX2b,,@nextavenue,#RuralAging,959124196319088641,https://twitter.com/WUCFTV/status/959124196319088641,Another issue: a fear among some older adults of using transit. (via @nextavenue ) #RuralAging https://nexav.org/2CWbX2b
ragh_twt,2018-01-31 21:28,0,0,@solarimpulse,,@solarimpulse,,958889675497852928,https://twitter.com/ragh_twt/status/958889675497852928,@solarimpulse
ragh_twt,2018-01-31 21:18,0,1,Amazing! watching #NOVA #TheImpossibleFlight #SolarImpulse @solarimpulse @andreborschberg @bertrandpiccard on @WUCFTV,,@solarimpulse @andreborschberg @bertrandpiccard @WUCFTV,#NOVA #TheImpossibleFlight #SolarImpulse,958887277035388930,https://twitter.com/ragh_twt/status/958887277035388930,Amazing! watching #NOVA #TheImpossibleFlight #SolarImpulse @solarimpulse @andreborschberg @bertrandpiccard on @WUCFTV
WUCFTV,2018-01-31 17:37,0,0,"TONIGHT AT 9PM on WUCF, tune in for NOVA l PBS :The Impossible Flight.",,,,958831507841327104,https://twitter.com/WUCFTV/status/958831507841327104,"TONIGHT AT 9PM on WUCF, tune in for NOVA l PBS :The Impossible Flight."
PanasonicProAV,2018-01-31 16:35,0,1,"WUCF Central Florida PBS invested in @TheVaricam LTs for producing local programming as well as shooting national documentary, The Groveland Four. Nearing completion, the doc is slated for spring film festival submissions and 6/28 premiere on @WUCFTV . http:// bit.ly/2nvdXYq . pic.twitter.com/q0YZKV8uRt",,@TheVaricam @WUCFTV,,958816133766762496,https://twitter.com/PanasonicProAV/status/958816133766762496,"WUCF Central Florida PBS invested in @TheVaricam LTs for producing local programming as well as shooting national documentary, The Groveland Four. Nearing completion, the doc is slated for spring film festival submissions and 6/28 premiere on @WUCFTV . https://bit.ly/2nvdXYq . pic.twitter.com/q0YZKV8uRt"
WUCFTV,2018-01-31 16:00,0,1,"For the first time, two intrepid pilots fly a solar-powered airplane around the world. Don't miss NOVA's The Impossible Flight", tonight at 9PM http://www. pbs.org/wgbh/nova/tech /the-impossible-flight.html …,,,,958807111114330112,https://twitter.com/WUCFTV/status/958807111114330112,"For the first time, two intrepid pilots fly a solar-powered airplane around the world. Don't miss NOVA's The Impossible Flight"
WUCFTV,2018-01-31 15:00,0,0,Watch this ! Reactions – Do Keto Diets Really Work? https://www. facebook.com/ACSReactions/v ideos/737221753143434/ …,,,,958792012660080641,https://twitter.com/WUCFTV/status/958792012660080641,Watch this ! Reactions – Do Keto Diets Really Work? https://www. facebook.com/ACSReactions/v ideos/737221753143434/ …
WUCFTV,2018-01-31 13:05,0,0,What the RAISE Family Caregivers Act Will Do (via @nextavenue ) Check it out! http:// nexav.org/2CJqcqO,,@nextavenue,,958763058020708352,https://twitter.com/WUCFTV/status/958763058020708352,What the RAISE Family Caregivers Act Will Do (via @nextavenue ) Check it out! https://nexav.org/2CJqcqO
WUCFTV,2018-01-31 11:31,0,1,TONIGHT! at 8pm Animals with Cameras on WUCF TV Discover the world from an animals point of view. pic.twitter.com/PKPLk2bQvW,,,,958739402699759619,https://twitter.com/WUCFTV/status/958739402699759619,TONIGHT! at 8pm Animals with Cameras on WUCF TV Discover the world from an animals point of view. pic.twitter.com/PKPLk2bQvW
WUCFTV,2018-01-31 11:30,0,0,Know the difference between a #turtle and a #tortoise ? Miss Sarah and Miss Nylah from @orlandoscience do! Check it out! pic.twitter.com/R14bZAXMVM,,@orlandoscience,#turtle #tortoise,958739330033504258,https://twitter.com/WUCFTV/status/958739330033504258,Know the difference between a #turtle and a #tortoise ? Miss Sarah and Miss Nylah from @orlandoscience do! Check it out! pic.twitter.com/R14bZAXMVM
WUCFTV,2018-01-31 10:00,0,0,Have you checked this out? http:// conta.cc/2Fl2hyK pic.twitter.com/0xdfGRMu7T,,,,958716650190266368,https://twitter.com/WUCFTV/status/958716650190266368,Have you checked this out? https://conta.cc/2Fl2hyK pic.twitter.com/0xdfGRMu7T
WUCFTV,2018-01-31 09:45,0,0,#ICYMI : Schools using the @clever platform are now able to instantly log in to @PBSLrnMedia Interested? Ask your school tech lead/media specialist to add PBSLM to your Clever portal. https:// clever.com/app-gallery/pb s-learningmedia … #edtech #edchat #k12 pic.twitter.com/aHeTBn5Abm,,@clever @PBSLrnMedia,#ICYMI #edtech #edchat #k12,958712784237334528,https://twitter.com/WUCFTV/status/958712784237334528,#ICYMI : Schools using the @clever platform are now able to instantly log in to @PBSLrnMedia Interested? Ask your school tech lead/media specialist to add PBSLM to your Clever portal. https://clever.com/app-gallery/pb s-learningmedia … #edtech #edchat #k12 pic.twitter.com/aHeTBn5Abm
teilhard,2018-01-31 02:28,0,0,"@Josie_official @WUCFTV in @OrlandoFL407 is once again showing @deathinparadise after a hiatus. Unfortunately, it is last season's cast one year behind. The @BBC won't allow watching it on their website from the @UnitedStates . Maybe, I need to try #VPN to disguise my location!",,@Josie_official @WUCFTV @OrlandoFL407 @deathinparadise @BBC @UnitedStates,#VPN,958602792725344256,https://twitter.com/teilhard/status/958602792725344256,"@Josie_official @WUCFTV in @OrlandoFL407 is once again showing @deathinparadise after a hiatus. Unfortunately, it is last season's cast one year behind. The @BBC won't allow watching it on their website from the @UnitedStates . Maybe, I need to try #VPN to disguise my location!"
WUCFTV,2018-01-30 22:28,0,0,Tomorrow! Animals with Cameras Premiers at 8pm on @WUCFTV pic.twitter.com/2yUQeXv7tB,,@WUCFTV,,958542352792064000,https://twitter.com/WUCFTV/status/958542352792064000,Tomorrow! Animals with Cameras Premiers at 8pm on @WUCFTV pic.twitter.com/2yUQeXv7tB
tchr4life7,2018-01-30 20:29,0,0,@WUCFTV sharing @PBSLrnMedia at the @KnightEd_Talks with amazing educators! pic.twitter.com/0DDTRWtXZq – bei UCF Teaching Academy,,@WUCFTV @PBSLrnMedia @KnightEd_Talks,,958512456233639937,https://twitter.com/tchr4life7/status/958512456233639937,@WUCFTV sharing @PBSLrnMedia at the @KnightEd_Talks with amazing educators! pic.twitter.com/0DDTRWtXZq – bei UCF Teaching Academy
WUCFTV,2018-01-30 17:06,0,0,Missed the first episode of We'll Meet Again? Watch episode 1 here -> https://www. facebook.com/wellmeetagainp bs/videos/366509800482815/ … pic.twitter.com/9dakd4cY9Q,,,,958461319371345920,https://twitter.com/WUCFTV/status/958461319371345920,Missed the first episode of We'll Meet Again? Watch episode 1 here -> https://www. facebook.com/wellmeetagainp bs/videos/366509800482815/ … pic.twitter.com/9dakd4cY9Q
WUCFTV,2018-01-30 15:58,0,0,They are watching you...will you be watching them?? #AnimalswithCamerasPBS premieres tomorrow night on @PBS . pic.twitter.com/EwrCi3D0CX,,@PBS,#AnimalswithCamerasPBS,958444351125950466,https://twitter.com/WUCFTV/status/958444351125950466,They are watching you...will you be watching them?? #AnimalswithCamerasPBS premieres tomorrow night on @PBS . pic.twitter.com/EwrCi3D0CX
WUCFTV,2018-01-30 15:00,0,0,"WATCH THIS! Deep Look – Corpse Flower With rows of Dr. Seuss-like flowers hidden deep inside, the corpse flower plays dead to lure some unusual pollinators. https:// youtu.be/ycUNj_Hv4_Y pic.twitter.com/tWqazzFjAR",,,,958429612350017536,https://twitter.com/WUCFTV/status/958429612350017536,"WATCH THIS! Deep Look – Corpse Flower With rows of Dr. Seuss-like flowers hidden deep inside, the corpse flower plays dead to lure some unusual pollinators. https://youtu.be/ycUNj_Hv4_Y pic.twitter.com/tWqazzFjAR"
WUCFTV,2018-01-30 13:04,0,0,Advice for women #entrepreneurs or women who want to start businesses: via @nextavenue #EIX http:// nexav.org/2CpH6dO,,@nextavenue,#entrepreneurs #EIX,958400420845641728,https://twitter.com/WUCFTV/status/958400420845641728,Advice for women #entrepreneurs or women who want to start businesses: via @nextavenue #EIX https://nexav.org/2CpH6dO
WUCFTV,2018-01-30 10:08,0,0,Reach up to the sky and join Miss Kelsey and Jet Propulsion from @ReadyJetGoPBS in stretching with star pose! pic.twitter.com/QljWi24NLA,,@ReadyJetGoPBS,,958356248889618437,https://twitter.com/WUCFTV/status/958356248889618437,Reach up to the sky and join Miss Kelsey and Jet Propulsion from @ReadyJetGoPBS in stretching with star pose! pic.twitter.com/QljWi24NLA
WUCFTV,2018-01-30 09:50,0,0,@PBSLrnMedia has a “Quick Assign” feature you can use to send students contextualized resources through @googleclassroom . Try it out by selecting the green “Share on Google Classroom” button + following prompts! #GoogleEdu pic.twitter.com/BnUsyHrTrm,,@PBSLrnMedia @googleclassroom,#GoogleEdu,958351646727254017,https://twitter.com/WUCFTV/status/958351646727254017,@PBSLrnMedia has a “Quick Assign” feature you can use to send students contextualized resources through @googleclassroom . Try it out by selecting the green “Share on Google Classroom” button + following prompts! #GoogleEdu pic.twitter.com/BnUsyHrTrm
WUCFTV,2018-01-29 18:00,0,0,"Register now for the second More Than a Month"" screening highlighting #BlackHistoryMonth from @PBSLrnMedia + @ITVSIndies ! On 2/1"," we'll screen clips from ""Sighted Eyes/Feeling Heart"""," followed by a Q&A with director @thstrain . #InspiringWomanPBS SIGN UP: https:// goo.gl/R9ZWo6 pic.twitter.com/TY38KNak2i""",,@PBSLrnMedia @ITVSIndies @thstrain,#BlackHistoryMonth #InspiringWomanPBS,958112690299424768,https://twitter.com/WUCFTV/status/958112690299424768,"Register now for the second More Than a Month"" screening highlighting #BlackHistoryMonth from @PBSLrnMedia + @ITVSIndies ! On 2/1"
WUCFTV,2018-01-29 13:02,0,0,Grumpy spouse? learn the dos and don'ts (via @NextAvenue ) http:// nexav.org/2D9PKyx,,@NextAvenue,,958037749415673857,https://twitter.com/WUCFTV/status/958037749415673857,Grumpy spouse? learn the dos and don'ts (via @NextAvenue ) https://nexav.org/2D9PKyx
WUCFTV,2018-01-29 12:00,0,0,Animals with Cameras Premiers January 31 at 8pm on @wucftv Witness the secret lives of animals as animals become the cinematographers. pic.twitter.com/OTj7kX1m0s,,@wucftv,,958021947295608832,https://twitter.com/WUCFTV/status/958021947295608832,Animals with Cameras Premiers January 31 at 8pm on @wucftv Witness the secret lives of animals as animals become the cinematographers. pic.twitter.com/OTj7kX1m0s
WUCFTV,2018-01-29 11:30,0,0,Above the Noise – Are Internet Trolls Born or Made? check this out -> https://www. youtube.com/watch?v=YLggqo PEfJU&feature=youtu.be … pic.twitter.com/NEK22X7FR4,,,,958014612045254656,https://twitter.com/WUCFTV/status/958014612045254656,Above the Noise – Are Internet Trolls Born or Made? check this out -> https://www. youtube.com/watch?v=YLggqo PEfJU&feature=youtu.be … pic.twitter.com/NEK22X7FR4
WUCFTV,2018-01-29 08:37,2,2,Happy Monday! Make it a great week ahead and let's all focus a little more on building better relationships. #MotivationMonday #MisterRogers50 #BeMyNeighbor pic.twitter.com/lfOUtI0J0P,,,#MotivationMonday #MisterRogers50 #BeMyNeighbor,957970838396968960,https://twitter.com/WUCFTV/status/957970838396968960,Happy Monday! Make it a great week ahead and let's all focus a little more on building better relationships. #MotivationMonday #MisterRogers50 #BeMyNeighbor pic.twitter.com/lfOUtI0J0P
WUCFTV,2018-01-28 10:03,0,0,Have you seen our latest news? http:// conta.cc/2Fl2hyK pic.twitter.com/g3nG9tVXC6,,,,957630109841805312,https://twitter.com/WUCFTV/status/957630109841805312,Have you seen our latest news? https://conta.cc/2Fl2hyK pic.twitter.com/g3nG9tVXC6
NotoriousNGD,2018-01-27 20:46,0,0,YAAAASSS! @Vikings #KUA @WUCFTV pic.twitter.com/tqRN56D9np,,@Vikings @WUCFTV,#KUA,957429767640440832,https://twitter.com/NotoriousNGD/status/957429767640440832,YAAAASSS! @Vikings #KUA @WUCFTV pic.twitter.com/tqRN56D9np
WUCFTV,2018-01-26 19:04,0,0,Phil's Friday Facts | January 26 http:// conta.cc/2Fl2hyK pic.twitter.com/uPTv3SWQHW,,,,957041561979817984,https://twitter.com/WUCFTV/status/957041561979817984,Phil's Friday Facts | January 26 https://conta.cc/2Fl2hyK pic.twitter.com/uPTv3SWQHW
WUCFTV,2018-01-26 17:20,0,1,"Want to enhance the working relationship between you & your students? Our latest productivity feature, the Class Roster tool, allows you to upload your class list, assign projects + track student progress in @PBSLrnMedia ! https://www. pbslearningmedia.org/tools/rosters/ #edtech #edchat pic.twitter.com/QPr2P865Sa",,@PBSLrnMedia,#edtech #edchat,957015323999338496,https://twitter.com/WUCFTV/status/957015323999338496,"Want to enhance the working relationship between you & your students? Our latest productivity feature, the Class Roster tool, allows you to upload your class list, assign projects + track student progress in @PBSLrnMedia ! https://www. pbslearningmedia.org/tools/rosters/ #edtech #edchat pic.twitter.com/QPr2P865Sa"
AnnaForFlorida,2018-01-26 14:55,3,14,"Had an incredible time touring our local @PBS station @wucftv ! I actually helped to establish #WUCFTV ! In 2011, our local PBS station was being sold & I helped organize a campaign called #KeepPBSInOrlando & pitched that UCF should become our flagship station. The rest is history! pic.twitter.com/2cxrjKHfeM",,@PBS @wucftv,#WUCFTV #KeepPBSInOrlando,956978864655355904,https://twitter.com/AnnaForFlorida/status/956978864655355904,"Had an incredible time touring our local @PBS station @wucftv ! I actually helped to establish #WUCFTV ! In 2011, our local PBS station was being sold & I helped organize a campaign called #KeepPBSInOrlando & pitched that UCF should become our flagship station. The rest is history! pic.twitter.com/2cxrjKHfeM"
WUCFTV,2018-01-23 22:02,0,1,"Encourage kids to explore the arts! Join us 1/24 for a special virtual PD event for teachers & discover ways to integrate creative activities into curriculum. You'll also get a peek at the new @PBSKIDS show Pinkalicious & Peterrific""! REGISTER: http:// to.pbs.org/2CGwJCe #artsed pic.twitter.com/Njj3bCCK2H""",,@PBSKIDS,#artsed,955999094639509505,https://twitter.com/WUCFTV/status/955999094639509505,"Encourage kids to explore the arts! Join us 1/24 for a special virtual PD event for teachers & discover ways to integrate creative activities into curriculum. You'll also get a peek at the new @PBSKIDS show Pinkalicious & Peterrific""! REGISTER: https://to.pbs.org/2CGwJCe #artsed pic.twitter.com/Njj3bCCK2H"""
POVengage,2018-01-23 16:07,2,4,Catherine Hiles from @WUCFTV says they thought about what unique contribution the PBS station could make after Pulse shooting. Answer: How to talk to young people about tragedy. #2018NETA #PubMediaEducates pic.twitter.com/8uLlGN4Llr,,@WUCFTV,#2018NETA #PubMediaEducates,955909848822112257,https://twitter.com/POVengage/status/955909848822112257,Catherine Hiles from @WUCFTV says they thought about what unique contribution the PBS station could make after Pulse shooting. Answer: How to talk to young people about tragedy. #2018NETA #PubMediaEducates pic.twitter.com/8uLlGN4Llr
WUCFTV,2018-01-23 15:18,0,1,"Rent, car payments, groceries, utilities—oh my! And trying to save money while paying down loans can feel impossible. Some tips from @Rewire_dot_org http:// bit.ly/2ERZIEf pic.twitter.com/HuBBmNhvSp",,@Rewire_dot_org,,955897424899317760,https://twitter.com/WUCFTV/status/955897424899317760,"Rent, car payments, groceries, utilities—oh my! And trying to save money while paying down loans can feel impossible. Some tips from @Rewire_dot_org https://bit.ly/2ERZIEf pic.twitter.com/HuBBmNhvSp"
WUCFTV,2018-01-23 12:35,0,1,"If winter weather has got you cloudy-headed, a little exercise might be just the boost your brain needs. (From @Rewire_dot_org ) http:// bit.ly/2mQVOnU pic.twitter.com/IZRLxteHVi",,@Rewire_dot_org,,955856405507997696,https://twitter.com/WUCFTV/status/955856405507997696,"If winter weather has got you cloudy-headed, a little exercise might be just the boost your brain needs. (From @Rewire_dot_org ) https://bit.ly/2mQVOnU pic.twitter.com/IZRLxteHVi"
WUCFTV,2018-01-23 11:15,1,0,Using @Schoology in the classroom? Wish you could access your @PBSLrnMedia account with the same password? Wish granted! Just visit Schoology’s App Center and add “PBS LearningMedia” to your account: https:// app.schoology.com/apps/profile/1 249713986 … #edtech #edchat #k12 pic.twitter.com/eqy8po4OHG,,@Schoology @PBSLrnMedia,#edtech #edchat #k12,955836336111603712,https://twitter.com/WUCFTV/status/955836336111603712,Using @Schoology in the classroom? Wish you could access your @PBSLrnMedia account with the same password? Wish granted! Just visit Schoology’s App Center and add “PBS LearningMedia” to your account: https://app.schoology.com/apps/profile/1 249713986 … #edtech #edchat #k12 pic.twitter.com/eqy8po4OHG
WUCFTV,2018-01-23 10:07,0,0,Have you checked this out? http:// conta.cc/2EX1LXw pic.twitter.com/aUc8Vzsl4d,,,,955819334466723840,https://twitter.com/WUCFTV/status/955819334466723840,Have you checked this out? https://conta.cc/2EX1LXw pic.twitter.com/aUc8Vzsl4d
WUCFTV,2018-01-22 21:00,0,1,THE FORCE starts now! TUNE IN on WUCF. pic.twitter.com/JMOkCRDf6H,,,,955621112305549312,https://twitter.com/WUCFTV/status/955621112305549312,THE FORCE starts now! TUNE IN on WUCF. pic.twitter.com/JMOkCRDf6H
WUCFTV,2018-01-22 18:00,0,0,TONIGHT AT 9PM INDEPENDENT LENS : The Force Go deep inside the long-troubled Oakland Police Department as it struggles with demands for reform. pic.twitter.com/n7J6tXF2Bo,,,,955575807044284416,https://twitter.com/WUCFTV/status/955575807044284416,TONIGHT AT 9PM INDEPENDENT LENS : The Force Go deep inside the long-troubled Oakland Police Department as it struggles with demands for reform. pic.twitter.com/n7J6tXF2Bo
PosiesPearls,2018-01-22 17:38,0,1,Still reeling after Warp & Weft. Such an emotional episode - left me in a puddle of tears! #VictoriaPBS #LordM #Dash @masterpiecepbs @WUCFTV,,@masterpiecepbs @WUCFTV,#VictoriaPBS #LordM #Dash,955570511559487488,https://twitter.com/PosiesPearls/status/955570511559487488,Still reeling after Warp & Weft. Such an emotional episode - left me in a puddle of tears! #VictoriaPBS #LordM #Dash @masterpiecepbs @WUCFTV
WUCFTV,2018-01-22 16:33,0,2,Hint: Not glue or magic. Relationships take work! (From @Rewire_dot_org ) http:// bit.ly/2Dp4ahF pic.twitter.com/3ZDV3GNDW4,,@Rewire_dot_org,,955553911619796992,https://twitter.com/WUCFTV/status/955553911619796992,Hint: Not glue or magic. Relationships take work! (From @Rewire_dot_org ) https://bit.ly/2Dp4ahF pic.twitter.com/3ZDV3GNDW4
WUCFTV,2018-01-22 10:44,0,1,"Nobody is perfect, yet perfectionism is on the rise and it's not good for our mental health. (From @Rewire_dot_org ) http:// bit.ly/2FP0IKx pic.twitter.com/3ElVmRkVW8",,@Rewire_dot_org,,955466165026983937,https://twitter.com/WUCFTV/status/955466165026983937,"Nobody is perfect, yet perfectionism is on the rise and it's not good for our mental health. (From @Rewire_dot_org ) https://bit.ly/2FP0IKx pic.twitter.com/3ElVmRkVW8"
WUCFTV,2018-01-22 09:11,3,4,It's Monday! Time for some Mister Rogers Monday Motivation! #MisterRogers50 #MotivationMonday pic.twitter.com/wKC9vukb3E,,,#MisterRogers50 #MotivationMonday,955442678421897217,https://twitter.com/WUCFTV/status/955442678421897217,It's Monday! Time for some Mister Rogers Monday Motivation! #MisterRogers50 #MotivationMonday pic.twitter.com/wKC9vukb3E
flgazr1,2018-01-21 22:59,0,1,"I always forget whether I attempt #GRAMMYs ,to later indulge in #VictoriaPBS via @WUCFTV Passport",,@WUCFTV,#GRAMMYs #VictoriaPBS,955288911651180544,https://twitter.com/flgazr1/status/955288911651180544,"I always forget whether I attempt #GRAMMYs ,to later indulge in #VictoriaPBS via @WUCFTV Passport"
ohiobird,2018-01-21 20:12,0,0,@WUCFTV When is premier of this season’s “Call The Midwife?”,,@WUCFTV,,955246834435416065,https://twitter.com/ohiobird/status/955246834435416065,@WUCFTV When is premier of this season’s “Call The Midwife?”
WUCFTV,2018-01-21 10:05,0,0,Have you seen our latest news? http:// conta.cc/2EX1LXw pic.twitter.com/oOSGaf8mPx,,,,955094035982684172,https://twitter.com/WUCFTV/status/955094035982684172,Have you seen our latest news? https://conta.cc/2EX1LXw pic.twitter.com/oOSGaf8mPx
