username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,FixedSpaceIssues
wsretv,2018-01-30 19:35,0,1,"Proud to celebrate with WSRE's Kasey Jones and our Pensacola State College colleagues, Layla Zandi and Michael... https:// fb.me/9ebKEyG1x",,,,958498832416821249,https://twitter.com/wsretv/status/958498832416821249,"Proud to celebrate with WSRE's Kasey Jones and our Pensacola State College colleagues, Layla Zandi and Michael... https://fb.me/9ebKEyG1x"
wsretv,2018-01-30 14:36,0,0,"What does it mean to be American? @CondoleezzaRice & David Kennedy come together from different points of view to explore American identity: #AmericanCreedPBS Feat. @junotdiaz @CubsJoeMadd & more. Screening - 2/15, PSSS - Feb 2/25, Premiere - 2/27! http:// wsre.org/AmericanCreed",,@CondoleezzaRice @junotdiaz @CubsJoeMadd,#AmericanCreedPBS,958423673542795266,https://twitter.com/wsretv/status/958423673542795266,"What does it mean to be American? @CondoleezzaRice & David Kennedy come together from different points of view to explore American identity: #AmericanCreedPBS Feat. @junotdiaz @CubsJoeMadd & more. Screening - 2/15, PSSS - Feb 2/25, Premiere - 2/27! https://wsre.org/AmericanCreed"
wsretv,2018-01-25 16:36,0,0,I added a video to a @YouTube playlist http:// youtu.be/cRs24PCVjA0?a What Every Church Member Should Know About Poverty by Dr. Ruby Payne |,,@YouTube,,956641933438406656,https://twitter.com/wsretv/status/956641933438406656,I added a video to a @YouTube playlist https://youtu.be/cRs24PCVjA0?a What Every Church Member Should Know About Poverty by Dr. Ruby Payne |
wsretv,2018-01-25 16:04,1,2,"From Pensacola by way of Nashville, it’s the country, pop, rock and soul of The Pendletons on an all-new #StudioAmped , TONIGHT at 9pm on @WSREtv . Watch now: http:// video.wsre.org/video/30086558 94/ … @dewpendleton pic.twitter.com/WNdoIKmnAh",,@WSREtv @dewpendleton,#StudioAmped,956633860816687104,https://twitter.com/wsretv/status/956633860816687104,"From Pensacola by way of Nashville, it’s the country, pop, rock and soul of The Pendletons on an all-new #StudioAmped , TONIGHT at 9pm on @WSREtv . Watch now: https://video.wsre.org/video/30086558 94/ … @dewpendleton pic.twitter.com/WNdoIKmnAh"
wsretv,2018-01-25 12:07,0,0,I added a video to a @YouTube playlist http:// youtu.be/8E_mD12uHXk?a HealthCare Connect! Part Two | AWARE! | WSRE,,@YouTube,,956574312919650306,https://twitter.com/wsretv/status/956574312919650306,I added a video to a @YouTube playlist https://youtu.be/8E_mD12uHXk?a HealthCare Connect! Part Two | AWARE! | WSRE
wsretv,2018-01-25 11:47,0,0,I added a video to a @YouTube playlist http:// youtu.be/kZ2kOk_6iW8?a Offstage | The Pendletons | StudioAmped | WSRE,,@YouTube,,956569124615966721,https://twitter.com/wsretv/status/956569124615966721,I added a video to a @YouTube playlist https://youtu.be/kZ2kOk_6iW8?a Offstage | The Pendletons | StudioAmped | WSRE
wsretv,2018-01-25 11:45,0,0,I added a video to a @YouTube playlist http:// youtu.be/iBmO4YaTY08?a Solomon Bozeman | StudioAmped | WSRE,,@YouTube,,956568697325408257,https://twitter.com/wsretv/status/956568697325408257,I added a video to a @YouTube playlist https://youtu.be/iBmO4YaTY08?a Solomon Bozeman | StudioAmped | WSRE
wsretv,2018-01-25 11:39,0,0,I added a video to a @YouTube playlist http:// youtu.be/OjOWqAmXepE?a Jimmy Lumpkin & The Revival | StudioAmped | WSRE,,@YouTube,,956567159827812352,https://twitter.com/wsretv/status/956567159827812352,I added a video to a @YouTube playlist https://youtu.be/OjOWqAmXepE?a Jimmy Lumpkin & The Revival | StudioAmped | WSRE
wsretv,2018-01-25 11:32,0,0,I added a video to a @YouTube playlist http:// youtu.be/dadnIxHH1zg?a The Graytones | StudioAmped | WSRE,,@YouTube,,956565535516479489,https://twitter.com/wsretv/status/956565535516479489,I added a video to a @YouTube playlist https://youtu.be/dadnIxHH1zg?a The Graytones | StudioAmped | WSRE
wsretv,2018-01-25 11:31,0,0,I added a video to a @YouTube playlist http:// youtu.be/CBT7z6qvLKw?a The Pendletons | StudioAmped | WSRE,,@YouTube,,956565097232654337,https://twitter.com/wsretv/status/956565097232654337,I added a video to a @YouTube playlist https://youtu.be/CBT7z6qvLKw?a The Pendletons | StudioAmped | WSRE
wsretv,2018-01-25 11:28,0,0,I added a video to a @YouTube playlist http:// youtu.be/agrvdeByGs4?a HealthCare Connect! Part One | AWARE! | WSRE,,@YouTube,,956564396284764168,https://twitter.com/wsretv/status/956564396284764168,I added a video to a @YouTube playlist https://youtu.be/agrvdeByGs4?a HealthCare Connect! Part One | AWARE! | WSRE
Shemming77,2018-01-24 20:22,1,2,Clumsy Kakapo: The flightless parrot - Natural World: Nature's Misfits p... https:// youtu.be/bhTU__jVP8E via @YouTube @wsretv Enjoying Nature,,@YouTube @wsretv,,956336438441926656,https://twitter.com/Shemming77/status/956336438441926656,Clumsy Kakapo: The flightless parrot - Natural World: Nature's Misfits p... https://youtu.be/bhTU__jVP8E via @YouTube @wsretv Enjoying Nature
wsretv,2018-01-22 17:15,0,1,#WSREnews : PBS Kids’ Splash and Bubbles to appear at #Gulfarium http://www. wsre.org/blogs/press-ro om-blog/pbs-kids-splash-and-bubbles-to-appear-at-gulfarium/ … pic.twitter.com/tRRcl9goAC,,,#WSREnews #Gulfarium,955564719330549760,https://twitter.com/wsretv/status/955564719330549760,#WSREnews : PBS Kids’ Splash and Bubbles to appear at #Gulfarium http://www. wsre.org/blogs/press-ro om-blog/pbs-kids-splash-and-bubbles-to-appear-at-gulfarium/ … pic.twitter.com/tRRcl9goAC
BeachcomberFL,2018-01-18 17:34,0,0,A #Valentines gift for you from yhe good folks at @wsretv http:// beachcomberdestin.com/destin/article -2613-a-valentines-gift-for-you-from-wsre.html …,,@wsretv,#Valentines,954119784358207488,https://twitter.com/BeachcomberFL/status/954119784358207488,A #Valentines gift for you from yhe good folks at @wsretv https://beachcomberdestin.com/destin/article -2613-a-valentines-gift-for-you-from-wsre.html …
wsretv,2018-01-18 14:36,3,3,"An in-depth interview with Deborah Watts, co-founder and executive director of the @EmmettTill Legacy Foundation TOMORROW (Fri) on an all-new #CWJW on @WSREtv . (also available streaming) https:// video.wsre.org/video/30076077 52/ … pic.twitter.com/P3LUgvazXD",,@EmmettTill @WSREtv,#CWJW,954075046942830592,https://twitter.com/wsretv/status/954075046942830592,"An in-depth interview with Deborah Watts, co-founder and executive director of the @EmmettTill Legacy Foundation TOMORROW (Fri) on an all-new #CWJW on @WSREtv . (also available streaming) https://video.wsre.org/video/30076077 52/ … pic.twitter.com/P3LUgvazXD"
wsretv,2018-01-18 14:24,2,3,"On an all-new #StudioAmped , @underhillfamily from Mobile takes the stage TONIGHT at 9pm on @wsretv (or watch it now) http:// video.wsre.org/show/studioamp ed/ … pic.twitter.com/7IS2Ya0aCz",,@underhillfamily @wsretv,#StudioAmped,954072136649445376,https://twitter.com/wsretv/status/954072136649445376,"On an all-new #StudioAmped , @underhillfamily from Mobile takes the stage TONIGHT at 9pm on @wsretv (or watch it now) https://video.wsre.org/show/studioamp ed/ … pic.twitter.com/7IS2Ya0aCz"
wsretv,2018-01-18 10:20,0,0,I added a video to a @YouTube playlist http:// youtu.be/2fgftJChJec?a The Underhill Family Orchestra | StudioAmped | WSRE,,@YouTube,,954010499389247488,https://twitter.com/wsretv/status/954010499389247488,I added a video to a @YouTube playlist https://youtu.be/2fgftJChJec?a The Underhill Family Orchestra | StudioAmped | WSRE
wsretv,2018-01-16 16:29,0,1,I added a video to a @YouTube playlist http:// youtu.be/bxWmqf9Odmw?a Get Out The Vote! | inStudio | WSRE,,@YouTube,,953378691274498048,https://twitter.com/wsretv/status/953378691274498048,I added a video to a @YouTube playlist https://youtu.be/bxWmqf9Odmw?a Get Out The Vote! | inStudio | WSRE
wsretv,2018-01-12 16:58,1,2,#WSREnews : We want your “ #AmericanCreed ” story! http://www. wsre.org/blogs/press-ro om-blog/wsre-wants-your-american-creed-story/ … pic.twitter.com/zKswfRpRyl,,,#WSREnews #AmericanCreed,951936494876454914,https://twitter.com/wsretv/status/951936494876454914,#WSREnews : We want your “ #AmericanCreed ” story! http://www. wsre.org/blogs/press-ro om-blog/wsre-wants-your-american-creed-story/ … pic.twitter.com/zKswfRpRyl
wsretv,2018-01-11 14:13,0,0,"From Fairhope, Alabama, it’s the Southern soul of @jlandtherev , on an all-new #StudioAmped TONIGHT at 9pm on @WSREtv . (also available streaming) http:// video.wsre.org/video/30082289 77/ … pic.twitter.com/wlK1lc7STY",,@jlandtherev @WSREtv,#StudioAmped,951532578472853510,https://twitter.com/wsretv/status/951532578472853510,"From Fairhope, Alabama, it’s the Southern soul of @jlandtherev , on an all-new #StudioAmped TONIGHT at 9pm on @WSREtv . (also available streaming) https://video.wsre.org/video/30082289 77/ … pic.twitter.com/wlK1lc7STY"
wsretv,2018-01-08 15:35,0,0,"Is your Valentine sweet on @WSREtv ? Give the gift of WSRE Passport, swag and sweets! Donate $120 before Jan 31 and receive two WSRE Passport-level memberships plus a T-shirt, bumper sticker and 1.5 lbs of @BubbaSweetSpot ! http:// wsre.org/ILoveWSRE pic.twitter.com/lsWNUquIm7",,@WSREtv @BubbaSweetSpot,,950466033835487234,https://twitter.com/wsretv/status/950466033835487234,"Is your Valentine sweet on @WSREtv ? Give the gift of WSRE Passport, swag and sweets! Donate $120 before Jan 31 and receive two WSRE Passport-level memberships plus a T-shirt, bumper sticker and 1.5 lbs of @BubbaSweetSpot ! https://wsre.org/ILoveWSRE pic.twitter.com/lsWNUquIm7"
wsretv,2018-01-05 15:19,1,2,"Did you miss last night's #StudioAmped @pcolabeachsong special? Never fear, streaming is here! Watch it now on @wsretv ! @alissamoreno @BridgetteTatum @amandacwilliams http:// video.wsre.org/video/30080321 69/ …",,@pcolabeachsong @wsretv @alissamoreno @BridgetteTatum @amandacwilliams,#StudioAmped,949374860093984769,https://twitter.com/wsretv/status/949374860093984769,"Did you miss last night's #StudioAmped @pcolabeachsong special? Never fear, streaming is here! Watch it now on @wsretv ! @alissamoreno @BridgetteTatum @amandacwilliams https://video.wsre.org/video/30080321 69/ …"
wsretv,2018-01-05 15:17,0,1,"Have a seat, put your feet up, then immediately start flipping out. Odd Squad: World Turned Odd premieres Monday, January 15 at 7am and 3:30pm WSRE. (Also 7pm WSRE PBS KIDS 24/7!) https://www. youtube.com/watch?v=7SBrQg uSTRw …",,,,949374281066143750,https://twitter.com/wsretv/status/949374281066143750,"Have a seat, put your feet up, then immediately start flipping out. Odd Squad: World Turned Odd premieres Monday, January 15 at 7am and 3:30pm WSRE. (Also 7pm WSRE PBS KIDS 24/7!) https://www. youtube.com/watch?v=7SBrQg uSTRw …"
wsretv,2018-01-04 16:05,0,2,I added a video to a @YouTube playlist http:// youtu.be/tgP2E8wgHc8?a Cybersecurity | Pensacola State Today | WSRE,,@YouTube,,949024089687183360,https://twitter.com/wsretv/status/949024089687183360,I added a video to a @YouTube playlist https://youtu.be/tgP2E8wgHc8?a Cybersecurity | Pensacola State Today | WSRE
wsretv,2018-01-04 15:58,0,1,#WSRenews : WSRE launches new membership campaign with Valentine’s Day gifts http://www. wsre.org/blogs/press-ro om-blog/wsre-launches-new-membership-campaign-with-valentines-day-gifts/ … pic.twitter.com/k1dwdvxhOp,,,#WSRenews,949022366327242752,https://twitter.com/wsretv/status/949022366327242752,#WSRenews : WSRE launches new membership campaign with Valentine’s Day gifts http://www. wsre.org/blogs/press-ro om-blog/wsre-launches-new-membership-campaign-with-valentines-day-gifts/ … pic.twitter.com/k1dwdvxhOp
wsretv,2018-01-04 15:13,0,0,I added a video to a @YouTube playlist http:// youtu.be/yMTWSIhpOuY?a SA 2017 SONGWRITERS,,@YouTube,,949010976380280832,https://twitter.com/wsretv/status/949010976380280832,I added a video to a @YouTube playlist https://youtu.be/yMTWSIhpOuY?a SA 2017 SONGWRITERS
wsretv,2018-01-03 17:39,1,1,"#StudioAmped Season 10 kicks off with @pcolabeachsong special feat. @alissamoreno , @BridgetteTatum and @amandacwilliams premiering TOMORROW (Thur) at 9pm on @WSREtv , @PBS ​ for the Gulf Coast. pic.twitter.com/vsiHmdedSG",,@pcolabeachsong @alissamoreno @BridgetteTatum @amandacwilliams @WSREtv @PBS,#StudioAmped,948685315237203973,https://twitter.com/wsretv/status/948685315237203973,"#StudioAmped Season 10 kicks off with @pcolabeachsong special feat. @alissamoreno , @BridgetteTatum and @amandacwilliams premiering TOMORROW (Thur) at 9pm on @WSREtv , @PBS ​ for the Gulf Coast. pic.twitter.com/vsiHmdedSG"
SumayaClark,2018-01-02 19:56,0,0,I keep hoping to see it air on @wsretv in NW FL.,,@wsretv,,948357377287507968,https://twitter.com/SumayaClark/status/948357377287507968,I keep hoping to see it air on @wsretv in NW FL.
wsretv,2018-01-02 15:10,0,0,"Is your Valentine sweet on WSRE? Give the gift of WSRE Passport, swag and sweets delivered in time for Valentine's Day! Give $120 this month and receive the Get Sweet on WSRE"" gift package for your sweetheart - http:// wsre.org/ILoveWSRE ... and thank you! #ILoveWSRE pic.twitter.com/GQOkx4CzQV""",,,#ILoveWSRE,948285430746763264,https://twitter.com/wsretv/status/948285430746763264,"Is your Valentine sweet on WSRE? Give the gift of WSRE Passport, swag and sweets delivered in time for Valentine's Day! Give $120 this month and receive the Get Sweet on WSRE"" gift package for your sweetheart - https://wsre.org/ILoveWSRE ... and thank you! #ILoveWSRE pic.twitter.com/GQOkx4CzQV"""
wsretv,2017-12-28 16:47,0,0,I added a video to a @YouTube playlist http:// youtu.be/TuL6nTl26hE?a 2017: The Year In Review with Jeff Weeks | inStudio | WSRE,,@YouTube,,946497865844740100,https://twitter.com/wsretv/status/946497865844740100,I added a video to a @YouTube playlist https://youtu.be/TuL6nTl26hE?a 2017: The Year In Review with Jeff Weeks | inStudio | WSRE
wsretv,2017-12-23 21:51,0,1,Merry Christmas from the @WSREtv ​ family! pic.twitter.com/zh1flu3Ebe,,@WSREtv,,944762312698802176,https://twitter.com/wsretv/status/944762312698802176,Merry Christmas from the @WSREtv ​ family! pic.twitter.com/zh1flu3Ebe
TWiDW_Listings,2017-12-23 19:28,0,0,Doctor Who - Tom Baker Movies: Pyramids Of Mars. Showing this evening on @wsretv at 11.27pm CST http:// dwnp.net/tx/165464.html,,@wsretv,,944726321653010435,https://twitter.com/TWiDW_Listings/status/944726321653010435,Doctor Who - Tom Baker Movies: Pyramids Of Mars. Showing this evening on @wsretv at 11.27pm CST https://dwnp.net/tx/165464.html
TWiDW_Listings,2017-12-23 18:12,0,0,Doctor Who - Tom Baker Movies: Planet of Evil. Showing this evening on @wsretv at 10.00pm CST http:// dwnp.net/tx/165463.html,,@wsretv,,944707287989530624,https://twitter.com/TWiDW_Listings/status/944707287989530624,Doctor Who - Tom Baker Movies: Planet of Evil. Showing this evening on @wsretv at 10.00pm CST https://dwnp.net/tx/165463.html
TWiDW_Listings,2017-12-16 19:33,0,0,Doctor Who - Tom Baker Movies: Terror Of The Zygons. Showing this evening on @wsretv at 11.31pm CST http:// dwnp.net/tx/164772.html,,@wsretv,,942190866990583809,https://twitter.com/TWiDW_Listings/status/942190866990583809,Doctor Who - Tom Baker Movies: Terror Of The Zygons. Showing this evening on @wsretv at 11.31pm CST https://dwnp.net/tx/164772.html
TWiDW_Listings,2017-12-16 18:02,0,0,Doctor Who - Tom Baker Movies: Revenge of the Cybermen. Showing this evening on @wsretv at 10.00pm CST http:// dwnp.net/tx/164771.html,,@wsretv,,942168056842850305,https://twitter.com/TWiDW_Listings/status/942168056842850305,Doctor Who - Tom Baker Movies: Revenge of the Cybermen. Showing this evening on @wsretv at 10.00pm CST https://dwnp.net/tx/164771.html
InLikeFlynn44,2017-12-16 17:07,0,0,What’s up @wsretv ??? We want to see @acitv !!,,@wsretv @acitv,,942154266902499328,https://twitter.com/InLikeFlynn44/status/942154266902499328,What’s up @wsretv ??? We want to see @acitv !!
wsretv,2017-12-15 10:52,1,1,"TONIGHT at 10:30pm on an all-new #CWJW , we have an in-depth interview with Dr. Eman El-Sheikh, @UWFCyber Director and expert in the field of #cybersecurity , artificial intelligence and machine learning. Available streaming: https:// video.wsre.org/video/30075605 57/ …",,@UWFCyber,#CWJW #cybersecurity,941697521381986310,https://twitter.com/wsretv/status/941697521381986310,"TONIGHT at 10:30pm on an all-new #CWJW , we have an in-depth interview with Dr. Eman El-Sheikh, @UWFCyber Director and expert in the field of #cybersecurity , artificial intelligence and machine learning. Available streaming: https://video.wsre.org/video/30075605 57/ …"
UWFCyber,2017-12-15 10:49,2,4,"Dr. Eman El-Sheikh, @UWFCyber director, shares her cybersecurity and artificial intelligence expertise in Conversations with Jeff Weeks, a @wsretv program: https://www. youtube.com/watch?v=Ua2Wm- dTEIw … pic.twitter.com/oTNvG50A7j",,@UWFCyber @wsretv,,941696687466319877,https://twitter.com/UWFCyber/status/941696687466319877,"Dr. Eman El-Sheikh, @UWFCyber director, shares her cybersecurity and artificial intelligence expertise in Conversations with Jeff Weeks, a @wsretv program: https://www. youtube.com/watch?v=Ua2Wm- dTEIw … pic.twitter.com/oTNvG50A7j"
wsretv,2017-12-14 14:53,0,2,TONIGHT at 7pm on an all-new inStudio: Host @Shemming77 and her guests will discuss the historic Imogene Theatre and the starring role it is playing in the revitalization of the downtown Milton's historic district. (full episode available streaming) http:// video.wsre.org/video/30075569 64/ … pic.twitter.com/x01eO7m3Wp,,@Shemming77,,941395733265178624,https://twitter.com/wsretv/status/941395733265178624,TONIGHT at 7pm on an all-new inStudio: Host @Shemming77 and her guests will discuss the historic Imogene Theatre and the starring role it is playing in the revitalization of the downtown Milton's historic district. (full episode available streaming) https://video.wsre.org/video/30075569 64/ … pic.twitter.com/x01eO7m3Wp
wsretv,2017-12-13 17:57,0,0,I added a video to a @YouTube playlist http:// youtu.be/0s70NS4_S0k?a Legislative Review: Dialogue with the Delegation | December 2017 | WSRE,,@YouTube,,941079641879711744,https://twitter.com/wsretv/status/941079641879711744,I added a video to a @YouTube playlist https://youtu.be/0s70NS4_S0k?a Legislative Review: Dialogue with the Delegation | December 2017 | WSRE
wsretv,2017-12-13 17:19,0,1,I added a video to a @YouTube playlist http:// youtu.be/fy3jvxWGvY8?a Deborah Watts | Conversations with Jeff Weeks | WSRE,,@YouTube,,941070214741069825,https://twitter.com/wsretv/status/941070214741069825,I added a video to a @YouTube playlist https://youtu.be/fy3jvxWGvY8?a Deborah Watts | Conversations with Jeff Weeks | WSRE
wsretv,2017-12-13 17:16,0,0,I added a video to a @YouTube playlist http:// youtu.be/x3BJz90HHzs?a Back to Life: The Imogene Theatre | inStudio | WSRE,,@YouTube,,941069434210398208,https://twitter.com/wsretv/status/941069434210398208,I added a video to a @YouTube playlist https://youtu.be/x3BJz90HHzs?a Back to Life: The Imogene Theatre | inStudio | WSRE
wsretv,2017-12-13 17:14,0,0,I added a video to a @YouTube playlist http:// youtu.be/qizLqzeBBXE?a Brian LeBlanc | Conversations with Jeff Weeks | WSRE,,@YouTube,,941068902242582529,https://twitter.com/wsretv/status/941068902242582529,I added a video to a @YouTube playlist https://youtu.be/qizLqzeBBXE?a Brian LeBlanc | Conversations with Jeff Weeks | WSRE
wsretv,2017-12-13 17:12,0,0,I added a video to a @YouTube playlist http:// youtu.be/aKjPPa2E4Ro?a Lidia Bastianich | Conversations with Jeff Weeks | WSRE,,@YouTube,,941068332891103232,https://twitter.com/wsretv/status/941068332891103232,I added a video to a @YouTube playlist https://youtu.be/aKjPPa2E4Ro?a Lidia Bastianich | Conversations with Jeff Weeks | WSRE
wsretv,2017-12-13 17:09,0,0,"I added a video to a @YouTube playlist http:// youtu.be/Ua2Wm-dTEIw?a Dr. Eman El-Sheikh, Ph.D. | Conversations with Jeff Weeks | WSRE",,@YouTube,,941067705490255872,https://twitter.com/wsretv/status/941067705490255872,"I added a video to a @YouTube playlist https://youtu.be/Ua2Wm-dTEIw?a Dr. Eman El-Sheikh, Ph.D. | Conversations with Jeff Weeks | WSRE"
Rep_Mel_Ponder,2017-12-13 01:28,0,1,Ha!,,,,940830848449904643,https://twitter.com/Rep_Mel_Ponder/status/940830848449904643,Ha!
JayerWilliamson,2017-12-12 23:42,1,13,Thank you @wsretv and Jeff Weeks for having us on air tonight for dialogue with the delegation reviewing the 2018 legislative session. The kiddos thought it was cool daddy was on TV! #sayfie #FLpol pic.twitter.com/c4Su7RjlLL,,@wsretv,#sayfie #FLpol,940803972012630016,https://twitter.com/JayerWilliamson/status/940803972012630016,Thank you @wsretv and Jeff Weeks for having us on air tonight for dialogue with the delegation reviewing the 2018 legislative session. The kiddos thought it was cool daddy was on TV! #sayfie #FLpol pic.twitter.com/c4Su7RjlLL
10128brandywine,2017-12-12 21:10,0,0,@wsretv Enjoyed the legislative review- thank you for addressing so many questions!,,@wsretv,,940765852714008577,https://twitter.com/10128brandywine/status/940765852714008577,@wsretv Enjoyed the legislative review- thank you for addressing so many questions!
wsretv,2017-12-12 17:11,2,0,LEGISLATIVE REVIEW will air live at 7pm TONIGHT on WSRE & NewsRadio1620. Send your questions for the legislators (with name and town) via email to questions@wsre.org. Questions will also be taken by phone during the show. pic.twitter.com/unXtUBfrT7,,@wsre,,940705592901033987,https://twitter.com/wsretv/status/940705592901033987,LEGISLATIVE REVIEW will air live at 7pm TONIGHT on WSRE & NewsRadio1620. Send your questions for the legislators (with name and town) via email to questions@wsre.org. Questions will also be taken by phone during the show. pic.twitter.com/unXtUBfrT7
wsretv,2017-12-12 11:50,0,0,Tune in TONIGHT for our annual pre-session dialogue with the Northwest Florida legislative delegation. LEGISLATIVE REVIEW will air live at 7pm on @WSREtv & @NR1620 . Send your questions for the legislators via email to questions@wsre.org. http://www. wsre.org/local-programs /legislative-review/ …,,@WSREtv @NR1620 @wsre,,940624872706838529,https://twitter.com/wsretv/status/940624872706838529,Tune in TONIGHT for our annual pre-session dialogue with the Northwest Florida legislative delegation. LEGISLATIVE REVIEW will air live at 7pm on @WSREtv & @NR1620 . Send your questions for the legislators via email to questions@wsre.org. http://www. wsre.org/local-programs /legislative-review/ …
