username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,FixedSpaceIssues
WCJB20,2018-02-02 15:50,0,0,"Amount of white supremacist propaganda found on college campuses grew 250% in the past year, according to a new report from the Anti-Defamation League. http://www. wcjb.com/content/news/W hite-supremacist-propaganda-on-college-campuses-rose-more-than-250-percent-report-says-472388843.html …",,,,959529359496437766,https://twitter.com/WCJB20/status/959529359496437766,"Amount of white supremacist propaganda found on college campuses grew 250% in the past year, according to a new report from the Anti-Defamation League. http://www. wcjb.com/content/news/W hite-supremacist-propaganda-on-college-campuses-rose-more-than-250-percent-report-says-472388843.html …"
WCJB20,2018-02-02 15:45,0,2,"A Florida couple who painted their home to look like Vincent Van Gogh's Starry Night"" refuses to back down from City Hall -- and it may prove quite costly. http://www. wcjb.com/content/news/F lorida-couple-fights-City-Hall-over-Starry-Night-paint-job-472389373.html …""",,,,959528100970352640,https://twitter.com/WCJB20/status/959528100970352640,"A Florida couple who painted their home to look like Vincent Van Gogh's Starry Night"" refuses to back down from City Hall -- and it may prove quite costly. http://www. wcjb.com/content/news/F lorida-couple-fights-City-Hall-over-Starry-Night-paint-job-472389373.html …"""
WCJB20,2018-02-02 15:30,0,1,"BREAKING: Temptations singer Dennis Edwards has passed away in Chicago after an illness, his manager confirms. He would have been 75 tomorrow. pic.twitter.com/SeweFwRrW5",,,,959524359877644288,https://twitter.com/WCJB20/status/959524359877644288,"BREAKING: Temptations singer Dennis Edwards has passed away in Chicago after an illness, his manager confirms. He would have been 75 tomorrow. pic.twitter.com/SeweFwRrW5"
WCJB20,2018-02-02 15:15,1,0,The leader of a Caribbean-to-New York cocaine ring that included a U.S. postal worker has been sentenced to 20 years in prison. http://www. wcjb.com/content/news/H ead-of-Caribbean-NY-cocaine-ring-gets-20-year-prison-term-472388283.html …,,,,959520595045244929,https://twitter.com/WCJB20/status/959520595045244929,The leader of a Caribbean-to-New York cocaine ring that included a U.S. postal worker has been sentenced to 20 years in prison. http://www. wcjb.com/content/news/H ead-of-Caribbean-NY-cocaine-ring-gets-20-year-prison-term-472388283.html …
WCJB20,2018-02-02 15:02,1,1,"Bowtie Friday's are back with Bill Quinlan for the month of February. Tune in to TV20 News at 5,6, and 11 to see which bowtie he features today.",,,,959517327996923904,https://twitter.com/WCJB20/status/959517327996923904,"Bowtie Friday's are back with Bill Quinlan for the month of February. Tune in to TV20 News at 5,6, and 11 to see which bowtie he features today."
WCJB20,2018-02-02 15:00,0,0,Drivers who regularly cross over the tracks said they had seen the safety equipment appear to be malfunctioning a day before Wednesday's crash. http://www. wcjb.com/content/news/V a-train-crash-Railroad-crossing-safety-arms-face-scrutiny-472376943.html …,,,,959516777326743552,https://twitter.com/WCJB20/status/959516777326743552,Drivers who regularly cross over the tracks said they had seen the safety equipment appear to be malfunctioning a day before Wednesday's crash. http://www. wcjb.com/content/news/V a-train-crash-Railroad-crossing-safety-arms-face-scrutiny-472376943.html …
WCJB20,2018-02-02 14:31,0,0,"U.S. stocks fell sharply Friday, placing the market on track for its worst week in two years. http://www. wcjb.com/content/news/B ig-tech-and-energy-companies-lead-US-stocks-sharply-lower-472382323.html …",,,,959509678643433472,https://twitter.com/WCJB20/status/959509678643433472,"U.S. stocks fell sharply Friday, placing the market on track for its worst week in two years. http://www. wcjb.com/content/news/B ig-tech-and-energy-companies-lead-US-stocks-sharply-lower-472382323.html …"
WCJB20,2018-02-02 14:00,0,1,House Democrats are angry about the release of a classified GOP memo intended to show surveillance abuses at the FBI. http://www. wcjb.com/content/news/W hite-House-declassifies-GOP-memo-on-Russia-probe-472361843.html …,,,,959501777933651969,https://twitter.com/WCJB20/status/959501777933651969,House Democrats are angry about the release of a classified GOP memo intended to show surveillance abuses at the FBI. http://www. wcjb.com/content/news/W hite-House-declassifies-GOP-memo-on-Russia-probe-472361843.html …
WCJB20,2018-02-02 13:58,0,0,The Republican National Committee is siding with President Donald Trump on his order to bar transgender individuals from serving in the U.S. military. http://www. wcjb.com/content/news/R NC-sides-with-Trump-ban-of-transgender-people-in-military-472371263.html …,,,,959501194698817542,https://twitter.com/WCJB20/status/959501194698817542,The Republican National Committee is siding with President Donald Trump on his order to bar transgender individuals from serving in the U.S. military. http://www. wcjb.com/content/news/R NC-sides-with-Trump-ban-of-transgender-people-in-military-472371263.html …
WCJB20,2018-02-02 13:57,0,0,YouTube says it has started flagging videos provided by news outlets that receive government backing. http://www. wcjb.com/content/news/Y ouTube-begins-flagging-videos-backed-by-governments-472372423.html …,,,,959501066588049408,https://twitter.com/WCJB20/status/959501066588049408,YouTube says it has started flagging videos provided by news outlets that receive government backing. http://www. wcjb.com/content/news/Y ouTube-begins-flagging-videos-backed-by-governments-472372423.html …
WCJB20,2018-02-02 13:56,0,0,Pennsylvania's most famous groundhog foresees no early end to winter. http://www. wcjb.com/content/news/H andlers-Punxsutawney-Phil-sees-6-more-weeks-of-winter-472329593.html …,,,,959500910278926336,https://twitter.com/WCJB20/status/959500910278926336,Pennsylvania's most famous groundhog foresees no early end to winter. http://www. wcjb.com/content/news/H andlers-Punxsutawney-Phil-sees-6-more-weeks-of-winter-472329593.html …
WCJB20,2018-02-02 13:55,0,1,"The oldest nuclear power plant in the United States will shut down in October, more than a year ahead of schedule. http://www. wcjb.com/content/news/O ldest-nuke-plant-in-the-US-closing-a-year-ahead-of-schedule-472377253.html …",,,,959500650731200512,https://twitter.com/WCJB20/status/959500650731200512,"The oldest nuclear power plant in the United States will shut down in October, more than a year ahead of schedule. http://www. wcjb.com/content/news/O ldest-nuke-plant-in-the-US-closing-a-year-ahead-of-schedule-472377253.html …"
WCJB20,2018-02-02 13:45,0,0,"Mitsubishi is recalling nearly 227,000 vehicles in the U.S. to fix glass sunroofs that can fly off and parking brakes that may not work. http://www. wcjb.com/content/news/M itsubishi-issues-recalls-for-loose-sunroofs-brake-trouble-472375563.html …",,,,959498053303590912,https://twitter.com/WCJB20/status/959498053303590912,"Mitsubishi is recalling nearly 227,000 vehicles in the U.S. to fix glass sunroofs that can fly off and parking brakes that may not work. http://www. wcjb.com/content/news/M itsubishi-issues-recalls-for-loose-sunroofs-brake-trouble-472375563.html …"
WCJB20,2018-02-02 13:35,0,1,"Patterson told correctional officers that there's one less child molester on the streets."" http://www. wcjb.com/content/news/F lorida-Killer-of-cellmates-says-one-less-child-molester-472374263.html …""",,,,959495455867588609,https://twitter.com/WCJB20/status/959495455867588609,"Patterson told correctional officers that there's one less child molester on the streets."" http://www. wcjb.com/content/news/F lorida-Killer-of-cellmates-says-one-less-child-molester-472374263.html …"""
WCJB20,2018-02-02 13:09,1,6,"A judge says there's no way"" she'll punish a father of three victims of Larry Nassar after the dad tried to attack the former sports doctor in a Michigan courtroom. http://www. wcjb.com/content/news/J udge-Victims-father-tries-to-attack-Nassar-472340413.html …""",,,,959489030365896704,https://twitter.com/WCJB20/status/959489030365896704,"A judge says there's no way"" she'll punish a father of three victims of Larry Nassar after the dad tried to attack the former sports doctor in a Michigan courtroom. http://www. wcjb.com/content/news/J udge-Victims-father-tries-to-attack-Nassar-472340413.html …"""
WCJB20,2018-02-02 13:04,0,0,Alachua County will be returning the money that UF sent accidentally for the costs of the Richard Spencer event at UF. http://www. wcjb.com/content/news/A lachua-County-to-return-money-to-UF-for-Richard-Spencer-event-costs-472364773.html …,,,,959487763916689408,https://twitter.com/WCJB20/status/959487763916689408,Alachua County will be returning the money that UF sent accidentally for the costs of the Richard Spencer event at UF. http://www. wcjb.com/content/news/A lachua-County-to-return-money-to-UF-for-Richard-Spencer-event-costs-472364773.html …
WCJB20,2018-02-02 13:02,2,1,Alachua police say they've made an arrest related to a shooting back in January that left five people hurt. http://www. wcjb.com/content/news/A rrest-made-in-second-Alachua-shooting-472369933.html …,,,,959487291071676418,https://twitter.com/WCJB20/status/959487291071676418,Alachua police say they've made an arrest related to a shooting back in January that left five people hurt. http://www. wcjb.com/content/news/A rrest-made-in-second-Alachua-shooting-472369933.html …
WCJB20,2018-02-02 13:01,0,0,Spain says it has extradited to the United States a Russian citizen who is suspected of being one the world's most notorious spammers. http://www. wcjb.com/content/news/S pain-extradites-suspect-thought-to-be-spam-kingpin-to-US-472367843.html …,,,,959486909285253120,https://twitter.com/WCJB20/status/959486909285253120,Spain says it has extradited to the United States a Russian citizen who is suspected of being one the world's most notorious spammers. http://www. wcjb.com/content/news/S pain-extradites-suspect-thought-to-be-spam-kingpin-to-US-472367843.html …
WCJB20,2018-02-02 12:55,1,0,Deputies are currently working to figure out the seriousness of the threat. DETAILS: http://www. wcjb.com/content/news/M arion-County-Deputies-investigating-anonymous-threat-at-North-Marion-High-School-472357403.html …,,,,959485357883645954,https://twitter.com/WCJB20/status/959485357883645954,Deputies are currently working to figure out the seriousness of the threat. DETAILS: http://www. wcjb.com/content/news/M arion-County-Deputies-investigating-anonymous-threat-at-North-Marion-High-School-472357403.html …
FLInnovationHub,2018-02-02 12:15,1,4,"#ICYMI : Resident company AuxThera, which creates products that help dogs lose weight, was featured on @WCJB20 #TechTuesday this week. Check it out: http:// ow.ly/EDMK30iacy4 pic.twitter.com/gTBnQWhudT",,@WCJB20,#ICYMI #TechTuesday,959475344507064320,https://twitter.com/FLInnovationHub/status/959475344507064320,"#ICYMI : Resident company AuxThera, which creates products that help dogs lose weight, was featured on @WCJB20 #TechTuesday this week. Check it out: https://ow.ly/EDMK30iacy4 pic.twitter.com/gTBnQWhudT"
Outofmanyonepp1,2018-02-02 12:14,0,0,City bus accident on southwest 20th ave @WCJB20,,@WCJB20,,959475032748642304,https://twitter.com/Outofmanyonepp1/status/959475032748642304,City bus accident on southwest 20th ave @WCJB20
WCJB20,2018-02-02 12:02,0,0,Alachua Police say they have made another arrest involving the shooting in Alachua that left 5 people injured. They are not releasing the identity,,,,959472041731805185,https://twitter.com/WCJB20/status/959472041731805185,Alachua Police say they have made another arrest involving the shooting in Alachua that left 5 people injured. They are not releasing the identity
WCJB20,2018-02-02 10:47,3,4,"Driver wrecks into Suntrust Bank. Officers believe that the driver, a female in her 40s, apparently suffered some sort of medical event and became incapacitated causing the van to drive across traffic and wreck into the building. pic.twitter.com/sFNXmhLxYF",,,,959453346343145474,https://twitter.com/WCJB20/status/959453346343145474,"Driver wrecks into Suntrust Bank. Officers believe that the driver, a female in her 40s, apparently suffered some sort of medical event and became incapacitated causing the van to drive across traffic and wreck into the building. pic.twitter.com/sFNXmhLxYF"
FFS_Waccasassa,2018-02-02 10:42,0,0,Silver Springs State Park will be conducting a 44 acre Rx burn today in Marion County. @OcalaStarBanner @MCFRPIO @WCJB20 @937_kcountry @windfm pic.twitter.com/zpCDJczoKx,,@OcalaStarBanner @MCFRPIO @WCJB20 @937_kcountry @windfm,,959451932539654144,https://twitter.com/FFS_Waccasassa/status/959451932539654144,Silver Springs State Park will be conducting a 44 acre Rx burn today in Marion County. @OcalaStarBanner @MCFRPIO @WCJB20 @937_kcountry @windfm pic.twitter.com/zpCDJczoKx
WCJB20,2018-02-02 09:05,2,6,INCASE YOU MISSED IT: TV20's Ian Preston sat down with head coach Mike White to discuss gator basketball. Part 2 will air Monday at 6pm. INTERVIEW: http://www. wcjb.com/content/news/T V20s-exclusive-interview-with-Mike-White-Part-1-472256393.html …,,,,959427609552711680,https://twitter.com/WCJB20/status/959427609552711680,INCASE YOU MISSED IT: TV20's Ian Preston sat down with head coach Mike White to discuss gator basketball. Part 2 will air Monday at 6pm. INTERVIEW: http://www. wcjb.com/content/news/T V20s-exclusive-interview-with-Mike-White-Part-1-472256393.html …
KaioViniciusPi1,2018-02-02 06:11,1,0,PESKISE EMPREGO VIRTUAL E REPASSAR PARA AS FM DA VENEZUELA.,,,,959383845337526272,https://twitter.com/KaioViniciusPi1/status/959383845337526272,PESKISE EMPREGO VIRTUAL E REPASSAR PARA AS FM DA VENEZUELA.
KaioViniciusPi1,2018-02-02 06:10,0,0,EU DEIXO RESCISTRADO TEU POVO PODER COCORRE SEMPRE AS VAGAS DE EMPREGO DENTRO DE ARARUNA POR ESTÁ PÁGINA.,,,,959383566164615168,https://twitter.com/KaioViniciusPi1/status/959383566164615168,EU DEIXO RESCISTRADO TEU POVO PODER COCORRE SEMPRE AS VAGAS DE EMPREGO DENTRO DE ARARUNA POR ESTÁ PÁGINA.
KaioViniciusPi1,2018-02-02 06:08,1,0,33731010 LIGAR PARA GARANTIR SALÁRIO MÍNIMO PARA SEMPRE. 10.000 REAIS PARA TEU POVO COLOCAR UM BILIONÁRIO NA CIDADE SÓ PROJETO SEM ÁGUA. PREFEITURA SE BENEFICIAR DE 6 PERFIL NOSSO,,,,959383130795925505,https://twitter.com/KaioViniciusPi1/status/959383130795925505,33731010 LIGAR PARA GARANTIR SALÁRIO MÍNIMO PARA SEMPRE. 10.000 REAIS PARA TEU POVO COLOCAR UM BILIONÁRIO NA CIDADE SÓ PROJETO SEM ÁGUA. PREFEITURA SE BENEFICIAR DE 6 PERFIL NOSSO
KaioViniciusPi1,2018-02-02 05:00,0,0,@AriaTVCanada @TVWEEKmag @ChinaDailyUSA @KaioViniciusPi1 @NRGParkFan ajudar aí,,@AriaTVCanada @TVWEEKmag @ChinaDailyUSA @KaioViniciusPi1 @NRGParkFan,,959365978734956544,https://twitter.com/KaioViniciusPi1/status/959365978734956544,@AriaTVCanada @TVWEEKmag @ChinaDailyUSA @KaioViniciusPi1 @NRGParkFan ajudar aí
KaioViniciusPi1,2018-02-02 04:51,1,0,Salva teu país ..só tu sortea teu patrimônio dentro das empresas @finkd ti ajudar @josemaranhaopb @MichelTemer @tabajarapb @metropolitanafm @WCJB20 @cabobrancotv 200 emissora ti ajudar caralho,,@finkd @josemaranhaopb @MichelTemer @tabajarapb @metropolitanafm @WCJB20 @cabobrancotv,,959363679266459649,https://twitter.com/KaioViniciusPi1/status/959363679266459649,Salva teu país ..só tu sortea teu patrimônio dentro das empresas @finkd ti ajudar @josemaranhaopb @MichelTemer @tabajarapb @metropolitanafm @WCJB20 @cabobrancotv 200 emissora ti ajudar caralho
WCJB20,2018-02-01 22:02,1,0,A New York man died from cancer 23 days after winning a $1 million lottery. http://www. wcjb.com/content/news/W eeks-after-winning-1-million-lottery-man-dies-of-cancer-472265113.html …,,,,959260834785644546,https://twitter.com/WCJB20/status/959260834785644546,A New York man died from cancer 23 days after winning a $1 million lottery. http://www. wcjb.com/content/news/W eeks-after-winning-1-million-lottery-man-dies-of-cancer-472265113.html …
WCJB20,2018-02-01 22:00,0,0,Canada's Senate has passed a bill to make the country's national anthem gender neutral. http://www. wcjb.com/content/news/C anadian-Senate-passes-bill-to-make-anthem-gender-neutral-472264393.html …,,,,959260267916988417,https://twitter.com/WCJB20/status/959260267916988417,Canada's Senate has passed a bill to make the country's national anthem gender neutral. http://www. wcjb.com/content/news/C anadian-Senate-passes-bill-to-make-anthem-gender-neutral-472264393.html …
