username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,FixedSpaceIssues
YourSouthFL,2018-02-02 08:40,2,2,Find out how YOU can help tackle #Cancer TON@730 on @WPBT2 - @DrSeanForeman fills in for @PamGiganti and learns more from @SylvesterCancer Dr. Jonathan Schatz & #CancerSurvivor Joel Adams ahead of next week's @TackleCancer @MiamiDolphins pic.twitter.com/ymkTeWQsqh,,@730 @WPBT2 @DrSeanForeman @PamGiganti @SylvesterCancer @TackleCancer @MiamiDolphins,#Cancer #CancerSurvivor,959421308546310144,https://twitter.com/YourSouthFL/status/959421308546310144,Find out how YOU can help tackle #Cancer TON@730 on @WPBT2 - @DrSeanForeman fills in for @PamGiganti and learns more from @SylvesterCancer Dr. Jonathan Schatz & #CancerSurvivor Joel Adams ahead of next week's @TackleCancer @MiamiDolphins pic.twitter.com/ymkTeWQsqh
YourSouthFL,2018-02-02 08:20,3,5,TUNE IN! Ton@730 on @WPBT2 @DrSeanForeman fills in for @PamGiganti - hear all about this year's @BlackTechWeek #BlackTechWeek from @FeleciaHatcher & @PearsonDerick pic.twitter.com/YVLammGXBz,,@730 @WPBT2 @DrSeanForeman @PamGiganti @BlackTechWeek @FeleciaHatcher @PearsonDerick,#BlackTechWeek,959416120833912833,https://twitter.com/YourSouthFL/status/959416120833912833,TUNE IN! Ton@730 on @WPBT2 @DrSeanForeman fills in for @PamGiganti - hear all about this year's @BlackTechWeek #BlackTechWeek from @FeleciaHatcher & @PearsonDerick pic.twitter.com/YVLammGXBz
MiamiMark001,2018-02-02 07:06,0,0,"#Miami is ashamed of @RosLehtinen the useful tool"" in @DevinNunes SMEAR MEMO campaign = watch @RosLehtinen when FBI rebuts her LIES @miamiherald @martinoticias #RemoveNunes @CNNEE @votolatino @votevets @AARP @maddow @grantstern @funder @MoveOn @WPBT2 @WLRN @MiamiNewTimes https:// twitter.com/jptoner50/stat us/959223472596701186 …""",,@RosLehtinen @DevinNunes @RosLehtinen @miamiherald @martinoticias @CNNEE @votolatino @votevets @AARP @maddow @grantstern @funder @MoveOn @WPBT2 @WLRN @MiamiNewTimes,#Miami #RemoveNunes,959397609893974016,https://twitter.com/MiamiMark001/status/959397609893974016,"#Miami is ashamed of @RosLehtinen the useful tool"" in @DevinNunes SMEAR MEMO campaign = watch @RosLehtinen when FBI rebuts her LIES @miamiherald @martinoticias #RemoveNunes @CNNEE @votolatino @votevets @AARP @maddow @grantstern @funder @MoveOn @WPBT2 @WLRN @MiamiNewTimes https://twitter.com/jptoner50/stat us/959223472596701186 …"""
CubaTradeMag,2018-02-01 16:18,0,2,New @WPBT2 and @WXELTV PBS documentary explores a forgotten era in Cuban art history http:// bit.ly/2ExPYQL pic.twitter.com/dJcOTzgXWz,,@WPBT2 @WXELTV,,959174152455368705,https://twitter.com/CubaTradeMag/status/959174152455368705,New @WPBT2 and @WXELTV PBS documentary explores a forgotten era in Cuban art history https://bit.ly/2ExPYQL pic.twitter.com/dJcOTzgXWz
WPBT2,2018-02-01 15:50,0,0,You can also try calling our Membership office at this number (305) 424-4220.,,,,959167133870690304,https://twitter.com/WPBT2/status/959167133870690304,You can also try calling our Membership office at this number (305) 424-4220.
WPBT2,2018-02-01 15:44,0,0,Sorry for the continued delay. I've put in another request to our Membership team to respond to your request ASAP.,,,,959165606485463040,https://twitter.com/WPBT2/status/959165606485463040,Sorry for the continued delay. I've put in another request to our Membership team to respond to your request ASAP.
KristelAce,2018-02-01 15:37,0,0,It’s been three days since I sent the email and I still haven’t heard from anyone and I just checked my bank account o find another deduction from you. This is really ridiculous.,,,,959163830948556800,https://twitter.com/KristelAce/status/959163830948556800,It’s been three days since I sent the email and I still haven’t heard from anyone and I just checked my bank account o find another deduction from you. This is really ridiculous.
WPBT2,2018-02-01 14:41,0,0,Preview of Sunday's all new episode of Victoria! https:// twitter.com/masterpiecepbs /status/959124351441424384 …,,,,959149851677163522,https://twitter.com/WPBT2/status/959149851677163522,Preview of Sunday's all new episode of Victoria! https://twitter.com/masterpiecepbs /status/959124351441424384 …
WPBT2,2018-02-01 14:01,0,0,"#MeToo , Now What?, a new series hosted by Zainab Salbi, goes beyond the headlines about sexual harassment. Watch #MeTooOnPBS starting tomorrow at 8:30pm. pic.twitter.com/JB6zyS7vzq",,,#MeToo #MeTooOnPBS,959139637351665665,https://twitter.com/WPBT2/status/959139637351665665,"#MeToo , Now What?, a new series hosted by Zainab Salbi, goes beyond the headlines about sexual harassment. Watch #MeTooOnPBS starting tomorrow at 8:30pm. pic.twitter.com/JB6zyS7vzq"
thedorisbravo,2018-02-01 12:35,0,1,Oof. This is terrifying and still hits close to home. https:// youtu.be/KqW2PJNNNlM via @WPBT2 https:// twitter.com/miaminewtimes/ status/959110346492358657 …,,@WPBT2,,959117939931779072,https://twitter.com/thedorisbravo/status/959117939931779072,Oof. This is terrifying and still hits close to home. https://youtu.be/KqW2PJNNNlM via @WPBT2 https://twitter.com/miaminewtimes/ status/959110346492358657 …
WPBT2,2018-02-01 10:20,2,2,Finding affordable housing in South Florida is a constant struggle for many residents. @YourSouthFL @SFCDC @MakeRoomUSA https:// video.wpbt2.org/video/30088060 05/ …,,@YourSouthFL @SFCDC @MakeRoomUSA,,959083992850067456,https://twitter.com/WPBT2/status/959083992850067456,Finding affordable housing in South Florida is a constant struggle for many residents. @YourSouthFL @SFCDC @MakeRoomUSA https://video.wpbt2.org/video/30088060 05/ …
WPBT2,2018-02-01 01:06,0,0,I added a video to a @YouTube playlist http:// youtu.be/awYu17EjCDk?a Miami Today Profile Miriam Soler Ramos,,@YouTube,,958944523194916864,https://twitter.com/WPBT2/status/958944523194916864,I added a video to a @YouTube playlist https://youtu.be/awYu17EjCDk?a Miami Today Profile Miriam Soler Ramos
WPBT2,2018-01-31 16:25,0,3,It's been more than four months since Hurricane Maria devastated Puerto Rico. @YourSouthFL @FoodForThePoor https:// video.wpbt2.org/video/30088089 52/ …,,@YourSouthFL @FoodForThePoor,,958813421281169408,https://twitter.com/WPBT2/status/958813421281169408,It's been more than four months since Hurricane Maria devastated Puerto Rico. @YourSouthFL @FoodForThePoor https://video.wpbt2.org/video/30088089 52/ …
WPBT2,2018-01-31 14:35,0,1,There are some brilliant videographers behind the latest @PBSNature miniseries on PBS," but most of them can’t hold a camera. Some don’t even have hands."" Watch Animals with Cameras tonight at 8! https://www. rewire.org/pbs/animals-wi th-cameras/ …""",,@PBSNature,,958785746290307072,https://twitter.com/WPBT2/status/958785746290307072,There are some brilliant videographers behind the latest @PBSNature miniseries on PBS
WPBT2,2018-01-31 12:21,0,0,We can't wait! https:// twitter.com/IndependentLen s/status/958747211894022145 …,,,,958752109608030209,https://twitter.com/WPBT2/status/958752109608030209,We can't wait! https://twitter.com/IndependentLen s/status/958747211894022145 …
WPBT2,2018-01-31 12:10,0,0,"WATCH: Nanfu Wang's incredible journey exploring personal freedom in I AM ANOTHER YOU, streaming now on #IndieLensPBS thru Feb 12. https:// video.wpbt2.org/video/30085907 14/ …",,,#IndieLensPBS,958749309121499136,https://twitter.com/WPBT2/status/958749309121499136,"WATCH: Nanfu Wang's incredible journey exploring personal freedom in I AM ANOTHER YOU, streaming now on #IndieLensPBS thru Feb 12. https://video.wpbt2.org/video/30085907 14/ …"
artloftsfl,2018-01-31 10:17,0,0,Frank Stella is on a roll! Check out our Stella special: https:// youtu.be/TcE5Qr_wY4w . @nsuartmuseum @BClearwater @WPBT2 https:// twitter.com/artspace/statu s/958716694976966656 …,,@nsuartmuseum @BClearwater @WPBT2,,958720909304582144,https://twitter.com/artloftsfl/status/958720909304582144,Frank Stella is on a roll! Check out our Stella special: https://youtu.be/TcE5Qr_wY4w . @nsuartmuseum @BClearwater @WPBT2 https://twitter.com/artspace/statu s/958716694976966656 …
natashayounge,2018-01-30 19:45,0,0,The latest The Younge Hollywood Blast™ on our new website >> http:// youngehollywoodblast.com (Please subscribe) Thanks to @WPBT2 @JoelHeffner,,@WPBT2 @JoelHeffner,,958501536908406785,https://twitter.com/natashayounge/status/958501536908406785,The latest The Younge Hollywood Blast™ on our new website >> https://youngehollywoodblast.com (Please subscribe) Thanks to @WPBT2 @JoelHeffner
WPBT2,2018-01-30 10:30,0,1,"Tonight's new episode of #FilmMaker features the documentary film, Changes", by Yamilet Hernandez. The documentary highlights contemporary art in Cuba. @artloftsfl http://www. southfloridapbs.org/film-maker/ pic.twitter.com/unlfotTKUr,,@artloftsfl,#FilmMaker,958361747559276544,https://twitter.com/WPBT2/status/958361747559276544,"Tonight's new episode of #FilmMaker features the documentary film, Changes"
MiamiMark001,2018-01-30 06:37,0,0,WHY DOES @RosLehtinen SUPPORT THE RUSSIAN TRAITOR NUNES? @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald #Miami @FLGovScott https:// twitter.com/ThePlumLineGS/ status/958299400886996992 …,,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald @FLGovScott,#Miami,958303239182700544,https://twitter.com/MiamiMark001/status/958303239182700544,WHY DOES @RosLehtinen SUPPORT THE RUSSIAN TRAITOR NUNES? @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald #Miami @FLGovScott https://twitter.com/ThePlumLineGS/ status/958299400886996992 …
MiamiMark001,2018-01-30 06:36,0,0,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald #Miami @FLGovScott https:// twitter.com/sarahkendzior/ status/958197447439929344 …,,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald @FLGovScott,#Miami,958302940619595776,https://twitter.com/MiamiMark001/status/958302940619595776,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald #Miami @FLGovScott https://twitter.com/sarahkendzior/ status/958197447439929344 …
MiamiMark001,2018-01-30 06:36,0,0,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald #Miami @FLGovScott https:// twitter.com/AmandiOnAir/st atus/958185715854168065 …,,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald @FLGovScott,#Miami,958302850211352576,https://twitter.com/MiamiMark001/status/958302850211352576,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @AARP @WSJ @maddow @KeithOlbermann @SenSanders @MiamiNewTimes @wsvn @WIOD @WLRN @WPBT2 @MiamiHerald #Miami @FLGovScott https://twitter.com/AmandiOnAir/st atus/958185715854168065 …
artloftsfl,2018-01-29 13:30,0,0,"On the next episode of film-maker"": Yamilet Hernandez's ""Changes."" Don't miss it on @WPBT2 ! pic.twitter.com/jz8JnWwKSz""",,@WPBT2,,958044625247358976,https://twitter.com/artloftsfl/status/958044625247358976,"On the next episode of film-maker"": Yamilet Hernandez's ""Changes."" Don't miss it on @WPBT2 ! pic.twitter.com/jz8JnWwKSz"""
WPBT2,2018-01-29 13:20,0,0,"Do Big Easy treasures have big value? Find out tonight at 8 on @RoadshowPBS New Orleans, Hour 1! Sneak preview the all-new episode now with this appraisal of Victorian gold jewelry: https:// video.wpbt2.org/video/30085548 64/ …",,@RoadshowPBS,,958042115317075970,https://twitter.com/WPBT2/status/958042115317075970,"Do Big Easy treasures have big value? Find out tonight at 8 on @RoadshowPBS New Orleans, Hour 1! Sneak preview the all-new episode now with this appraisal of Victorian gold jewelry: https://video.wpbt2.org/video/30085548 64/ …"
WPBT2,2018-01-29 11:07,0,0,Okay. Thank you. Someone will get back to you ASAP.,,,,958008634377736192,https://twitter.com/WPBT2/status/958008634377736192,Okay. Thank you. Someone will get back to you ASAP.
KristelAce,2018-01-29 10:49,0,0,Okay. I will do it. Thank you. I had been communicating with Miles but now every time I call him it goes straight to voicemail.,,,,958004097986256897,https://twitter.com/KristelAce/status/958004097986256897,Okay. I will do it. Thank you. I had been communicating with Miles but now every time I call him it goes straight to voicemail.
WPBT2,2018-01-29 10:12,0,0,"Hi Kristel. We apologize for the delay. Please send your name, email address, phone, old member ID (If you know it) to this address, jlo@southfloridapbs.org. We will get our membership department to contact you ASAP.",,@southfloridapbs,,957994945901748227,https://twitter.com/WPBT2/status/957994945901748227,"Hi Kristel. We apologize for the delay. Please send your name, email address, phone, old member ID (If you know it) to this address, jlo@southfloridapbs.org. We will get our membership department to contact you ASAP."
KristelAce,2018-01-29 08:57,0,0,@WPBT2 hello. I have been emailing and calling trying to get in contact w/someone for weeks now. I am still getting charged for a membership that I cancelled months ago. How can I get someone to finally call me back?!,,@WPBT2,,957976069361070085,https://twitter.com/KristelAce/status/957976069361070085,@WPBT2 hello. I have been emailing and calling trying to get in contact w/someone for weeks now. I am still getting charged for a membership that I cancelled months ago. How can I get someone to finally call me back?!
WPBT2,2018-01-28 23:15,0,0,I added a video to a @YouTube playlist http:// youtu.be/zjpEIVxHyxI?a Miami Today Profile Raul Moas,,@YouTube,,957829550758612995,https://twitter.com/WPBT2/status/957829550758612995,I added a video to a @YouTube playlist https://youtu.be/zjpEIVxHyxI?a Miami Today Profile Raul Moas
WPBT2,2018-01-28 17:15,0,1,The Queen goes abroad! Watch a preview for this tonight's new episode of Victoria. https:// video.wpbt2.org/video/30085826 90/ …,,,,957738849354084352,https://twitter.com/WPBT2/status/957738849354084352,The Queen goes abroad! Watch a preview for this tonight's new episode of Victoria. https://video.wpbt2.org/video/30085826 90/ …
WPBT2,2018-01-28 11:15,0,0,Best Places to Retire Abroad in 2018. (From @NextAvenue ) http://www. nextavenue.org/best-places-re tire-abroad-2018/ …,,@NextAvenue,,957648258339393536,https://twitter.com/WPBT2/status/957648258339393536,Best Places to Retire Abroad in 2018. (From @NextAvenue ) http://www. nextavenue.org/best-places-re tire-abroad-2018/ …
domnogin,2018-01-27 21:31,0,0,#SunsetBoulevard was on @WPBT2 since 9pm.,,@WPBT2,#SunsetBoulevard,957441069326716928,https://twitter.com/domnogin/status/957441069326716928,#SunsetBoulevard was on @WPBT2 since 9pm.
WPBT2,2018-01-27 16:20,0,0,Secrets of the Dead uncovers the story Florida’s earliest settlers. #SecretsDeadPBS Streaming now - https:// video.wpbt2.org/video/30074904 47/ …,,,#SecretsDeadPBS,957362618729148419,https://twitter.com/WPBT2/status/957362618729148419,Secrets of the Dead uncovers the story Florida’s earliest settlers. #SecretsDeadPBS Streaming now - https://video.wpbt2.org/video/30074904 47/ …
artloftsfl,2018-01-27 13:00,0,3,Don't miss the next episode of @ArticulateShow today on @WPBT2 at 6:00pm! #GeneYang #LukeSpiller http:// ow.ly/I5lf30hXigG,,@ArticulateShow @WPBT2,#GeneYang #LukeSpiller,957312438327828483,https://twitter.com/artloftsfl/status/957312438327828483,Don't miss the next episode of @ArticulateShow today on @WPBT2 at 6:00pm! #GeneYang #LukeSpiller https://ow.ly/I5lf30hXigG
WPBT2,2018-01-27 12:10,0,0,Try an assortment of jams with brie in this grilled cheese. http://www. pbs.org/food/fresh-tas tes/easiest-cranberry-brie-grilled-cheese/ …,,,,957299726084460549,https://twitter.com/WPBT2/status/957299726084460549,Try an assortment of jams with brie in this grilled cheese. http://www. pbs.org/food/fresh-tas tes/easiest-cranberry-brie-grilled-cheese/ …
WPBT2,2018-01-27 09:10,0,1,Tattoos as contemporary art and more on this week's @ArticulateShow . Watch tonight at 6 or stream! https:// video.wpbt2.org/video/23655068 52/ …,,@ArticulateShow,,957254416398155777,https://twitter.com/WPBT2/status/957254416398155777,Tattoos as contemporary art and more on this week's @ArticulateShow . Watch tonight at 6 or stream! https://video.wpbt2.org/video/23655068 52/ …
SoFlaHomeSeller,2018-01-26 18:45,0,0,@WPBT2 saved your tweet! Featured up at http://www. twinesocial.com/SoFlaHomeSelle r/tonight-730-on-wpbt2-we-hear-p/201047601 …,,@WPBT2,,957036729877352451,https://twitter.com/SoFlaHomeSeller/status/957036729877352451,@WPBT2 saved your tweet! Featured up at http://www. twinesocial.com/SoFlaHomeSelle r/tonight-730-on-wpbt2-we-hear-p/201047601 …
WPBT2,2018-01-26 16:40,1,2,It's #FemaleFilmmakerFriday . Learn about the wonderful local female film-makers that have participated in our the film-maker project! Watch an all new episode next Tuesday at 7:30! http://www. southfloridapbs.org/film-maker/,,,#FemaleFilmmakerFriday,957005266666573824,https://twitter.com/WPBT2/status/957005266666573824,It's #FemaleFilmmakerFriday . Learn about the wonderful local female film-makers that have participated in our the film-maker project! Watch an all new episode next Tuesday at 7:30! http://www. southfloridapbs.org/film-maker/
YourSouthFL,2018-01-26 16:28,3,4,Tonight @7 :30 on @WPBT2 we hear potential solutions to #SouthFlorida #AffordableHousing crisis from @SFCDC Shekeria Brown & The Vagabond Group LLC Avra Jain following last week's @MakeRoomUSA conference pic.twitter.com/D0i5O5LLVh,,@7 @WPBT2 @SFCDC @MakeRoomUSA,#SouthFlorida #AffordableHousing,957002393111154688,https://twitter.com/YourSouthFL/status/957002393111154688,Tonight @7 :30 on @WPBT2 we hear potential solutions to #SouthFlorida #AffordableHousing crisis from @SFCDC Shekeria Brown & The Vagabond Group LLC Avra Jain following last week's @MakeRoomUSA conference pic.twitter.com/D0i5O5LLVh
YourSouthFL,2018-01-26 16:25,4,5,Ton@7:30 on @WPBT2 get an update on the needs of the people in #Puerto Rico 4 months after #HurricaneMaria from @FoodForThePoor exec due @AngelAloma - find out how you can still help @PamGiganti pic.twitter.com/E3mRYtsu1l,,@7 @WPBT2 @FoodForThePoor @AngelAloma @PamGiganti,#Puerto #HurricaneMaria,957001645245820928,https://twitter.com/YourSouthFL/status/957001645245820928,Ton@7:30 on @WPBT2 get an update on the needs of the people in #Puerto Rico 4 months after #HurricaneMaria from @FoodForThePoor exec due @AngelAloma - find out how you can still help @PamGiganti pic.twitter.com/E3mRYtsu1l
YourSouthFL,2018-01-26 16:21,3,5,"Tonight at 7:30 on @WPBT2 we close out #MentoringMonth with @BBBSBroward and meet a big"" & ""little"" that are the perfect match @PamGiganti #mentoringmatters pic.twitter.com/h34BiUFgek""",,@WPBT2 @BBBSBroward @PamGiganti,#MentoringMonth #mentoringmatters,957000446429794304,https://twitter.com/YourSouthFL/status/957000446429794304,"Tonight at 7:30 on @WPBT2 we close out #MentoringMonth with @BBBSBroward and meet a big"" & ""little"" that are the perfect match @PamGiganti #mentoringmatters pic.twitter.com/h34BiUFgek"""
YourSouthFL,2018-01-26 14:07,0,0,Tonight @730 on @WPBT2 https:// twitter.com/WPBT2/status/9 56954849844842496 …,,@730 @WPBT2,,956966777258434560,https://twitter.com/YourSouthFL/status/956966777258434560,Tonight @730 on @WPBT2 https://twitter.com/WPBT2/status/9 56954849844842496 …
WPBT2,2018-01-26 13:19,0,2,Tonight on @YourSouthFL ! https:// twitter.com/FoodForThePoor /status/956953703109611521 …,,@YourSouthFL,,956954849844842496,https://twitter.com/WPBT2/status/956954849844842496,Tonight on @YourSouthFL ! https://twitter.com/FoodForThePoor /status/956953703109611521 …
FoodForThePoor,2018-01-26 13:15,5,8,"Food For The Poor Executive Director Angel Aloma will be a guest on @WPBT2 's @YourSouthFL at 7:30 tonight. Angel will speak with Pam Giganti about our ongoing relief efforts in Puerto Rico. Since Hurricane Maria, we have sent 69 tractor-trailers of aid to the island. @WXELTV pic.twitter.com/vjHhkwIlX9",,@WPBT2 @YourSouthFL @WXELTV,,956953703109611521,https://twitter.com/FoodForThePoor/status/956953703109611521,"Food For The Poor Executive Director Angel Aloma will be a guest on @WPBT2 's @YourSouthFL at 7:30 tonight. Angel will speak with Pam Giganti about our ongoing relief efforts in Puerto Rico. Since Hurricane Maria, we have sent 69 tractor-trailers of aid to the island. @WXELTV pic.twitter.com/vjHhkwIlX9"
WPBT2,2018-01-26 12:10,0,0,Tonight at 9! Great Performances at the Met Season 12 begins with a new production of Bellini’s Norma. https:// video.wpbt2.org/video/30083661 30/ …,,,,956937363426594816,https://twitter.com/WPBT2/status/956937363426594816,Tonight at 9! Great Performances at the Met Season 12 begins with a new production of Bellini’s Norma. https://video.wpbt2.org/video/30083661 30/ …
YourSouthFL,2018-01-25 17:26,3,5,Tune in Fri @730pm on @WPBT2 & Sunday @630pm on @WXELTV https:// twitter.com/marikalynch/st atus/956631509636648961 …,,@730pm @WPBT2 @630pm @WXELTV,,956654571576799232,https://twitter.com/YourSouthFL/status/956654571576799232,Tune in Fri @730pm on @WPBT2 & Sunday @630pm on @WXELTV https://twitter.com/marikalynch/st atus/956631509636648961 …
WPBT2,2018-01-25 14:15,0,0,"Encourage kids to explore the arts! Join PBS on 1/24 for a special virtual PD event & discover ways to integrate creative activities into curriculum. Get a peek at the new @PBSKIDS show Pinkalicious & Peterrific""! @KidVisionPreK REGISTER: http:// to.pbs.org/2CGwJCe #artsed""",,@PBSKIDS @KidVisionPreK,#artsed,956606421625434113,https://twitter.com/WPBT2/status/956606421625434113,"Encourage kids to explore the arts! Join PBS on 1/24 for a special virtual PD event & discover ways to integrate creative activities into curriculum. Get a peek at the new @PBSKIDS show Pinkalicious & Peterrific""! @KidVisionPreK REGISTER: https://to.pbs.org/2CGwJCe #artsed"""
