username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,FixedSpaceIssues
DebraSheppard20,2018-02-03 18:43,0,0,He is definitely where he needs to be!,,,,959935494741221376,https://twitter.com/DebraSheppard20/status/959935494741221376,He is definitely where he needs to be!
its_donaldinho,2018-02-03 18:39,0,0,pic.twitter.com/IWT2l5GWwm,,,,959934466813759488,https://twitter.com/its_donaldinho/status/959934466813759488,pic.twitter.com/IWT2l5GWwm
WJXTDestiny,2018-02-03 18:35,6,4,"#IKEA bomb threat in #Jacksonville #Florida ... #JSO found a suspicious package, scene cleared 5 minutes ago.. @wjxt4 https://www. pscp.tv/w/bUTshDIwNjQ5 MTd8MUJkR1lSakxYWHpKWKfIfD7VuHo4lWyrjye769z8D7HjkZTfkm-chM5U4WHa …",,@wjxt4,#IKEA #Jacksonville #Florida #JSO,959933448021569536,https://twitter.com/WJXTDestiny/status/959933448021569536,"#IKEA bomb threat in #Jacksonville #Florida ... #JSO found a suspicious package, scene cleared 5 minutes ago.. @wjxt4 https://www. pscp.tv/w/bUTshDIwNjQ5 MTd8MUJkR1lSakxYWHpKWKfIfD7VuHo4lWyrjye769z8D7HjkZTfkm-chM5U4WHa …"
GraphicEddie,2018-02-03 18:33,0,0,Well that sucks.,,,,959932949859794944,https://twitter.com/GraphicEddie/status/959932949859794944,Well that sucks.
raven_king18,2018-02-03 18:32,0,2,"I'm not a Jags fan but the NFL must hate the Jags, first they screw over the team against the Patriots and now this",,,,959932635521961985,https://twitter.com/raven_king18/status/959932635521961985,"I'm not a Jags fan but the NFL must hate the Jags, first they screw over the team against the Patriots and now this"
WJXTBJackson,2018-02-03 18:32,4,10,Report: Former Raines star Brian Dawkins makes Pro Football Hall of Fame: http:// bit.ly/2FJBTib @wjxt4,,@wjxt4,,959932600495366149,https://twitter.com/WJXTBJackson/status/959932600495366149,Report: Former Raines star Brian Dawkins makes Pro Football Hall of Fame: https://bit.ly/2FJBTib @wjxt4
wjxt4,2018-02-03 18:31,3,1,JUST IN | Report: Tony Boselli doesn't get into Pro Football Hall of Fame. http:// bit.ly/2s69Sj6 pic.twitter.com/JwhbidiRZa,,,,959932277525569537,https://twitter.com/wjxt4/status/959932277525569537,JUST IN | Report: Tony Boselli doesn't get into Pro Football Hall of Fame. https://bit.ly/2s69Sj6 pic.twitter.com/JwhbidiRZa
MutMazter18,2018-02-03 18:27,0,0,Disappointing,,,,959931405751988225,https://twitter.com/MutMazter18/status/959931405751988225,Disappointing
WJXTBJackson,2018-02-03 18:25,4,0,Report: Tony Boselli doesn't get into Pro Football Hall of Fame: http:// bit.ly/2s69Sj6 @wjxt4 #Jaguars,,@wjxt4,#Jaguars,959930902410383360,https://twitter.com/WJXTBJackson/status/959930902410383360,Report: Tony Boselli doesn't get into Pro Football Hall of Fame: https://bit.ly/2s69Sj6 @wjxt4 #Jaguars
MOrashev,2018-02-03 18:17,0,0,#Periscope live?,,,#Periscope,959928939513892865,https://twitter.com/MOrashev/status/959928939513892865,#Periscope live?
wjxt4,2018-02-03 18:15,1,2,"How warm was it? Today's high temperatures, normal high & record high http://www. news4jax.com/weather #ILoveJax #FLwx pic.twitter.com/sCqqXyQJ9j",,,#ILoveJax #FLwx,959928246908448773,https://twitter.com/wjxt4/status/959928246908448773,"How warm was it? Today's high temperatures, normal high & record high http://www. news4jax.com/weather #ILoveJax #FLwx pic.twitter.com/sCqqXyQJ9j"
DracoXPAL,2018-02-03 18:13,0,0,If I was an officer in that court room I would have looked the other way for about a good 5mins after I locked the door! Real fathers with daughters understand his pain and anger! Hope that demon rots in prison alone until his last breath!,,,,959927798306627585,https://twitter.com/DracoXPAL/status/959927798306627585,If I was an officer in that court room I would have looked the other way for about a good 5mins after I locked the door! Real fathers with daughters understand his pain and anger! Hope that demon rots in prison alone until his last breath!
wjxt4,2018-02-03 18:04,5,1,PARENTS BEWARE | A horrified mother shares a panicked warning with other parents after her child's car seat caught FIRE in the sun. STORY --> http:// bit.ly/2FJbocV pic.twitter.com/tGyW7Aduet,,,,959925637954842624,https://twitter.com/wjxt4/status/959925637954842624,PARENTS BEWARE | A horrified mother shares a panicked warning with other parents after her child's car seat caught FIRE in the sun. STORY --> https://bit.ly/2FJbocV pic.twitter.com/tGyW7Aduet
WJXTDestiny,2018-02-03 17:57,2,0,#MORE @IKEAUSA video.. employees loading a bus after a bomb threat earlier. We'll have a #LIVE report at 6 on @wjxt4 ... pic.twitter.com/7JdEcADwxY,,@IKEAUSA @wjxt4,#MORE #LIVE,959923836228685826,https://twitter.com/WJXTDestiny/status/959923836228685826,#MORE @IKEAUSA video.. employees loading a bus after a bomb threat earlier. We'll have a #LIVE report at 6 on @wjxt4 ... pic.twitter.com/7JdEcADwxY
WJXTDestiny,2018-02-03 17:32,4,3,#UPDATE #IKEA bomb threat: All store employees evacuated. #JSO bomb squad on scene. Gate Pkwy from 295 to Point Meadows is closed. Traffic is heavy. @wjxt4 #LIVE at 6...,,@wjxt4,#UPDATE #IKEA #JSO #LIVE,959917580860391424,https://twitter.com/WJXTDestiny/status/959917580860391424,#UPDATE #IKEA bomb threat: All store employees evacuated. #JSO bomb squad on scene. Gate Pkwy from 295 to Point Meadows is closed. Traffic is heavy. @wjxt4 #LIVE at 6...
WJXTBJackson,2018-02-03 17:20,4,11,Gallery: Looking back on Tony Boselli's career: http:// bit.ly/2s0PXC2 . Former Jaguars LT is looking to become the first player in @Jaguars history to be inducted into the Pro Football Hall of Fame. @wjxt4 pic.twitter.com/rSTPHregAt,,@Jaguars @wjxt4,,959914600463523842,https://twitter.com/WJXTBJackson/status/959914600463523842,Gallery: Looking back on Tony Boselli's career: https://bit.ly/2s0PXC2 . Former Jaguars LT is looking to become the first player in @Jaguars history to be inducted into the Pro Football Hall of Fame. @wjxt4 pic.twitter.com/rSTPHregAt
WJXT4Jonathan,2018-02-03 17:11,2,2,"These times may fluctuate, but based on our latest model run here are the times I expect showers to arrive tomorrow. Jacksonville: 1-2 p.m. @wjxt4 #FLwx pic.twitter.com/w0HZsS6f0s",,@wjxt4,#FLwx,959912244313288705,https://twitter.com/WJXT4Jonathan/status/959912244313288705,"These times may fluctuate, but based on our latest model run here are the times I expect showers to arrive tomorrow. Jacksonville: 1-2 p.m. @wjxt4 #FLwx pic.twitter.com/w0HZsS6f0s"
KittyKuddler,2018-02-03 16:31,0,0,Ummm ... It has no ingredients which would be expected to be effective for that purpose.,,,,959902276268838914,https://twitter.com/KittyKuddler/status/959902276268838914,Ummm ... It has no ingredients which would be expected to be effective for that purpose.
Benjamin_Shider,2018-02-03 16:28,0,0,I hope they catch the person that did the bomb threat,,,,959901489824223236,https://twitter.com/Benjamin_Shider/status/959901489824223236,I hope they catch the person that did the bomb threat
EddieCraven,2018-02-03 16:12,0,1,We were there... every one was ignoring the employees and continued shopping...,,,,959897512525156353,https://twitter.com/EddieCraven/status/959897512525156353,We were there... every one was ignoring the employees and continued shopping...
WJXTDestiny,2018-02-03 16:09,6,7,. @ikea employees forced to evacuate the building near the @StJohnsTownCtr with reports of a bomb threat. @wjxt4 pic.twitter.com/2MEe29kI3V,,@ikea @StJohnsTownCtr @wjxt4,,959896564515864580,https://twitter.com/WJXTDestiny/status/959896564515864580,. @ikea employees forced to evacuate the building near the @StJohnsTownCtr with reports of a bomb threat. @wjxt4 pic.twitter.com/2MEe29kI3V
wjxt4,2018-02-03 16:00,2,0,First Tide Pods... now this? People using anti-diarrheal drug to get high. http:// bit.ly/2E0aL28?utm_so urce=twitter&utm_medium=social&utm_campaign=snd&utm_content=wjxt4 … pic.twitter.com/kR5xUilcnw,,,,959894284169248768,https://twitter.com/wjxt4/status/959894284169248768,First Tide Pods... now this? People using anti-diarrheal drug to get high. https://bit.ly/2E0aL28?utm_so urce=twitter&utm_medium=social&utm_campaign=snd&utm_content=wjxt4 … pic.twitter.com/kR5xUilcnw
JSOPIO,2018-02-03 15:41,0,1,Thank you for your patience.,,,,959889659290701824,https://twitter.com/JSOPIO/status/959889659290701824,Thank you for your patience.
padme1138,2018-02-03 15:40,0,1,Thank you @JSOPIO !,,@JSOPIO,,959889400933974016,https://twitter.com/padme1138/status/959889400933974016,Thank you @JSOPIO !
JSOPIO,2018-02-03 15:39,0,0,Police are working a reported suspicious item.,,,,959889005666910208,https://twitter.com/JSOPIO/status/959889005666910208,Police are working a reported suspicious item.
ItstooeasyBrown,2018-02-03 15:38,1,0,Suspicious package apparently,,,,959888941951455238,https://twitter.com/ItstooeasyBrown/status/959888941951455238,Suspicious package apparently
AndyTLe,2018-02-03 15:36,0,0,That sounds exciting...,,,,959888348419633152,https://twitter.com/AndyTLe/status/959888348419633152,That sounds exciting...
JSOPIO,2018-02-03 15:35,0,0,Police are working a suspicious item. Thank you for your patience.,,,,959888082035265536,https://twitter.com/JSOPIO/status/959888082035265536,Police are working a suspicious item. Thank you for your patience.
JSOPIO,2018-02-03 15:33,0,0,Police are working a reported suspicious item.,,,,959887703667105793,https://twitter.com/JSOPIO/status/959887703667105793,Police are working a reported suspicious item.
_WhiteSand,2018-02-03 15:28,0,0,Can’t hit them so fuck that let them fight until they’re done and call security resource officer in the mean time. I’m not their parent. That’s their discipline problem not mine. New age of parents suck,,,,959886397082566657,https://twitter.com/_WhiteSand/status/959886397082566657,Can’t hit them so fuck that let them fight until they’re done and call security resource officer in the mean time. I’m not their parent. That’s their discipline problem not mine. New age of parents suck
socialfly1229,2018-02-03 15:28,0,0,Suspicious package according to news sources.,,,,959886274738958337,https://twitter.com/socialfly1229/status/959886274738958337,Suspicious package according to news sources.
matt_cassie,2018-02-03 15:26,0,1,@wjxt4 ikea Jacksonville being evacuated @ActionNewsJax,,@wjxt4 @ActionNewsJax,,959885826254692353,https://twitter.com/matt_cassie/status/959885826254692353,@wjxt4 ikea Jacksonville being evacuated @ActionNewsJax
ItstooeasyBrown,2018-02-03 15:26,0,0,What's going on at Ikea?? We were just there shopping and then told to evacuate immediately. @IKEAUSA @wjxt4 @ActionNewsJax,,@IKEAUSA @wjxt4 @ActionNewsJax,,959885801214574593,https://twitter.com/ItstooeasyBrown/status/959885801214574593,What's going on at Ikea?? We were just there shopping and then told to evacuate immediately. @IKEAUSA @wjxt4 @ActionNewsJax
DeeRod31,2018-02-03 15:23,0,0,Mention how to this day Jason Taylor still flinches in his presence. (His own words),,,,959885126506373120,https://twitter.com/DeeRod31/status/959885126506373120,Mention how to this day Jason Taylor still flinches in his presence. (His own words)
wjxt4,2018-02-03 15:22,17,18,BREAKING NEWS | Police are investigation a suspicious package at IKEA on Gate Pkwy. Everyone inside the store has been evacuated. We have a crew on the way to the scene. UPDATES TO COME. pic.twitter.com/DfxV84G2q3,,,,959884797853216768,https://twitter.com/wjxt4/status/959884797853216768,BREAKING NEWS | Police are investigation a suspicious package at IKEA on Gate Pkwy. Everyone inside the store has been evacuated. We have a crew on the way to the scene. UPDATES TO COME. pic.twitter.com/DfxV84G2q3
Natalie32667089,2018-02-03 15:15,0,0,@wjxt4 @FCN2go Bomb threat at Jax IKEA. Store being evacuated. pic.twitter.com/pezx7tBzgc,,@wjxt4 @FCN2go,,959883156471140352,https://twitter.com/Natalie32667089/status/959883156471140352,@wjxt4 @FCN2go Bomb threat at Jax IKEA. Store being evacuated. pic.twitter.com/pezx7tBzgc
padme1138,2018-02-03 15:15,0,0,@wjxt4 @FCN2go @ActionNewsJax Any idea why they just evacuated everyone from the IKEA?,,@wjxt4 @FCN2go @ActionNewsJax,,959883150531940352,https://twitter.com/padme1138/status/959883150531940352,@wjxt4 @FCN2go @ActionNewsJax Any idea why they just evacuated everyone from the IKEA?
blakeeli,2018-02-03 15:05,0,0,@wjxt4 We just had an emergency evacuation at Ikea. Any idea what is going on?,,@wjxt4,,959880525400985600,https://twitter.com/blakeeli/status/959880525400985600,@wjxt4 We just had an emergency evacuation at Ikea. Any idea what is going on?
wjxt4,2018-02-03 14:41,0,11,Congratulations to Duval County teacher of the year Stephanie Bellino. She teaches at Garden City Elementary School. http:// bit.ly/2nElrsm?utm_so urce=twitter&utm_medium=social&utm_campaign=snd&utm_content=wjxt4 …,,,,959874504553041920,https://twitter.com/wjxt4/status/959874504553041920,Congratulations to Duval County teacher of the year Stephanie Bellino. She teaches at Garden City Elementary School. https://bit.ly/2nElrsm?utm_so urce=twitter&utm_medium=social&utm_campaign=snd&utm_content=wjxt4 …
InsideJaxUNF,2018-02-03 13:28,1,7,"#SPOTLIGHTSATURDAY Meet Kendra! When she isn’t busy interning at @wjxt4 , she enjoys cheering for the @TBLightning , DJing for the @JaxIcemen & eating her weight in @MellowMushroom pizza. Her goal is to work for @FOXSports . pic.twitter.com/lgkHDOD5tj",,@wjxt4 @TBLightning @JaxIcemen @MellowMushroom @FOXSports,#SPOTLIGHTSATURDAY,959856019785637891,https://twitter.com/InsideJaxUNF/status/959856019785637891,"#SPOTLIGHTSATURDAY Meet Kendra! When she isn’t busy interning at @wjxt4 , she enjoys cheering for the @TBLightning , DJing for the @JaxIcemen & eating her weight in @MellowMushroom pizza. Her goal is to work for @FOXSports . pic.twitter.com/lgkHDOD5tj"
Alex24124987,2018-02-03 13:06,0,0,"Way too many animals on planes already. The fact that someone even tried to get a peacock on is crazy, but I kinda wish I could have seen it.",,,,959850491193778178,https://twitter.com/Alex24124987/status/959850491193778178,"Way too many animals on planes already. The fact that someone even tried to get a peacock on is crazy, but I kinda wish I could have seen it."
KatrinaRogers30,2018-02-03 12:55,0,1,Agreed!!,,,,959847783858622464,https://twitter.com/KatrinaRogers30/status/959847783858622464,Agreed!!
wjxt4,2018-02-03 12:45,1,3,YELLEN LEAVES FED | Janet Yellen was the first woman to lead the Federal Reserve -- http:// bit.ly/2GKJCxN?utm_so urce=twitter&utm_medium=social&utm_campaign=snd&utm_content=wjxt4 … pic.twitter.com/xXirNAKCPO,,,,959845359005716480,https://twitter.com/wjxt4/status/959845359005716480,YELLEN LEAVES FED | Janet Yellen was the first woman to lead the Federal Reserve -- https://bit.ly/2GKJCxN?utm_so urce=twitter&utm_medium=social&utm_campaign=snd&utm_content=wjxt4 … pic.twitter.com/xXirNAKCPO
