username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,FixedSpaceIssues
wgcu,2018-02-02 12:23,2,0,"Public commentator Donna Sutton asked #LeeCounty Conservation 20/20 Committee: “If the @FLDEPNews will be holding the #PineIsland @arsenic contamination to some of the same standards as like #Dunbar , the sludge contamination? http:// news.wgcu.org/post/conservat ion-2020-questions-who-should-be-paying-pine-island-arsenic-tests …""",,@FLDEPNews @arsenic,#LeeCounty #PineIsland #Dunbar,959477283185680384,https://twitter.com/wgcu/status/959477283185680384,"Public commentator Donna Sutton asked #LeeCounty Conservation 20/20 Committee: “If the @FLDEPNews will be holding the #PineIsland @arsenic contamination to some of the same standards as like #Dunbar , the sludge contamination? https://news.wgcu.org/post/conservat ion-2020-questions-who-should-be-paying-pine-island-arsenic-tests …"""
slante99,2018-02-02 10:59,0,0,"Lincoln fired McClellan over personal and political differences ... and because scapegoats were needed. In the end, Grant used McClellan's strategy to win the war. Lee lost the war primarily because the other side had a lot more soldiers.",,,,959456197882490881,https://twitter.com/slante99/status/959456197882490881,"Lincoln fired McClellan over personal and political differences ... and because scapegoats were needed. In the end, Grant used McClellan's strategy to win the war. Lee lost the war primarily because the other side had a lot more soldiers."
FCVoters,2018-02-02 09:58,1,2,Senate Passes #FloridaForever Funding Package http://www. tinyurl.com/ybw3mtk2 @wgcu #flapol #sayfie,,@wgcu,#FloridaForever #flapol #sayfie,959440891596427264,https://twitter.com/FCVoters/status/959440891596427264,Senate Passes #FloridaForever Funding Package http://www. tinyurl.com/ybw3mtk2 @wgcu #flapol #sayfie
kyle_may,2018-02-01 19:32,0,0,"FL going rogue on the time of day seems like a big pain in the ass, but I do support eliminating daylight savings completely for the entire east coast.",,,,959222949646659584,https://twitter.com/kyle_may/status/959222949646659584,"FL going rogue on the time of day seems like a big pain in the ass, but I do support eliminating daylight savings completely for the entire east coast."
kyle_may,2018-02-01 19:30,0,0,"So an hour less sleep all year long. New Years Eve an hour before the rest of the east coast. Your DVR will miss all your shows, or at best, you’ll be confused about what time they’re on for half the year. No thanks...",,,,959222573665013767,https://twitter.com/kyle_may/status/959222573665013767,"So an hour less sleep all year long. New Years Eve an hour before the rest of the east coast. Your DVR will miss all your shows, or at best, you’ll be confused about what time they’re on for half the year. No thanks..."
wgcu,2018-02-01 16:15,1,0,Got #SeaLevelRise Or #ClimateChange Questions? Here's Your Chance For Answers: http:// news.wgcu.org/post/got-sea-l evel-rise-or-climate-questions-heres-your-chance-answers …,,,#SeaLevelRise #ClimateChange,959173343453827072,https://twitter.com/wgcu/status/959173343453827072,Got #SeaLevelRise Or #ClimateChange Questions? Here's Your Chance For Answers: https://news.wgcu.org/post/got-sea-l evel-rise-or-climate-questions-heres-your-chance-answers …
wgcu,2018-02-01 14:07,0,0,"If you missed today's #GCL conversations on WGCU-FM, visit: http:// news.wgcu.org/programs/gulf- coast-live-wgcu … #SWFL #LiveMusic #Songwriters #NWWF #Naples #Wine",,,#GCL #SWFL #LiveMusic #Songwriters #NWWF #Naples #Wine,959141219610824704,https://twitter.com/wgcu/status/959141219610824704,"If you missed today's #GCL conversations on WGCU-FM, visit: https://news.wgcu.org/programs/gulf- coast-live-wgcu … #SWFL #LiveMusic #Songwriters #NWWF #Naples #Wine"
wgcu,2018-02-01 13:48,2,0,"Live now on WGCU-FM's #GCL : Naples Winter Wine Festival Debrief. We sit down with Maria Jimenez, she's CEO of @NCEF_NWWF . It's the #charity behind the #Naples Winter #Wine Festival #NWWF which raises millions of dollars every year. http:// news.wgcu.org/post/naples-wi nter-wine-festival-debrief …",,@NCEF_NWWF,#GCL #charity #Naples #Wine #NWWF,959136446648147968,https://twitter.com/wgcu/status/959136446648147968,"Live now on WGCU-FM's #GCL : Naples Winter Wine Festival Debrief. We sit down with Maria Jimenez, she's CEO of @NCEF_NWWF . It's the #charity behind the #Naples Winter #Wine Festival #NWWF which raises millions of dollars every year. https://news.wgcu.org/post/naples-wi nter-wine-festival-debrief …"
wgcu,2018-02-01 13:34,0,0,"When: Friday, February 2nd • 6pm – 10pm (Free to Attend) Where: On the second floor inside @SBDAC #GCL #SWFL #recordingstudio",,@SBDAC,#GCL #SWFL #recordingstudio,959132910912790530,https://twitter.com/wgcu/status/959132910912790530,"When: Friday, February 2nd • 6pm – 10pm (Free to Attend) Where: On the second floor inside @SBDAC #GCL #SWFL #recordingstudio"
wgcu,2018-02-01 13:33,0,0,Learn more about @SBDAC ’s Six Fingers Studios Open House here: #GCL #SWFL #recordingstudio here: https://www. sbdac.com/event/six-fing ers-studios-open-house/ …,,@SBDAC,#GCL #SWFL #recordingstudio,959132700631322624,https://twitter.com/wgcu/status/959132700631322624,Learn more about @SBDAC ’s Six Fingers Studios Open House here: #GCL #SWFL #recordingstudio here: https://www. sbdac.com/event/six-fing ers-studios-open-house/ …
Annie_Filkowski,2018-02-01 13:32,2,4,My interview with @wgcu about the dangers of #SB444 and #FakeClinics beings at 38:50. http:// news.wgcu.org/post/florida-l egislative-session-round-table-week-two …,,@wgcu,#SB444 #FakeClinics,959132418400800768,https://twitter.com/Annie_Filkowski/status/959132418400800768,My interview with @wgcu about the dangers of #SB444 and #FakeClinics beings at 38:50. https://news.wgcu.org/post/florida-l egislative-session-round-table-week-two …
wgcu,2018-02-01 13:29,0,0,"#WATCH : WGCU-FM's #GCL is LIVE now with #SWFL singer/songwriter @Kyle_Anne Duggan. Song by Kyle Anne Duggan, titled Two Damn Years."" #Listen on WGCU 90.1/91.7FM. pic.twitter.com/3WwblVJOUo""",,@Kyle_Anne,#WATCH #GCL #SWFL #Listen,959131489660293120,https://twitter.com/wgcu/status/959131489660293120,"#WATCH : WGCU-FM's #GCL is LIVE now with #SWFL singer/songwriter @Kyle_Anne Duggan. Song by Kyle Anne Duggan, titled Two Damn Years."" #Listen on WGCU 90.1/91.7FM. pic.twitter.com/3WwblVJOUo"""
wgcu,2018-02-01 13:09,0,1,"Angela Page, @SBDAC ’s Studio and Marketing Manager, says she wanted to give the public an opportunity to get a feel and image of Six Fingers Studios through the open house. “It can give an awesome vibe to the session.” #GCL #SWFL #recordingstudio",,@SBDAC,#GCL #SWFL #recordingstudio,959126609516290048,https://twitter.com/wgcu/status/959126609516290048,"Angela Page, @SBDAC ’s Studio and Marketing Manager, says she wanted to give the public an opportunity to get a feel and image of Six Fingers Studios through the open house. “It can give an awesome vibe to the session.” #GCL #SWFL #recordingstudio"
wgcu,2018-02-01 13:03,0,0,"We invite YOU to join today's conversation LIVE! Call 1-877-428-8255, post below, or tweet @WGCU using #GCL . pic.twitter.com/V0EQc7MYr6",,@WGCU,#GCL,959125180076494849,https://twitter.com/wgcu/status/959125180076494849,"We invite YOU to join today's conversation LIVE! Call 1-877-428-8255, post below, or tweet @WGCU using #GCL . pic.twitter.com/V0EQc7MYr6"
wgcu,2018-02-01 13:03,0,0,"Live now on WGCU-FM's #GCL : #SWFL singer/songwriter @Kyle_Anne Duggan performed her original songs LIVE in the studio! Duggan will be featured, Feb. 2, at an open house recording session at the @SBDAC ’s newly opened Six Fingers Studios. http:// news.wgcu.org/post/singerson gwriter-kyle-anne-duggan-and-six-fingers-studios …",,@Kyle_Anne @SBDAC,#GCL #SWFL,959125178906238977,https://twitter.com/wgcu/status/959125178906238977,"Live now on WGCU-FM's #GCL : #SWFL singer/songwriter @Kyle_Anne Duggan performed her original songs LIVE in the studio! Duggan will be featured, Feb. 2, at an open house recording session at the @SBDAC ’s newly opened Six Fingers Studios. https://news.wgcu.org/post/singerson gwriter-kyle-anne-duggan-and-six-fingers-studios …"
wgcu,2018-02-01 12:37,0,0,Today at 1PM on WGCU-FM's #GCL : Singer/Songwriter @Kyle_Anne Duggan and Six Fingers Studios http:// news.wgcu.org/post/singerson gwriter-kyle-anne-duggan-and-six-fingers-studios …,,@Kyle_Anne,#GCL,959118603047047169,https://twitter.com/wgcu/status/959118603047047169,Today at 1PM on WGCU-FM's #GCL : Singer/Songwriter @Kyle_Anne Duggan and Six Fingers Studios https://news.wgcu.org/post/singerson gwriter-kyle-anne-duggan-and-six-fingers-studios …
wgcu,2018-02-01 12:30,0,0,"#Listen to #GCL starting at 1pm on WGCU 90.1/91.7FM, stream online at http:// WGCU.org , or download the free mobile app ( http:// wgcu.org/app ). #GCL #SWFL pic.twitter.com/GNgh4woAzZ",,,#Listen #GCL #GCL #SWFL,959116708073082882,https://twitter.com/wgcu/status/959116708073082882,"#Listen to #GCL starting at 1pm on WGCU 90.1/91.7FM, stream online at https://WGCU.org , or download the free mobile app ( https://wgcu.org/app ). #GCL #SWFL pic.twitter.com/GNgh4woAzZ"
wgcu,2018-02-01 12:30,0,0,"Tune in to WGCU-FM's #GCL at 1 pm today for some #livemusic from #SWFL #singer / #songwriter Kyle Anne Duggan. Duggan will be featured, Feb. 2, at an open house recording session at the @SBDAC ’s newly opened Six Fingers Studios in downtown #FortMyers . http:// news.wgcu.org/post/singerson gwriter-kyle-anne-duggan-and-six-fingers-studios …",,@SBDAC,#GCL #livemusic #SWFL #singer #songwriter #FortMyers,959116706441461762,https://twitter.com/wgcu/status/959116706441461762,"Tune in to WGCU-FM's #GCL at 1 pm today for some #livemusic from #SWFL #singer / #songwriter Kyle Anne Duggan. Duggan will be featured, Feb. 2, at an open house recording session at the @SBDAC ’s newly opened Six Fingers Studios in downtown #FortMyers . https://news.wgcu.org/post/singerson gwriter-kyle-anne-duggan-and-six-fingers-studios …"
CoryODonnell,2018-01-31 23:15,1,4,Another great @TheNewsPress Storytellers night - this time at @wgcu studios at @FGCU for a night of #Veterans stories. Great crowd. Talented tellers. Keeping #Storytelling alive and thriving in #Florida . pic.twitter.com/w3OcPVEyJ3,,@TheNewsPress @wgcu @FGCU,#Veterans #Storytelling #Florida,958916586399846402,https://twitter.com/CoryODonnell/status/958916586399846402,Another great @TheNewsPress Storytellers night - this time at @wgcu studios at @FGCU for a night of #Veterans stories. Great crowd. Talented tellers. Keeping #Storytelling alive and thriving in #Florida . pic.twitter.com/w3OcPVEyJ3
wgcu,2018-01-31 14:47,0,0,"WGCU's @quincy_walters reports ghosts of the #Koreshan faith will soon walk among us, acting out a play which tells the story of the #religion ’s rise and fall. #Listen : http:// news.wgcu.org/post/koreshan- ghosts-tell-tale-their-utopian-community … pic.twitter.com/FjpZb0abp7",,@quincy_walters,#Koreshan #religion #Listen,958788856437985280,https://twitter.com/wgcu/status/958788856437985280,"WGCU's @quincy_walters reports ghosts of the #Koreshan faith will soon walk among us, acting out a play which tells the story of the #religion ’s rise and fall. #Listen : https://news.wgcu.org/post/koreshan- ghosts-tell-tale-their-utopian-community … pic.twitter.com/FjpZb0abp7"
wgcu,2018-01-31 14:13,3,0,"If you missed today's #GCL conversation on WGCU-FM with @JMMeszaros on her month-long coverage of sex trafficking in #SWFL , visit: http:// news.wgcu.org/post/continuin g-conversation-about-sex-trafficking-awareness-month-beyond-january … #GCL #HumanTraffickingAwarenessMonth",,@JMMeszaros,#GCL #SWFL #GCL #HumanTraffickingAwarenessMonth,958780347218583552,https://twitter.com/wgcu/status/958780347218583552,"If you missed today's #GCL conversation on WGCU-FM with @JMMeszaros on her month-long coverage of sex trafficking in #SWFL , visit: https://news.wgcu.org/post/continuin g-conversation-about-sex-trafficking-awareness-month-beyond-january … #GCL #HumanTraffickingAwarenessMonth"
wgcu,2018-01-31 14:11,0,1,The girls become my heroes," Sally says. It's their resilience that gets her. They fight"" and don't stop fighting", despite the odds," she says. #GCL #SWFL #HumanTraffickingAwarenessMonth""",,,#GCL #SWFL #HumanTraffickingAwarenessMonth,958779861455265792,https://twitter.com/wgcu/status/958779861455265792,The girls become my heroes
wgcu,2018-01-31 14:09,3,0,Making people aware is the first step to rescue and safety," says Sally Senitz, co-founder of #SWFL -based Wings of Shelter. #GCL #HumanTraffickingAwarenessMonth",,,#SWFL #GCL #HumanTraffickingAwarenessMonth,958779330888380417,https://twitter.com/wgcu/status/958779330888380417,Making people aware is the first step to rescue and safety
wgcu,2018-01-31 14:08,2,1,The age range of girls at Wings of Shelter is typically between 11 and 17 and we see it going lower now, to 7 and 8 years old, says Sally Senitz. I'm a mother and a grandmother," so it's heart rendering."" #GCL #SWFL #HumanTraffickingAwarenessMonth""",,,#GCL #SWFL #HumanTraffickingAwarenessMonth,958779119810088960,https://twitter.com/wgcu/status/958779119810088960,The age range of girls at Wings of Shelter is typically between 11 and 17 and we see it going lower now
wgcu,2018-01-31 14:05,1,0,They think of kidnapping (when they hear 'human trafficking'), which does happen, but it's a very small percentage," Lowell says. Most of the girls who come to Wings of Shelter were trafficked from home, without the knowledge of their family and friends. #GCL",,,#GCL,958778221788573696,https://twitter.com/wgcu/status/958778221788573696,They think of kidnapping (when they hear 'human trafficking')
wgcu,2018-01-31 14:03,3,0,Lowell Senitz says the No. 1 thing that surprises people when they hear what him and his wife do is that human trafficking is happening to #SWFL girls in the first place. #GCL #HumanTraffickingAwarenessMonth,,,#SWFL #GCL #HumanTraffickingAwarenessMonth,958777786847637509,https://twitter.com/wgcu/status/958777786847637509,Lowell Senitz says the No. 1 thing that surprises people when they hear what him and his wife do is that human trafficking is happening to #SWFL girls in the first place. #GCL #HumanTraffickingAwarenessMonth
wgcu,2018-01-31 13:59,0,0,"On the opposite spectrum, there's Wings of Shelter, a #SWFL safe house for victims of sex trafficking that was established by husband and wife Lowell and Sally Senitz in 2007. #GCL #HumanTraffickingAwarenessMonth",,,#SWFL #GCL #HumanTraffickingAwarenessMonth,958776844177870849,https://twitter.com/wgcu/status/958776844177870849,"On the opposite spectrum, there's Wings of Shelter, a #SWFL safe house for victims of sex trafficking that was established by husband and wife Lowell and Sally Senitz in 2007. #GCL #HumanTraffickingAwarenessMonth"
wgcu,2018-01-31 13:57,0,0,She says she doesn't go to the pound for the same reason since all the animals would end up going home with her. #GCL #SWFL #HumanTraffickingAwarenessMonth,,,#GCL #SWFL #HumanTraffickingAwarenessMonth,958776164243341313,https://twitter.com/wgcu/status/958776164243341313,She says she doesn't go to the pound for the same reason since all the animals would end up going home with her. #GCL #SWFL #HumanTraffickingAwarenessMonth
wgcu,2018-01-31 13:55,0,0,"Lynn Brewer, @SWFL_HTC president, says the organization is not a safe house system or anything similar, which she says is good since she cannot do that", working directly face-to-face with victims that is. #GCL #SWFL #HumanTraffickingAwarenessMonth,,@SWFL_HTC,#GCL #SWFL #HumanTraffickingAwarenessMonth,958775785808162816,https://twitter.com/wgcu/status/958775785808162816,"Lynn Brewer, @SWFL_HTC president, says the organization is not a safe house system or anything similar, which she says is good since she cannot do that"
wgcu,2018-01-31 13:52,1,0,"The @SWFL_HTC trains and sends advocates into trafficking situations to remove victims from that environment. It also works with local, state and federal agencies as well as lawmakers to help revise outdated laws and bring new ones into effect."" #GCL""",,@SWFL_HTC,#GCL,958774998025605120,https://twitter.com/wgcu/status/958774998025605120,"The @SWFL_HTC trains and sends advocates into trafficking situations to remove victims from that environment. It also works with local, state and federal agencies as well as lawmakers to help revise outdated laws and bring new ones into effect."" #GCL"""
wgcu,2018-01-31 13:47,0,0,Lynn Brewer is the president of @SWFL_HTC . She says knowledge," education and reaching as many people as you can"" is the best way she knows how to combat the issue of sex trafficking. #GCL #SWFL #HumanTraffickingAwarenessMonth""",,@SWFL_HTC,#GCL #SWFL #HumanTraffickingAwarenessMonth,958773642090999809,https://twitter.com/wgcu/status/958773642090999809,Lynn Brewer is the president of @SWFL_HTC . She says knowledge
wgcu,2018-01-31 13:44,0,0,"These romeos"" then use the girl's love to pressure them into being trafficked", by telling them things like," ""If you loved me..."" or ""If you want us to stay together", you'll do A," B and C."" #GCL #SWFL #HumanTraffickingAwarenessMonth""",,,#GCL #SWFL #HumanTraffickingAwarenessMonth,958772914849026048,https://twitter.com/wgcu/status/958772914849026048,"These romeos"" then use the girl's love to pressure them into being trafficked"
wgcu,2018-01-31 13:41,0,0,"The last, repeatedly mentioned method @JMMeszaros says she came across in her reporting was the use of so-called romeos. These good looking young men would pick up young girls at the mall or, nowadays, online and make her fall in love with them. #GCL #HumanTrafficking",,@JMMeszaros,#GCL #HumanTrafficking,958772247849787393,https://twitter.com/wgcu/status/958772247849787393,"The last, repeatedly mentioned method @JMMeszaros says she came across in her reporting was the use of so-called romeos. These good looking young men would pick up young girls at the mall or, nowadays, online and make her fall in love with them. #GCL #HumanTrafficking"
wgcu,2018-01-31 13:39,0,0,"Another common method to traffic teens, particularly young girls, is blackmail, says @JMMeszaros , taking salacious Snapchats and photos that can then be used to pressure a girl into doing as traffickers say to save her or her family's reputation. #HumanTraffickingAwarenessMonth",,@JMMeszaros,#HumanTraffickingAwarenessMonth,958771775336341504,https://twitter.com/wgcu/status/958771775336341504,"Another common method to traffic teens, particularly young girls, is blackmail, says @JMMeszaros , taking salacious Snapchats and photos that can then be used to pressure a girl into doing as traffickers say to save her or her family's reputation. #HumanTraffickingAwarenessMonth"
wgcu,2018-01-31 13:35,1,0,You'll do anything for that drug. That's how other people can have power over you," manipulate you."" @JMMeszaros says drug addiction is a huge vulnerability that gets women into prostitution and", eventually," trafficked. #GCL #SWFL #HumanTraffickingAwarenessMonth""",,@JMMeszaros,#GCL #SWFL #HumanTraffickingAwarenessMonth,958770732682629121,https://twitter.com/wgcu/status/958770732682629121,You'll do anything for that drug. That's how other people can have power over you
wgcu,2018-01-31 13:32,0,0,"The @SalvationArmyUS rehab facility eventually took @MistyKinzel in, rather than having her serve five years in prison. She was pregnant at the time and had already decided to turn her life over to God. Now, she is a successful business owner and published author. #GCL",,@SalvationArmyUS @MistyKinzel,#GCL,958769981898002432,https://twitter.com/wgcu/status/958769981898002432,"The @SalvationArmyUS rehab facility eventually took @MistyKinzel in, rather than having her serve five years in prison. She was pregnant at the time and had already decided to turn her life over to God. Now, she is a successful business owner and published author. #GCL"
wgcu,2018-01-31 13:28,1,0,". @MistyKinzel says she was sexually assaulted by a man and then trafficked by him and his wife before being arrested. While in jail, a woman promised her a better life, but when she went home with her, the woman and her husband ended up trafficking her as well. #HumanTrafficking",,@MistyKinzel,#HumanTrafficking,958769003106852864,https://twitter.com/wgcu/status/958769003106852864,". @MistyKinzel says she was sexually assaulted by a man and then trafficked by him and his wife before being arrested. While in jail, a woman promised her a better life, but when she went home with her, the woman and her husband ended up trafficking her as well. #HumanTrafficking"
wgcu,2018-01-31 13:23,1,0,She told me there was an easier way to make money than stripping," @MistyKinzel says a friend first suggested prostitution. She ended up becoming a prostitute for the next seven years right off Palm Beach Boulevard"" in Fort Myers. #GCL #SWFL #HumanTraffickingAwarenessMonth""",,@MistyKinzel,#GCL #SWFL #HumanTraffickingAwarenessMonth,958767791280148486,https://twitter.com/wgcu/status/958767791280148486,She told me there was an easier way to make money than stripping
wgcu,2018-01-31 13:19,0,0,To get out of the house, to break free," @MistyKinzel says that was why she got married at 16. She got pregnant with her first child at 17. Her husband suggested she become a stripper, and she soon after started using crack cocaine. #GCL #SWFL #HumanTraffickingAwarenessMonth",,@MistyKinzel,#GCL #SWFL #HumanTraffickingAwarenessMonth,958766651083603969,https://twitter.com/wgcu/status/958766651083603969,To get out of the house
wgcu,2018-01-31 13:16,0,0,". @MistyKinzel , author of From the Streets to the Cross"," talks with @JMMeszaros about her experience being molested by her sister's husband until the age of 13, which led to smoking cigarettes and marijuana as well as drinking alcohol beginning at the age of 8. #GCL #SWFL",,@MistyKinzel @JMMeszaros,#GCL #SWFL,958765825011351552,https://twitter.com/wgcu/status/958765825011351552,". @MistyKinzel , author of From the Streets to the Cross"
wgcu,2018-01-31 13:11,0,0,"WGCU's @JMMeszaros joins #GCL now to discuss her month-long coverage of human trafficking in #SWFL . She says she was surprised to learn the order of most trafficked items in the U.S. goes 1) drugs 2) people 3) weapons, and people are expected to surpass drugs soon.",,@JMMeszaros,#GCL #SWFL,958764749084397568,https://twitter.com/wgcu/status/958764749084397568,"WGCU's @JMMeszaros joins #GCL now to discuss her month-long coverage of human trafficking in #SWFL . She says she was surprised to learn the order of most trafficked items in the U.S. goes 1) drugs 2) people 3) weapons, and people are expected to surpass drugs soon."
wgcu,2018-01-31 13:06,0,0,"On this last day of #HumanTraffickingAwarenessMonth , we’re talking about the issue of sex trafficking in #SWFL live NOW on WGCU-FM's #GCL . http:// news.wgcu.org/post/continuin g-conversation-about-sex-trafficking-awareness-month-beyond-january … pic.twitter.com/M3oGVXj2LB",,,#HumanTraffickingAwarenessMonth #SWFL #GCL,958763555796512768,https://twitter.com/wgcu/status/958763555796512768,"On this last day of #HumanTraffickingAwarenessMonth , we’re talking about the issue of sex trafficking in #SWFL live NOW on WGCU-FM's #GCL . https://news.wgcu.org/post/continuin g-conversation-about-sex-trafficking-awareness-month-beyond-january … pic.twitter.com/M3oGVXj2LB"
wgcu,2018-01-31 12:59,0,0,"#Listen on WGCU 90.1/91.7FM, stream online at http:// WGCU.org , or download the free mobile app ( http:// wgcu.org/app ). #GCL #SWFL #HumanTraffickingAwarenessMonth",,,#Listen #GCL #SWFL #HumanTraffickingAwarenessMonth,958761697237401606,https://twitter.com/wgcu/status/958761697237401606,"#Listen on WGCU 90.1/91.7FM, stream online at https://WGCU.org , or download the free mobile app ( https://wgcu.org/app ). #GCL #SWFL #HumanTraffickingAwarenessMonth"
wgcu,2018-01-31 12:21,0,0,"Today at 1PM on WGCU-FM's #GCL : On this last day of January, which is Human Trafficking Awareness Month, we’re spending a full hour focusing on the issue of sex trafficking in #SWFL through firsthand accounts and local sources of relief for victims. http:// news.wgcu.org/post/continuin g-conversation-about-sex-trafficking-awareness-month-beyond-january …",,,#GCL #SWFL,958752051948871680,https://twitter.com/wgcu/status/958752051948871680,"Today at 1PM on WGCU-FM's #GCL : On this last day of January, which is Human Trafficking Awareness Month, we’re spending a full hour focusing on the issue of sex trafficking in #SWFL through firsthand accounts and local sources of relief for victims. https://news.wgcu.org/post/continuin g-conversation-about-sex-trafficking-awareness-month-beyond-january …"
wgcu,2018-01-31 11:15,0,0,Get out of town and let WGCU do the driving! We started the #WGCUOnTheRoad tour series to ensure cultural events are never out of your reach. 3/12 Fiorelli Winery & Vineyard: Tickets http:// bit.ly/2Fw5ED1 4/12 @VizcayaMuseum : Tickets http:// bit.ly/2EnmXac pic.twitter.com/KEDXipDE8H,,@VizcayaMuseum,#WGCUOnTheRoad,958735428013711365,https://twitter.com/wgcu/status/958735428013711365,Get out of town and let WGCU do the driving! We started the #WGCUOnTheRoad tour series to ensure cultural events are never out of your reach. 3/12 Fiorelli Winery & Vineyard: Tickets https://bit.ly/2Fw5ED1 4/12 @VizcayaMuseum : Tickets https://bit.ly/2EnmXac pic.twitter.com/KEDXipDE8H
wgcu,2018-01-30 16:42,2,0,. @FGCU hosted the president of the American Sociological Association last week for a talk on colorblind #racism in the Trump era. WGCU's @racheliacovone reports: http:// news.wgcu.org/post/white-rac ism-textbook-author-speaks-fgcu-0 …,,@FGCU @racheliacovone,#racism,958455405243445251,https://twitter.com/wgcu/status/958455405243445251,. @FGCU hosted the president of the American Sociological Association last week for a talk on colorblind #racism in the Trump era. WGCU's @racheliacovone reports: https://news.wgcu.org/post/white-rac ism-textbook-author-speaks-fgcu-0 …
