username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,FixedSpaceIssues
WCFRFL,2018-02-03 08:21,1,6,HAPPENING NOW: Structure fire on Lake Drive in Paxton. No residents inside home. Power lines are down. @MyCHELCO is en route. @WMBBTV @WJHG_TV @weartv @nwfdailynews @WZEPAM1460 @WaltonSun pic.twitter.com/4TmmGuVuGT,,@MyCHELCO @WMBBTV @WJHG_TV @weartv @nwfdailynews @WZEPAM1460 @WaltonSun,,959778794595868672,https://twitter.com/WCFRFL/status/959778794595868672,HAPPENING NOW: Structure fire on Lake Drive in Paxton. No residents inside home. Power lines are down. @MyCHELCO is en route. @WMBBTV @WJHG_TV @weartv @nwfdailynews @WZEPAM1460 @WaltonSun pic.twitter.com/4TmmGuVuGT
WCSOFL,2018-02-02 23:00,4,4,Power lines blocking State Hwy 81 & tree blocking Hwy 183S. Tree fell causing power lines to fall. @MyCHELCO en route along with Walton Co. Public works. @WCFRFL on scene. @weartv @WJHG_TV @WMBBTV @nwfdailynews @WDHN @WTVYNews4 pic.twitter.com/XsydKgJYC4,,@MyCHELCO @WCFRFL @weartv @WJHG_TV @WMBBTV @nwfdailynews @WDHN @WTVYNews4,,959637673425203200,https://twitter.com/WCSOFL/status/959637673425203200,Power lines blocking State Hwy 81 & tree blocking Hwy 183S. Tree fell causing power lines to fall. @MyCHELCO en route along with Walton Co. Public works. @WCFRFL on scene. @weartv @WJHG_TV @WMBBTV @nwfdailynews @WDHN @WTVYNews4 pic.twitter.com/XsydKgJYC4
TheresaWilhel12,2018-02-02 22:33,0,1,Kind of like trying to get a preschooler to smile during school pictures.,,,,959631019023523840,https://twitter.com/TheresaWilhel12/status/959631019023523840,Kind of like trying to get a preschooler to smile during school pictures.
GloriaSeibert1,2018-02-02 22:14,0,0,See you at ten Justin God Bless,,,,959626134681018368,https://twitter.com/GloriaSeibert1/status/959626134681018368,See you at ten Justin God Bless
LeighWa70184448,2018-02-02 22:09,0,1,#TheStruggleIsReal,,,#TheStruggleIsReal,959624850733191168,https://twitter.com/LeighWa70184448/status/959624850733191168,#TheStruggleIsReal
wmbbjustin,2018-02-02 22:04,1,3,It's 9 PM. Do you know where your forecast is? Only on @WMBBTV News13 at 10. See ya then! pic.twitter.com/DlyPFO9ZCZ,,@WMBBTV,,959623517053571073,https://twitter.com/wmbbjustin/status/959623517053571073,It's 9 PM. Do you know where your forecast is? Only on @WMBBTV News13 at 10. See ya then! pic.twitter.com/DlyPFO9ZCZ
RyanWard76,2018-02-02 20:48,0,1,Thank you for all you do! We need a change in Addiction Treatment! http:// ProjectIHAB.com,,,,959604599756918789,https://twitter.com/RyanWard76/status/959604599756918789,Thank you for all you do! We need a change in Addiction Treatment! https://ProjectIHAB.com
ScreamsDOH,2018-02-02 20:44,0,1,pic.twitter.com/mXt5q4d0aY,,,,959603481278427136,https://twitter.com/ScreamsDOH/status/959603481278427136,pic.twitter.com/mXt5q4d0aY
WCSOFL,2018-02-02 20:34,12,152,The struggle is so real with this one. When you’re trying to get the attention of your #K9 . #lesm #toy #WCSOK9 @NationalSheriff @WMBBTV @PeytonLocicero pic.twitter.com/SBob9hFi3a,,@NationalSheriff @WMBBTV @PeytonLocicero,#K9 #lesm #toy #WCSOK9,959601027463962628,https://twitter.com/WCSOFL/status/959601027463962628,The struggle is so real with this one. When you’re trying to get the attention of your #K9 . #lesm #toy #WCSOK9 @NationalSheriff @WMBBTV @PeytonLocicero pic.twitter.com/SBob9hFi3a
fcsofl,2018-02-02 19:49,0,0,#wedontmetharound @CaseyF_WTXL @abc27 @WMBBTV @WJHG_TV @PCNHmikecaz @FLSheriffs @ApalachTimes pic.twitter.com/ttOfB3ig7f,,@CaseyF_WTXL @abc27 @WMBBTV @WJHG_TV @PCNHmikecaz @FLSheriffs @ApalachTimes,#wedontmetharound,959589700825747457,https://twitter.com/fcsofl/status/959589700825747457,#wedontmetharound @CaseyF_WTXL @abc27 @WMBBTV @WJHG_TV @PCNHmikecaz @FLSheriffs @ApalachTimes pic.twitter.com/ttOfB3ig7f
fcsofl,2018-02-02 19:48,0,0,FCSO cleaning up the streets! https://www. facebook.com/Franklinsherif f01/posts/1876892532380808 … @The_News_Herald @ApalachTimes @abc27 @WMBBTV @WJHG_TV @FLSheriffs @PCNHmikecaz @CaseyF_WTXL @flepioa #wedontmetharound,,@The_News_Herald @ApalachTimes @abc27 @WMBBTV @WJHG_TV @FLSheriffs @PCNHmikecaz @CaseyF_WTXL @flepioa,#wedontmetharound,959589295949479936,https://twitter.com/fcsofl/status/959589295949479936,FCSO cleaning up the streets! https://www. facebook.com/Franklinsherif f01/posts/1876892532380808 … @The_News_Herald @ApalachTimes @abc27 @WMBBTV @WJHG_TV @FLSheriffs @PCNHmikecaz @CaseyF_WTXL @flepioa #wedontmetharound
NWFLTraffic,2018-02-02 18:01,0,0,@WMBBTV @925WPAP @WJHG_TV https:// twitter.com/fl511_panhandl /status/959560504325918721 …,,@WMBBTV @925WPAP @WJHG_TV,,959562382560329730,https://twitter.com/NWFLTraffic/status/959562382560329730,@WMBBTV @925WPAP @WJHG_TV https://twitter.com/fl511_panhandl /status/959560504325918721 …
WMBBTV,2018-02-02 17:09,1,1,Marianna Man Charged with Child Porn http://www. mypanhandle.com/news/marianna- man-charged-with-child-porn/950013738 …,,,,959549379106541568,https://twitter.com/WMBBTV/status/959549379106541568,Marianna Man Charged with Child Porn http://www. mypanhandle.com/news/marianna- man-charged-with-child-porn/950013738 …
WMBBTV,2018-02-02 16:28,0,0,Nassar hearing focused on Michigan gymnastics club to resume http://www. mypanhandle.com/news/nassar-he aring-focused-on-michigan-gymnastics-club-to-resume/949136216 …,,,,959538988183900160,https://twitter.com/WMBBTV/status/959538988183900160,Nassar hearing focused on Michigan gymnastics club to resume http://www. mypanhandle.com/news/nassar-he aring-focused-on-michigan-gymnastics-club-to-resume/949136216 …
RDigise,2018-02-02 16:09,0,1,Be careful,,,,959534268056731650,https://twitter.com/RDigise/status/959534268056731650,Be careful
RDigise,2018-02-02 16:08,0,0,"I feel that if your time is done, then you should be allowed to vote, I say no to firearms, but voting doesn't hurt anyone",,,,959534135562981376,https://twitter.com/RDigise/status/959534135562981376,"I feel that if your time is done, then you should be allowed to vote, I say no to firearms, but voting doesn't hurt anyone"
WCFRFL,2018-02-02 16:06,7,6,"HAPPENING NOW: Approx. 50 acre brush fire a few miles south of I-10 on Highway 81. WCFR, @FFS_Chipola and Argyle Volunteer Fire Department on scene. Please use caution in the area at this time. @WMBBTV @WJHG_TV @WZEPAM1460 @nwfdailynews pic.twitter.com/hxw3cX1nQm",,@FFS_Chipola @WMBBTV @WJHG_TV @WZEPAM1460 @nwfdailynews,,959533614017867776,https://twitter.com/WCFRFL/status/959533614017867776,"HAPPENING NOW: Approx. 50 acre brush fire a few miles south of I-10 on Highway 81. WCFR, @FFS_Chipola and Argyle Volunteer Fire Department on scene. Please use caution in the area at this time. @WMBBTV @WJHG_TV @WZEPAM1460 @nwfdailynews pic.twitter.com/hxw3cX1nQm"
AshtonW_NEWS,2018-02-02 15:53,1,2,Superintendent Larry Moore says that if he believes the decline is largely related to the lack of economic development in the area. @WMBBTV,,@WMBBTV,,959530156099555334,https://twitter.com/AshtonW_NEWS/status/959530156099555334,Superintendent Larry Moore says that if he believes the decline is largely related to the lack of economic development in the area. @WMBBTV
AshtonW_NEWS,2018-02-02 15:52,1,0,The Jackson County School system has been suffering from a decline in student enrollment for more than 20 years. @WMBBTV,,@WMBBTV,,959529957302177792,https://twitter.com/AshtonW_NEWS/status/959529957302177792,The Jackson County School system has been suffering from a decline in student enrollment for more than 20 years. @WMBBTV
WMBBTV,2018-02-02 15:49,0,1,Judge Rules Against Florida on Felon Rights Restoration http://www. mypanhandle.com/news/judge-rul es-against-florida-on-felon-rights-restoration/949903569 …,,,,959529195109076993,https://twitter.com/WMBBTV/status/959529195109076993,Judge Rules Against Florida on Felon Rights Restoration http://www. mypanhandle.com/news/judge-rul es-against-florida-on-felon-rights-restoration/949903569 …
RDigise,2018-02-02 13:50,0,0,"People like this really make me mad, there are kids who are dying, makes you wonder about other ones",,,,959499339516198912,https://twitter.com/RDigise/status/959499339516198912,"People like this really make me mad, there are kids who are dying, makes you wonder about other ones"
WMBBTV,2018-02-02 13:41,1,0,OCSO: Couple told 13-year-old He Was Going to Die to Make Money from Fundraisers http://www. mypanhandle.com/news/ocso-coup le-told-13-year-old-he-was-going-to-die-to-make-money-from-fundraisers/949762931 …,,,,959496922531811328,https://twitter.com/WMBBTV/status/959496922531811328,OCSO: Couple told 13-year-old He Was Going to Die to Make Money from Fundraisers http://www. mypanhandle.com/news/ocso-coup le-told-13-year-old-he-was-going-to-die-to-make-money-from-fundraisers/949762931 …
gcsc_arts,2018-02-02 12:26,0,1,Carl Hiaasen's LUCKY YOU opens in 3 weeks at @GCSC1957 TIX: http://www. gulfcoast.edu/arts @Carl_Hiaasen @lwainwrightIII @calandra_denis @bimpsonbun1 @WMBBTV @WJHG_TV @The_News_Herald @PCNHTonyS @VisitPCBeach @destination_pc #comedy #theatre #literature #CarlHiaasen pic.twitter.com/AOwXYnyVrl,,@GCSC1957 @Carl_Hiaasen @lwainwrightIII @calandra_denis @bimpsonbun1 @WMBBTV @WJHG_TV @The_News_Herald @PCNHTonyS @VisitPCBeach @destination_pc,#comedy #theatre #literature #CarlHiaasen,959478264006959109,https://twitter.com/gcsc_arts/status/959478264006959109,Carl Hiaasen's LUCKY YOU opens in 3 weeks at @GCSC1957 TIX: http://www. gulfcoast.edu/arts @Carl_Hiaasen @lwainwrightIII @calandra_denis @bimpsonbun1 @WMBBTV @WJHG_TV @The_News_Herald @PCNHTonyS @VisitPCBeach @destination_pc #comedy #theatre #literature #CarlHiaasen pic.twitter.com/AOwXYnyVrl
SWFDINFO,2018-02-02 12:02,1,0,"Cold Weather Shelter at the DeFuniak Springs Community Center 361 North 10th Street to open today 02/02/18 at 5:30pm. Any questions, contact Walton County Emergency Management at (850) 951-2017. @30a @SoWalBeaches @WJHG_TV @WMBBTV pic.twitter.com/1phlTLgIOY",,@30a @SoWalBeaches @WJHG_TV @WMBBTV,,959471992599662593,https://twitter.com/SWFDINFO/status/959471992599662593,"Cold Weather Shelter at the DeFuniak Springs Community Center 361 North 10th Street to open today 02/02/18 at 5:30pm. Any questions, contact Walton County Emergency Management at (850) 951-2017. @30a @SoWalBeaches @WJHG_TV @WMBBTV pic.twitter.com/1phlTLgIOY"
WMBBTV,2018-02-02 11:45,1,2,GCSC Professor Distributes Dozens of Solar-powered Generators to Puerto Rico http://www. mypanhandle.com/news/gcsc-prof essor-distributes-dozens-of-solar-powered-generators-in-puerto-rico/947447544 …,,,,959467945490608135,https://twitter.com/WMBBTV/status/959467945490608135,GCSC Professor Distributes Dozens of Solar-powered Generators to Puerto Rico http://www. mypanhandle.com/news/gcsc-prof essor-distributes-dozens-of-solar-powered-generators-in-puerto-rico/947447544 …
LCPilson3,2018-02-02 11:16,4,10,"Congratulations to Shannia Clayton. Our @SonnysBBQ Big Deal student of the week. Her math teacher nominated her for her can do"" attitude. @WMBBTV @asalwaysgorams pic.twitter.com/ZlXtVTbYRq""",,@SonnysBBQ @WMBBTV @asalwaysgorams,,959460577927225344,https://twitter.com/LCPilson3/status/959460577927225344,"Congratulations to Shannia Clayton. Our @SonnysBBQ Big Deal student of the week. Her math teacher nominated her for her can do"" attitude. @WMBBTV @asalwaysgorams pic.twitter.com/ZlXtVTbYRq"""
SWFDINFO,2018-02-02 10:20,1,0,"Florida Forest Service (FFS) conducting 60 acre prescribed burn in the Pt. Washington State Forest area between County Highway 283 and Pt. Washington Road, north of Hwy 98. Any questions contact FFS 850-373-1801. @WaltonCountyEM @WCSOFL @WJHG_TV @WMBBTV @30a @WaltonSun pic.twitter.com/fsV9xjpDZZ",,@WaltonCountyEM @WCSOFL @WJHG_TV @WMBBTV @30a @WaltonSun,,959446452857720832,https://twitter.com/SWFDINFO/status/959446452857720832,"Florida Forest Service (FFS) conducting 60 acre prescribed burn in the Pt. Washington State Forest area between County Highway 283 and Pt. Washington Road, north of Hwy 98. Any questions contact FFS 850-373-1801. @WaltonCountyEM @WCSOFL @WJHG_TV @WMBBTV @30a @WaltonSun pic.twitter.com/fsV9xjpDZZ"
WMBBTV,2018-02-02 10:03,1,2,Incubus and Sublime to Headline SandJam http://www. mypanhandle.com/news/incubus-a nd-sublime-to-headline-sandjam/949521646 …,,,,959442215947984896,https://twitter.com/WMBBTV/status/959442215947984896,Incubus and Sublime to Headline SandJam http://www. mypanhandle.com/news/incubus-a nd-sublime-to-headline-sandjam/949521646 …
WMBBTV,2018-02-02 09:21,0,1,Power Bills Doubled in the Winter Months http://www. mypanhandle.com/news/power-bil ls-doubled-in-the-winter-months/948729301 …,,,,959431549799235585,https://twitter.com/WMBBTV/status/959431549799235585,Power Bills Doubled in the Winter Months http://www. mypanhandle.com/news/power-bil ls-doubled-in-the-winter-months/948729301 …
HARROW_h,2018-02-02 05:35,1,2,pic.twitter.com/jaHJjH9CcZ,,,,959374811188297728,https://twitter.com/HARROW_h/status/959374811188297728,pic.twitter.com/jaHJjH9CcZ
dgordon2205,2018-02-01 22:20,10,55,Sunrise in the East and Eclipse in the West... @spann @WJHG_TV @wmbbjustin @WMBBTV @StormHour @EarthandClouds @bestphotonature pic.twitter.com/3cBjLFt3Cg,,@spann @WJHG_TV @wmbbjustin @WMBBTV @StormHour @EarthandClouds @bestphotonature,,959265342920028160,https://twitter.com/dgordon2205/status/959265342920028160,Sunrise in the East and Eclipse in the West... @spann @WJHG_TV @wmbbjustin @WMBBTV @StormHour @EarthandClouds @bestphotonature pic.twitter.com/3cBjLFt3Cg
NWFLTraffic,2018-02-01 21:21,0,0,Law enforcement reports tractor-trailer rollover. @JCFloridanNews @WJHG_TV @WMBBTV @925WPAP https:// twitter.com/fl511_panhandl /status/959249953657966592 …,,@JCFloridanNews @WJHG_TV @WMBBTV @925WPAP,,959250326430867461,https://twitter.com/NWFLTraffic/status/959250326430867461,Law enforcement reports tractor-trailer rollover. @JCFloridanNews @WJHG_TV @WMBBTV @925WPAP https://twitter.com/fl511_panhandl /status/959249953657966592 …
UNCLEjoeDaddy,2018-02-01 17:40,0,0,They already have a law against this. Why do you need another? It's called reckless driving. Why do they compound laws with more laws?,,,,959194740167249920,https://twitter.com/UNCLEjoeDaddy/status/959194740167249920,They already have a law against this. Why do you need another? It's called reckless driving. Why do they compound laws with more laws?
WMBBTV,2018-02-01 17:34,2,2,Tougher Texting While Driving Ban Heads to House Floor http://www. mypanhandle.com/news/tougher-t exting-while-driving-ban-heads-to-house-floor/948677268 …,,,,959193312182833152,https://twitter.com/WMBBTV/status/959193312182833152,Tougher Texting While Driving Ban Heads to House Floor http://www. mypanhandle.com/news/tougher-t exting-while-driving-ban-heads-to-house-floor/948677268 …
UNCLEjoeDaddy,2018-02-01 17:23,0,0,Do anything for attention,,,,959190592445181954,https://twitter.com/UNCLEjoeDaddy/status/959190592445181954,Do anything for attention
WMBBTV,2018-02-01 17:08,0,2,New Hampshire's highest court will hear topless case http://www. mypanhandle.com/news/new-hamps hires-highest-court-will-hear-topless-case/947870328 …,,,,959186695613710338,https://twitter.com/WMBBTV/status/959186695613710338,New Hampshire's highest court will hear topless case http://www. mypanhandle.com/news/new-hamps hires-highest-court-will-hear-topless-case/947870328 …
AlexMThorson,2018-02-01 16:10,1,3,A local tutoring company is doing their part in combatting the flu. This is one Bay Co. teacher who won the contest- and a bucket of supplies! Don’t know what I’m talking about? Watch @WMBBTV tonight at 6 to find out pic.twitter.com/Nb70hmvZVd,,@WMBBTV,,959172060797984769,https://twitter.com/AlexMThorson/status/959172060797984769,A local tutoring company is doing their part in combatting the flu. This is one Bay Co. teacher who won the contest- and a bucket of supplies! Don’t know what I’m talking about? Watch @WMBBTV tonight at 6 to find out pic.twitter.com/Nb70hmvZVd
amyhoyt13,2018-02-01 16:09,0,0,UPDATE: @WMBBTV https:// twitter.com/BDS_Supt/statu s/959169559659012096 …,,@WMBBTV,,959171949653123072,https://twitter.com/amyhoyt13/status/959171949653123072,UPDATE: @WMBBTV https://twitter.com/BDS_Supt/statu s/959169559659012096 …
amyhoyt13,2018-02-01 15:55,0,0,Breaking News from Bay Dist Schools! @WMBBTV https:// twitter.com/BDS_Supt/statu s/959167652739547137 …,,@WMBBTV,,959168447648235520,https://twitter.com/amyhoyt13/status/959168447648235520,Breaking News from Bay Dist Schools! @WMBBTV https://twitter.com/BDS_Supt/statu s/959167652739547137 …
WMBBTV,2018-02-01 15:01,2,3,"Tyndall Air Force Base is conducting a controlled burn today. Today's wind is pushing the smoke into Springfield, Callaway, Parker and parts of Bayou George. pic.twitter.com/Gl0KKKU9tu",,,,959154857197350912,https://twitter.com/WMBBTV/status/959154857197350912,"Tyndall Air Force Base is conducting a controlled burn today. Today's wind is pushing the smoke into Springfield, Callaway, Parker and parts of Bayou George. pic.twitter.com/Gl0KKKU9tu"
karamurphyy,2018-02-01 14:50,0,0,,,,,959151949537976320,https://twitter.com/karamurphyy/status/959151949537976320,
PeytonLocicero,2018-02-01 14:14,0,0,Thanks for having me out to experice first hand what your team does. Fun day,,,,959143012981989379,https://twitter.com/PeytonLocicero/status/959143012981989379,Thanks for having me out to experice first hand what your team does. Fun day
WMBBTV,2018-02-01 14:14,0,0,First Responders on Scene at Fiery Crash http://www. mypanhandle.com/news/first-res ponders-on-scene-at-fiery-crash/948487391 …,,,,959142888268541954,https://twitter.com/WMBBTV/status/959142888268541954,First Responders on Scene at Fiery Crash http://www. mypanhandle.com/news/first-res ponders-on-scene-at-fiery-crash/948487391 …
WCFRFL,2018-02-01 14:09,9,13,"MOTOR HOME FIRE UPDATE: Fire is out at this time, but heavy smoke remains in the area. First responders are still on scene. Please continue to use caution in the area at this time. @WCSOFL @WMBBTV @WJHG_TV @nwfdailynews pic.twitter.com/3NJhwVJX1e",,@WCSOFL @WMBBTV @WJHG_TV @nwfdailynews,,959141630744891393,https://twitter.com/WCFRFL/status/959141630744891393,"MOTOR HOME FIRE UPDATE: Fire is out at this time, but heavy smoke remains in the area. First responders are still on scene. Please continue to use caution in the area at this time. @WCSOFL @WMBBTV @WJHG_TV @nwfdailynews pic.twitter.com/3NJhwVJX1e"
RDigise,2018-02-01 14:08,0,2,Be careful to all 1st responders,,,,959141538608672768,https://twitter.com/RDigise/status/959141538608672768,Be careful to all 1st responders
WCSOFL,2018-02-01 14:04,2,3,Traffic moving slowly at this time. Please use caution near I-10 mm 83 west bound. First responders remain on scene. @WCFRFL @fl511_i10 @FHPTroopA @weartv @WJHG_TV @WMBBTV @WTVYNews4 @WDHN pic.twitter.com/A2ADnnoaQe,,@WCFRFL @fl511_i10 @FHPTroopA @weartv @WJHG_TV @WMBBTV @WTVYNews4 @WDHN,,959140337263489024,https://twitter.com/WCSOFL/status/959140337263489024,Traffic moving slowly at this time. Please use caution near I-10 mm 83 west bound. First responders remain on scene. @WCFRFL @fl511_i10 @FHPTroopA @weartv @WJHG_TV @WMBBTV @WTVYNews4 @WDHN pic.twitter.com/A2ADnnoaQe
PeytonLocicero,2018-02-01 13:50,0,0,Hope you save me some,,,,959136823841828864,https://twitter.com/PeytonLocicero/status/959136823841828864,Hope you save me some
WCSOFL,2018-02-01 13:48,5,5,Motor home is fully engulfed. AVOID THE AREA if possible. @WCFRFL on scene. One lane in I-10 closed at this time. #HappeningNow @wmbbkelseypeck @WJHG_TV @fl511_i10 @MyFDOT_NWFL @FHPTroopA @weartv pic.twitter.com/CxbW2lGdZ7,,@WCFRFL @wmbbkelseypeck @WJHG_TV @fl511_i10 @MyFDOT_NWFL @FHPTroopA @weartv,#HappeningNow,959136359494684673,https://twitter.com/WCSOFL/status/959136359494684673,Motor home is fully engulfed. AVOID THE AREA if possible. @WCFRFL on scene. One lane in I-10 closed at this time. #HappeningNow @wmbbkelseypeck @WJHG_TV @fl511_i10 @MyFDOT_NWFL @FHPTroopA @weartv pic.twitter.com/CxbW2lGdZ7
WCSOFL,2018-02-01 13:44,8,6,ONE LANE OF I-10 SHUT DOWN FOLLOWING CRASH: Multi-vehicle crash west bound interstate near mile marker 83. One lane closed at this time. @WCFRFL & @FHPTroopA en route. @weartv @WJHG_TV @WMBBTV @nwfdailynews @FOX10News @WDHN @WTVYNews4 pic.twitter.com/Iw459WIaqi,,@WCFRFL @FHPTroopA @weartv @WJHG_TV @WMBBTV @nwfdailynews @FOX10News @WDHN @WTVYNews4,,959135379558469632,https://twitter.com/WCSOFL/status/959135379558469632,ONE LANE OF I-10 SHUT DOWN FOLLOWING CRASH: Multi-vehicle crash west bound interstate near mile marker 83. One lane closed at this time. @WCFRFL & @FHPTroopA en route. @weartv @WJHG_TV @WMBBTV @nwfdailynews @FOX10News @WDHN @WTVYNews4 pic.twitter.com/Iw459WIaqi
WCSOFL,2018-02-01 12:29,5,6,IMPORTANT: WCSO to host MOCK child abduction. @weartv @WJHG_TV @WMBBTV @nwfdailynews @WTVYNews4 @WDHN @WaltonCountyEM @WaltonCountySD http:// waltonso.org/2018/02/01/wcs o-to-host-mock-kidnapping-exercise/ … pic.twitter.com/Oz9S8dibEm,,@weartv @WJHG_TV @WMBBTV @nwfdailynews @WTVYNews4 @WDHN @WaltonCountyEM @WaltonCountySD,,959116596257214466,https://twitter.com/WCSOFL/status/959116596257214466,IMPORTANT: WCSO to host MOCK child abduction. @weartv @WJHG_TV @WMBBTV @nwfdailynews @WTVYNews4 @WDHN @WaltonCountyEM @WaltonCountySD https://waltonso.org/2018/02/01/wcs o-to-host-mock-kidnapping-exercise/ … pic.twitter.com/Oz9S8dibEm
SWFDINFO,2018-02-01 11:34,1,3,"Florida Forest Service (FFS) conducting 23 acre prescribed burn in the Pt. Washington State Forest area, east of Co. Hwy 395 and just north of Nature Walk. Should be done by dark. Any questions contact FFS 850-373-1801. @WaltonCountyEM @WCSOFL @WJHG_TV @WMBBTV @30a @WaltonSun pic.twitter.com/xswxAHVFkm",,@WaltonCountyEM @WCSOFL @WJHG_TV @WMBBTV @30a @WaltonSun,,959102642394927104,https://twitter.com/SWFDINFO/status/959102642394927104,"Florida Forest Service (FFS) conducting 23 acre prescribed burn in the Pt. Washington State Forest area, east of Co. Hwy 395 and just north of Nature Walk. Should be done by dark. Any questions contact FFS 850-373-1801. @WaltonCountyEM @WCSOFL @WJHG_TV @WMBBTV @30a @WaltonSun pic.twitter.com/xswxAHVFkm"
WMBBTV,2018-02-01 11:11,0,0,Jax Murder Suspect Sentenced to Life http://www. mypanhandle.com/news/jax-murde r-suspect-sentenced-to-life/948312589 …,,,,959096791164772352,https://twitter.com/WMBBTV/status/959096791164772352,Jax Murder Suspect Sentenced to Life http://www. mypanhandle.com/news/jax-murde r-suspect-sentenced-to-life/948312589 …
