username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,FixedSpaceIssues
AndrewRuizWPTV,2018-02-05 15:57,0,1,"JUST IN: @Supt_Avossa to take job at a publisher located in PBG, set to resign at the end of the year, June 12, 2018 @wptv @FOX29WFLX pic.twitter.com/YkpF1o9Gmm",,@Supt_Avossa @wptv @FOX29WFLX,,960618439701299200,https://twitter.com/AndrewRuizWPTV/status/960618439701299200,"JUST IN: @Supt_Avossa to take job at a publisher located in PBG, set to resign at the end of the year, June 12, 2018 @wptv @FOX29WFLX pic.twitter.com/YkpF1o9Gmm"
pelicanbert23,2018-02-05 15:50,0,5,pic.twitter.com/7SvpKmvz5L,,,,960616731915046913,https://twitter.com/pelicanbert23/status/960616731915046913,pic.twitter.com/7SvpKmvz5L
swoopster33,2018-02-05 14:15,0,0,@FOX29WFLX,,@FOX29WFLX,,960592612930539521,https://twitter.com/swoopster33/status/960592612930539521,@FOX29WFLX
swoopster33,2018-02-05 14:08,0,0,@FOX29WFLX,,@FOX29WFLX,,960591073256058881,https://twitter.com/swoopster33/status/960591073256058881,@FOX29WFLX
DavidDiPino,2018-02-05 13:05,0,2,Hi @WxLadyFelicia - I @DavidDiPino predicted the #Eagles would win 38-23! #SuperBowl,,@WxLadyFelicia @DavidDiPino,#Eagles #SuperBowl,960575111714701313,https://twitter.com/DavidDiPino/status/960575111714701313,Hi @WxLadyFelicia - I @DavidDiPino predicted the #Eagles would win 38-23! #SuperBowl
FOX29WFLX,2018-02-05 11:00,0,0,WE'VE GOT TICKETS! Enter in for your chance to WIN tickets to the DAYTONA 500 or Speedweeks Races here>> http:// WFLX.COM/CONTESTS pic.twitter.com/cZTUI4nvlG,,,,960543590060646400,https://twitter.com/FOX29WFLX/status/960543590060646400,WE'VE GOT TICKETS! Enter in for your chance to WIN tickets to the DAYTONA 500 or Speedweeks Races here>> https://WFLX.COM/CONTESTS pic.twitter.com/cZTUI4nvlG
FlocoTorres,2018-02-05 09:15,0,0,I'm a bit disappointed in you being right but congrats on being right,,,,960517176708009989,https://twitter.com/FlocoTorres/status/960517176708009989,I'm a bit disappointed in you being right but congrats on being right
Redbirddad2015,2018-02-05 08:54,0,1,Omg that would be so awesome here today!,,,,960512036697464833,https://twitter.com/Redbirddad2015/status/960512036697464833,Omg that would be so awesome here today!
StephanieWPTV,2018-02-05 08:30,0,0,NEW: @WestPalmPD says this started as an argument and led to a shooting. All 3 people involved are expected to be ok. @WPTV @FOX29WFLX pic.twitter.com/g2TJGphCLo,,@WestPalmPD @WPTV @FOX29WFLX,,960505975965999104,https://twitter.com/StephanieWPTV/status/960505975965999104,NEW: @WestPalmPD says this started as an argument and led to a shooting. All 3 people involved are expected to be ok. @WPTV @FOX29WFLX pic.twitter.com/g2TJGphCLo
prontogbf,2018-02-05 07:38,0,1,Happy #NationalWeatherpersonsDay Lady Felicia!!,,,#NationalWeatherpersonsDay,960492812977475584,https://twitter.com/prontogbf/status/960492812977475584,Happy #NationalWeatherpersonsDay Lady Felicia!!
WxLadyFelicia,2018-02-05 07:33,0,4,Warming into the upper 70s today with breezy winds and decreasing cloud cover! See you on @FOX29WFLX until 9am. pic.twitter.com/URF7Trz7nu,,@FOX29WFLX,,960491466144583680,https://twitter.com/WxLadyFelicia/status/960491466144583680,Warming into the upper 70s today with breezy winds and decreasing cloud cover! See you on @FOX29WFLX until 9am. pic.twitter.com/URF7Trz7nu
Redneck4Christ_,2018-02-05 07:19,0,0,So where can people see you at again???,,,,960488031445766144,https://twitter.com/Redneck4Christ_/status/960488031445766144,So where can people see you at again???
zlindalee,2018-02-05 07:05,0,0,"Listen to the 3 guys playing the #Eagles song with their trumpet outside their window, and, thousands of people on Broad Street responded by singing #FlyEaglesFly @FOX29philly #fox29 #GoodDayPhiladelphia29 #fox29wtxf @FOX29WFLX https:// twitter.com/zlindalee/stat us/960357965982298113 …",,@FOX29philly @FOX29WFLX,#Eagles #FlyEaglesFly #fox29 #GoodDayPhiladelphia29 #fox29wtxf,960484597208363008,https://twitter.com/zlindalee/status/960484597208363008,"Listen to the 3 guys playing the #Eagles song with their trumpet outside their window, and, thousands of people on Broad Street responded by singing #FlyEaglesFly @FOX29philly #fox29 #GoodDayPhiladelphia29 #fox29wtxf @FOX29WFLX https://twitter.com/zlindalee/stat us/960357965982298113 …"
kuntsauce,2018-02-04 22:24,0,0,I'm not in Philly right now but I need a Livestream of @FOX29WFLX @FOX29philly to see what the city is doing right now. I need it,,@FOX29WFLX @FOX29philly,,960353307121373184,https://twitter.com/kuntsauce/status/960353307121373184,I'm not in Philly right now but I need a Livestream of @FOX29WFLX @FOX29philly to see what the city is doing right now. I need it
ThomasJFerris2,2018-02-04 20:41,0,0,"@FOX29WFLX @1280ThePatriot @KLOVERadio @KWVE this intesection is like this 24 Hours a Day-gang bngrs hgh on pcp and crack,playng off the 24 hr 7-11 Convenience store-And nobody checks any of the numerous traffic cameras at this intesctn",,@FOX29WFLX @1280ThePatriot @KLOVERadio @KWVE,,960327552224112642,https://twitter.com/ThomasJFerris2/status/960327552224112642,"@FOX29WFLX @1280ThePatriot @KLOVERadio @KWVE this intesection is like this 24 Hours a Day-gang bngrs hgh on pcp and crack,playng off the 24 hr 7-11 Convenience store-And nobody checks any of the numerous traffic cameras at this intesctn"
derrickjedwards,2018-02-04 04:03,0,0,RT @MM_13_ : #FOX29Philly #FlyEaglesFly #Philly @Eagles @FOX29philly @FOX29WFLX @TheFakeESPN @CockyWesWelker @barstoolsports pic.twitter.com/HSlT4ydMxF,,@MM_13_ @Eagles @FOX29philly @FOX29WFLX @TheFakeESPN @CockyWesWelker @barstoolsports,#FOX29Philly #FlyEaglesFly #Philly,960076303432077312,https://twitter.com/derrickjedwards/status/960076303432077312,RT @MM_13_ : #FOX29Philly #FlyEaglesFly #Philly @Eagles @FOX29philly @FOX29WFLX @TheFakeESPN @CockyWesWelker @barstoolsports pic.twitter.com/HSlT4ydMxF
southfloridasp,2018-02-03 23:02,0,2,"Pistons top Heat, Panthers edge Red Wings Game recaps: http:// southfloridasport.blogspot.com @WPLGLocal10 @FOXSportsFL @nbc6 @CBSMiami @wsvn @CBSDetroit @wjrradio @WWJ950 @TheDSportsMedia @wptv @cbs12 @WPBF25News @FOX29WFLX @FOXSportsDet @iamtrevort @mdipasquale7 @FischerNBC6 @WPB_Evenson",,@WPLGLocal10 @FOXSportsFL @nbc6 @CBSMiami @wsvn @CBSDetroit @wjrradio @WWJ950 @TheDSportsMedia @wptv @cbs12 @WPBF25News @FOX29WFLX @FOXSportsDet @iamtrevort @mdipasquale7 @FischerNBC6 @WPB_Evenson,,960000564619816960,https://twitter.com/southfloridasp/status/960000564619816960,"Pistons top Heat, Panthers edge Red Wings Game recaps: https://southfloridasport.blogspot.com @WPLGLocal10 @FOXSportsFL @nbc6 @CBSMiami @wsvn @CBSDetroit @wjrradio @WWJ950 @TheDSportsMedia @wptv @cbs12 @WPBF25News @FOX29WFLX @FOXSportsDet @iamtrevort @mdipasquale7 @FischerNBC6 @WPB_Evenson"
southfloridasp,2018-02-03 22:31,1,3,Panthers edge Red Wings. Game story: http:// southfloridasport.blogspot.com @AlbertMBerriz @andyacr @BarryARothman @ba613 @djacksphoto @DianeMRabb @NCPANTHERS1 @noldanznuggetz @EkbladJesus @JessilynMorales @CardiacCats74 @WPLGLocal10 @nbc6 @wsvn @cbsmiami @wptv @cbs12 @WPBF25News @FOX29WFLX,,@AlbertMBerriz @andyacr @BarryARothman @ba613 @djacksphoto @DianeMRabb @NCPANTHERS1 @noldanznuggetz @EkbladJesus @JessilynMorales @CardiacCats74 @WPLGLocal10 @nbc6 @wsvn @cbsmiami @wptv @cbs12 @WPBF25News @FOX29WFLX,,959992763050872832,https://twitter.com/southfloridasp/status/959992763050872832,Panthers edge Red Wings. Game story: https://southfloridasport.blogspot.com @AlbertMBerriz @andyacr @BarryARothman @ba613 @djacksphoto @DianeMRabb @NCPANTHERS1 @noldanznuggetz @EkbladJesus @JessilynMorales @CardiacCats74 @WPLGLocal10 @nbc6 @wsvn @cbsmiami @wptv @cbs12 @WPBF25News @FOX29WFLX
worksforvacay,2018-02-03 12:00,0,0,@AlexHolleyFOX29 and @MikeFOX29 mikeits better to be in Philly when we win the #SuperBowlLll @FOX29WFLX @NFL @eagles,,@AlexHolleyFOX29 @MikeFOX29 @FOX29WFLX @NFL @eagles,#SuperBowlLll,959834069587648512,https://twitter.com/worksforvacay/status/959834069587648512,@AlexHolleyFOX29 and @MikeFOX29 mikeits better to be in Philly when we win the #SuperBowlLll @FOX29WFLX @NFL @eagles
larkrieger7,2018-02-03 00:51,0,1,No way!!! I'm glad for computers to be able to access more info of the country and world.,,,,959665719154749447,https://twitter.com/larkrieger7/status/959665719154749447,No way!!! I'm glad for computers to be able to access more info of the country and world.
laker477,2018-02-02 23:42,4,2,"@seanhannity @RealJamesWoods @GovMikeHuckabee @DonaldJTrumpJr : The NBC & FOX stations @WPTV / @FOX29WFLX in West Palm Beach, FL - home of the Winter White House, COMPLETELY IGNORED the Memo release story.... Not one word uttered about it during their newscasts tonight! #FakeNews",,@seanhannity @RealJamesWoods @GovMikeHuckabee @DonaldJTrumpJr @WPTV @FOX29WFLX,#FakeNews,959648167645077504,https://twitter.com/laker477/status/959648167645077504,"@seanhannity @RealJamesWoods @GovMikeHuckabee @DonaldJTrumpJr : The NBC & FOX stations @WPTV / @FOX29WFLX in West Palm Beach, FL - home of the Winter White House, COMPLETELY IGNORED the Memo release story.... Not one word uttered about it during their newscasts tonight! #FakeNews"
laker477,2018-02-02 23:19,0,0,I must have missed it on @WPTV too.... What are the odds??? #Fakenews,,@WPTV,#Fakenews,959642392080023552,https://twitter.com/laker477/status/959642392080023552,I must have missed it on @WPTV too.... What are the odds??? #Fakenews
laker477,2018-02-02 22:54,0,0,Don't know how I missed it.....,,,,959636251786792960,https://twitter.com/laker477/status/959636251786792960,Don't know how I missed it.....
LuisaArdila,2018-02-02 22:50,0,0,Hi Rob. I'm the producer for tonight's newscasts. I'm sorry you missed our coverage. We ran reaction to the FBI memo from both parties at around 10:05 p.m. tonight. Thanks for watching!,,,,959635271598952448,https://twitter.com/LuisaArdila/status/959635271598952448,Hi Rob. I'm the producer for tonight's newscasts. I'm sorry you missed our coverage. We ran reaction to the FBI memo from both parties at around 10:05 p.m. tonight. Thanks for watching!
laker477,2018-02-02 22:40,0,0,@FOX29WFLX - There was a rather important Memo released today.... Any plans to report on that on your newscast tonight???,,@FOX29WFLX,,959632733587820544,https://twitter.com/laker477/status/959632733587820544,@FOX29WFLX - There was a rather important Memo released today.... Any plans to report on that on your newscast tonight???
FOX29WFLX,2018-02-02 09:49,0,0,The 60th annual DAYTONA 500 returns Feb. 18th! >> https:// buff.ly/2Eb2qb8 Enter in for your chance to WIN tickets here>> https:// buff.ly/2Eb2rfc pic.twitter.com/CqO1NHX6yk,,,,959438537077743616,https://twitter.com/FOX29WFLX/status/959438537077743616,The 60th annual DAYTONA 500 returns Feb. 18th! >> https://buff.ly/2Eb2qb8 Enter in for your chance to WIN tickets here>> https://buff.ly/2Eb2rfc pic.twitter.com/CqO1NHX6yk
StairStep_Dogs,2018-02-02 08:54,0,0,@FOX29WFLX I'm glad that people are getting fined for the abuse of service animals. Most don't realize that an ESA is different from a service animal either. I was trained by the man who pioneered service animals and there is a lot more work involved.,,@FOX29WFLX,,959424797376696321,https://twitter.com/StairStep_Dogs/status/959424797376696321,@FOX29WFLX I'm glad that people are getting fined for the abuse of service animals. Most don't realize that an ESA is different from a service animal either. I was trained by the man who pioneered service animals and there is a lot more work involved.
StephanieWPTV,2018-02-02 07:29,4,8,Phil saw his shadow on #GroundhogDay ! 6 more weeks of winter...for us here in SoFla it’s more @WPTV @FOX29WFLX pic.twitter.com/hsn0Wc3Y7w,,@WPTV @FOX29WFLX,#GroundhogDay,959403362990153728,https://twitter.com/StephanieWPTV/status/959403362990153728,Phil saw his shadow on #GroundhogDay ! 6 more weeks of winter...for us here in SoFla it’s more @WPTV @FOX29WFLX pic.twitter.com/hsn0Wc3Y7w
AndrewRuizWPTV,2018-02-02 05:09,0,5,Happy Take Our Daughters and Sons to Work Day! I’m looking forward to bringing my little one to work one day ! @wptv @FOX29WFLX pic.twitter.com/qalrr1pxwp,,@wptv @FOX29WFLX,,959368216245137410,https://twitter.com/AndrewRuizWPTV/status/959368216245137410,Happy Take Our Daughters and Sons to Work Day! I’m looking forward to bringing my little one to work one day ! @wptv @FOX29WFLX pic.twitter.com/qalrr1pxwp
AndrewRuizWPTV,2018-02-02 04:55,1,6,"Praying for Dave Stewart this morning. He unfortunately lost his battle to cancer. If you recall, Dave was found disoriented in Loxahatchee and the community rallied to help him. May his soul RIP @wptv @FOX29WFLX pic.twitter.com/pQHvGOIkV3",,@wptv @FOX29WFLX,,959364709324554240,https://twitter.com/AndrewRuizWPTV/status/959364709324554240,"Praying for Dave Stewart this morning. He unfortunately lost his battle to cancer. If you recall, Dave was found disoriented in Loxahatchee and the community rallied to help him. May his soul RIP @wptv @FOX29WFLX pic.twitter.com/pQHvGOIkV3"
southfloridasp,2018-02-01 23:00,0,0,@flapanthers beat @buffalosabres Game story: http:// southfloridasport.blogspot.com #flapanthers #gocatsgo #gocats #southflorida #southfl @WPLGLocal10 @nbc6 @wsvn @cbsmiami @FOXSportsFL @MSGNetworks @WGR550 @wptv @WPBF25News @cbs12 @SiriusXMNHL @NHLNetwork @FOX29WFLX @560WQAM @640TheHurricane,,@flapanthers @buffalosabres @WPLGLocal10 @nbc6 @wsvn @cbsmiami @FOXSportsFL @MSGNetworks @WGR550 @wptv @WPBF25News @cbs12 @SiriusXMNHL @NHLNetwork @FOX29WFLX @560WQAM @640TheHurricane,#flapanthers #gocatsgo #gocats #southflorida #southfl,959275422818037773,https://twitter.com/southfloridasp/status/959275422818037773,@flapanthers beat @buffalosabres Game story: https://southfloridasport.blogspot.com #flapanthers #gocatsgo #gocats #southflorida #southfl @WPLGLocal10 @nbc6 @wsvn @cbsmiami @FOXSportsFL @MSGNetworks @WGR550 @wptv @WPBF25News @cbs12 @SiriusXMNHL @NHLNetwork @FOX29WFLX @560WQAM @640TheHurricane
southfloridasp,2018-02-01 21:43,1,3,Panthers top Sabres. Game story: http:// southfloridasport.blogspot.com @nbc6 @FOXSportsFL @wsvn @CBSMiami @WPLGLocal10 @WPTV @CBS12 @WPBF25News @FOX29WFLX @560WQAM @640TheHurricane @790TheTicket @WIOD @940WINZ @1230TheZone @andyacr @BarryARothman @ba613 @CardiacCats74 @NCPANTHERS1 @EkbladJesus,,@nbc6 @FOXSportsFL @wsvn @CBSMiami @WPLGLocal10 @WPTV @CBS12 @WPBF25News @FOX29WFLX @560WQAM @640TheHurricane @790TheTicket @WIOD @940WINZ @1230TheZone @andyacr @BarryARothman @ba613 @CardiacCats74 @NCPANTHERS1 @EkbladJesus,,959255962040365056,https://twitter.com/southfloridasp/status/959255962040365056,Panthers top Sabres. Game story: https://southfloridasport.blogspot.com @nbc6 @FOXSportsFL @wsvn @CBSMiami @WPLGLocal10 @WPTV @CBS12 @WPBF25News @FOX29WFLX @560WQAM @640TheHurricane @790TheTicket @WIOD @940WINZ @1230TheZone @andyacr @BarryARothman @ba613 @CardiacCats74 @NCPANTHERS1 @EkbladJesus
ThomasJFerris2,2018-02-01 11:18,0,0,@FOX29WFLX @FOX21News @FOX23 @KDVR @FOX35Glenn @Fox411 @FOX46News,,@FOX29WFLX @FOX21News @FOX23 @KDVR @FOX35Glenn @Fox411 @FOX46News,,959098741201489920,https://twitter.com/ThomasJFerris2/status/959098741201489920,@FOX29WFLX @FOX21News @FOX23 @KDVR @FOX35Glenn @Fox411 @FOX46News
FRLAnews,2018-02-01 11:02,0,2,. @FOX29WFLX visited the #FRLAPalmBeach EATS event featuring interviews with Nick Velardo from @TheBreakers & an #FLProStart teacher and student! https:// youtu.be/Cmr3bryBudM,,@FOX29WFLX @TheBreakers,#FRLAPalmBeach #FLProStart,959094727063867392,https://twitter.com/FRLAnews/status/959094727063867392,. @FOX29WFLX visited the #FRLAPalmBeach EATS event featuring interviews with Nick Velardo from @TheBreakers & an #FLProStart teacher and student! https://youtu.be/Cmr3bryBudM
FOX29WFLX,2018-02-01 09:50,0,1,"If you love golf, this deal is a hole-in-one! Get half off tickets to the Boca Raton Championship at http:// FOX29DEALS.COM pic.twitter.com/N316ngMwG9",,,,959076501802102784,https://twitter.com/FOX29WFLX/status/959076501802102784,"If you love golf, this deal is a hole-in-one! Get half off tickets to the Boca Raton Championship at https://FOX29DEALS.COM pic.twitter.com/N316ngMwG9"
AndrewRuizWPTV,2018-02-01 06:56,1,1,NEXT: Join us on @FOX29WFLX we’ve got you covered during your morning commute! I’m live in Lake Worth today pic.twitter.com/5iBi0lQDUm,,@FOX29WFLX,,959032791110488064,https://twitter.com/AndrewRuizWPTV/status/959032791110488064,NEXT: Join us on @FOX29WFLX we’ve got you covered during your morning commute! I’m live in Lake Worth today pic.twitter.com/5iBi0lQDUm
xokarri,2018-02-01 06:46,0,1,Let us know when and what station,,,,959030182412738561,https://twitter.com/xokarri/status/959030182412738561,Let us know when and what station
AshleighWalters,2018-02-01 04:53,1,3,"Investigators say these men had >18 million lethal doses of fentanyl, enough to poison NYC, Jersey @WPTV @FOX29WFLX https://www. wptv.com/news/local-new s/water-cooler/fentanyl-seizure-had-enough-doses-to-poison-all-of-nyc-and-new-jersey …",,@WPTV @FOX29WFLX,,959001872412631040,https://twitter.com/AshleighWalters/status/959001872412631040,"Investigators say these men had >18 million lethal doses of fentanyl, enough to poison NYC, Jersey @WPTV @FOX29WFLX https://www. wptv.com/news/local-new s/water-cooler/fentanyl-seizure-had-enough-doses-to-poison-all-of-nyc-and-new-jersey …"
southfloridasp,2018-01-31 23:12,1,0,Cavaliers top Heat Game recap: http:// southfloridasport.blogspot.com @WPLGLocal10 @CBSMiami @CBS12 @wptv @WPBF25News @FOX29WFLX @FOXSportsFL @wsvn @nbc6 @790TheTicket @560WQAM @wiod @940WINZ @850WFTL @1290wjno @AudibleSports @640TheHurricane @1230TheZone @wtam1100 @ESPNCleveland @FOXSportsOH,,@WPLGLocal10 @CBSMiami @CBS12 @wptv @WPBF25News @FOX29WFLX @FOXSportsFL @wsvn @nbc6 @790TheTicket @560WQAM @wiod @940WINZ @850WFTL @1290wjno @AudibleSports @640TheHurricane @1230TheZone @wtam1100 @ESPNCleveland @FOXSportsOH,,958916038900486144,https://twitter.com/southfloridasp/status/958916038900486144,Cavaliers top Heat Game recap: https://southfloridasport.blogspot.com @WPLGLocal10 @CBSMiami @CBS12 @wptv @WPBF25News @FOX29WFLX @FOXSportsFL @wsvn @nbc6 @790TheTicket @560WQAM @wiod @940WINZ @850WFTL @1290wjno @AudibleSports @640TheHurricane @1230TheZone @wtam1100 @ESPNCleveland @FOXSportsOH
Finesse__Sports,2018-01-31 16:52,5,12,Thank you @paxton for interviewing my guys @showthief_90 @j_good305 @Igot_daJuice44 today at @IMPACTNextLevel . Can’t wait to see the story on T.V @FOX29WFLX #PathToTheNFL #FinesseSports,,@paxton @showthief_90 @j_good305 @Igot_daJuice44 @IMPACTNextLevel @FOX29WFLX,#PathToTheNFL #FinesseSports,958820365215715331,https://twitter.com/Finesse__Sports/status/958820365215715331,Thank you @paxton for interviewing my guys @showthief_90 @j_good305 @Igot_daJuice44 today at @IMPACTNextLevel . Can’t wait to see the story on T.V @FOX29WFLX #PathToTheNFL #FinesseSports
mlukini5,2018-01-31 08:58,2,5,Love how fast the temp went up since the ocean breeze kicked in! Here in H. S. it was 52 at 5:30 n it's now 65!,,,,958701067340075008,https://twitter.com/mlukini5/status/958701067340075008,Love how fast the temp went up since the ocean breeze kicked in! Here in H. S. it was 52 at 5:30 n it's now 65!
AshleighWalters,2018-01-31 08:49,0,1,Thanks for keeping your eyes peeled! @WPTV @FOX29WFLX https:// twitter.com/DelrayBeachPD/ status/958689382805811203 …,,@WPTV @FOX29WFLX,,958698742403817477,https://twitter.com/AshleighWalters/status/958698742403817477,Thanks for keeping your eyes peeled! @WPTV @FOX29WFLX https://twitter.com/DelrayBeachPD/ status/958689382805811203 …
KirbyWa83407797,2018-01-31 08:04,0,0,"@mrZuomo @FOX29WFLX @WPTV Hi, good morning",,@mrZuomo @FOX29WFLX @WPTV,,958687528848187393,https://twitter.com/KirbyWa83407797/status/958687528848187393,"@mrZuomo @FOX29WFLX @WPTV Hi, good morning"
jesquerete1,2018-01-31 07:50,0,1,It’s freezing outside but wow Felicia is beautiful!!! Makes this weather worth it.,,,,958683785851219970,https://twitter.com/jesquerete1/status/958683785851219970,It’s freezing outside but wow Felicia is beautiful!!! Makes this weather worth it.
CStewartWPTV,2018-01-31 07:26,0,2,pic.twitter.com/tIG8nwgD61,,,,958677828765143040,https://twitter.com/CStewartWPTV/status/958677828765143040,pic.twitter.com/tIG8nwgD61
AshleighWalters,2018-01-31 07:25,1,8,Simply beautiful!! Wow! You did a great job capturing these shots! @glennglazer @MikeTrimWPTV @CStewartWPTV @StephanieWPTV @WxLadyFelicia @Chopper5WPTV @wptvtraffic @WPTV @FOX29WFLX https:// twitter.com/merchegirl/sta tus/958675895669133312 …,,@glennglazer @MikeTrimWPTV @CStewartWPTV @StephanieWPTV @WxLadyFelicia @Chopper5WPTV @wptvtraffic @WPTV @FOX29WFLX,,958677530386542594,https://twitter.com/AshleighWalters/status/958677530386542594,Simply beautiful!! Wow! You did a great job capturing these shots! @glennglazer @MikeTrimWPTV @CStewartWPTV @StephanieWPTV @WxLadyFelicia @Chopper5WPTV @wptvtraffic @WPTV @FOX29WFLX https://twitter.com/merchegirl/sta tus/958675895669133312 …
AndrewRuizWPTV,2018-01-31 07:13,2,4,"Woman, child return to home after police say they were robbed and bound. 2 men thought to be responsible on the loose. @wptv @FOX29WFLX pic.twitter.com/SolWWmP8ns",,@wptv @FOX29WFLX,,958674587990085632,https://twitter.com/AndrewRuizWPTV/status/958674587990085632,"Woman, child return to home after police say they were robbed and bound. 2 men thought to be responsible on the loose. @wptv @FOX29WFLX pic.twitter.com/SolWWmP8ns"
WxLadyFelicia,2018-01-31 06:43,1,14,"BURRR!!! It's chilly out there this morning, the winds are making it feel cooler than it actually is. I'll see you from 7-9am on @FOX29WFLX pic.twitter.com/te5Qp77Ktg",,@FOX29WFLX,,958667043271790592,https://twitter.com/WxLadyFelicia/status/958667043271790592,"BURRR!!! It's chilly out there this morning, the winds are making it feel cooler than it actually is. I'll see you from 7-9am on @FOX29WFLX pic.twitter.com/te5Qp77Ktg"
AshleighWalters,2018-01-31 03:09,2,9,Nice one!! @WPTV @FOX29WFLX @WxLadyFelicia @glennglazer @MikeTrimWPTV @CStewartWPTV @StephanieWPTV @AndrewRuizWPTV https:// twitter.com/merchegirl/sta tus/958495475681898496 …,,@WPTV @FOX29WFLX @WxLadyFelicia @glennglazer @MikeTrimWPTV @CStewartWPTV @StephanieWPTV @AndrewRuizWPTV,,958613117285601280,https://twitter.com/AshleighWalters/status/958613117285601280,Nice one!! @WPTV @FOX29WFLX @WxLadyFelicia @glennglazer @MikeTrimWPTV @CStewartWPTV @StephanieWPTV @AndrewRuizWPTV https://twitter.com/merchegirl/sta tus/958495475681898496 …
Jerry_Scott_FL,2018-01-30 19:26,0,1,@ahinsonWPTV & we interacting w u as well on social media! Thanks for all the news updates... @WPTV • @FOX29WFLX pic.twitter.com/CAzKdoSkgp,,@ahinsonWPTV @WPTV @FOX29WFLX,,958496787769298944,https://twitter.com/Jerry_Scott_FL/status/958496787769298944,@ahinsonWPTV & we interacting w u as well on social media! Thanks for all the news updates... @WPTV • @FOX29WFLX pic.twitter.com/CAzKdoSkgp
