'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
ClaridadPR|2017-12-21 08:50:47|7|10|En esta nuestra última edición impresa de este año CLARIDAD presenta un resumen de los asuntos, acontecimientos,... https://fb.me/BSRv4tYZ  |En esta nuestra última edición impresa de este año CLARIDAD presenta un resumen de los asuntos, acontecimientos,...   |false|943841179988365313|/ClaridadPR/status/943841179988365313|In this our last printed edition of this year CLARIDAD presents a summary of the issues, events, ... https://fb.me/BSRv4tYZ
ClaridadPR|2017-10-18 09:52:21|0|0|Aumenta la vulnerabilidad de las víctimas de violencia doméstica http://fb.me/62mPrmek5  |Aumenta la vulnerabilidad de las víctimas de violencia doméstica   |false|920648750493728776|/ClaridadPR/status/920648750493728776|Increases the vulnerability of victims of domestic violence http://fb.me/62mPrmek5
ClaridadPR|2017-11-30 04:56:06|0|0|Café Don Manolo  http://fb.me/99MadHZws  |Café Don Manolo    |false|936171974593863680|/ClaridadPR/status/936171974593863680|Don Manolo Coffee http://fb.me/99MadHZws
ClaridadPR|2017-11-24 14:00:02|3|3|“Estamos trabajando prácticamente todos los fines de semana, no hay descanso, no hay quien cubra por falta de... http://fb.me/74mck2kCk  |“Estamos trabajando prácticamente todos los fines de semana, no hay descanso, no hay quien cubra por falta de...   |false|934134533280190464|/ClaridadPR/status/934134533280190464|"We are working practically every weekend, there is no rest, there is no one to cover for lack of ... http://fb.me/74mck2kCk
ClaridadPR|2017-09-07 16:00:46|0|1|http://fb.me/wbhg8vv5  |  |false|905883562813083650|/ClaridadPR/status/905883562813083650|http://fb.me/wbhg8vv5  
ClaridadPR|2017-12-24 07:11:29|2|6|http://www. claridadpuertorico.com/content.html?n ews=8FF90B39E94CFBAAD682F383A074B4BF   … https://fb.me/72KJvqSxO  | claridadpuertorico.com/content.html?n ews=8FF90B39E94CFBAAD682F383A074B4BF   …   |false|944903353485709313|/ClaridadPR/status/944903353485709313|http://www. claridadpuertorico.com/content.html?n ews=8FF90B39E94CFBAAD682F383A074B4BF   … https://fb.me/72KJvqSxO  
ClaridadPR|2017-12-19 19:54:25|0|2|"Entre eyos Matos Paoli parese un balbuseador de la paradoja esensial de la existensia sicoespesímen... https://fb.me/1QDguKjQj  |"Entre eyos Matos Paoli parese un balbuseador de la paradoja esensial de la existensia sicoespesímen...   |false|943283411921391616|/ClaridadPR/status/943283411921391616|"Between them, Matos Paoli stops a balbuseador of the esensial paradox of the psychedelic existence ... https://fb.me/1QDguKjQj
ClaridadPR|2018-01-17 05:14:58|44|91|Vayan a las Fiestas de la Calle pero guarden para El Festival: 22-25 de febrero donde siempre: estacionamiento del Hiram Bithorn. Este año botamos la casa por la ventana con la dedicatoria a nuestro @Elliott  Castro, qué bueeeeeeeeeeeno es!!  Y cómo lo extrañamos. pic.twitter.com/DUpxLln7bU|Vayan a las Fiestas de la Calle pero guarden para El Festival: 22-25 de febrero donde siempre: estacionamiento del Hiram Bithorn. Este año botamos la casa por la ventana con la dedicatoria a nuestro @Elliott  Castro, qué bueeeeeeeeeeeno es!!  Y cómo lo extrañamos. |false|953571338412810240|/ClaridadPR/status/953571338412810240|Go to the Street Parties but keep for The Festival: February 22-25 where ever: Hiram Bithorn parking lot. This year we boarded the house through the window with the dedication to our @Elliott Castro, what an asshole it is !! And how we miss it. pic.twitter.com/DUpxLln7bU
ClaridadPR|2017-09-09 13:04:18|1|3|http://fb.me/wXZYHT8G  |  |false|906563930646044672|/ClaridadPR/status/906563930646044672|http://fb.me/wXZYHT8G  
ClaridadPR|2017-12-15 16:47:46|2|3|Regalos navideños en la Claritienda https://fb.me/EI4PVfGW  |Regalos navideños en la Claritienda   |false|941786887563378690|/ClaridadPR/status/941786887563378690|Christmas gifts at the Claritienda https://fb.me/EI4PVfGW
ClaridadPR|2017-12-02 06:19:03|4|16|¡Feliz día de Juan Mari Brás!__NEWLINE____NEWLINE__Un día como hoy, el líder de la independencia y el socialismo en Puerto Rico, Juan... http://fb.me/9UBpS8JyA  |¡Feliz día de Juan Mari Brás!__NEWLINE____NEWLINE__Un día como hoy, el líder de la independencia y el socialismo en Puerto Rico, Juan...   |false|936917623681323010|/ClaridadPR/status/936917623681323010|Happy day of Juan Mari Brás! __ NEWLINE____NEWLINE__A day like today, the leader of independence and socialism in Puerto Rico, Juan ... http://fb.me/9UBpS8JyA
ClaridadPR|2017-09-24 20:51:18|3|4|Arturo Massol Deyà de Casa Pueblo hace una crónica de cómo encontró a su pueblo de Adjuntas  http://fb.me/1CKaGkBhH  |Arturo Massol Deyà de Casa Pueblo hace una crónica de cómo encontró a su pueblo de Adjuntas    |false|912117270842880001|/ClaridadPR/status/912117270842880001|Arturo Massol Deyà from Casa Pueblo chronicles how he found his village of Adjuntas http://fb.me/1CKaGkBhH
ClaridadPR|2017-11-01 14:02:20|0|2|"Yo mismo a los que dicen que no valió la pena el intento de la izquierda en América Latina les pregunto: '¿Cómo... http://fb.me/5iXwty44Z  |"Yo mismo a los que dicen que no valió la pena el intento de la izquierda en América Latina les pregunto: '¿Cómo...   |false|925785088813617152|/ClaridadPR/status/925785088813617152|"I myself to those who say that it was not worth the attempt of the left in Latin America asked them: 'How ... http://fb.me/5iXwty44Z
ClaridadPR|2017-10-03 11:07:29|4|4|Trasladan a Nina Droz a cárcel en EU... http://fb.me/HiRuZIQY  |Trasladan a Nina Droz a cárcel en EU...   |false|915231838599286784|/ClaridadPR/status/915231838599286784|They transfer Nina Droz to jail in the US ... http://fb.me/HiRuZIQY
ClaridadPR|2017-10-03 11:18:37|0|0|"El director Ejecutivo de la AEE comparo que cuando el huracán Hugo reestablecer todo el servicio tomo seis... http://fb.me/1DhnFmlG3  |"El director Ejecutivo de la AEE comparo que cuando el huracán Hugo reestablecer todo el servicio tomo seis...   |false|915234640541179905|/ClaridadPR/status/915234640541179905|"The Executive Director of the AEE compared that when Hurricane Hugo reestablished the entire service it took six ... http://fb.me/1DhnFmlG3
ClaridadPR|2017-10-19 07:01:15|0|1|Celebracion de Vida de Jose Alberto Alvarez Febles.  http://fb.me/z9PhKgxS  |Celebracion de Vida de Jose Alberto Alvarez Febles.    |false|920968079789654017|/ClaridadPR/status/920968079789654017|Celebration of Life of Jose Alberto Alvarez Febles. http://fb.me/z9PhKgxS
ClaridadPR|2017-11-24 07:24:21|4|6|Mientras la agencia gubernamental se encarga de ofrecer cifras de escuelas abiertas, que bien han recaído en un... http://fb.me/AxbRf7rY  |Mientras la agencia gubernamental se encarga de ofrecer cifras de escuelas abiertas, que bien han recaído en un...   |false|934034957122572288|/ClaridadPR/status/934034957122572288|While the government agency is responsible for offering figures of open schools, which have well relapsed into a ... http://fb.me/AxbRf7rY
ClaridadPR|2017-10-30 21:57:39|5|6|Falleció a los 78 años cantautor uruguayo Daniel Viglietti  http://fb.me/2eXKWRvTO  |Falleció a los 78 años cantautor uruguayo Daniel Viglietti    |false|925179932040486912|/ClaridadPR/status/925179932040486912|He died at the age of 78, Uruguayan singer-songwriter Daniel Viglietti http://fb.me/2eXKWRvTO
ClaridadPR|2017-12-03 10:31:12|0|2|Hoy se nos pegó la sábana pero siempre puedes tomarte otro #CaféDominguero  con Carlos Alberty. ¡Feliz domingo!... http://fb.me/1WGNo0z6V  |Hoy se nos pegó la sábana pero siempre puedes tomarte otro #CaféDominguero  con Carlos Alberty. ¡Feliz domingo!...   |false|937343469395300352|/ClaridadPR/status/937343469395300352|Today we got the sheet but you can always take another # CaféDominguero with Carlos Alberty. Happy Sunday! ... http://fb.me/1WGNo0z6V
ClaridadPR|2017-10-09 16:20:12|1|2|Esto pasa en el Hospital San Jorge!!  http://fb.me/yS1HvLCd  |Esto pasa en el Hospital San Jorge!!    |false|917484865435684864|/ClaridadPR/status/917484865435684864|This happens in the Hospital San Jorge !! http://fb.me/yS1HvLCd
ClaridadPR|2017-11-28 19:24:59|0|2|http://www. claridadpuertorico.com/content.html?n ews=E852D9A3CCAA8B7C2B6C6D4F8E375180   … http://fb.me/8UTsJTT4l  | claridadpuertorico.com/content.html?n ews=E852D9A3CCAA8B7C2B6C6D4F8E375180   …   |false|935665859741306880|/ClaridadPR/status/935665859741306880|http://www. claridadpuertorico.com/content.html?n ews=E852D9A3CCAA8B7C2B6C6D4F8E375180   … http://fb.me/8UTsJTT4l  
ClaridadPR|2017-11-02 12:41:04|0|0|Animado #NoMasBloqueo  2 http://fb.me/znw1gnPx  |Animado #NoMasBloqueo  2   |false|926127028792897536|/ClaridadPR/status/926127028792897536|Animated #NoMasBlock 2 http://fb.me/znw1gnPx
ClaridadPR|2017-10-25 10:01:02|0|1|Mónica Puig y Maria Sharapova llegan a Loida Aldea http://fb.me/1HXAwO3fS  |Mónica Puig y Maria Sharapova llegan a Loida Aldea   |false|923187652056272896|/ClaridadPR/status/923187652056272896|Mónica Puig and Maria Sharapova arrive at Loida Aldea http://fb.me/1HXAwO3fS
ClaridadPR|2017-09-09 13:14:57|0|1|http://fb.me/AQIamiby  |  |false|906566610915414016|/ClaridadPR/status/906566610915414016|http://fb.me/AQIamiby  
ClaridadPR|2017-09-09 13:05:25|0|1|http://fb.me/8VJc3DFyU  |  |false|906564208665513985|/ClaridadPR/status/906564208665513985|http://fb.me/8VJc3DFyU  
ClaridadPR|2017-11-20 10:45:46|2|7|Documental Filiberto http://fb.me/97MRZXpa2  |Documental Filiberto   |false|932636092863574017|/ClaridadPR/status/932636092863574017|Documentary Filiberto http://fb.me/97MRZXpa2
ClaridadPR|2017-09-17 10:24:59|0|2|El #Cafédominguero  de hoy sigue huracanado...... http://fb.me/8YNqZvitl  |El #Cafédominguero  de hoy sigue huracanado......   |false|909422938084036610|/ClaridadPR/status/909422938084036610|The # Cafédominguero today is still hurricane ...... http://fb.me/8YNqZvitl
ClaridadPR|2017-12-18 18:51:14|36|36|¡Ayúdanos a reconstruir CLARIDAD! __NEWLINE____NEWLINE__Video y link al GoFundMe en BIO. __NEWLINE____NEWLINE__#elperiodicodelanacion pic.twitter.com/3HNYguIPID|¡Ayúdanos a reconstruir CLARIDAD! __NEWLINE____NEWLINE__Video y link al GoFundMe en BIO. __NEWLINE____NEWLINE__#elperiodicodelanacion |false|942905124883783681|/ClaridadPR/status/942905124883783681|Help us rebuild CLARITY! __NEWLINE____NEWLINE__Video and link to GoFundMe in BIO. __NEWLINE ____ NEWLINE __ # elperiodicodelanacion pic.twitter.com/3HNYguIPID
ClaridadPR|2017-10-20 21:21:06|0|2|http://fb.me/JJMPOdKk  |  |false|921546856961904640|/ClaridadPR/status/921546856961904640|http://fb.me/JJMPOdKk  
ClaridadPR|2017-10-26 13:57:28|0|1|http://www. claridadpuertorico.com/content.html?n ews=15EB2AC7C0FC5DFB68CD761E859B9C4D   …   http://fb.me/8OKy5DMpz  | claridadpuertorico.com/content.html?n ews=15EB2AC7C0FC5DFB68CD761E859B9C4D   …     |false|923609538917486603|/ClaridadPR/status/923609538917486603|http://www. claridadpuertorico.com/content.html?n ews=15EB2AC7C0FC5DFB68CD761E859B9C4D   …   http://fb.me/8OKy5DMpz  
ClaridadPR|2017-11-19 16:24:15|2|6|Puerto Rico se levantó un noviembre, recuerda Carlos Alberty__NEWLINE____NEWLINE__"Si viajáramos a través del tiempo, gracias a la... http://fb.me/Rf8u7wME  |Puerto Rico se levantó un noviembre, recuerda Carlos Alberty__NEWLINE____NEWLINE__"Si viajáramos a través del tiempo, gracias a la...   |false|932358887315070976|/ClaridadPR/status/932358887315070976|Puerto Rico got up one November, remember Carlos Alberty__NEWLINE ____ NEWLINE __ "If we traveled through time, thanks to the ... http://fb.me/Rf8u7wME
ClaridadPR|2017-09-28 12:17:22|6|3|Resulta así que el 4 de abril de 1900, mientras las organizaciones de mujeres en San Juan recolectaban comida y... http://fb.me/Ow6BxSTB  |Resulta así que el 4 de abril de 1900, mientras las organizaciones de mujeres en San Juan recolectaban comida y...   |false|913437486612930560|/ClaridadPR/status/913437486612930560|It turns out that on April 4, 1900, while the women's organizations in San Juan collected food and ... http://fb.me/Ow6BxSTB
ClaridadPR|2017-09-10 08:11:14|1|3|http://www. claridadpuertorico.com/content.html?n ews=3A6E7036F662E96D8A24DDA7DD3607BA   … __NEWLINE__Disfruta  tu café dominguero... http://fb.me/yG7InqRz  | claridadpuertorico.com/content.html?n ews=3A6E7036F662E96D8A24DDA7DD3607BA   … __NEWLINE__Disfruta  tu café dominguero...   |false|906852563101917184|/ClaridadPR/status/906852563101917184|http://www. claridadpuertorico.com/content.html?n ews=3A6E7036F662E96D8A24DDA7DD3607BA   … __NEWLINE__Disfruta  tu café dominguero... http://fb.me/yG7InqRz  
ClaridadPR|2017-09-04 14:02:56|14|24|¡Qué bueno es!__NEWLINE__Con una mezcla de emociones les anunciamos que la próxima edición del Festival de Apoyo a CLARIDAD...  http://fb.me/7YPK6iIui  |¡Qué bueno es!__NEWLINE__Con una mezcla de emociones les anunciamos que la próxima edición del Festival de Apoyo a CLARIDAD...    |false|904766746749489152|/ClaridadPR/status/904766746749489152|How good it is! __ NEWLINE__With a mixture of emotions we announce that the next edition of the CLARIDAD Support Festival ... http://fb.me/7YPK6iIui
ClaridadPR|2017-12-14 09:10:50|2|4|Claridad / Será otra cosa: Era un mito: propuesta melodramática de futuro  http://www. claridadpuertorico.com/content.html?n ews=F37DBF88CB189C3AECCE234A620601EB#.WjKGXIaSZvg.twitter   …|Claridad / Será otra cosa: Era un mito: propuesta melodramática de futuro   claridadpuertorico.com/content.html?n ews=F37DBF88CB189C3AECCE234A620601EB#.WjKGXIaSZvg.twitter   …|false|941309511809290240|/ClaridadPR/status/941309511809290240|Clarity / It will be something else: It was a myth: melodramatic proposal of the future http: // www. claropuertorico.com/content.html?n ews = F37DBF88CB189C3AECCE234A620601EB # .WjKGXIaSZvg.twitter ...
ClaridadPR|2017-08-31 16:41:44|3|6|Las unidas cenizas que queremos son ls de la Junta, comienzan a llegar los manifestantes a la Milla de Oro. Fotos: Vicente Vélez|Las unidas cenizas que queremos son ls de la Junta, comienzan a llegar los manifestantes a la Milla de Oro. Fotos: Vicente Vélez|false|903357156803481600|/ClaridadPR/status/903357156803481600|The united ashes we want are ls of the Board, the protesters begin to arrive at the Golden Mile. Photos: Vicente Vélez
ClaridadPR|2017-12-28 09:17:37|1|4|Reseña concierto del Niño de Trastalleres. Por Gabriela Ortiz Díaz. Fotos Mari Blanca Robles @juliovnunez http://www. claridadpuertorico.com/content.html?n ews=F479A058BABDD1EB83886E6E924312F3   …|Reseña concierto del Niño de Trastalleres. Por Gabriela Ortiz Díaz. Fotos Mari Blanca Robles @juliovnunez  claridadpuertorico.com/content.html?n ews=F479A058BABDD1EB83886E6E924312F3   …|false|946384645788262400|/ClaridadPR/status/946384645788262400|Review concert of the Child of Trastalleres. By Gabriela Ortiz Díaz Photos Mari Blanca Robles @juliovnunez http: // www. claropuertorico.com/content.html?n ews = F479A058BABDD1EB83886E6E924312F3 ...
ClaridadPR|2017-10-05 18:27:20|4|4|"A dos semanas del paso de María por el país, el diario vivir de una gran mayoría de puertorriqueños(as) se... http://fb.me/2r10ewXyw  |"A dos semanas del paso de María por el país, el diario vivir de una gran mayoría de puertorriqueños(as) se...   |false|916067309285978112|/ClaridadPR/status/916067309285978112|"Two weeks after Maria's passage through the country, the daily life of a large majority of Puerto Ricans (as) is ... http://fb.me/2r10ewXyw
ClaridadPR|2017-11-04 10:49:22|0|1|http://fb.me/1kr1Ab8We  |  |false|926823691954003970|/ClaridadPR/status/926823691954003970|http://fb.me/1kr1Ab8We  
ClaridadPR|2017-10-01 23:36:21|4|5|https://www. facebook.com/alinaluciano1/ posts/10154969896823201   … http://fb.me/xKwf689Y  | facebook.com/alinaluciano1/ posts/10154969896823201   …   |false|914695522602151936|/ClaridadPR/status/914695522602151936|https://www. facebook.com/alinaluciano1/ posts/10154969896823201   … http://fb.me/xKwf689Y  
ClaridadPR|2017-09-05 09:09:01|3|9|Claridad / Un Festival para Elliott http://www. claridadpuertorico.com/content.html?n ews=12689EE7C0E664000B528D81F9B4431F   …|Claridad / Un Festival para Elliott  claridadpuertorico.com/content.html?n ews=12689EE7C0E664000B528D81F9B4431F   …|false|905055164691877888|/ClaridadPR/status/905055164691877888|Claridad / Un Festival para Elliott http://www. claridadpuertorico.com/content.html?n ews=12689EE7C0E664000B528D81F9B4431F   …
ClaridadPR|2017-10-05 18:25:17|2|4|“Hay dos visitas del Presidente. Hay una visita de relaciones públicas y hay una visita donde utilizó la... http://fb.me/1jFJVX4OF  |“Hay dos visitas del Presidente. Hay una visita de relaciones públicas y hay una visita donde utilizó la...   |false|916066790282801153|/ClaridadPR/status/916066790282801153|"There are two visits by the President. There is a public relations visit and there is a visit where he used the ... http://fb.me/1jFJVX4OF
ClaridadPR|2017-10-26 10:47:06|0|1|"Luego de María, nosotros no queremos ser un simple centro de acopio para dar, aunque eso es importante, sino que... http://fb.me/2gmDbQsf5  |"Luego de María, nosotros no queremos ser un simple centro de acopio para dar, aunque eso es importante, sino que...   |false|923561629761105920|/ClaridadPR/status/923561629761105920|"After María, we do not want to be a simple collection center to give, although that is important, but ... http://fb.me/2gmDbQsf5
ClaridadPR|2017-11-17 12:43:48|2|7|Con peste a cadáver el gobierno de Rosselló  http://fb.me/zOxlo3LI  |Con peste a cadáver el gobierno de Rosselló    |false|931578633432465408|/ClaridadPR/status/931578633432465408|With plague to corpse the government of Rosselló http://fb.me/zOxlo3LI
ClaridadPR|2017-09-10 08:48:13|3|8|Juan te recordamos hoy y siempre. ¡Hasta la victoria de la idea !  http://fb.me/8NamYITlg  |Juan te recordamos hoy y siempre. ¡Hasta la victoria de la idea !    |false|906861871424253954|/ClaridadPR/status/906861871424253954|Juan we remember you today and always. Until the victory of the idea! http://fb.me/8NamYITlg
ClaridadPR|2017-11-12 07:17:19|7|8|El día de Oscar, en Cuba. http://fb.me/6WlPWSOWr  |El día de Oscar, en Cuba.   |false|929684530809704448|/ClaridadPR/status/929684530809704448|The day of Oscar, in Cuba. http://fb.me/6WlPWSOWr
ClaridadPR|2017-09-06 07:18:35|1|3|Fotos Eduardo Melendez  http://fb.me/ALlXULJ5  |Fotos Eduardo Melendez    |false|905389762122539008|/ClaridadPR/status/905389762122539008|Photos Eduardo Melendez http://fb.me/ALlXULJ5
ClaridadPR|2017-11-28 10:57:00|0|1|Gracias Adán.  http://fb.me/8e57PUMsW  |Gracias Adán.    |false|935538023260917761|/ClaridadPR/status/935538023260917761|Thanks Adam. http://fb.me/8e57PUMsW
ClaridadPR|2017-12-02 06:19:27|0|1|http://fb.me/LC7vv040  |  |false|936917727511318530|/ClaridadPR/status/936917727511318530|http://fb.me/LC7vv040  
ClaridadPR|2017-11-17 20:19:40|0|1|http://fb.me/2hwQcIE63  |  |false|931693356027121665|/ClaridadPR/status/931693356027121665|http://fb.me/2hwQcIE63  
ClaridadPR|2017-10-13 10:44:48|0|1|La comunidad, que desde su origen es una sobreviviente por ser una de rescate, cuando hace unos años fue...  http://fb.me/1HEcRsjyP  |La comunidad, que desde su origen es una sobreviviente por ser una de rescate, cuando hace unos años fue...    |false|918850010862768129|/ClaridadPR/status/918850010862768129|The community, which since its origin is a survivor for being a rescue, when a few years ago was ... http://fb.me/1HEcRsjyP
ClaridadPR|2017-10-23 17:00:32|2|6|La celebración de vida de José Alberto Alvarez será mañana en el colegio de Abogados y Abogadas en Miramar.  http://fb.me/Ac0sPzyJ  |La celebración de vida de José Alberto Alvarez será mañana en el colegio de Abogados y Abogadas en Miramar.    |false|922568445111148546|/ClaridadPR/status/922568445111148546|The celebration of José Alberto Alvarez's life will be tomorrow at the Association of Lawyers and Lawyers in Miramar. http://fb.me/Ac0sPzyJ
ClaridadPR|2017-11-23 07:00:09|6|9|Trabajadores despedidos  por la empresa GFR Media, (El Nuevo Día y Primera Hora)  lograron que el patrono les... http://fb.me/9DMTvF2SE  |Trabajadores despedidos  por la empresa GFR Media, (El Nuevo Día y Primera Hora)  lograron que el patrono les...   |false|933666477303042048|/ClaridadPR/status/933666477303042048|Workers dismissed by the company GFR Media, (El Nuevo Día and Primera Hora) managed to get the employer to ... http://fb.me/9DMTvF2SE
ClaridadPR|2017-11-19 07:37:22|0|2|http://fb.me/XbWdvEis  |  |false|932226291880873984|/ClaridadPR/status/932226291880873984|http://fb.me/XbWdvEis  
ClaridadPR|2017-10-24 09:55:14|4|6|"Un dato interesante es que las plantas generatrices resistieron los embates de Irma y María, pero se cayó la red... http://fb.me/7r1le71wg  |"Un dato interesante es que las plantas generatrices resistieron los embates de Irma y María, pero se cayó la red...   |false|922823803809476608|/ClaridadPR/status/922823803809476608|"An interesting fact is that the generatrices resisted the ravages of Irma and María, but the network fell ... http://fb.me/7r1le71wg
ClaridadPR|2017-09-16 12:10:12|0|2|http://fb.me/8ROkPSXil  |  |false|909087027437719553|/ClaridadPR/status/909087027437719553|http://fb.me/8ROkPSXil  
ClaridadPR|2017-11-19 08:41:40|2|3|"Así, en Tuntún de pasa y grifería, nos encontramos con que Palés incorpora la figura del huracán del trópico en... http://fb.me/AklQUHDn  |"Así, en Tuntún de pasa y grifería, nos encontramos con que Palés incorpora la figura del huracán del trópico en...   |false|932242471320420352|/ClaridadPR/status/932242471320420352|"Thus, in Tuntún de pasa and taps, we find that Palés incorporates the figure of the tropical hurricane in ... http://fb.me/AklQUHDn
ClaridadPR|2017-09-28 11:43:10|2|3|Los(as) fotoperiodistas de CLARIDAD han estado documentando dia a dia los destrozos del huracán María, aquí...  http://fb.me/6rSTDl9YC  |Los(as) fotoperiodistas de CLARIDAD han estado documentando dia a dia los destrozos del huracán María, aquí...    |false|913428880484175872|/ClaridadPR/status/913428880484175872|The CLARIDAD photojournalists have been documenting day after day the devastation of Hurricane Maria, here ... http://fb.me/6rSTDl9YC
