username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|latitude|longitude|latlongerr
NWSCharlestonSC|2017-09-25 20:27:19|10|11|The last time it rained@Charleston & Savannah was 14 days ago during #Irma . Dry weather will continue til Fri, longest dry spell of 2017. pic.twitter.com/yenoRmHPXg|The last time it rained@Charleston & Savannah was 14 days ago during #Irma . Dry weather will continue til Fri, longest dry spell of 2017. |false|912473624841478144|/NWSCharlestonSC/status/912473624841478144|The last time it rained@Charleston & Savannah was 14 days ago during #Irma . Dry weather will continue til Fri, longest dry spell of 2017. pic.twitter.com/yenoRmHPXg||||
NWSCharlestonSC|2018-01-24 18:54:55|32|56|GOES-S, the second satellite in the GOES-R Series, is scheduled to launch on March 1, 2018, from Space Launch Complex 41 at Cape Canaveral Air Force Station, Florida, aboard an Atlas V 541 rocket.  https://www. goes-r.gov/education/docs /2018GOES-S_OverviewFS.pdf   …  #GOESS  #GOES17 pic.twitter.com/6gK8Zv24pb|GOES-S, the second satellite in the GOES-R Series, is scheduled to launch on March 1, 2018, from Space Launch Complex 41 at Cape Canaveral Air Force Station, Florida, aboard an Atlas V 541 rocket.   goes-r.gov/education/docs /2018GOES-S_OverviewFS.pdf   …  #GOESS  #GOES17 |false|956314400746622976|/NWSCharlestonSC/status/956314400746622976|GOES-S, the second satellite in the GOES-R Series, is scheduled to launch on March 1, 2018, from Space Launch Complex 41 at Cape Canaveral Air Force Station, Florida, aboard an Atlas V 541 rocket.  https://www. goes-r.gov/education/docs /2018GOES-S_OverviewFS.pdf   …  #GOESS  #GOES17 pic.twitter.com/6gK8Zv24pb||||
NWSCharlestonSC|2018-01-06 15:37:05|6|7|Brrr! Another very cold night expected.  Remember to protect the 4 Ps: people, pets, pipes, and plants. #scwx  #gawx pic.twitter.com/N5BmAgYTuA|Brrr! Another very cold night expected.  Remember to protect the 4 Ps: people, pets, pipes, and plants. #scwx  #gawx |false|949741632185864192|/NWSCharlestonSC/status/949741632185864192|Brrr! Another very cold night expected.  Remember to protect the 4 Ps: people, pets, pipes, and plants. #scwx  #gawx pic.twitter.com/N5BmAgYTuA||||
NWSCharlestonSC|2017-12-27 22:57:47|1|3|We actually do post our observed highs, lows, and precipitation amounts on our webpage:  http://www. weather.gov/chs/ObservedTe mpPrecipMaps   …|We actually do post our observed highs, lows, and precipitation amounts on our webpage:   weather.gov/chs/ObservedTe mpPrecipMaps   …|false|946228660834533377|/NWSCharlestonSC/status/946228660834533377|We actually do post our observed highs, lows, and precipitation amounts on our webpage:  http://www. weather.gov/chs/ObservedTe mpPrecipMaps   …||||
NWSCharlestonSC|2017-12-17 04:03:49|0|0|Shallow fog will impact parts of the Charleston Harbor this morning. Be alert for areas of reduced visibility. #chswx  #scwx|Shallow fog will impact parts of the Charleston Harbor this morning. Be alert for areas of reduced visibility. #chswx  #scwx|false|942319409120600065|/NWSCharlestonSC/status/942319409120600065|Shallow fog will impact parts of the Charleston Harbor this morning. Be alert for areas of reduced visibility. #chswx  #scwx||||
NWSCharlestonSC|2017-12-24 06:53:50|2|3|Isolated to scattered light showers across the region this morning. Will be just enough to wet the roads in some places...reduce speeds and allow extra room on wet roads! pic.twitter.com/Dx4S3ZeCUn|Isolated to scattered light showers across the region this morning. Will be just enough to wet the roads in some places...reduce speeds and allow extra room on wet roads! |false|944898910857908224|/NWSCharlestonSC/status/944898910857908224|Isolated to scattered light showers across the region this morning. Will be just enough to wet the roads in some places...reduce speeds and allow extra room on wet roads! pic.twitter.com/Dx4S3ZeCUn||||
NWSCharlestonSC|2018-02-14 08:38:33|0|1|'We are not aware of any large burns in the area, so we don''t think this is occurring on a large scale. Smoke has been known to enhance fog though, referred to as "Super Fog". https://twitter.com/KristenLFrench /status/963766927515619333   …'|'We are not aware of any large burns in the area, so we don''t think this is occurring on a large scale. Smoke has been known to enhance fog though, referred to as "Super Fog".  /status/963766927515619333   …'|false|963769432110661632|/NWSCharlestonSC/status/963769432110661632|'We are not aware of any large burns in the area, so we don''t think this is occurring on a large scale. Smoke has been known to enhance fog though, referred to as "Super Fog". https://twitter.com/KristenLFrench /status/963766927515619333   …'||||
NWSCharlestonSC|2018-02-16 08:05:07|0|2|'Thursday''s Climate Stats pic.twitter.com/wJswP9w5qK'|'Thursday''s Climate Stats '|false|964485795959787520|/NWSCharlestonSC/status/964485795959787520|'Thursday''s Climate Stats pic.twitter.com/wJswP9w5qK'||||
NWSCharlestonSC|2018-01-24 08:05:05|0|2|'Tuesday''s Climate Stats pic.twitter.com/4wdBYrcVWc'|'Tuesday''s Climate Stats '|false|956150864816861186|/NWSCharlestonSC/status/956150864816861186|'Tuesday''s Climate Stats pic.twitter.com/4wdBYrcVWc'||||
NWSCharlestonSC|2017-12-09 12:01:15|7|18|Latest visible satellite images indicate that the Deep South #snow  has begun to melt. pic.twitter.com/6geC9qdgHv|Latest visible satellite images indicate that the Deep South #snow  has begun to melt. |false|939540459172614144|/NWSCharlestonSC/status/939540459172614144|Latest visible satellite images indicate that the Deep South #snow  has begun to melt. pic.twitter.com/6geC9qdgHv||||
NWSCharlestonSC|2018-03-21 09:05:09|2|1|'Tuesday''s Climate Stats pic.twitter.com/Eghv42mOmh'|'Tuesday''s Climate Stats '|false|976444604479410176|/NWSCharlestonSC/status/976444604479410176|'Tuesday''s Climate Stats pic.twitter.com/Eghv42mOmh'||||
NWSCharlestonSC|2017-09-11 10:11:48|18|7|Tornado Warning including Liberty County, GA until 10:45 AM EDT pic.twitter.com/wKv6S56RTI|Tornado Warning including Liberty County, GA until 10:45 AM EDT |false|907245291954372608|/NWSCharlestonSC/status/907245291954372608|Tornado Warning including Liberty County, GA until 10:45 AM EDT pic.twitter.com/wKv6S56RTI|Liberty County, GA|33.421523|-83.1370993|
NWSCharlestonSC|2017-09-09 14:17:07|18|7|Storm Surge Watch in effect along coastal areas from roughly Isle of Palms south to the Altamaha.  #scwx  #gawx pic.twitter.com/Gw5Xq1TCF7|Storm Surge Watch in effect along coastal areas from roughly Isle of Palms south to the Altamaha.  #scwx  #gawx |false|906582252074799104|/NWSCharlestonSC/status/906582252074799104|Storm Surge Watch in effect along coastal areas from roughly Isle of Palms south to the Altamaha.  #scwx  #gawx pic.twitter.com/Gw5Xq1TCF7||||
NWSCharlestonSC|2017-12-29 02:33:24|9|10|Temperature has fallen to 31 degrees. Water droplets on leaves and light poles have partial frozen. Freezing rain and drizzle continues to fall @iflyCHS . #scwx  #ice pic.twitter.com/lyqyBZSa66|Temperature has fallen to 31 degrees. Water droplets on leaves and light poles have partial frozen. Freezing rain and drizzle continues to fall @iflyCHS . #scwx  #ice |false|946645310184525826|/NWSCharlestonSC/status/946645310184525826|Temperature has fallen to 31 degrees. Water droplets on leaves and light poles have partial frozen. Freezing rain and drizzle continues to fall @iflyCHS . #scwx  #ice pic.twitter.com/lyqyBZSa66||||
NWSCharlestonSC|2018-03-21 13:26:33|1|0|Much cooler and breezy conditions across the area this afternoon. #scwx  #gawx  #chswx  #savwx pic.twitter.com/K7L1mxdYtg|Much cooler and breezy conditions across the area this afternoon. #scwx  #gawx  #chswx  #savwx |false|976510386404020230|/NWSCharlestonSC/status/976510386404020230|Much cooler and breezy conditions across the area this afternoon. #scwx  #gawx  #chswx  #savwx pic.twitter.com/K7L1mxdYtg||||
NWSCharlestonSC|2017-09-28 14:58:51|23|13|As of 2:55 PM, the temperature hit 95 at @iflyCHS  - breaking the previous record of 94 set in 1986 #chswx  #scwx|As of 2:55 PM, the temperature hit 95 at @iflyCHS  - breaking the previous record of 94 set in 1986 #chswx  #scwx|false|913478124725313537|/NWSCharlestonSC/status/913478124725313537|As of 2:55 PM, the temperature hit 95 at @iflyCHS  - breaking the previous record of 94 set in 1986 #chswx  #scwx||||
NWSCharlestonSC|2017-09-22 20:10:54|7|19|A Coyote unmanned vehicle launched from a NOAA P3 aircraft successfully measured winds from the eyewall of Hurricane #Maria  this evening. pic.twitter.com/EA9jCC7icy|A Coyote unmanned vehicle launched from a NOAA P3 aircraft successfully measured winds from the eyewall of Hurricane #Maria  this evening. |false|911382329020571653|/NWSCharlestonSC/status/911382329020571653|A Coyote unmanned vehicle launched from a NOAA P3 aircraft successfully measured winds from the eyewall of Hurricane #Maria  this evening. pic.twitter.com/EA9jCC7icy||||
NWSCharlestonSC|2017-09-14 16:32:31|19|14|'The @NWSCharlestonSC  confirms EF0 #Tornado  in Oakhaven Plantation of Mt Pleasant. Here''s summary of what happened__NEWLINE__ https://forecast.weather.gov/product.php?si te=NWS&product=PNS&issuedby=CHS   …'|'The @NWSCharlestonSC  confirms EF0 #Tornado  in Oakhaven Plantation of Mt Pleasant. Here''s summary of what happened__NEWLINE__  te=NWS&product=PNS&issuedby=CHS   …'|false|908428268008853510|/NWSCharlestonSC/status/908428268008853510|'The @NWSCharlestonSC  confirms EF0 #Tornado  in Oakhaven Plantation of Mt Pleasant. Here''s summary of what happened__NEWLINE__ https://forecast.weather.gov/product.php?si te=NWS&product=PNS&issuedby=CHS   …'||||
NWSCharlestonSC|2017-09-11 23:33:44|4|3|Tornado Watch expires at midnight #scwx|Tornado Watch expires at midnight #scwx|false|907447105630990336|/NWSCharlestonSC/status/907447105630990336|Tornado Watch expires at midnight #scwx||||
NWSCharlestonSC|2017-10-19 16:07:11|19|30|12 yrs ago today #Hurricane  Wilma w/ pressure 882 millibars. Lowest ever measured in an Atlantic hurricane. Today #tropics  are quiet. YES! pic.twitter.com/7wc3x4Xi8E|12 yrs ago today #Hurricane  Wilma w/ pressure 882 millibars. Lowest ever measured in an Atlantic hurricane. Today #tropics  are quiet. YES! |false|921105469372030976|/NWSCharlestonSC/status/921105469372030976|12 yrs ago today #Hurricane  Wilma w/ pressure 882 millibars. Lowest ever measured in an Atlantic hurricane. Today #tropics  are quiet. YES! pic.twitter.com/7wc3x4Xi8E||||
NWSCharlestonSC|2017-09-07 13:53:30|113|77|IMPORTANT: Do NOT assume #Irma  will weaken before landfall based on the NHC forecast! Likely still Cat 3 so prepare for that! #scwx  #gawx|IMPORTANT: Do NOT assume #Irma  will weaken before landfall based on the NHC forecast! Likely still Cat 3 so prepare for that! #scwx  #gawx|false|905851535577501696|/NWSCharlestonSC/status/905851535577501696|IMPORTANT: Do NOT assume #Irma  will weaken before landfall based on the NHC forecast! Likely still Cat 3 so prepare for that! #scwx  #gawx||||
NWSCharlestonSC|2017-12-29 00:11:31|12|31|We released a special 06z weather balloon! This will help us figure out what the atmosphere above the surface is like. #scwx  #gawx pic.twitter.com/sIMo1vYHml|We released a special 06z weather balloon! This will help us figure out what the atmosphere above the surface is like. #scwx  #gawx |false|946609605379002368|/NWSCharlestonSC/status/946609605379002368|We released a special 06z weather balloon! This will help us figure out what the atmosphere above the surface is like. #scwx  #gawx pic.twitter.com/sIMo1vYHml||||
NWSCharlestonSC|2018-03-27 20:45:52|2|10|It may be hard to believe following a chilly past several days, but temps will reach near 80 away from the coast tomorrow. Headed to the beach? Use caution as there is a HIGH risk of rip currents; and the water is still rather chilly so you will probably want to stay dry anyway! pic.twitter.com/XsspCf7mI0|It may be hard to believe following a chilly past several days, but temps will reach near 80 away from the coast tomorrow. Headed to the beach? Use caution as there is a HIGH risk of rip currents; and the water is still rather chilly so you will probably want to stay dry anyway! |false|978795270589861888|/NWSCharlestonSC/status/978795270589861888|It may be hard to believe following a chilly past several days, but temps will reach near 80 away from the coast tomorrow. Headed to the beach? Use caution as there is a HIGH risk of rip currents; and the water is still rather chilly so you will probably want to stay dry anyway! pic.twitter.com/XsspCf7mI0||||
NWSCharlestonSC|2017-09-16 08:05:04|0|1|'Friday''s Climate Stats pic.twitter.com/jsVm1JhEZz'|'Friday''s Climate Stats '|false|909025338486919168|/NWSCharlestonSC/status/909025338486919168|'Friday''s Climate Stats pic.twitter.com/jsVm1JhEZz'||||
NWSCharlestonSC|2017-10-10 17:46:03|4|3|High temps today were once again 5-10° above normal. @iflyCHS  hit 88°, 2° off the record, while @fly_SAV  hit 87°, 5° off the record.|High temps today were once again 5-10° above normal. @iflyCHS  hit 88°, 2° off the record, while @fly_SAV  hit 87°, 5° off the record.|false|917868855833264129|/NWSCharlestonSC/status/917868855833264129|High temps today were once again 5-10° above normal. @iflyCHS  hit 88°, 2° off the record, while @fly_SAV  hit 87°, 5° off the record.||||
NWSCharlestonSC|2018-02-26 11:47:39|1|8|Ready to rinse off the pollen? A band of showers will slowly slide across the region through this evening: Latest radar:  https://radar.weather.gov/radar_lite.php ?rid=clx&product=NCR&loop=yes   …  #gawx  #scwx  #chswx pic.twitter.com/eTSREpttbA|Ready to rinse off the pollen? A band of showers will slowly slide across the region through this evening: Latest radar:   ?rid=clx&product=NCR&loop=yes   …  #gawx  #scwx  #chswx |false|968165677134700545|/NWSCharlestonSC/status/968165677134700545|Ready to rinse off the pollen? A band of showers will slowly slide across the region through this evening: Latest radar:  https://radar.weather.gov/radar_lite.php ?rid=clx&product=NCR&loop=yes   …  #gawx  #scwx  #chswx pic.twitter.com/eTSREpttbA||||
NWSCharlestonSC|2017-09-09 12:17:00|50|21|Hurricane and Tropical Storm Watches have been posted ahead of #Irma . Deteriorating conditions expected Sun PM-Mon. #SCwx  #GAwx pic.twitter.com/5hmABQpv4e|Hurricane and Tropical Storm Watches have been posted ahead of #Irma . Deteriorating conditions expected Sun PM-Mon. #SCwx  #GAwx |false|906552024501813249|/NWSCharlestonSC/status/906552024501813249|Hurricane and Tropical Storm Watches have been posted ahead of #Irma . Deteriorating conditions expected Sun PM-Mon. #SCwx  #GAwx pic.twitter.com/5hmABQpv4e||||
NWSCharlestonSC|2017-12-30 18:30:23|2|3|Quiet and cold tonight! Temperatures will range from the  lower 30s inland to upper 30s at the coast. #scwx  #gawx pic.twitter.com/K5Me7v428J|Quiet and cold tonight! Temperatures will range from the  lower 30s inland to upper 30s at the coast. #scwx  #gawx |false|947248531357732865|/NWSCharlestonSC/status/947248531357732865|Quiet and cold tonight! Temperatures will range from the  lower 30s inland to upper 30s at the coast. #scwx  #gawx pic.twitter.com/K5Me7v428J||||
NWSCharlestonSC|2017-11-05 16:28:03|1|0|HRRR shows a moderate-high probabilities of visibility <1mile later tonight. A Dense #Fog  Advisory could be needed.  https://rapidrefresh.noaa.gov/hrrr/hrrrtle/   pic.twitter.com/ZDNZp9yocP|HRRR shows a moderate-high probabilities of visibility <1mile later tonight. A Dense #Fog  Advisory could be needed.     |false|927286410251526144|/NWSCharlestonSC/status/927286410251526144|HRRR shows a moderate-high probabilities of visibility <1mile later tonight. A Dense #Fog  Advisory could be needed.  https://rapidrefresh.noaa.gov/hrrr/hrrrtle/   pic.twitter.com/ZDNZp9yocP||||
NWSCharlestonSC|2017-09-03 07:05:00|3|8|Hurcn Guides from @SCEMD  and @GeorgiaEMA  contain excellent info. Check them out:  http://ow.ly/cghU30eSiog     http://ready.ga.gov/wp-content/upl oads/2015/01/GeorgiaGA-HUR-GDE-APRVDHR.pdf   …  #gawx  #scwx|Hurcn Guides from @SCEMD  and @GeorgiaEMA  contain excellent info. Check them out:        oads/2015/01/GeorgiaGA-HUR-GDE-APRVDHR.pdf   …  #gawx  #scwx|false|904299179043893248|/NWSCharlestonSC/status/904299179043893248|Hurcn Guides from @SCEMD  and @GeorgiaEMA  contain excellent info. Check them out:  http://ow.ly/cghU30eSiog     http://ready.ga.gov/wp-content/upl oads/2015/01/GeorgiaGA-HUR-GDE-APRVDHR.pdf   …  #gawx  #scwx||||
NWSCharlestonSC|2018-01-06 14:59:19|0|1|Attached is an image of longest stretch with snow depth greater than or equal to 1 inch (as of yesterday). If we include today, we are at 3 days. pic.twitter.com/hyPFtpUWuD|Attached is an image of longest stretch with snow depth greater than or equal to 1 inch (as of yesterday). If we include today, we are at 3 days. |false|949732129407193088|/NWSCharlestonSC/status/949732129407193088|Attached is an image of longest stretch with snow depth greater than or equal to 1 inch (as of yesterday). If we include today, we are at 3 days. pic.twitter.com/hyPFtpUWuD||||
NWSCharlestonSC|2018-02-06 12:23:03|12|18|Just another reminder that a Tsunami Warning has not be issued for the local area. Repeat, a Tsunami Warning is NOT in effect for coastal SC or coastal GA. #chswx  #gawx  #scwx  #savwx|Just another reminder that a Tsunami Warning has not be issued for the local area. Repeat, a Tsunami Warning is NOT in effect for coastal SC or coastal GA. #chswx  #gawx  #scwx  #savwx|false|960926826318237696|/NWSCharlestonSC/status/960926826318237696|Just another reminder that a Tsunami Warning has not be issued for the local area. Repeat, a Tsunami Warning is NOT in effect for coastal SC or coastal GA. #chswx  #gawx  #scwx  #savwx||||
NWSCharlestonSC|2017-09-08 14:16:51|0|0|Incorrect. As noted, the cone extends out from the initial forecast point, and indicates the 30-40% chance exists along the entire path.|Incorrect. As noted, the cone extends out from the initial forecast point, and indicates the 30-40% chance exists along the entire path.|false|906219799348465667|/NWSCharlestonSC/status/906219799348465667|Incorrect. As noted, the cone extends out from the initial forecast point, and indicates the 30-40% chance exists along the entire path.||||
NWSCharlestonSC|2017-12-01 19:30:01|1|2|2017 U.S. Winter Outlook (December through February):  Drier-than-normal conditions are most likely across the entire southern U.S. pic.twitter.com/rmN86lBach|2017 U.S. Winter Outlook (December through February):  Drier-than-normal conditions are most likely across the entire southern U.S. |false|936754290797850624|/NWSCharlestonSC/status/936754290797850624|2017 U.S. Winter Outlook (December through February):  Drier-than-normal conditions are most likely across the entire southern U.S. pic.twitter.com/rmN86lBach||||
NWSCharlestonSC|2017-09-11 00:07:00|3|1|Hurricane Warning is only in effect for Georgia coastal waters. Hurricane Watch and Tropical Storm Warning continue for coastal Georgia.|Hurricane Warning is only in effect for Georgia coastal waters. Hurricane Watch and Tropical Storm Warning continue for coastal Georgia.|false|907093090401488901|/NWSCharlestonSC/status/907093090401488901|Hurricane Warning is only in effect for Georgia coastal waters. Hurricane Watch and Tropical Storm Warning continue for coastal Georgia.||||
NWSCharlestonSC|2018-02-18 13:54:31|10|11|Band of cold front clouds across the Southeast U.S. is associated with a powerful W. Atlantic storm. Over the W. Atlantic; this storm is expected to produce widespread #hurricane  force winds and significant waves building to around 40 ft by late Monday. pic.twitter.com/wUmXn6IlOo|Band of cold front clouds across the Southeast U.S. is associated with a powerful W. Atlantic storm. Over the W. Atlantic; this storm is expected to produce widespread #hurricane  force winds and significant waves building to around 40 ft by late Monday. |false|965298498726973440|/NWSCharlestonSC/status/965298498726973440|Band of cold front clouds across the Southeast U.S. is associated with a powerful W. Atlantic storm. Over the W. Atlantic; this storm is expected to produce widespread #hurricane  force winds and significant waves building to around 40 ft by late Monday. pic.twitter.com/wUmXn6IlOo||||
NWSCharlestonSC|2017-10-20 16:38:35|0|0|'Here''s a NOAA publication you might want to read?__NEWLINE____NEWLINE__ https://coast.noaa.gov/czm/media/otec jun10wkshp.pdf   …'|'Here''s a NOAA publication you might want to read?__NEWLINE____NEWLINE__  jun10wkshp.pdf   …'|false|921475759734251524|/NWSCharlestonSC/status/921475759734251524|'Here''s a NOAA publication you might want to read?__NEWLINE____NEWLINE__ https://coast.noaa.gov/czm/media/otec jun10wkshp.pdf   …'||||
NWSCharlestonSC|2017-09-02 05:08:56|0|0|any damage?|any damage?|false|903907585211994113|/NWSCharlestonSC/status/903907585211994113|any damage?||||
NWSCharlestonSC|2018-02-16 09:40:17|1|0|The Santee River near Jamestown, SC is expected to remain above flood stage through Wednesday morning. Details:  http://water.weather.gov/ahps2/hydrogra ph.php?wfo=chs&gage=jams1   …  #scwx  #flood pic.twitter.com/webh5bpyjg|The Santee River near Jamestown, SC is expected to remain above flood stage through Wednesday morning. Details:   ph.php?wfo=chs&gage=jams1   …  #scwx  #flood |false|964509743409717248|/NWSCharlestonSC/status/964509743409717248|The Santee River near Jamestown, SC is expected to remain above flood stage through Wednesday morning. Details:  http://water.weather.gov/ahps2/hydrogra ph.php?wfo=chs&gage=jams1   …  #scwx  #flood pic.twitter.com/webh5bpyjg|Jamestown, SC|33.8290588|-79.07226|
NWSCharlestonSC|2018-01-25 19:14:14|38|85|GOES_East indicates that most of the U.S. was under little to no cloud cover this evening. #GOESEast  #GOES16 pic.twitter.com/jM51WwOW8j|GOES_East indicates that most of the U.S. was under little to no cloud cover this evening. #GOESEast  #GOES16 |false|956681649172959235|/NWSCharlestonSC/status/956681649172959235|GOES_East indicates that most of the U.S. was under little to no cloud cover this evening. #GOESEast  #GOES16 pic.twitter.com/jM51WwOW8j||||
NWSCharlestonSC|2018-01-01 22:45:35|0|1|Tough to pin down too many details yet, but it currently looks like conditions will deteriorate around sunrise for I-95 in GA, and through mid-morning for I-95 in SE SC.|Tough to pin down too many details yet, but it currently looks like conditions will deteriorate around sunrise for I-95 in GA, and through mid-morning for I-95 in SE SC.|false|948037529168687106|/NWSCharlestonSC/status/948037529168687106|Tough to pin down too many details yet, but it currently looks like conditions will deteriorate around sunrise for I-95 in GA, and through mid-morning for I-95 in SE SC.||||
NWSCharlestonSC|2018-03-03 09:40:22|0|0|The pollen is not the cause of the warmth. The fact that pollen is coating everything outside can be blamed on the warmth.|The pollen is not the cause of the warmth. The fact that pollen is coating everything outside can be blamed on the warmth.|false|969945583820640257|/NWSCharlestonSC/status/969945583820640257|The pollen is not the cause of the warmth. The fact that pollen is coating everything outside can be blamed on the warmth.||||
NWSCharlestonSC|2017-12-23 08:05:05|0|1|'Friday''s Climate Stats pic.twitter.com/q3x3DV5yxI'|'Friday''s Climate Stats '|false|944554455521005569|/NWSCharlestonSC/status/944554455521005569|'Friday''s Climate Stats pic.twitter.com/q3x3DV5yxI'||||
NWSCharlestonSC|2017-12-11 10:17:59|12|20|'Satellite infrared derived "skin temperature" shows this morning''s warming. Notice the cool band over the snow pack across the southern Appalachians and the warm temperatures over the Gulf Stream. #firstsnow pic.twitter.com/v2JsRyNuVh'|'Satellite infrared derived "skin temperature" shows this morning''s warming. Notice the cool band over the snow pack across the southern Appalachians and the warm temperatures over the Gulf Stream. #firstsnow '|false|940239243439497216|/NWSCharlestonSC/status/940239243439497216|'Satellite infrared derived "skin temperature" shows this morning''s warming. Notice the cool band over the snow pack across the southern Appalachians and the warm temperatures over the Gulf Stream. #firstsnow pic.twitter.com/v2JsRyNuVh'||||
