username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|coord_lat|coord_lon|coord_err
CentroparaPR|2017-10-11 13:45:11|0|2|Helping families in Río Piedras thanks to San Juan Municipality, Centro para Puerto Rico’s staff and volunteers.  #forPuertoRico pic.twitter.com/4CuJ1DRes1|Helping families in Río Piedras thanks to San Juan Municipality, Centro para Puerto Rico’s staff and volunteers.  #forPuertoRico |false|918170631107117065|/CentroparaPR/status/918170631107117065|Helping families in Río Piedras thanks to San Juan Municipality, Centro para Puerto Rico’s staff and volunteers.  #forPuertoRico pic.twitter.com/4CuJ1DRes1||||
CentroparaPR|2017-09-26 17:05:58|0|0|::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román...  http://fb.me/Er14ubpy  |::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román...    |false|912785342159343628|/CentroparaPR/status/912785342159343628|:: NOTICE TO STAFF :: Ex-Governor Sila M. Calderón and the President of the organization, Lcdo. Dennis R. Román ... http://fb.me/Er14ubpy||||
CentroparaPR|2017-11-28 15:03:06|0|0|# GivingTuesday  -COLABORA con los esfuerzos de recuperación -  http://mailchi.mp/aa168a759554/g ivingtuesday-colabora-hoy-con-los-esfuerzos-de-recuperacin   …|# GivingTuesday  -COLABORA con los esfuerzos de recuperación -   ivingtuesday-colabora-hoy-con-los-esfuerzos-de-recuperacin   …|false|935599955833774080|/CentroparaPR/status/935599955833774080|# GivingTuesday -COLABORA with recovery efforts - http://mailchi.mp/aa168a759554/g ivingtuesday-collaborate-today-with-recovery-efforts ...||||
CentroparaPR|2017-09-21 09:50:39|0|0|Información sobre algunos incentivos económicos para establecer negocios en Puerto Rico.  http://ow.ly/MpHk30fbhed     http://fb.me/8VCdx7uNr  |Información sobre algunos incentivos económicos para establecer negocios en Puerto Rico.         |false|910863847862530048|/CentroparaPR/status/910863847862530048|Information on some economic incentives to establish businesses in Puerto Rico. http://ow.ly/MpHk30fbhed http://fb.me/8VCdx7uNr||||
CentroparaPR|2017-09-26 14:31:28|0|2|The Centro para Puerto Rico is deeply grateful to Governor Cuomo and the Partnership for New York City for... http://fb.me/3MkMCoNym  |The Centro para Puerto Rico is deeply grateful to Governor Cuomo and the Partnership for New York City for...   |false|912746458289463301|/CentroparaPR/status/912746458289463301|The Centro para Puerto Rico is deeply grateful to Governor Cuomo and the Partnership for New York City for... http://fb.me/3MkMCoNym  ||||
CentroparaPR|2017-11-28 14:39:58|0|0|# GivingTuesday  -COLABORA con los esfuerzos de recuperación -  http://mailchi.mp/653a207a8473/g ivingtuesday-colabora-hoy-con-los-esfuerzos-de-recuperacin   …|# GivingTuesday  -COLABORA con los esfuerzos de recuperación -   ivingtuesday-colabora-hoy-con-los-esfuerzos-de-recuperacin   …|false|935594134752153601|/CentroparaPR/status/935594134752153601|# GivingTuesday -COLABORA with the recovery efforts - http://mailchi.mp/653a207a8473/g ivingtuesday-collaborate-today-with-the-recovery-efforts ...||||
CentroparaPR|2018-02-13 11:18:27|0|1|¡Nuestros empresarios siguen haciendo historia! Diana Torres, propietaria de Ecositas se reinventa.__NEWLINE____NEWLINE__Luego de que... https://fb.me/HyVVvKzC  |¡Nuestros empresarios siguen haciendo historia! Diana Torres, propietaria de Ecositas se reinventa.__NEWLINE____NEWLINE__Luego de que...   |false|963447284066406400|/CentroparaPR/status/963447284066406400|Our entrepreneurs continue to make history! Diana Torres, owner of Ecositas reinvents herself .__ NEWLINE____NEWLINE__After that ... https://fb.me/HyVVvKzC||||
CentroparaPR|2017-10-13 12:45:58|0|0|HAY ESPERANZA  http://fb.me/1koMutO4b  |HAY ESPERANZA    |false|918880502660165632|/CentroparaPR/status/918880502660165632|HAY ESPERANZA http://fb.me/1koMutO4b||||
CentroparaPR|2017-11-17 12:58:25|1|0|CONTINUAMOS TRABAJANDO POR PUERTO RICO-Seguimos apoyando a quienes mas lo necesitan  #PRseLevanta   http://mailchi.mp/4b1c84365caf/p uerto-rico-nos-necesita-183255   …|CONTINUAMOS TRABAJANDO POR PUERTO RICO-Seguimos apoyando a quienes mas lo necesitan  #PRseLevanta    uerto-rico-nos-necesita-183255   …|false|931582312327806978|/CentroparaPR/status/931582312327806978|WE CONTINUE WORKING FOR PUERTO RICO-We continue to support those who need it most #PRseLevanta http://mailchi.mp/4b1c84365caf/p uerto-rico-nos-necesita-183255 ...||||
CentroparaPR|2018-03-02 08:49:24|0|0|pic.twitter.com/5GCLD2RMw8||false|969570371614756872|/CentroparaPR/status/969570371614756872|pic.twitter.com/5GCLD2RMw8||||
CentroparaPR|2017-10-24 13:15:36|1|0|pic.twitter.com/XnmDM6gm3F||false|922874227958697984|/CentroparaPR/status/922874227958697984|pic.twitter.com/XnmDM6gm3F||||
CentroparaPR|2018-03-30 13:03:18|0|0|¡Regresa el Programa más esperado!__NEWLINE__#nopierdaslaoportunidad __NEWLINE__#aceptaelreto __NEWLINE__#transformatuvida __NEWLINE__#verano2018 __NEWLINE__#cppr   https://www. facebook.com/CentroparaPuer toRico/videos/10156009350539961/   …|¡Regresa el Programa más esperado!__NEWLINE__#nopierdaslaoportunidad __NEWLINE__#aceptaelreto __NEWLINE__#transformatuvida __NEWLINE__#verano2018 __NEWLINE__#cppr    facebook.com/CentroparaPuer toRico/videos/10156009350539961/   …|false|979766025427279874|/CentroparaPR/status/979766025427279874|Return the most anticipated Program! __ NEWLINE __ # do not miss the opportunity __NEWLINE __ # accept the challenge __NEWLINE __ # transformatuvida __NEWLINE __ # summer2018 __NEWLINE __ # cppr https: // www. facebook.com/CentroparaPuer toRico / videos / 10156009350539961 / ...||||
CentroparaPR|2018-02-06 15:18:21|1|1|https://twitter.com/SylviaGomezT2/ status/960938511217168384   …| status/960938511217168384   …|false|960970942934548480|/CentroparaPR/status/960970942934548480|https://twitter.com/SylviaGomezT2/ status/960938511217168384   …||||
CentroparaPR|2017-11-14 15:25:51|0|0|http://mailchi.mp/782c0b22f714/s e-pospone-concierto-con-olga-tanSE   …  POSPONE CONCIERTO con OLGA TAÑÓN| e-pospone-concierto-con-olga-tanSE   …  POSPONE CONCIERTO con OLGA TAÑÓN|false|930532251946901505|/CentroparaPR/status/930532251946901505|http://mailchi.mp/782c0b22f714/s e-postpone-concert-with-olga-tanSE ... POST CONCERT with OLGA TAÑÓN||||
CentroparaPR|2017-10-19 15:26:29|0|0|PUERTO RICO NEEDS US NOW - Contribute to the relief efforts we started the day after Hurracane Maria.  Donate...  http://fb.me/1bE8IcG9C  |PUERTO RICO NEEDS US NOW - Contribute to the relief efforts we started the day after Hurracane Maria.  Donate...    |false|921095227242192896|/CentroparaPR/status/921095227242192896|PUERTO RICO NEEDS US NOW - Contribute to the relief efforts we started the day after Hurracane Maria.  Donate...  http://fb.me/1bE8IcG9C  ||||
CentroparaPR|2018-02-07 08:34:12|0|0|Incentivan a negocios afectados por los huracanes Irma y María https://fb.me/9flIxdHxr  |Incentivan a negocios afectados por los huracanes Irma y María   |false|961231624804413441|/CentroparaPR/status/961231624804413441|Encourage businesses affected by hurricanes Irma and María https://fb.me/9flIxdHxr||||
CentroparaPR|2017-08-31 10:05:38|0|0|El reconocido asesor en economía, Gustavo Vélez, ofrece el panorama económico de Puerto Rico con una visión...  http://fb.me/2dRrj88Ik  |El reconocido asesor en economía, Gustavo Vélez, ofrece el panorama económico de Puerto Rico con una visión...    |false|903257474291163138|/CentroparaPR/status/903257474291163138|The renowned adviser in economics, Gustavo Vélez, offers the economic panorama of Puerto Rico with a vision ... http://fb.me/2dRrj88Ik||||
CentroparaPR|2017-10-12 10:42:34|0|0|Orientación legal gratuita para damnificados del huracán María http://fb.me/4TcIZtid1  |Orientación legal gratuita para damnificados del huracán María   |false|918487061757349888|/CentroparaPR/status/918487061757349888|Free legal guidance for victims of hurricane María http://fb.me/4TcIZtid1||||
CentroparaPR|2017-10-10 13:13:16|0|2|El Centro de Acopio del Centro para Puerto Rico de la Fundación Sila M. Calderón, apoyado por la Alcaldía de San...  http://fb.me/4IlL0nHRr  |El Centro de Acopio del Centro para Puerto Rico de la Fundación Sila M. Calderón, apoyado por la Alcaldía de San...    |false|917800209895305217|/CentroparaPR/status/917800209895305217|'The Center for the Collection of the Center for Puerto Rico of the Sila M. Calderón Foundation, supported by the Mayor''s Office of San ... http://fb.me/4IlL0nHRr'||||
CentroparaPR|2017-11-17 13:03:04|0|0|CONTINUAMOS TRABAJANDO POR PUERTO RICO - Seguimos apoyando a quienes mas lo necesitan #PRseLevantahttp://mailchi.mp/73c5dd7ba973/puerto-rico-nos-necesita-420719|CONTINUAMOS TRABAJANDO POR PUERTO RICO - Seguimos apoyando a quienes mas lo necesitan #PRseLevanta|false|931583479057403904|/CentroparaPR/status/931583479057403904|WE CONTINUE WORKING FOR PUERTO RICO - We continue to support those who need it most #PRseLevantahttp: //mailchi.mp/73c5dd7ba973/puerto-rico-nos-necesita-420719||||
CentroparaPR|2017-10-11 12:36:30|0|0|Registro de empresas afectadas - Huracán María #PRSmallBizRecovery http://fb.me/6GZWvPaL4  |Registro de empresas afectadas - Huracán María #PRSmallBizRecovery   |false|918153343784116224|/CentroparaPR/status/918153343784116224|Register of affected companies - Hurricane Maria #PRSmallBizRecovery http://fb.me/6GZWvPaL4||||
CentroparaPR|2018-02-06 13:32:55|0|0|El Centro para Puerto Rico otorga $182,169.86 en incentivos a 12 empresarios y empresarias. Contribuyendo en la recuperación de Puerto Rico. pic.twitter.com/50AlOa0yfS|El Centro para Puerto Rico otorga $182,169.86 en incentivos a 12 empresarios y empresarias. Contribuyendo en la recuperación de Puerto Rico. |false|960944409490665472|/CentroparaPR/status/960944409490665472|The Center for Puerto Rico awards $ 182,169.86 in incentives to 12 entrepreneurs and businesswomen. Contributing to the recovery of Puerto Rico. pic.twitter.com/50AlOa0yfS||||
CentroparaPR|2017-12-05 11:19:00|0|0|NUESTRO TRABAJO CONTINÚA...COLABORA - CONTRIBUYE - ÚNETE a nuestros esfuerzos  http://mailchi.mp/1434bbe26e87/p uerto-rico-nos-necesita-448555   …|NUESTRO TRABAJO CONTINÚA...COLABORA - CONTRIBUYE - ÚNETE a nuestros esfuerzos   uerto-rico-nos-necesita-448555   …|false|938080272960163840|/CentroparaPR/status/938080272960163840|OUR WORK CONTINUES ... COLLABORATES - CONTRIBUTES - JOIN our efforts http://mailchi.mp/1434bbe26e87/p uerto-rico-nos-necesita-448555 ...||||
CentroparaPR|2017-12-22 11:10:04|0|0|Cerrando un primer ciclo de ayuda, ayer la Comunidad Poncito de Isabela recibió la visita de empleados y...  https://fb.me/CXan1aA3  |Cerrando un primer ciclo de ayuda, ayer la Comunidad Poncito de Isabela recibió la visita de empleados y...    |false|944238619648233473|/CentroparaPR/status/944238619648233473|Closing a first cycle of aid, yesterday the Poncito Community of Isabela received the visit of employees and ... https://fb.me/CXan1aA3||||
CentroparaPR|2017-09-26 14:54:30|0|0|Esperando que nuestros miembros AmeriCorps se encuentren bien al igual que sus seres queridos, solicitamos, en la...  http://fb.me/7h1dyy3rM  |Esperando que nuestros miembros AmeriCorps se encuentren bien al igual que sus seres queridos, solicitamos, en la...    |false|912752254813433866|/CentroparaPR/status/912752254813433866|Hoping that our AmeriCorps members are well as well as their loved ones, we request, in the ... http://fb.me/7h1dyy3rM||||
CentroparaPR|2017-09-26 17:05:59|0|0|::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román...  http://fb.me/43imJLVIO  |::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román...    |false|912785342977146881|/CentroparaPR/status/912785342977146881|:: NOTICE TO STAFF :: Ex-Governor Sila M. Calderón and the President of the organization, Lcdo. Dennis R. Román ... http://fb.me/43imJLVIO||||
CentroparaPR|2017-09-18 14:58:44|0|0|::AVISO de la FUNDACIÓN SILA M. CALDERÓN:: Sobre huracán María   http://mailchi.mp/35650b67ad19/a viso-de-la-fundacin-sila-m-caldern-sobre-el-paso-del-huracn-mara   …|::AVISO de la FUNDACIÓN SILA M. CALDERÓN:: Sobre huracán María    viso-de-la-fundacin-sila-m-caldern-sobre-el-paso-del-huracn-mara   …|false|909854216637833217|/CentroparaPR/status/909854216637833217|:: NOTICE from the SILA M. CALDERÓN FOUNDATION :: About Hurricane María http://mailchi.mp/35650b67ad19/a viso-de-la-fundacin-sila-m-caldern-sobre-el-paso-del-hurricane- mara ...||||
CentroparaPR|2017-09-18 14:40:52|1|0|http://mailchi.mp/40a060542bcc/a viso-de-la-fundacin-sila-m-caldern-sobre-el-paso-del-huracn-mara   …  ::AVISO  de la Fundación Sila M. Calderón sobre el paso del huracán Irma::| viso-de-la-fundacin-sila-m-caldern-sobre-el-paso-del-huracn-mara   …  ::AVISO  de la Fundación Sila M. Calderón sobre el paso del huracán Irma::|false|909849722726338560|/CentroparaPR/status/909849722726338560|http://mailchi.mp/40a060542bcc/a viso-de-la-fundacin-sila-m-caldern-sobre-el-paso-del-huracn-mara ... :: NOTICE from the Sila M. Calderón Foundation about the passage of Hurricane Irma ::||||
CentroparaPR|2018-02-01 09:10:53|2|2|Porque nunca es tarde para emprender y tu momento es ahora. Llámanos al (787)765-4500 para que seas parte de este Programa. #reactívate pic.twitter.com/mLhrLulWSO|Porque nunca es tarde para emprender y tu momento es ahora. Llámanos al (787)765-4500 para que seas parte de este Programa. #reactívate |false|959066529097646086|/CentroparaPR/status/959066529097646086|'Because it''s never too late to start and your moment is now. Call us at (787)765-4500 to be part of this Program. # reactivate pic.twitter.com/mLhrLulWSO'||||
CentroparaPR|2018-03-13 14:35:56|0|1|¡Muchas felicidades en la semana del AmeriCorps! __NEWLINE____NEWLINE__Agradecemos a todo los miembros AmeriCorps State que sirven en...  https://fb.me/O9ae9QVq  |¡Muchas felicidades en la semana del AmeriCorps! __NEWLINE____NEWLINE__Agradecemos a todo los miembros AmeriCorps State que sirven en...    |false|973628744165396486|/CentroparaPR/status/973628744165396486|Congratulations on the AmeriCorps week! __NEWLINE____NEWLINE__We thank all AmeriCorps State members who serve on ... https://fb.me/O9ae9QVq||||
CentroparaPR|2018-03-06 09:11:33|0|0|A sembrar la esperanza https://fb.me/5nb6XimKN  |A sembrar la esperanza   |false|971025494215942146|/CentroparaPR/status/971025494215942146|To sow hope https://fb.me/5nb6XimKN||||
CentroparaPR|2018-02-08 09:33:35|0|0|Fortalece tu mente...toma control de tu vida. No pierdas esta oportunidad. Completamente confidencial. Llama hoy al (787)765-4500 para separar tu espacio. pic.twitter.com/bXSmDqgdaH|Fortalece tu mente...toma control de tu vida. No pierdas esta oportunidad. Completamente confidencial. Llama hoy al (787)765-4500 para separar tu espacio. |false|961608956476055552|/CentroparaPR/status/961608956476055552|Strengthen your mind ... take control of your life. Do not lose this opportunity. Completely confidential Call today at (787)765-4500 to separate your space. pic.twitter.com/bXSmDqgdaH||||
CentroparaPR|2017-10-26 11:39:56|0|1|Únete a nuestro grupo de colaboradores como AmeriCorps.  Estamos reclutando para el OESTE.  Envía hoy tu resumé pic.twitter.com/mYUEPMgcDy|Únete a nuestro grupo de colaboradores como AmeriCorps.  Estamos reclutando para el OESTE.  Envía hoy tu resumé |false|923574926065352706|/CentroparaPR/status/923574926065352706|Join our group of collaborators like AmeriCorps. We are recruiting for the WEST. Send your resume today pic.twitter.com/mYUEPMgcDy||||
CentroparaPR|2017-09-13 16:46:07|0|0|Saca provecho económico a tus talentos http://fb.me/9i38EGhse  |Saca provecho económico a tus talentos   |false|908069300518506501|/CentroparaPR/status/908069300518506501|Take economic advantage of your talents http://fb.me/9i38EGhse||||
CentroparaPR|2017-12-22 11:04:57|1|0|Nuestros esfuerzos de recuperación luego del Huracán María -  http://mailchi.mp/9ca2aef2e7e9/n uestros-esfuerzos-de-recuperacin-luego-del-huracn-mara   …|Nuestros esfuerzos de recuperación luego del Huracán María -   uestros-esfuerzos-de-recuperacin-luego-del-huracn-mara   …|false|944237331497865221|/CentroparaPR/status/944237331497865221|Our recovery efforts after Hurricane Maria - http://mailchi.mp/9ca2aef2e7e9/n our-recovery-efforts-after-hurricane-mara ...||||
CentroparaPR|2017-10-24 13:28:15|0|1|http://mailchi.mp/75ae942ca8b5/f eria-de-saludFERIA   …  de SALUD - Ven y aprende sobre el uso y manejo del agua, prevención de enfermedades y tus signos vitales| eria-de-saludFERIA   …  de SALUD - Ven y aprende sobre el uso y manejo del agua, prevención de enfermedades y tus signos vitales|false|922877409581522944|/CentroparaPR/status/922877409581522944|http://mailchi.mp/75ae942ca8b5/f eria-de-saludFERIA ... de SALUD - Come and learn about the use and management of water, prevention of diseases and your vital signs||||
CentroparaPR|2017-11-14 15:38:13|0|0|SE POSPONE CONCIERTO con OLGA TAÑÓN  http://fb.me/FMOiF6do  |SE POSPONE CONCIERTO con OLGA TAÑÓN    |false|930535363923333120|/CentroparaPR/status/930535363923333120|POST CONCERT WITH OLGA TAÑÓN http://fb.me/FMOiF6do||||
CentroparaPR|2017-12-02 10:46:38|0|0|::BAZAR:: Los invitamos hoy sábado hasta las 9pm a Plaza Las Américas (segundo piso, frente a Macy’s).  Nuestros...  http://fb.me/40cwQquxh  |::BAZAR:: Los invitamos hoy sábado hasta las 9pm a Plaza Las Américas (segundo piso, frente a Macy’s).  Nuestros...    |false|936984965719429120|/CentroparaPR/status/936984965719429120|':: BAZAR :: We invite you today Saturday until 9pm to Plaza Las Americas (second floor, in front of Macy''s). Our ... http://fb.me/40cwQquxh'||||
CentroparaPR|2017-11-14 15:26:03|0|0|SE POSPONE CONCIERTO con OLGA TAÑÓN  http://fb.me/E568DAoO  |SE POSPONE CONCIERTO con OLGA TAÑÓN    |false|930532299250077697|/CentroparaPR/status/930532299250077697|POST CONCERT WITH OLGA TAÑÓN http://fb.me/E568DAoO||||
CentroparaPR|2017-11-28 11:52:52|1|1|# GivingTuesday  - Dona en  http://www. centroparapuertorico.org    Colabora...apoya a quienes más lo necesitan a través de los esfuerzos que estamos realizando para aliviar las necesidades en las comunidades más pobres.  Puedes también enviar un cheque o una transferencia electrónica.  Llámanos. pic.twitter.com/5x5AiLb3Jk|# GivingTuesday  - Dona en   centroparapuertorico.org    Colabora...apoya a quienes más lo necesitan a través de los esfuerzos que estamos realizando para aliviar las necesidades en las comunidades más pobres.  Puedes también enviar un cheque o una transferencia electrónica.  Llámanos. |false|935552081615781888|/CentroparaPR/status/935552081615781888|# GivingTuesday - Donate at http: // www. centroparapuertorico.org Collaborate ... support those who need it most through the efforts we are making to alleviate the needs of the poorest communities. You can also send a check or an electronic transfer. Call us pic.twitter.com/5x5AiLb3Jk||||
CentroparaPR|2018-02-06 15:17:36|1|0|http://www. elvocero.com/actualidad/fun daci-n-sila-m-calder-n-otorga-m-s-de/article_62ad0e32-0b60-11e8-babf-8759dc   … ... https://fb.me/2h8nG4eQW  | elvocero.com/actualidad/fun daci-n-sila-m-calder-n-otorga-m-s-de/article_62ad0e32-0b60-11e8-babf-8759dc   … ...   |false|960970753041551361|/CentroparaPR/status/960970753041551361|http://www. elvocero.com/actualidad/fun daci-n-sila-m-calder-n-otorga-m-s-de/article_62ad0e32-0b60-11e8-babf-8759dc   … ... https://fb.me/2h8nG4eQW  ||||
CentroparaPR|2018-02-10 15:59:15|1|0|Así se levanta Puerto Rico. La empresaria Lourdes Pérez Ruíz retoma su negocio a pesar de haber sufrido... https://fb.me/1buq0NQZe  |Así se levanta Puerto Rico. La empresaria Lourdes Pérez Ruíz retoma su negocio a pesar de haber sufrido...   |false|962430786778513408|/CentroparaPR/status/962430786778513408|This is how Puerto Rico gets up. The businesswoman Lourdes Pérez Ruíz resumes her business despite having suffered ... https://fb.me/1buq0NQZe||||
CentroparaPR|2017-12-20 14:58:26|0|0|Continuamos brindando alegrías a nuestros hermanos puertorriqueños...hoy la Escuela Esperanza González del...  https://fb.me/2kHSF9Ied  |Continuamos brindando alegrías a nuestros hermanos puertorriqueños...hoy la Escuela Esperanza González del...    |false|943571313490137088|/CentroparaPR/status/943571313490137088|We continue to bring joy to our Puerto Rican brothers ... today the Esperanza González School ... https://fb.me/2kHSF9Ied||||
CentroparaPR|2018-02-06 12:24:40|0|0|https://fb.me/Gzrybh3Z  |  |false|960927233727651840|/CentroparaPR/status/960927233727651840|https://fb.me/Gzrybh3Z  ||||
CentroparaPR|2017-08-31 15:25:07|0|0|El reconocido empresario, Manuel Cidre, cierra el BOOT CAMP EMPRESARIAL: De la casa al local - Oportunidades en...  http://fb.me/8tbZf8NGr  |El reconocido empresario, Manuel Cidre, cierra el BOOT CAMP EMPRESARIAL: De la casa al local - Oportunidades en...    |false|903337874887663616|/CentroparaPR/status/903337874887663616|The renowned businessman, Manuel Cidre, closes the BOOT CAMP EMPRESARIAL: From the house to the premises - Opportunities in ... http://fb.me/8tbZf8NGr||||
CentroparaPR|2017-12-01 11:36:04|0|0|::BAZAR Empresarial de Navidad:: Un gran día para nuestros emprendedores.  Estarán en Fundación Banco Popular (en...  http://fb.me/HFe8GsC8  |::BAZAR Empresarial de Navidad:: Un gran día para nuestros emprendedores.  Estarán en Fundación Banco Popular (en...    |false|936635018776018944|/CentroparaPR/status/936635018776018944|:: BAZAR Christmas Business :: A great day for our entrepreneurs. They will be at Banco Popular Foundation (in ... http://fb.me/HFe8GsC8||||
CentroparaPR|2017-10-24 13:28:17|2|1|FERIA de SALUD - Ven y aprende sobre el uso y manejo del agua, prevención de enfermedades y tus signos vitales...  http://fb.me/2kEJw55pq  |FERIA de SALUD - Ven y aprende sobre el uso y manejo del agua, prevención de enfermedades y tus signos vitales...    |false|922877417588510720|/CentroparaPR/status/922877417588510720|HEALTH FAIR - Come and learn about the use and management of water, prevention of diseases and your vital signs ... http://fb.me/2kEJw55pq||||
