username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|latitude|longitude|latlongerr
theblaze|2017-11-30 23:00:20|19|24|This Chicago school district keeps getting sued over transgender locker room access https://buff.ly/2it4hj0  |This Chicago school district keeps getting sued over transgender locker room access   |false|936444829063680000|/theblaze/status/936444829063680000|This Chicago school district keeps getting sued over transgender locker room access https://buff.ly/2it4hj0  ||||
theblaze|2017-12-05 20:00:55|6|8|‘The modern GOP is nothing but white supremacy,’ professor declares https://buff.ly/2B0gzXE  |‘The modern GOP is nothing but white supremacy,’ professor declares   |false|938211618424545280|/theblaze/status/938211618424545280|‘The modern GOP is nothing but white supremacy,’ professor declares https://buff.ly/2B0gzXE  ||||
theblaze|2018-02-21 14:45:04|8|23|The debate usually dies quickly after a shooting, but it has remained strong over the last week. http://bit.ly/2EFOJ0R  |The debate usually dies quickly after a shooting, but it has remained strong over the last week.   |false|966398383605809152|/theblaze/status/966398383605809152|The debate usually dies quickly after a shooting, but it has remained strong over the last week. http://bit.ly/2EFOJ0R  ||||
theblaze|2017-11-02 14:30:17|13|26|HS football coach seen in video apparently praying with players. Then atheists caught wind of it. https://buff.ly/2ypbjfq  |HS football coach seen in video apparently praying with players. Then atheists caught wind of it.   |false|926154513706348544|/theblaze/status/926154513706348544|HS football coach seen in video apparently praying with players. Then atheists caught wind of it. https://buff.ly/2ypbjfq  ||||
theblaze|2017-10-15 15:00:12|53|146|See the ominous warning Courtney Love gave young actresses about Harvey Weinstein in 2005 https://buff.ly/2yrcMQY  |See the ominous warning Courtney Love gave young actresses about Harvey Weinstein in 2005   |false|919639061152849921|/theblaze/status/919639061152849921|See the ominous warning Courtney Love gave young actresses about Harvey Weinstein in 2005 https://buff.ly/2yrcMQY  ||||
theblaze|2017-10-17 18:45:19|27|33|‘Ambition is not celebrated’ in Denmark, where a garbage man earns as much as a teacher https://buff.ly/2ytcYgG  |‘Ambition is not celebrated’ in Denmark, where a garbage man earns as much as a teacher   |false|920420486835777536|/theblaze/status/920420486835777536|‘Ambition is not celebrated’ in Denmark, where a garbage man earns as much as a teacher https://buff.ly/2ytcYgG  ||||
theblaze|2017-10-30 08:11:03|30|24|.@DocThompsonShow  is talking about a plaque honoring George Washington being removed__NEWLINE__Listen: http://theblazeradio.com   http://www. theblaze.com/news/2017/10/2 8/plaque-honoring-george-washington-at-his-church-is-being-removed-the-reason-why-is-absurd/   …|.@DocThompsonShow  is talking about a plaque honoring George Washington being removed__NEWLINE__Listen:     theblaze.com/news/2017/10/2 8/plaque-honoring-george-washington-at-his-church-is-being-removed-the-reason-why-is-absurd/   …|false|924971913520271361|/theblaze/status/924971913520271361|.@DocThompsonShow  is talking about a plaque honoring George Washington being removed__NEWLINE__Listen: http://theblazeradio.com   http://www. theblaze.com/news/2017/10/2 8/plaque-honoring-george-washington-at-his-church-is-being-removed-the-reason-why-is-absurd/   …||||
theblaze|2017-11-14 12:01:57|32|51|Rand Paul reveals alarming details about his attack and attacker upon returning to Capitol Hill https://buff.ly/2yCYZnS  |Rand Paul reveals alarming details about his attack and attacker upon returning to Capitol Hill   |false|930480936097140737|/theblaze/status/930480936097140737|Rand Paul reveals alarming details about his attack and attacker upon returning to Capitol Hill https://buff.ly/2yCYZnS  ||||
theblaze|2018-02-23 17:30:11|11|28|A police source told the paper she tried to wrestle the knife from the suspect, and it “looks like [she]” turned it on him. http://bit.ly/2FsuDbF  |A police source told the paper she tried to wrestle the knife from the suspect, and it “looks like [she]” turned it on him.   |false|967164713539985408|/theblaze/status/967164713539985408|A police source told the paper she tried to wrestle the knife from the suspect, and it “looks like [she]” turned it on him. http://bit.ly/2FsuDbF  ||||
theblaze|2018-03-09 16:00:04|21|21|An FBI paralegal specialist pled guilty on March 7 to embezzling $159,821.90 from the FBI by exploiting her access to the San Diego division’s Asset Forfeiture Unit. http://bit.ly/2FxCF2l  |An FBI paralegal specialist pled guilty on March 7 to embezzling $159,821.90 from the FBI by exploiting her access to the San Diego division’s Asset Forfeiture Unit.   |false|972215465509605377|/theblaze/status/972215465509605377|An FBI paralegal specialist pled guilty on March 7 to embezzling $159,821.90 from the FBI by exploiting her access to the San Diego division’s Asset Forfeiture Unit. http://bit.ly/2FxCF2l  ||||
theblaze|2018-02-28 08:33:25|10|16|.@DocThompsonShow  is talking about this story: One of the accused threatened to file the serial number off a gun and use it in a shooting at their school. __NEWLINE____NEWLINE__Listen LIVE:  http://theblazeradio.com   http://bit.ly/2FBdxIN  |.@DocThompsonShow  is talking about this story: One of the accused threatened to file the serial number off a gun and use it in a shooting at their school. __NEWLINE____NEWLINE__Listen LIVE:       |false|968841570098335744|/theblaze/status/968841570098335744|.@DocThompsonShow  is talking about this story: One of the accused threatened to file the serial number off a gun and use it in a shooting at their school. __NEWLINE____NEWLINE__Listen LIVE:  http://theblazeradio.com   http://bit.ly/2FBdxIN  ||||
theblaze|2018-01-19 19:59:45|88|155|Is DACA amnesty worth risking a gov’t shutdown? A new poll has bad news for Democrats http://bit.ly/2FX2MjG  |Is DACA amnesty worth risking a gov’t shutdown? A new poll has bad news for Democrats   |false|954518778955620352|/theblaze/status/954518778955620352|Is DACA amnesty worth risking a gov’t shutdown? A new poll has bad news for Democrats http://bit.ly/2FX2MjG  ||||
theblaze|2018-02-05 17:45:12|10|26|After ticket, Indiana man sues for the right to flip off police officers http://bit.ly/2Elu0Te  |After ticket, Indiana man sues for the right to flip off police officers   |false|960645509638651905|/theblaze/status/960645509638651905|After ticket, Indiana man sues for the right to flip off police officers http://bit.ly/2Elu0Te  ||||
theblaze|2017-11-06 12:15:18|112|508|Legendary sportscaster declares he’ll ‘never watch another NFL game’ over player protests https://buff.ly/2lXPwoX  |Legendary sportscaster declares he’ll ‘never watch another NFL game’ over player protests   |false|927585193287876609|/theblaze/status/927585193287876609|Legendary sportscaster declares he’ll ‘never watch another NFL game’ over player protests https://buff.ly/2lXPwoX  ||||
theblaze|2017-09-18 09:56:36|16|11|Utah man allegedly raped teenage girl, took her to Planned Parenthood for an abortion https://buff.ly/2ykWbvw  |Utah man allegedly raped teenage girl, took her to Planned Parenthood for an abortion   |false|909778181707747330|/theblaze/status/909778181707747330|Utah man allegedly raped teenage girl, took her to Planned Parenthood for an abortion https://buff.ly/2ykWbvw  ||||
theblaze|2017-09-28 22:51:28|23|32|'That''s an interesting ruling. https://buff.ly/2xJTEwX  '|'That''s an interesting ruling.   '|false|913597062104657920|/theblaze/status/913597062104657920|'That''s an interesting ruling. https://buff.ly/2xJTEwX  '||||
theblaze|2017-09-26 08:27:41|8|6|Transgender students accuse bus driver of discrimination https://buff.ly/2xCEF7L  |Transgender students accuse bus driver of discrimination   |false|912654910642180103|/theblaze/status/912654910642180103|Transgender students accuse bus driver of discrimination https://buff.ly/2xCEF7L  ||||
theblaze|2017-12-08 10:30:50|79|263|Dad sees robber point gun at his children. Dad has a license to carry. Dad does what he has to do. https://buff.ly/2BjvUCP  |Dad sees robber point gun at his children. Dad has a license to carry. Dad does what he has to do.   |false|939155315546877952|/theblaze/status/939155315546877952|Dad sees robber point gun at his children. Dad has a license to carry. Dad does what he has to do. https://buff.ly/2BjvUCP  ||||
theblaze|2017-11-20 13:45:07|23|78|Trump calls out NFL player for not standing for US national anthem, but honoring Mexico’s https://buff.ly/2AgsyQe  |Trump calls out NFL player for not standing for US national anthem, but honoring Mexico’s   |false|932681228519698432|/theblaze/status/932681228519698432|Trump calls out NFL player for not standing for US national anthem, but honoring Mexico’s https://buff.ly/2AgsyQe  ||||
theblaze|2017-09-19 23:45:12|6|16|See which countries read the most ISIS propaganda (and where the U.S. ranks):  https://buff.ly/2hgr4tn   pic.twitter.com/zTfAGUDkP9|See which countries read the most ISIS propaganda (and where the U.S. ranks):     |false|910349095100977157|/theblaze/status/910349095100977157|See which countries read the most ISIS propaganda (and where the U.S. ranks):  https://buff.ly/2hgr4tn   pic.twitter.com/zTfAGUDkP9||||
theblaze|2017-09-22 08:59:19|160|210|Woman rants at veteran, PTSD service dog at eatery. The restaurant offers powerful response. https://buff.ly/2jPVmI0  |Woman rants at veteran, PTSD service dog at eatery. The restaurant offers powerful response.   |false|911213321365475328|/theblaze/status/911213321365475328|Woman rants at veteran, PTSD service dog at eatery. The restaurant offers powerful response. https://buff.ly/2jPVmI0  ||||
theblaze|2018-02-15 13:45:00|18|11|What purpose does this serve? http://bit.ly/2o79H1K  |What purpose does this serve?   |false|964208941319122945|/theblaze/status/964208941319122945|What purpose does this serve? http://bit.ly/2o79H1K  ||||
theblaze|2017-12-08 14:30:33|13|10|‘I want to kill children’: Middle school teacher admits to writing, projecting messages to class https://buff.ly/2C09IuE  |‘I want to kill children’: Middle school teacher admits to writing, projecting messages to class   |false|939215641835376640|/theblaze/status/939215641835376640|‘I want to kill children’: Middle school teacher admits to writing, projecting messages to class https://buff.ly/2C09IuE  ||||
theblaze|2018-03-27 22:59:31|18|26|'Kim Jong Un''s trip to China confirmed http://bit.ly/2GtCY1Z  '|'Kim Jong Un''s trip to China confirmed   '|false|978828904180994048|/theblaze/status/978828904180994048|'Kim Jong Un''s trip to China confirmed http://bit.ly/2GtCY1Z  '||||
theblaze|2017-10-26 17:45:01|15|34|‘American Sniper’ writer, Jason Hall, on his powerful new movie, ‘Thank You For Your Service’ https://buff.ly/2y6yPxD  |‘American Sniper’ writer, Jason Hall, on his powerful new movie, ‘Thank You For Your Service’   |false|923666801871015941|/theblaze/status/923666801871015941|‘American Sniper’ writer, Jason Hall, on his powerful new movie, ‘Thank You For Your Service’ https://buff.ly/2y6yPxD  ||||
theblaze|2017-09-25 08:12:34|1|2|.@DocThompsonShow  is taking your calls and wants to hear your thoughts about #TakeTheKnee  __NEWLINE____NEWLINE__Call:888.900.3393 https://twitter.com/theblaze/statu s/912251406584893440   …|.@DocThompsonShow  is taking your calls and wants to hear your thoughts about #TakeTheKnee  __NEWLINE____NEWLINE__Call:888.900.3393  s/912251406584893440   …|false|912288719209684993|/theblaze/status/912288719209684993|.@DocThompsonShow  is taking your calls and wants to hear your thoughts about #TakeTheKnee  __NEWLINE____NEWLINE__Call:888.900.3393 https://twitter.com/theblaze/statu s/912251406584893440   …||||
theblaze|2017-12-06 20:00:06|10|17|Survey: Millennials don’t want traditional Christmas gifts this year; prefer help with college loans https://buff.ly/2kuc6oR  |Survey: Millennials don’t want traditional Christmas gifts this year; prefer help with college loans   |false|938573801650098176|/theblaze/status/938573801650098176|Survey: Millennials don’t want traditional Christmas gifts this year; prefer help with college loans https://buff.ly/2kuc6oR  ||||
theblaze|2017-11-27 12:30:00|19|65|Washington Redskins star player places full-page ad in newspaper to help his hometown churches https://buff.ly/2zKzaqj  |Washington Redskins star player places full-page ad in newspaper to help his hometown churches   |false|935199038143594496|/theblaze/status/935199038143594496|Washington Redskins star player places full-page ad in newspaper to help his hometown churches https://buff.ly/2zKzaqj  ||||
theblaze|2017-10-20 21:48:34|172|476|'Actor Terry Crews calls out destructive ''pimp culture'' in the black community https://buff.ly/2xUS6lr  '|'Actor Terry Crews calls out destructive ''pimp culture'' in the black community   '|false|921553768424099840|/theblaze/status/921553768424099840|'Actor Terry Crews calls out destructive ''pimp culture'' in the black community https://buff.ly/2xUS6lr  '||||
theblaze|2017-12-23 16:36:50|8|37|Rand Paul’s annual Festivus airing of grievances targets Ted Cruz, aliens  https://buff.ly/2kLsajG   pic.twitter.com/krGlRuVCxw|Rand Paul’s annual Festivus airing of grievances targets Ted Cruz, aliens     |false|944683240404799488|/theblaze/status/944683240404799488|Rand Paul’s annual Festivus airing of grievances targets Ted Cruz, aliens  https://buff.ly/2kLsajG   pic.twitter.com/krGlRuVCxw||||
theblaze|2018-03-26 16:30:04|11|27|Nevest Coleman told the Tribune that he’s very pleased to be returning to the job that he always loved. http://bit.ly/2pJxsxw  |Nevest Coleman told the Tribune that he’s very pleased to be returning to the job that he always loved.   |false|978368508789710853|/theblaze/status/978368508789710853|Nevest Coleman told the Tribune that he’s very pleased to be returning to the job that he always loved. http://bit.ly/2pJxsxw  ||||
theblaze|2018-02-10 09:01:05|8|32|The Gun shows are back! __NEWLINE____NEWLINE__Tune in TONIGHT on TheBlaze TV for all new episodes of Ammo & Attitude, The Right Stuff, and Shot to the Heart! pic.twitter.com/NufS4VEG8D|The Gun shows are back! __NEWLINE____NEWLINE__Tune in TONIGHT on TheBlaze TV for all new episodes of Ammo & Attitude, The Right Stuff, and Shot to the Heart! |false|962325552538509315|/theblaze/status/962325552538509315|The Gun shows are back! __NEWLINE____NEWLINE__Tune in TONIGHT on TheBlaze TV for all new episodes of Ammo & Attitude, The Right Stuff, and Shot to the Heart! pic.twitter.com/NufS4VEG8D||||
theblaze|2017-10-18 12:45:06|7|8|Listen: Sex doll brothel owner promises ‘fantasies,’ gets more than he bargained for https://buff.ly/2xOd3cD  |Listen: Sex doll brothel owner promises ‘fantasies,’ gets more than he bargained for   |false|920692225410990080|/theblaze/status/920692225410990080|Listen: Sex doll brothel owner promises ‘fantasies,’ gets more than he bargained for https://buff.ly/2xOd3cD  ||||
theblaze|2018-01-04 20:15:01|21|69|Trump’s Jerusalem decision has led to a war between ISIS and Hamas https://buff.ly/2CqUOgN  |Trump’s Jerusalem decision has led to a war between ISIS and Hamas   |false|949086801230254081|/theblaze/status/949086801230254081|Trump’s Jerusalem decision has led to a war between ISIS and Hamas https://buff.ly/2CqUOgN  ||||
theblaze|2017-09-13 13:01:31|44|114|Matt Walsh: Dear churches, you’re killing yourselves and this is how https://buff.ly/2jptXwn  |Matt Walsh: Dear churches, you’re killing yourselves and this is how   |false|908012779034042369|/theblaze/status/908012779034042369|Matt Walsh: Dear churches, you’re killing yourselves and this is how https://buff.ly/2jptXwn  ||||
theblaze|2017-12-12 17:00:43|9|15|Listen: GOP pollster Frank Luntz: ‘Alabama is a symptom of what’s happening around the country https://buff.ly/2z3u7PL  |Listen: GOP pollster Frank Luntz: ‘Alabama is a symptom of what’s happening around the country   |false|940702984937320448|/theblaze/status/940702984937320448|Listen: GOP pollster Frank Luntz: ‘Alabama is a symptom of what’s happening around the country https://buff.ly/2z3u7PL  ||||
theblaze|2018-01-31 16:30:00|3|4|Amid NFL ratings dip, Fox clinches 5-year ‘Thursday Night Football’ deal at $660 million per season http://bit.ly/2DQAJkC  |Amid NFL ratings dip, Fox clinches 5-year ‘Thursday Night Football’ deal at $660 million per season   |false|958814647301308416|/theblaze/status/958814647301308416|Amid NFL ratings dip, Fox clinches 5-year ‘Thursday Night Football’ deal at $660 million per season http://bit.ly/2DQAJkC  ||||
theblaze|2017-12-08 07:41:04|5|7|Don’t miss your #FridayLeftover  w/@DocThompsonShow  and The Morning Blaze crew__NEWLINE____NEWLINE__Listen: http://theblazeradio.com   __NEWLINE__#WhatILearnedToday|Don’t miss your #FridayLeftover  w/@DocThompsonShow  and The Morning Blaze crew__NEWLINE____NEWLINE__Listen:    __NEWLINE__#WhatILearnedToday|false|939112592123023360|/theblaze/status/939112592123023360|Don’t miss your #FridayLeftover  w/@DocThompsonShow  and The Morning Blaze crew__NEWLINE____NEWLINE__Listen: http://theblazeradio.com   __NEWLINE__#WhatILearnedToday||||
theblaze|2018-01-11 14:30:24|23|18|A teacher was arrested, handcuffed for daring to ask this question at a school board meeting https://buff.ly/2D4vyR2  |A teacher was arrested, handcuffed for daring to ask this question at a school board meeting   |false|951536790288072704|/theblaze/status/951536790288072704|A teacher was arrested, handcuffed for daring to ask this question at a school board meeting https://buff.ly/2D4vyR2  ||||
theblaze|2017-10-11 18:00:53|7|6|Major Democratic donor has a new requirement for politicians who want his money https://buff.ly/2ye342k  |Major Democratic donor has a new requirement for politicians who want his money   |false|918234977174736896|/theblaze/status/918234977174736896|Major Democratic donor has a new requirement for politicians who want his money https://buff.ly/2ye342k  ||||
theblaze|2017-10-09 22:59:38|163|192|Here’s the tweet about Harvey Weinstein that Donna Brazile quietly deleted https://buff.ly/2gqghxe  |Here’s the tweet about Harvey Weinstein that Donna Brazile quietly deleted   |false|917585386892820481|/theblaze/status/917585386892820481|Here’s the tweet about Harvey Weinstein that Donna Brazile quietly deleted https://buff.ly/2gqghxe  ||||
theblaze|2017-10-10 14:15:03|30|16|Michigan judge gives convicted rapist joint custody of victim’s child https://buff.ly/2fZ79Pp  |Michigan judge gives convicted rapist joint custody of victim’s child   |false|917815756787765249|/theblaze/status/917815756787765249|Michigan judge gives convicted rapist joint custody of victim’s child https://buff.ly/2fZ79Pp  ||||
theblaze|2018-01-09 15:30:17|13|31|Watch: Google engineer fired for memo criticizing diversity policies is back – here’s why https://buff.ly/2DcYJ1S  |Watch: Google engineer fired for memo criticizing diversity policies is back – here’s why   |false|950827086624776193|/theblaze/status/950827086624776193|Watch: Google engineer fired for memo criticizing diversity policies is back – here’s why https://buff.ly/2DcYJ1S  ||||
theblaze|2017-10-20 20:15:02|3|12|A high school coach’s order led to his resignation. Here’s what he told his players to do. https://buff.ly/2gycCAE  |A high school coach’s order led to his resignation. Here’s what he told his players to do.   |false|921530227523809281|/theblaze/status/921530227523809281|A high school coach’s order led to his resignation. Here’s what he told his players to do. https://buff.ly/2gycCAE  ||||
theblaze|2017-12-01 14:45:01|7|11|Watch: Glenn: Trump had a bad week – and it’s his own fault https://buff.ly/2iw4uSp  |Watch: Glenn: Trump had a bad week – and it’s his own fault   |false|936682567104913410|/theblaze/status/936682567104913410|Watch: Glenn: Trump had a bad week – and it’s his own fault https://buff.ly/2iw4uSp  ||||
