'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
UKWeatherLive|2018-02-21 15:52:56|0|1|Too soon to get the detail. I think the main takeaways would be that South/central and East England higher chance of snow. Further west and north less chance of snow. Bitterly cold for all though with plenty of possible snow makers for large areas of the UK including N Wales|Too soon to get the detail. I think the main takeaways would be that South/central and East England higher chance of snow. Further west and north less chance of snow. Bitterly cold for all though with plenty of possible snow makers for large areas of the UK including N Wales|false|966415466435506176|/UKWeatherLive/status/966415466435506176|Too soon to get the detail. I think the main takeaways would be that South/central and East England higher chance of snow. Further west and north less chance of snow. Bitterly cold for all though with plenty of possible snow makers for large areas of the UK including N Wales
UKWeatherLive|2017-10-21 13:36:32|0|2|I'll trade you a Supercell for one of these storms though?|I'll trade you a Supercell for one of these storms though?|false|921792331254239232|/UKWeatherLive/status/921792331254239232|I'll trade you a Supercell for one of these storms though?
UKWeatherLive|2018-02-14 17:40:05|0|0|Not unless I get something more than £00.00 |Not unless I get something more than £00.00 |false|963905716200321026|/UKWeatherLive/status/963905716200321026|Not unless I get something more than £00.00
UKWeatherLive|2018-02-19 02:23:13|0|3|Yes and me too!|Yes and me too!|false|965486915565883392|/UKWeatherLive/status/965486915565883392|Yes and me too!
UKWeatherLive|2018-03-01 16:12:37|0|7|Anyone on the south coast got any freezing rain yet? #uksnow  #blizzard2018|Anyone on the south coast got any freezing rain yet? #uksnow  #blizzard2018|false|969319522300841986|/UKWeatherLive/status/969319522300841986|Anyone on the south coast got any freezing rain yet? #uksnow  #blizzard2018
UKWeatherLive|2018-02-19 03:17:59|0|2|Depends how the models play out but I would say snow is definitely on the cards if things continue they way they are but as always nothing is a given|Depends how the models play out but I would say snow is definitely on the cards if things continue they way they are but as always nothing is a given|false|965500697914593280|/UKWeatherLive/status/965500697914593280|Depends how the models play out but I would say snow is definitely on the cards if things continue they way they are but as always nothing is a given
UKWeatherLive|2018-02-25 13:18:29|0|2|Good evening! Fantastic video, we are eagerly anticipating similar scenes here in the UK! Would we be able to share your video on our social media pages giving you full credit of course! Many thanks. James|Good evening! Fantastic video, we are eagerly anticipating similar scenes here in the UK! Would we be able to share your video on our social media pages giving you full credit of course! Many thanks. James|false|967826148351717376|/UKWeatherLive/status/967826148351717376|Good evening! Fantastic video, we are eagerly anticipating similar scenes here in the UK! Would we be able to share your video on our social media pages giving you full credit of course! Many thanks. James
UKWeatherLive|2017-09-10 12:17:41|59|34|# Brickell  is dealing with this storm surge from #HurricaneIrma  #Irma pic.twitter.com/iLfiSPyVLU|# Brickell  is dealing with this storm surge from #HurricaneIrma  #Irma |false|906914585474715652|/UKWeatherLive/status/906914585474715652|# Brickell  is dealing with this storm surge from #HurricaneIrma  #Irma pic.twitter.com/iLfiSPyVLU
UKWeatherLive|2017-12-10 03:19:11|0|0|Keep sending it update/photo/videos!   #uksnow|Keep sending it update/photo/videos!   #uksnow|false|939771461904093184|/UKWeatherLive/status/939771461904093184|Keep sending it update/photo/videos!   #uksnow
UKWeatherLive|2017-09-12 04:11:24|7|8|Winds picking up later today as the first storm of the autumn approaches the UK. Here are the predicted max wind speed gust... pic.twitter.com/6oRtWEYgpH|Winds picking up later today as the first storm of the autumn approaches the UK. Here are the predicted max wind speed gust... |false|907516982777536513|/UKWeatherLive/status/907516982777536513|Winds picking up later today as the first storm of the autumn approaches the UK. Here are the predicted max wind speed gust... pic.twitter.com/6oRtWEYgpH
UKWeatherLive|2017-09-09 15:22:53|0|0|@ TaylorsGroup  Caught this amazing shelf cloud over Spalding. Great structure! pic.twitter.com/Y2DG5EQR4q|@ TaylorsGroup  Caught this amazing shelf cloud over Spalding. Great structure! |false|906598806686507008|/UKWeatherLive/status/906598806686507008|@ TaylorsGroup  Caught this amazing shelf cloud over Spalding. Great structure! pic.twitter.com/Y2DG5EQR4q
UKWeatherLive|2018-02-28 06:00:51|0|0|It’s a narrowband, so heaviest will be localised|It’s a narrowband, so heaviest will be localised|false|968803177561804801|/UKWeatherLive/status/968803177561804801|It’s a narrowband, so heaviest will be localised
UKWeatherLive|2018-02-28 15:55:44|0|0|Yes, I have been looking st that and taken it into account but the 5-10cm area may be need to be extended further east|Yes, I have been looking st that and taken it into account but the 5-10cm area may be need to be extended further east|false|968952883201888258|/UKWeatherLive/status/968952883201888258|Yes, I have been looking st that and taken it into account but the 5-10cm area may be need to be extended further east
UKWeatherLive|2017-09-12 16:41:11|0|3|10pm onwards, mainly overnight and into the morning|10pm onwards, mainly overnight and into the morning|false|907705673210884097|/UKWeatherLive/status/907705673210884097|10pm onwards, mainly overnight and into the morning
UKWeatherLive|2017-09-12 06:21:09|56|61|# StormAileen  is now officially the first named storm of the season. Potential for wind gusts up to 75mph in places across the North England pic.twitter.com/gkhHquoHVT|# StormAileen  is now officially the first named storm of the season. Potential for wind gusts up to 75mph in places across the North England |false|907549635253850112|/UKWeatherLive/status/907549635253850112|# StormAileen  is now officially the first named storm of the season. Potential for wind gusts up to 75mph in places across the North England pic.twitter.com/gkhHquoHVT
UKWeatherLive|2017-12-07 09:22:53|1|4|More and more red will be showing up as the cold air digs in from the north #UKsnow pic.twitter.com/WNmFMApR1v|More and more red will be showing up as the cold air digs in from the north #UKsnow |false|938775826195197952|/UKWeatherLive/status/938775826195197952|More and more red will be showing up as the cold air digs in from the north #UKsnow pic.twitter.com/WNmFMApR1v
UKWeatherLive|2018-02-17 12:31:35|0|1|Latest I’ve seen is now 4.4|Latest I’ve seen is now 4.4|false|964915241036517377|/UKWeatherLive/status/964915241036517377|Latest I’ve seen is now 4.4
UKWeatherLive|2018-02-17 11:24:23|0|0|Wow, can’t believe how many people felt it!!|Wow, can’t believe how many people felt it!!|false|964898331322388480|/UKWeatherLive/status/964898331322388480|Wow, can’t believe how many people felt it!!
UKWeatherLive|2017-12-09 14:49:42|0|2|May just miss out on any significant snow now but wouldn't rule anything out|May just miss out on any significant snow now but wouldn't rule anything out|false|939582847811284999|/UKWeatherLive/status/939582847811284999|May just miss out on any significant snow now but wouldn't rule anything out
UKWeatherLive|2018-02-26 04:35:10|0|6|Many places seeing some #uksnow  this morning even if it is just a flurry or light snow! Send us your updates to... https://fb.me/M23rM7M4  |Many places seeing some #uksnow  this morning even if it is just a flurry or light snow! Send us your updates to...   |false|968056837575729154|/UKWeatherLive/status/968056837575729154|Many places seeing some #uksnow  this morning even if it is just a flurry or light snow! Send us your updates to... https://fb.me/M23rM7M4  
UKWeatherLive|2017-09-09 19:29:14|24|24|Another shot of the waterspout across southern #Florida  generated by #irma  #tornado  #hurricane pic.twitter.com/yV8kzCNY5f|Another shot of the waterspout across southern #Florida  generated by #irma  #tornado  #hurricane |false|906660800265375744|/UKWeatherLive/status/906660800265375744|Another shot of the waterspout across southern #Florida  generated by #irma  #tornado  #hurricane pic.twitter.com/yV8kzCNY5f
UKWeatherLive|2017-09-09 09:24:44|0|3|Lightning activity has now indeed increased amongst showers. Torrential rain, hail & gusty winds too. Not great driving conditions at times pic.twitter.com/I8v6ASOsTB|Lightning activity has now indeed increased amongst showers. Torrential rain, hail & gusty winds too. Not great driving conditions at times |false|906508675040280576|/UKWeatherLive/status/906508675040280576|Lightning activity has now indeed increased amongst showers. Torrential rain, hail & gusty winds too. Not great driving conditions at times pic.twitter.com/I8v6ASOsTB
UKWeatherLive|2018-02-15 15:32:44|2|4|Right, we are now on Instagram - who do we need to follow in the weather world...suggestions?? -  https://www. instagram.com/ukweatherlive/   pic.twitter.com/JdBHNOfI4l|Right, we are now on Instagram - who do we need to follow in the weather world...suggestions?? -   instagram.com/ukweatherlive/   |false|964236054659256320|/UKWeatherLive/status/964236054659256320|Right, we are now on Instagram - who do we need to follow in the weather world...suggestions?? -  https://www. instagram.com/ukweatherlive/   pic.twitter.com/JdBHNOfI4l
UKWeatherLive|2017-10-23 03:34:02|0|2|Loving the pictures guys |Loving the pictures guys |false|922365483868966912|/UKWeatherLive/status/922365483868966912|Loving the pictures guys
UKWeatherLive|2018-02-27 03:59:31|0|1|Brilliant, looking good there!|Brilliant, looking good there!|false|968410254773030912|/UKWeatherLive/status/968410254773030912|Brilliant, looking good there!
UKWeatherLive|2018-02-17 10:24:25|0|0|I jumped the gun! - cheers|I jumped the gun! - cheers|false|964883240367648768|/UKWeatherLive/status/964883240367648768|I jumped the gun! - cheers
UKWeatherLive|2017-10-26 07:14:58|11|25|A cooler northerly this weekend which will be a shock to the system although nothing unusual. What is more interesting is after that...???  pic.twitter.com/vegj62raeB|A cooler northerly this weekend which will be a shock to the system although nothing unusual. What is more interesting is after that...???  |false|923508248032022528|/UKWeatherLive/status/923508248032022528|A cooler northerly this weekend which will be a shock to the system although nothing unusual. What is more interesting is after that...???  pic.twitter.com/vegj62raeB
UKWeatherLive|2018-02-28 13:08:10|0|0|Here is the Convergence zone radar stills: pic.twitter.com/N03lLBu5Du|Here is the Convergence zone radar stills: |false|968910715468877824|/UKWeatherLive/status/968910715468877824|Here is the Convergence zone radar stills: pic.twitter.com/N03lLBu5Du
UKWeatherLive|2018-02-25 17:45:41|0|1|Personally I use @homeanddryapp  which I believe is Apple only and is paid for. There are free websites out there!|Personally I use @homeanddryapp  which I believe is Apple only and is paid for. There are free websites out there!|false|967893389743218688|/UKWeatherLive/status/967893389743218688|Personally I use @homeanddryapp  which I believe is Apple only and is paid for. There are free websites out there!
UKWeatherLive|2017-09-10 15:20:56|92|70|# Miami  not long ago now! Extreme weather #HurricaneIrma  #Irma pic.twitter.com/g4WGQJyPfa|# Miami  not long ago now! Extreme weather #HurricaneIrma  #Irma |false|906960703063576576|/UKWeatherLive/status/906960703063576576|# Miami  not long ago now! Extreme weather #HurricaneIrma  #Irma pic.twitter.com/g4WGQJyPfa
UKWeatherLive|2018-02-23 12:18:32|1|10|Good news is that we can start looking at the most anticipated question where is snow likely to fall? I’ll give you some detail later. But this is an extremely difficult week for forecasts. Anywhere will have the potential for snow. East & North East most at risk first. pic.twitter.com/Xg5PyDGtha|Good news is that we can start looking at the most anticipated question where is snow likely to fall? I’ll give you some detail later. But this is an extremely difficult week for forecasts. Anywhere will have the potential for snow. East & North East most at risk first. |false|967086285079924736|/UKWeatherLive/status/967086285079924736|Good news is that we can start looking at the most anticipated question where is snow likely to fall? I’ll give you some detail later. But this is an extremely difficult week for forecasts. Anywhere will have the potential for snow. East & North East most at risk first. pic.twitter.com/Xg5PyDGtha
UKWeatherLive|2017-11-09 02:27:48|3|10|Well then, what's everyone's thoughts on the new #280charcter  tweets?__NEWLINE____NEWLINE__I personally think only certain accounts should be allowed it e.g. Police, news, informative account etc.__NEWLINE____NEWLINE__Also__NEWLINE__Think__NEWLINE__They__NEWLINE__Should__NEWLINE__Ban__NEWLINE__The__NEWLINE__Ability __NEWLINE__To__NEWLINE__Do__NEWLINE__This...|Well then, what's everyone's thoughts on the new #280charcter  tweets?__NEWLINE____NEWLINE__I personally think only certain accounts should be allowed it e.g. Police, news, informative account etc.__NEWLINE____NEWLINE__Also__NEWLINE__Think__NEWLINE__They__NEWLINE__Should__NEWLINE__Ban__NEWLINE__The__NEWLINE__Ability __NEWLINE__To__NEWLINE__Do__NEWLINE__This...|false|928524506032898048|/UKWeatherLive/status/928524506032898048|Well then, what's everyone's thoughts on the new #280charcter  tweets?__NEWLINE____NEWLINE__I personally think only certain accounts should be allowed it e.g. Police, news, informative account etc.__NEWLINE____NEWLINE__Also__NEWLINE__Think__NEWLINE__They__NEWLINE__Should__NEWLINE__Ban__NEWLINE__The__NEWLINE__Ability __NEWLINE__To__NEWLINE__Do__NEWLINE__This...
UKWeatherLive|2018-02-19 13:52:16|0|6|Hahahaa funniest tweet I’ve read for a while!   would love to see you reporting on tv! pic.twitter.com/viMJEAUm0x|Hahahaa funniest tweet I’ve read for a while!   would love to see you reporting on tv! |false|965660321699463168|/UKWeatherLive/status/965660321699463168|Hahahaa funniest tweet I’ve read for a while!   would love to see you reporting on tv! pic.twitter.com/viMJEAUm0x
UKWeatherLive|2017-09-07 02:06:37|4|9|Scenes in Antigua after #Irma  struck. Locals saying that they  pulse imagine being hit full on! pic.twitter.com/G4fPY1K6CT|Scenes in Antigua after #Irma  struck. Locals saying that they  pulse imagine being hit full on! |false|905673641429409792|/UKWeatherLive/status/905673641429409792|Scenes in Antigua after #Irma  struck. Locals saying that they  pulse imagine being hit full on! pic.twitter.com/G4fPY1K6CT
UKWeatherLive|2018-02-14 17:45:40|0|0|My brain is getting a bit clouded now|My brain is getting a bit clouded now|false|963907120910536705|/UKWeatherLive/status/963907120910536705|My brain is getting a bit clouded now
UKWeatherLive|2017-12-09 18:15:10|0|0|I would expect to see a decent accumulation by morning for sure|I would expect to see a decent accumulation by morning for sure|false|939634555761328128|/UKWeatherLive/status/939634555761328128|I would expect to see a decent accumulation by morning for sure
UKWeatherLive|2017-09-12 15:24:34|0|1|Stunning mammatus!!|Stunning mammatus!!|false|907686390233747458|/UKWeatherLive/status/907686390233747458|Stunning mammatus!!
UKWeatherLive|2018-02-17 14:59:06|0|0|The worst bit is when they say “oh my app is telling me it’s going to snow” then shouting to me “did you know it’s going to snow James?” - it’s not even worth me responding |The worst bit is when they say “oh my app is telling me it’s going to snow” then shouting to me “did you know it’s going to snow James?” - it’s not even worth me responding |false|964952363428712448|/UKWeatherLive/status/964952363428712448|The worst bit is when they say “oh my app is telling me it’s going to snow” then shouting to me “did you know it’s going to snow James?” - it’s not even worth me responding
UKWeatherLive|2018-02-23 12:45:07|0|0|Thanks, Mark. Good to get the camera out again|Thanks, Mark. Good to get the camera out again|false|967092974785097728|/UKWeatherLive/status/967092974785097728|Thanks, Mark. Good to get the camera out again
UKWeatherLive|2017-09-01 09:04:59|1|3|Showers in full flow now along the coast of Kent and east anglia. As mentioned earlier, funnel clouds, lightning and hail today  pic.twitter.com/gSdVc6x9qX|Showers in full flow now along the coast of Kent and east anglia. As mentioned earlier, funnel clouds, lightning and hail today  |false|903604600934105089|/UKWeatherLive/status/903604600934105089|Showers in full flow now along the coast of Kent and east anglia. As mentioned earlier, funnel clouds, lightning and hail today  pic.twitter.com/gSdVc6x9qX
UKWeatherLive|2018-02-28 04:47:49|1|6|I think this is one of the only times I’ve seen the Isle of Wight get more snow than the mainland. Light snow and more flurry like though for now pic.twitter.com/S4zKX8K5Js|I think this is one of the only times I’ve seen the Isle of Wight get more snow than the mainland. Light snow and more flurry like though for now |false|968784798796996610|/UKWeatherLive/status/968784798796996610|I think this is one of the only times I’ve seen the Isle of Wight get more snow than the mainland. Light snow and more flurry like though for now pic.twitter.com/S4zKX8K5Js
UKWeatherLive|2018-02-20 12:46:04|0|1|Completely agree lol!! Cold with no snow is boring haha|Completely agree lol!! Cold with no snow is boring haha|false|966006050137788418|/UKWeatherLive/status/966006050137788418|Completely agree lol!! Cold with no snow is boring haha
UKWeatherLive|2018-02-28 05:56:03|5|11|Retford not long ago! #uksnow pic.twitter.com/1vH5XuTgJE|Retford not long ago! #uksnow |false|968801970575298565|/UKWeatherLive/status/968801970575298565|Retford not long ago! #uksnow pic.twitter.com/1vH5XuTgJE
UKWeatherLive|2018-02-19 16:54:02|0|14|# WIGMCI  Go on WIGAN!! Sums up The F.A Cup absolutely brilliant! Almost as brilliant as the Severe Cold Weather expected next week!  pic.twitter.com/VafdEDKsym|# WIGMCI  Go on WIGAN!! Sums up The F.A Cup absolutely brilliant! Almost as brilliant as the Severe Cold Weather expected next week!  |false|965706065945022466|/UKWeatherLive/status/965706065945022466|# WIGMCI  Go on WIGAN!! Sums up The F.A Cup absolutely brilliant! Almost as brilliant as the Severe Cold Weather expected next week!  pic.twitter.com/VafdEDKsym
UKWeatherLive|2018-02-17 14:51:32|0|1|As soon as I learnt that you could track them I was hooked, that’s when my photography kicked in and has been an addiction to chase weather events ever since!|As soon as I learnt that you could track them I was hooked, that’s when my photography kicked in and has been an addiction to chase weather events ever since!|false|964950461144059904|/UKWeatherLive/status/964950461144059904|As soon as I learnt that you could track them I was hooked, that’s when my photography kicked in and has been an addiction to chase weather events ever since!
UKWeatherLive|2017-12-07 11:44:41|2|3|Showers piling in now from the northwest, increasingly turning to snow with accumulations even at lower levels  pic.twitter.com/AdDn5oSAjP|Showers piling in now from the northwest, increasingly turning to snow with accumulations even at lower levels  |false|938811513741152257|/UKWeatherLive/status/938811513741152257|Showers piling in now from the northwest, increasingly turning to snow with accumulations even at lower levels  pic.twitter.com/AdDn5oSAjP
UKWeatherLive|2018-02-26 04:36:40|0|0|Looking good there! Shot in landscape too, must be a professional!!|Looking good there! Shot in landscape too, must be a professional!!|false|968057217135136768|/UKWeatherLive/status/968057217135136768|Looking good there! Shot in landscape too, must be a professional!!
UKWeatherLive|2018-02-26 05:32:51|0|1|I’m at Southampton, equally annoyed! I can see it out at sea, so close but so far...|I’m at Southampton, equally annoyed! I can see it out at sea, so close but so far...|false|968071352631644160|/UKWeatherLive/status/968071352631644160|I’m at Southampton, equally annoyed! I can see it out at sea, so close but so far...
UKWeatherLive|2018-02-27 03:37:54|0|0|Showers are expect to develop further north from Kent to Essex perhaps giving 10cm in places. However, showers are further south than we thought pic.twitter.com/goKFCUkdob|Showers are expect to develop further north from Kent to Essex perhaps giving 10cm in places. However, showers are further south than we thought |false|968404813074530304|/UKWeatherLive/status/968404813074530304|Showers are expect to develop further north from Kent to Essex perhaps giving 10cm in places. However, showers are further south than we thought pic.twitter.com/goKFCUkdob
UKWeatherLive|2018-03-02 06:34:25|5|6|Just to reiterate...please continue to send in your videos to be featured: tweet, or email ukweatherlive@gmail.com Anything showing off the severe weather: Wind/Snow/Freezing Rain/Ice/Drifts/Floods any of it! Many thanks - James https://twitter.com/ukweatherlive/ status/968876342669463554   …|Just to reiterate...please continue to send in your videos to be featured: tweet, or email ukweatherlive@gmail.com Anything showing off the severe weather: Wind/Snow/Freezing Rain/Ice/Drifts/Floods any of it! Many thanks - James  status/968876342669463554   …|false|969536398180175872|/UKWeatherLive/status/969536398180175872|Just to reiterate...please continue to send in your videos to be featured: tweet, or email ukweatherlive@gmail.com Anything showing off the severe weather: Wind/Snow/Freezing Rain/Ice/Drifts/Floods any of it! Many thanks - James https://twitter.com/ukweatherlive/ status/968876342669463554   …
UKWeatherLive|2017-09-07 03:52:15|2|3|We can see wind gusts of around 100-110mph in vulnerable areas around the UK but Imagine 214mph! That's was #Irma  is unleashing! |We can see wind gusts of around 100-110mph in vulnerable areas around the UK but Imagine 214mph! That's was #Irma  is unleashing! |false|905700227348344832|/UKWeatherLive/status/905700227348344832|We can see wind gusts of around 100-110mph in vulnerable areas around the UK but Imagine 214mph! That's was #Irma  is unleashing!
UKWeatherLive|2018-02-20 10:42:23|0|1|Between 5-7 I think|Between 5-7 I think|false|965974923024977920|/UKWeatherLive/status/965974923024977920|Between 5-7 I think
UKWeatherLive|2018-02-20 14:14:59|0|1|Anywhere across England and Wales “especially central and southern England” would be in with a decent chance. Things will change so don’t put you money on this yet! Exciting signs though|Anywhere across England and Wales “especially central and southern England” would be in with a decent chance. Things will change so don’t put you money on this yet! Exciting signs though|false|966028426678362112|/UKWeatherLive/status/966028426678362112|Anywhere across England and Wales “especially central and southern England” would be in with a decent chance. Things will change so don’t put you money on this yet! Exciting signs though
UKWeatherLive|2017-09-10 02:44:29|73|65|# Miami  beach is flooded and the water levels will continue to rise   #HurrcaneIrma  #Irma  #Irmaflorida pic.twitter.com/Yqe2reMDwT|# Miami  beach is flooded and the water levels will continue to rise   #HurrcaneIrma  #Irma  #Irmaflorida |false|906770333650362368|/UKWeatherLive/status/906770333650362368|# Miami  beach is flooded and the water levels will continue to rise   #HurrcaneIrma  #Irma  #Irmaflorida pic.twitter.com/Yqe2reMDwT
UKWeatherLive|2017-09-01 03:59:58|0|2|We are definitely seperate accounts |We are definitely seperate accounts |false|903527841702313984|/UKWeatherLive/status/903527841702313984|We are definitely separate accounts
UKWeatherLive|2018-02-13 15:29:17|0|1|I’m hoping for some more soon! Although being on the south coast I don’t expect much   Last time I venture north i did encounter a winter wonderland pic.twitter.com/StjlNIJ1iH|I’m hoping for some more soon! Although being on the south coast I don’t expect much   Last time I venture north i did encounter a winter wonderland |false|963510407817199618|/UKWeatherLive/status/963510407817199618|I’m hoping for some more soon! Although being on the south coast I don’t expect much   Last time I venture north i did encounter a winter wonderland pic.twitter.com/StjlNIJ1iH
UKWeatherLive|2017-10-24 08:33:31|5|19|Rumours of cold air on the way...nothing unusual for this time of year. Hill snow & frost. Will update you if things become more exciting |Rumours of cold air on the way...nothing unusual for this time of year. Hill snow & frost. Will update you if things become more exciting |false|922803237660643328|/UKWeatherLive/status/922803237660643328|Rumours of cold air on the way...nothing unusual for this time of year. Hill snow & frost. Will update you if things become more exciting
UKWeatherLive|2017-09-11 02:14:31|9|19|Look at this unbelievable photo of the eye of #HurricaneJose  #Hurricane pic.twitter.com/uhUA5YAFM4|Look at this unbelievable photo of the eye of #HurricaneJose  #Hurricane |false|907125183013670912|/UKWeatherLive/status/907125183013670912|Look at this unbelievable photo of the eye of #HurricaneJose  #Hurricane pic.twitter.com/uhUA5YAFM4
UKWeatherLive|2017-09-10 02:53:17|0|0|@ lordcmurphy  Here's one place. If you google it you'll find loads |@ lordcmurphy  Here's one place. If you google it you'll find loads |false|906772550692327424|/UKWeatherLive/status/906772550692327424|@ lordcmurphy  Here's one place. If you google it you'll find loads
UKWeatherLive|2017-11-22 16:19:01|12|14|Torrential rain across the UK this evening! Flash flooding in many places with difficult driving conditions. Winds picking up in the south with heavy thundery showers rushing through overnight. pic.twitter.com/HqEwpoxKsu|Torrential rain across the UK this evening! Flash flooding in many places with difficult driving conditions. Winds picking up in the south with heavy thundery showers rushing through overnight. |false|933444734353379329|/UKWeatherLive/status/933444734353379329|Torrential rain across the UK this evening! Flash flooding in many places with difficult driving conditions. Winds picking up in the south with heavy thundery showers rushing through overnight. pic.twitter.com/HqEwpoxKsu
UKWeatherLive|2017-09-08 14:40:38|65|183|Look at this incredible shelf cloud at Southend Airport taken by @SS9weatherman   pic.twitter.com/10RMAQTMaM|Look at this incredible shelf cloud at Southend Airport taken by @SS9weatherman   |false|906225785111015424|/UKWeatherLive/status/906225785111015424|Look at this incredible shelf cloud at Southend Airport taken by @SS9weatherman   pic.twitter.com/10RMAQTMaM
UKWeatherLive|2017-11-04 11:04:08|0|0|A dedicated bunch they are!|A dedicated bunch they are!|false|926827407251791873|/UKWeatherLive/status/926827407251791873|A dedicated bunch they are!
UKWeatherLive|2018-02-26 05:04:03|6|22|Wow! Look at the stream of #uksnow  in the English Channel. It’s only Monday and we are off to strong start! pic.twitter.com/PvpDeIe1PC|Wow! Look at the stream of #uksnow  in the English Channel. It’s only Monday and we are off to strong start! |false|968064107801989120|/UKWeatherLive/status/968064107801989120|Wow! Look at the stream of #uksnow  in the English Channel. It’s only Monday and we are off to strong start! pic.twitter.com/PvpDeIe1PC
UKWeatherLive|2017-09-07 15:53:39|0|1|Wind staffs got nothing on Irma|Wind staffs got nothing on Irma|false|905881769882341380|/UKWeatherLive/status/905881769882341380|Wind staffs got nothing on Irma
UKWeatherLive|2018-02-26 07:35:48|0|0|Nothing really other than the odd flurry|Nothing really other than the odd flurry|false|968102297136852992|/UKWeatherLive/status/968102297136852992|Nothing really other than the odd flurry
UKWeatherLive|2018-02-14 17:42:20|0|0|Hahaha |Hahaha |false|963906281089241088|/UKWeatherLive/status/963906281089241088|Hahaha
UKWeatherLive|2017-10-21 08:54:45|14|23|Choppy sea at Southsea in #Portsmouth  from #StormBrian pic.twitter.com/aI5CdyrIte|Choppy sea at Southsea in #Portsmouth  from #StormBrian |false|921721416172625920|/UKWeatherLive/status/921721416172625920|Choppy sea at Southsea in #Portsmouth  from #StormBrian pic.twitter.com/aI5CdyrIte
