username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|coord_lat|coord_lon|coord_err
ricky_martin|2017-09-06 19:17:16|2435|7717|. @fema  watching the news, I only hear about budget allocation for Florida regarding #IRMA . Now tell us about Puerto Rico.|. @fema  watching the news, I only hear about budget allocation for Florida regarding #IRMA . Now tell us about Puerto Rico.|false|905570625086939136|/ricky_martin/status/905570625086939136|. @fema  watching the news, I only hear about budget allocation for Florida regarding #IRMA . Now tell us about Puerto Rico.|FL|27.7567667|-81.4639835|210.85168210265104
ricky_martin|2018-02-22 15:03:46|394|1664|You can’t miss my show at the @dubaijazzfest  #Dubai  #bahrain  #abudhabi  #saudiarabia  #Muscat  #Fiebre  @sheerazhasan   https://www. dubaijazzfest.com/tickets   pic.twitter.com/xaorowUnWR|You can’t miss my show at the @dubaijazzfest  #Dubai  #bahrain  #abudhabi  #saudiarabia  #Muscat  #Fiebre  @sheerazhasan    dubaijazzfest.com/tickets   |false|966765479967764481|/ricky_martin/status/966765479967764481|You can’t miss my show at the @dubaijazzfest  #Dubai  #bahrain  #abudhabi  #saudiarabia  #Muscat  #Fiebre  @sheerazhasan   https://www. dubaijazzfest.com/tickets   pic.twitter.com/xaorowUnWR||||
ricky_martin|2018-02-23 00:38:46|716|2879|Mi gente, #Fiebre  ya está disponible en @SpotifyLatino !! http://open.spotify.com/album/4BY9yOR9 weoLcOKsxaqzDD   …|Mi gente, #Fiebre  ya está disponible en @SpotifyLatino !!  weoLcOKsxaqzDD   …|false|966910183866683392|/ricky_martin/status/966910183866683392|My people, #Fiebre is now available at @SpotifyLatino !! http://open.spotify.com/album/4BY9yOR9 weoLcOKsxaqzDD ...||||
ricky_martin|2017-11-01 15:46:49|520|2689|Mi gente, Gracias por ayudarme a reconstruir mi isla   todavía pueden donar  http://facebook.com/RickyMartinOff icialPage/videos/10155773338536081/   …|Mi gente, Gracias por ayudarme a reconstruir mi isla   todavía pueden donar   icialPage/videos/10155773338536081/   …|false|925811385031897088|/ricky_martin/status/925811385031897088|My people, Thanks for helping me rebuild my island can still donate http://facebook.com/RickyMartinOff icialPage / videos / 10155773338536081 / ...||||
ricky_martin|2017-11-21 14:33:43|289|983|We must sign this please. Debemos firmar esto por favor. https://twitter.com/rm_foundation/ status/933053931625775104   …|We must sign this please. Debemos firmar esto por favor.  status/933053931625775104   …|false|933055844878569472|/ricky_martin/status/933055844878569472|We must sign this please. We must sign this, please. https://twitter.com/rm_foundation/ status / 933053931625775104 ...||||
ricky_martin|2017-09-29 16:37:47|882|3075|Thank you so much @TheEllenShow https://twitter.com/theellenshow/s tatus/913491245254590464   …|Thank you so much @TheEllenShow  tatus/913491245254590464   …|false|913865409232646144|/ricky_martin/status/913865409232646144|Thank you so much @TheEllenShow https://twitter.com/theellenshow/s tatus/913491245254590464   …||||
ricky_martin|2018-02-23 18:08:38|571|2314|Mi nuevo video #Fiebre  ya está disponible en @Vevo  @WisinOficial  @yandeloficial   http://smarturl.it/FiebreVideo  |Mi nuevo video #Fiebre  ya está disponible en @Vevo  @WisinOficial  @yandeloficial     |false|967174388243140608|/ricky_martin/status/967174388243140608|My new video #Fiebre is now available at @Vevo @WisinOficial @yandeloficial http://smarturl.it/FiebreVideo||||
ricky_martin|2018-03-21 18:45:12|424|2583|Vegas, Get ready for tonight! #RICKYALLIN  #Fiebre    @ParkTheaterLV pic.twitter.com/gAbN1fWWjZ|Vegas, Get ready for tonight! #RICKYALLIN  #Fiebre    @ParkTheaterLV |false|976590577268592640|/ricky_martin/status/976590577268592640|Vegas, Get ready for tonight! #RICKYALLIN  #Fiebre    @ParkTheaterLV pic.twitter.com/gAbN1fWWjZ||||
ricky_martin|2018-03-24 16:04:20|367|1780|Proud to see these pictures. Kids are the present of our future and we must stand with them. #ENOUGH  #MarchForOurLives https://twitter.com/nytimes/status /977618615531966464   …|Proud to see these pictures. Kids are the present of our future and we must stand with them. #ENOUGH  #MarchForOurLives  /977618615531966464   …|false|977637258244210688|/ricky_martin/status/977637258244210688|Proud to see these pictures. Kids are the present of our future and we must stand with them. #ENOUGH  #MarchForOurLives https://twitter.com/nytimes/status /977618615531966464   …||||
ricky_martin|2017-10-06 15:19:37|2703|11607|For Puerto Ricans around the world @TheEllenShow  is a true friend. THANK YOU! https://twitter.com/theellenshow/s tatus/916377340447354880   …|For Puerto Ricans around the world @TheEllenShow  is a true friend. THANK YOU!  tatus/916377340447354880   …|false|916382453517893632|/ricky_martin/status/916382453517893632|For Puerto Ricans around the world @TheEllenShow  is a true friend. THANK YOU! https://twitter.com/theellenshow/s tatus/916377340447354880   …||||
ricky_martin|2018-03-23 17:34:49|306|1735|Mi gente, la próxima semana podrás ver mi entrevista con @Spotify  en el Playlist “Viva Latino” #ArtistOfTheWeek  #Fiebre __NEWLINE____NEWLINE__ https://open.spotify.com/episode/1ZPv9d vFcPdlEfjOk80GCP?context=spotify%3Auser%3Aspotify%3Aplaylist%3A37i9dQZF1DX10zKzsJ2jva&si=S6ZkGGsDRNONoLixNAQL4w   …|Mi gente, la próxima semana podrás ver mi entrevista con @Spotify  en el Playlist “Viva Latino” #ArtistOfTheWeek  #Fiebre __NEWLINE____NEWLINE__  vFcPdlEfjOk80GCP?context=spotify%3Auser%3Aspotify%3Aplaylist%3A37i9dQZF1DX10zKzsJ2jva&si=S6ZkGGsDRNONoLixNAQL4w   …|false|977297640487604224|/ricky_martin/status/977297640487604224|My people, next week you can see my interview with @Spotify in the Playlist "Viva Latino" #ArtistOfTheWeek #Fiebre __NEWLINE____NEWLINE__ https://open.spotify.com/episode/1ZPv9d vFcPdlEfjOk80GCP? Context = spotify% 3Auser% 3Aspotify% 3Aplaylist% 3A37i9dQZF1DX10zKzsJ2jva & si = S6ZkGGsDRNONoLixNAQL4w ...||||
ricky_martin|2017-09-29 17:47:08|1472|3307|# ALLin4PR   http://youcaring.com/rickymartin   pic.twitter.com/bACqR98hth|# ALLin4PR      |false|913882864823017473|/ricky_martin/status/913882864823017473|# ALLin4PR   http://youcaring.com/rickymartin   pic.twitter.com/bACqR98hth||||
ricky_martin|2017-09-22 04:43:46|4778|12479|My people are in need. Please help me__NEWLINE__ http://youcaring.com/rickymartin   pic.twitter.com/r5WTpJCZnJ|My people are in need. Please help me__NEWLINE__    |false|911149006985801728|/ricky_martin/status/911149006985801728|My people are in need. Please help me__NEWLINE__ http://youcaring.com/rickymartin   pic.twitter.com/r5WTpJCZnJ||||
ricky_martin|2018-01-07 21:15:01|591|6593|Presenting in a minute. Presentando en un minuto. #GoldenGlobes|Presenting in a minute. Presentando en un minuto. #GoldenGlobes|false|950189064191328256|/ricky_martin/status/950189064191328256|Presenting in a minute. Presenting in one minute. #GoldenGlobes||||
ricky_martin|2017-10-26 23:25:52|5388|19227|.@CNCOmusic  estoy tan orgulloso de ustedes que sigan los éxitos! Se merecen todo lo que están viviendo. __NEWLINE__#LatinAMAs|.@CNCOmusic  estoy tan orgulloso de ustedes que sigan los éxitos! Se merecen todo lo que están viviendo. __NEWLINE__#LatinAMAs|false|923752582341955584|/ricky_martin/status/923752582341955584|@ CNCOmusic I am so proud of you that follow the successes! They deserve everything they are living. __NEWLINE __ # LatinAMAs||||
ricky_martin|2017-12-20 10:46:48|367|2282|'The show isn''t over yet! We''re back again at @ParkTheaterLV  __NEWLINE__in 2018. Tickets go on sale Friday, 12/22 at 10am PST #RICKYALLIN pic.twitter.com/aRZgdSu9d3'|'The show isn''t over yet! We''re back again at @ParkTheaterLV  __NEWLINE__in 2018. Tickets go on sale Friday, 12/22 at 10am PST #RICKYALLIN '|false|943507988496764928|/ricky_martin/status/943507988496764928|'The show isn''t over yet! We''re back again at @ParkTheaterLV  __NEWLINE__in 2018. Tickets go on sale Friday, 12/22 at 10am PST #RICKYALLIN pic.twitter.com/aRZgdSu9d3'||||
ricky_martin|2018-02-21 03:21:36|547|2355|# Teaser  #Fiebre  Ft @WisinOficial  & @yandeloficial  OUT FEB 23rd @dubaijazzfest  @sheerazhasan  @MeganPormer  #Music  #Dubai pic.twitter.com/QfSndcOXX1|# Teaser  #Fiebre  Ft @WisinOficial  & @yandeloficial  OUT FEB 23rd @dubaijazzfest  @sheerazhasan  @MeganPormer  #Music  #Dubai |false|966226383738417152|/ricky_martin/status/966226383738417152|# Teaser  #Fiebre  Ft @WisinOficial  & @yandeloficial  OUT FEB 23rd @dubaijazzfest  @sheerazhasan  @MeganPormer  #Music  #Dubai pic.twitter.com/QfSndcOXX1||||
ricky_martin|2017-09-03 06:28:36|352|2724|'Happy Father''s Day #Australia'|'Happy Father''s Day #Australia'|false|904290021338992640|/ricky_martin/status/904290021338992640|'Happy Father''s Day #Australia'||||
ricky_martin|2017-11-17 19:49:05|383|2504|Mi gente, nos vemos el 19 de noviembre en el #Uforia  @iloveklove pic.twitter.com/XihwuQvgUC|Mi gente, nos vemos el 19 de noviembre en el #Uforia  @iloveklove |false|931685657038282752|/ricky_martin/status/931685657038282752|My people, see you on November 19 at #Uforia @iloveklove pic.twitter.com/XihwuQvgUC||||
ricky_martin|2017-09-03 05:42:48|202|1182|# Repost  steveaoki __NEWLINE__・・・__NEWLINE__#aokijump  #816. The Aoki x @ricky_martin  #livinlavidaloca  Jump. The Rock…  https://www. instagram.com/p/BYkwGiMBXWK/  |# Repost  steveaoki __NEWLINE__・・・__NEWLINE__#aokijump  #816. The Aoki x @ricky_martin  #livinlavidaloca  Jump. The Rock…   instagram.com/p/BYkwGiMBXWK/  |false|904278494707888129|/ricky_martin/status/904278494707888129|# Repost  steveaoki __NEWLINE__・・・__NEWLINE__#aokijump  #816. The Aoki x @ricky_martin  #livinlavidaloca  Jump. The Rock…  https://www. instagram.com/p/BYkwGiMBXWK/  ||||
ricky_martin|2018-01-18 12:01:27|524|2780|You’ve seen how The Assassination of Gianni Versace begins, but you could watch the finale with me! ENTER:  http://bit.ly/2Di4JZK   pic.twitter.com/nw8ASR5oQP|You’ve seen how The Assassination of Gianni Versace begins, but you could watch the finale with me! ENTER:     |false|954036021091594241|/ricky_martin/status/954036021091594241|You’ve seen how The Assassination of Gianni Versace begins, but you could watch the finale with me! ENTER:  http://bit.ly/2Di4JZK   pic.twitter.com/nw8ASR5oQP||||
ricky_martin|2017-09-08 16:24:20|619|4366|Gran noche en #FashionFest . Pensando en mi gente por el sismo vivido mucha fuerza México! @liverpoolmexico|Gran noche en #FashionFest . Pensando en mi gente por el sismo vivido mucha fuerza México! @liverpoolmexico|false|906251881911115776|/ricky_martin/status/906251881911115776|Great night at #FashionFest. Thinking about my people because of the earthquake lived a lot of strength Mexico! @liverpoolmexico||||
ricky_martin|2018-01-12 09:56:47|286|1307|# ACSVersace  Premier Dates:  USA: January 17th on @FXNetworks  LATAM: January 18th only on @Canalfx_la  (cont)  http://tl.gd/n_1sqd6jv  |# ACSVersace  Premier Dates:  USA: January 17th on @FXNetworks  LATAM: January 18th only on @Canalfx_la  (cont)    |false|951830323280695296|/ricky_martin/status/951830323280695296|# ACSVersace  Premier Dates:  USA: January 17th on @FXNetworks  LATAM: January 18th only on @Canalfx_la  (cont)  http://tl.gd/n_1sqd6jv  |Networks , LA|||
ricky_martin|2017-12-28 14:07:29|336|1786|Golden Globes: Hugh Grant, Ricky Martin, Isabelle Huppert Among First Group of Presenters  https://www. hollywoodreporter.com/news/golden-gl obes-2018-presenters-hugh-grant-ricky-martin-isabelle-huppert-more-1070541   …  via @thr|Golden Globes: Hugh Grant, Ricky Martin, Isabelle Huppert Among First Group of Presenters   hollywoodreporter.com/news/golden-gl obes-2018-presenters-hugh-grant-ricky-martin-isabelle-huppert-more-1070541   …  |false|946457592406081537|/ricky_martin/status/946457592406081537|Golden Globes: Hugh Grant, Ricky Martin, Isabelle Huppert Among First Group of Presenters  https://www. hollywoodreporter.com/news/golden-gl obes-2018-presenters-hugh-grant-ricky-martin-isabelle-huppert-more-1070541   …  via @thr||||
ricky_martin|2018-02-23 12:00:35|794|3646|Mi gente no te pierdas mi nuevo video que estrena hoy en @Vevo  #Fiebre  #PuertoVallarta pic.twitter.com/QletUunnAz|Mi gente no te pierdas mi nuevo video que estrena hoy en @Vevo  #Fiebre  #PuertoVallarta |false|967081766489133058|/ricky_martin/status/967081766489133058|My people do not miss my new video that opens today @Vevo #Fiebre #PuertoVallarta pic.twitter.com/QletUunnAz||||
ricky_martin|2018-01-25 20:14:03|1008|6438|Nuevo vídeo #FIEBRE  viene YA.  #PuertoVallarta  @PuertoVallarta pic.twitter.com/iZcIEG5jST|Nuevo vídeo #FIEBRE  viene YA.  #PuertoVallarta  @PuertoVallarta |false|956696704861995008|/ricky_martin/status/956696704861995008|New video #FIEBRE comes NOW. #PuertoVallarta @PuertoVallarta pic.twitter.com/iZcIEG5jST||||
ricky_martin|2018-03-12 21:01:26|359|2822|'Ricky Martin''s ''Fiebre'' Performance Rules Top Facebook Live Videos Chart https://www. billboard.com/articles/colum ns/chart-beat/8241095/ricky-martin-fiebre-performance-facebook-live-videos   …'|'Ricky Martin''s ''Fiebre'' Performance Rules Top Facebook Live Videos Chart  billboard.com/articles/colum ns/chart-beat/8241095/ricky-martin-fiebre-performance-facebook-live-videos   …'|false|973363370622517248|/ricky_martin/status/973363370622517248|'Ricky Martin''s ''Fiebre'' Performance Rules Top Facebook Live Videos Chart https://www. billboard.com/articles/colum ns/chart-beat/8241095/ricky-martin-fiebre-performance-facebook-live-videos   …'||||
ricky_martin|2018-02-15 22:11:01|225|1571|Hey sexy gang! One month left! Who’s coming to #Vegas ? Quien viene a #LasVegas ? #RICKYALLIN  @ParkTheaterLV  __NEWLINE__  http://ticketmaster.com/rickymartin  |Hey sexy gang! One month left! Who’s coming to #Vegas ? Quien viene a #LasVegas ? #RICKYALLIN  @ParkTheaterLV  __NEWLINE__    |false|964336283299602432|/ricky_martin/status/964336283299602432|Hey sexy gang! One month left! Who’s coming to #Vegas ? Quien viene a #LasVegas ? #RICKYALLIN  @ParkTheaterLV  __NEWLINE__  http://ticketmaster.com/rickymartin  ||||
ricky_martin|2017-09-21 16:31:24|2314|8537|3.4million people. Together we will rise. #PuertoRico  |3.4million people. Together we will rise. #PuertoRico  |false|910964700006858752|/ricky_martin/status/910964700006858752|3.4million people. Together we will rise. #PuertoRico||||
ricky_martin|2018-03-05 10:10:37|417|2588|20 Million Views! #Fiebre    @WisinOficial  @yandeloficial   http://smarturl.it/FiebreVideo   pic.twitter.com/Zow58C7rFA|20 Million Views! #Fiebre    @WisinOficial  @yandeloficial      |false|970677973815840768|/ricky_martin/status/970677973815840768|20 Million Views! #Fiebre @WisinOficial @yandeloficial http://smarturl.it/FiebreVideo pic.twitter.com/Zow58C7rFA|20 Million Views|||
ricky_martin|2018-02-12 00:49:19|205|1770|Quick stop in #Marrakech !!! So beautiful! #Morocco|Quick stop in #Marrakech !!! So beautiful! #Morocco|false|962926572369047552|/ricky_martin/status/962926572369047552|Quick stop in #Marrakech !!! So beautiful! #Morocco||||
ricky_martin|2018-02-21 12:04:11|214|1104|Ask Alexa to “Enable Today in Music”, then ask “What’s the News?” to hear a sneak peek of my new single “Fiebre”. @amazonmusic|Ask Alexa to “Enable Today in Music”, then ask “What’s the News?” to hear a sneak peek of my new single “Fiebre”. @amazonmusic|false|966357898094923782|/ricky_martin/status/966357898094923782|Ask Alexa to “Enable Today in Music”, then ask “What’s the News?” to hear a sneak peek of my new single “Fiebre”. @amazonmusic||||
ricky_martin|2017-10-15 02:25:49|1493|10844|¡La música sana mi tierra! Que bella noche. #SomosLive  #SomosUnaVoz pic.twitter.com/wDWeIPOT8G|¡La música sana mi tierra! Que bella noche. #SomosLive  #SomosUnaVoz |false|919449211103358976|/ricky_martin/status/919449211103358976|Music heals my land! What a beautiful night #SomosLive #SomosUnaVoz pic.twitter.com/wDWeIPOT8G||||
ricky_martin|2018-01-18 20:17:26|600|4232|America Latina #ACSVersace  comienza YA  por @CanalFX_la . Espero la disfruten|America Latina #ACSVersace  comienza YA  por @CanalFX_la . Espero la disfruten|false|954160838583177216|/ricky_martin/status/954160838583177216|Latin America #ACSVersace begins NOW with @CanalFX_la. I hope you enjoy it||||
ricky_martin|2018-02-25 19:37:01|2258|12226|Yo me la paso cada día pensando en ti...   #Fiebre  Ft. @WisinOficial  @yandeloficial   http://smarturl.it/FiebreVideo   pic.twitter.com/efd5Z6BOUY|Yo me la paso cada día pensando en ti...   #Fiebre  Ft. @WisinOficial  @yandeloficial      |false|967921408364941312|/ricky_martin/status/967921408364941312|I spend it every day thinking of you ... #Ft. Ft. @WisinOficial @yandeloficial http://smarturl.it/FiebreVideo pic.twitter.com/efd5Z6BOUY||||
ricky_martin|2017-09-28 20:28:16|713|2161|Thnk U so much @LeoDiCaprio  @wecaresolar  & @MusicForRelief  U R all amazing. My #PuertoRico  will B 4ever grateful. U R now familia #Allin4PR https://twitter.com/leodicaprio/st atus/913556167166701568   …|Thnk U so much @LeoDiCaprio  @wecaresolar  & @MusicForRelief  U R all amazing. My #PuertoRico  will B 4ever grateful. U R now familia #Allin4PR  atus/913556167166701568   …|false|913561024929792000|/ricky_martin/status/913561024929792000|Thnk U so much @LeoDiCaprio  @wecaresolar  & @MusicForRelief  U R all amazing. My #PuertoRico  will B 4ever grateful. U R now familia #Allin4PR https://twitter.com/leodicaprio/st atus/913556167166701568   …||||
ricky_martin|2018-01-28 14:01:09|563|3156|# PuertoRico  BrAvo  Parejas homosexuales y no casadas podrán adoptar - NOTICEL http://www. noticel.com/ahora/legislat ura/parejas-homosexuales-y-no-casadas-podrn-adoptar/692569751   …|# PuertoRico  BrAvo  Parejas homosexuales y no casadas podrán adoptar - NOTICEL  noticel.com/ahora/legislat ura/parejas-homosexuales-y-no-casadas-podrn-adoptar/692569751   …|false|957690024291573761|/ricky_martin/status/957690024291573761|# PuertoRico BrAvo Gay and unmarried couples can adopt - NOTICEL http: // www. noticel.com/ahora/legislat ura / gay-couples-and-non-married-could-adopt / 692569751 ...||||
ricky_martin|2017-09-04 22:00:46|510|3115|. @VH1   Behind The Vegas Residency Tonight at 10/9c   #RickyMartinSpecial pic.twitter.com/JdE9t4kCBQ|. @VH1   Behind The Vegas Residency Tonight at 10/9c   #RickyMartinSpecial |false|904886994567696387|/ricky_martin/status/904886994567696387|. @VH1   Behind The Vegas Residency Tonight at 10/9c   #RickyMartinSpecial pic.twitter.com/JdE9t4kCBQ||||
