username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|coord_lat|coord_lon|coord_err
ricardorossello|2017-09-05 20:56:46|37|47|¡Sintoniza! https://twitter.com/fortalezapr/st atus/905233130839302144   …|¡Sintoniza!  atus/905233130839302144   …|false|905233276742316032|/ricardorossello/status/905233276742316032|Tune in! https://twitter.com/fortalezapr/st atus / 905233130839302144 ...||||
ricardorossello|2018-03-06 06:24:02|12|23|Ahora en @radioislatv  con @LeninPR  #AgendaDeCambioyTransformación|Ahora en @radioislatv  con @LeninPR  #AgendaDeCambioyTransformación|false|970983339296477184|/ricardorossello/status/970983339296477184|Now in @radioislatv with @LeninPR # AgendaDeCambioyTransformation||||
ricardorossello|2017-10-26 07:20:47|23|40|El #FrentePorPR  no se detiene para atender las prioridades de nuestro pueblo. pic.twitter.com/Xj2WHp74Ay|El #FrentePorPR  no se detiene para atender las prioridades de nuestro pueblo. |false|923509708484378624|/ricardorossello/status/923509708484378624|The #FrentePorPR does not stop to meet the priorities of our people. pic.twitter.com/Xj2WHp74Ay||||
ricardorossello|2017-12-04 14:33:41|26|58|Recibiendo en @fortalezapr  al presidente de la Asociación de Industriales de Puerto Rico, Rodrigo Masses para discutir la situación energética del sector industrial de la Isla tras el paso del Huracán María. Me acompaña el @SecAsuntosPR pic.twitter.com/nNKixMo2tI|Recibiendo en @fortalezapr  al presidente de la Asociación de Industriales de Puerto Rico, Rodrigo Masses para discutir la situación energética del sector industrial de la Isla tras el paso del Huracán María. Me acompaña el @SecAsuntosPR |false|937766880919552000|/ricardorossello/status/937766880919552000|Receiving in @fortalezapr the president of the Association of Industrialists of Puerto Rico, Rodrigo Masses to discuss the energy situation of the industrial sector of the Island after the passage of Hurricane Maria. The @SecAsuntosPR pic.twitter.com/nNKixMo2tI accompanies me||||
ricardorossello|2018-01-28 13:12:29|16|38|Ahora reunido con el @SecHacienda @fortalezapr pic.twitter.com/JQzyBX2QSP|Ahora reunido con el @SecHacienda @fortalezapr |false|957677777523703809|/ricardorossello/status/957677777523703809|Now meeting with @SecHacienda @fortalezapr pic.twitter.com/JQzyBX2QSP||||
ricardorossello|2018-02-03 06:13:40|40|78|.@DeptVivienda  entregó ayer en Toa Baja junto al alcalde Betito Márquez, la primera residencia rehabilitada bajo el programa #TuHogarRenace . @mpadilla2016  @Carmelorios  @GilEnsenat pic.twitter.com/dgfrEpK2Ml|.@DeptVivienda  entregó ayer en Toa Baja junto al alcalde Betito Márquez, la primera residencia rehabilitada bajo el programa #TuHogarRenace . @mpadilla2016  @Carmelorios  @GilEnsenat |false|959746704827473920|/ricardorossello/status/959746704827473920|. @ DeptVivienda delivered yesterday in Toa Baja with Mayor Betito Márquez, the first residence rehabilitated under the #TuHogarRenace program. @ mpadilla2016 @Carmelorios @GilEnsenat pic.twitter.com/dgfrEpK2Ml||||
ricardorossello|2018-01-09 05:46:30|66|103|Iniciamos los cambios mediante la Ley del Nuevo Gobierno para lograr una estructura gubernamental más ágil y eficiente. @SecAsuntosPR pic.twitter.com/V1KUeFTfzW|Iniciamos los cambios mediante la Ley del Nuevo Gobierno para lograr una estructura gubernamental más ágil y eficiente. @SecAsuntosPR |false|950680174173048832|/ricardorossello/status/950680174173048832|We initiate the changes through the New Government Law to achieve a more agile and efficient government structure. @SecAsuntosPR pic.twitter.com/V1KUeFTfzW||||
ricardorossello|2018-02-28 06:16:10|34|57|Orgullosos del trabajo y entrega de nuestros Bomberos de Puerto Rico. @Bomberos_de_PR pic.twitter.com/wbMbcizdSN|Orgullosos del trabajo y entrega de nuestros Bomberos de Puerto Rico. @Bomberos_de_PR |false|968807031368048643|/ricardorossello/status/968807031368048643|Proud of the work and delivery of our Firefighters of Puerto Rico. @Bomberos_de_PR pic.twitter.com/wbMbcizdSN||||
ricardorossello|2018-03-02 15:22:44|40|72|Gracias al @SecretaryCarson  @HUDgov  por extender la moratoria hipotecaria para beneficio de miles de familias puertorriqueñas. pic.twitter.com/WCBingXHIs|Gracias al @SecretaryCarson  @HUDgov  por extender la moratoria hipotecaria para beneficio de miles de familias puertorriqueñas. |false|969669355272331266|/ricardorossello/status/969669355272331266|Thanks to @SecretaryCarson @HUDgov for extending the mortgage moratorium for the benefit of thousands of Puerto Rican families. pic.twitter.com/WCBingXHIs||||
ricardorossello|2017-11-01 12:01:00|71|156|Meeting with @SenatorCarper  discussing the need of additional federal resources to restore electric power in Puerto Rico #PRStrong pic.twitter.com/Hd4VVBl8dF|Meeting with @SenatorCarper  discussing the need of additional federal resources to restore electric power in Puerto Rico #PRStrong |false|925754556247609345|/ricardorossello/status/925754556247609345|Meeting with @SenatorCarper  discussing the need of additional federal resources to restore electric power in Puerto Rico #PRStrong pic.twitter.com/Hd4VVBl8dF||||
ricardorossello|2017-10-08 08:38:29|67|142|El turismo es pieza clave para la reactivación del desarrollo económico. #PRSeLevanta pic.twitter.com/2F7SigLA0B|El turismo es pieza clave para la reactivación del desarrollo económico. #PRSeLevanta |false|917006284351733760|/ricardorossello/status/917006284351733760|Tourism is a key element for the reactivation of economic development. #PRSeLevanta pic.twitter.com/2F7SigLA0B||||
ricardorossello|2018-02-03 13:25:45|111|202|We keep organizing Puerto Ricans throughout the Nation in order to promote equality for the 3.5 million American citizens living in the Island. @NYGovCuomo  @carlosbeltran15  @RepJoseSerrano  @JohnLeguizamo pic.twitter.com/1Jr28MEVyO|We keep organizing Puerto Ricans throughout the Nation in order to promote equality for the 3.5 million American citizens living in the Island. @NYGovCuomo  @carlosbeltran15  @RepJoseSerrano  @JohnLeguizamo |false|959855443219767296|/ricardorossello/status/959855443219767296|We keep organizing Puerto Ricans throughout the Nation in order to promote equality for the 3.5 million American citizens living in the Island. @NYGovCuomo  @carlosbeltran15  @RepJoseSerrano  @JohnLeguizamo pic.twitter.com/1Jr28MEVyO||||
ricardorossello|2017-10-08 09:47:44|45|89|Anunciamos que DACO estará haciendo visitas a comercios para asegurar que se estén cumpliendo las ordenes de precios. pic.twitter.com/UZD2Ic9qy5|Anunciamos que DACO estará haciendo visitas a comercios para asegurar que se estén cumpliendo las ordenes de precios. |false|917023710539927555|/ricardorossello/status/917023710539927555|We announce that DACO will be making visits to stores to ensure that the price orders are being met. pic.twitter.com/UZD2Ic9qy5||||
ricardorossello|2017-10-20 09:15:20|45|77|Nuestros servidores públicos dando la milla extra para levantar a Puerto Rico. #PRSeLevanta https://twitter.com/fortalezapr/st atus/921361820715274240   …|Nuestros servidores públicos dando la milla extra para levantar a Puerto Rico. #PRSeLevanta  atus/921361820715274240   …|false|921364208607989760|/ricardorossello/status/921364208607989760|Our public servants giving the extra mile to lift Puerto Rico. #PRSeLevanta https://twitter.com/fortalezapr/st atus / 921361820715274240 ...||||
ricardorossello|2017-10-23 13:37:30|13|44|http://www. elvocero.com/deportes/puig- y-sharapova-traen-ayuda-y-esperanza/article_835c0a9a-b802-11e7-a917-cfc31c0252d1.html   …| elvocero.com/deportes/puig- y-sharapova-traen-ayuda-y-esperanza/article_835c0a9a-b802-11e7-a917-cfc31c0252d1.html   …|false|922517350930440194|/ricardorossello/status/922517350930440194|http: // www. elvocero.com/deportes/puig- y-sharapova-bring-help-and-hope / article_835c0a9a-b802-11e7-a917-cfc31c0252d1.html ...||||
ricardorossello|2017-12-13 20:12:27|5|31|Felicito a nuestro alcalde de #Guánica  Santos Seda “Papichy” (@seda_santos ) por su cumpleaños. ¡Adelante siempre! ¡Felicidades! pic.twitter.com/57tJfpLqQY|Felicito a nuestro alcalde de #Guánica  Santos Seda “Papichy” (@seda_santos ) por su cumpleaños. ¡Adelante siempre! ¡Felicidades! |false|941113623019220997|/ricardorossello/status/941113623019220997|I congratulate our mayor of # Guánica Santos Silk "Papichy" (@seda_santos) for his birthday. Forward always! Congratulations! pic.twitter.com/57tJfpLqQY||||
ricardorossello|2017-10-09 12:59:09|41|77|He pedido al Congreso de los Estados Unidos  $4.6 billones para comenzar con los trabajos de recuperación en la Isla. pic.twitter.com/qOhPpevdP4|He pedido al Congreso de los Estados Unidos  $4.6 billones para comenzar con los trabajos de recuperación en la Isla. |false|917434267571048448|/ricardorossello/status/917434267571048448|I have asked the Congress of the United States for $ 4.6 billion to begin the recovery work on the Island. Pic.twitter.com/qOhPpevdP4||||
ricardorossello|2018-01-09 13:31:48|61|88|With @Jenniffer2012 , @PRFAA  Director @Mercader1 , and members of the Puerto Rico Statehood Commission, discussing the agenda in Washington DC. @CharlesARodrig2  @luisfortuno51  @ZoriFonalledas  @amigoaguilar pic.twitter.com/9rkVufSUO7|With @Jenniffer2012 , @PRFAA  Director @Mercader1 , and members of the Puerto Rico Statehood Commission, discussing the agenda in Washington DC. @CharlesARodrig2  @luisfortuno51  @ZoriFonalledas  @amigoaguilar |false|950797267312807937|/ricardorossello/status/950797267312807937|With @Jenniffer2012 , @PRFAA  Director @Mercader1 , and members of the Puerto Rico Statehood Commission, discussing the agenda in Washington DC. @CharlesARodrig2  @luisfortuno51  @ZoriFonalledas  @amigoaguilar pic.twitter.com/9rkVufSUO7|WA|47.2868352|-120.2126139|234.2223807882968
ricardorossello|2017-12-21 10:33:44|50|86|With Senator @TedCruz , @Trschatz51  and @Mercader1  talking about the importance of approving a Supplemental Aid Package for Puerto Rico. pic.twitter.com/GfwiQO9LNH|With Senator @TedCruz , @Trschatz51  and @Mercader1  talking about the importance of approving a Supplemental Aid Package for Puerto Rico. |false|943867088137015296|/ricardorossello/status/943867088137015296|With Senator @TedCruz , @Trschatz51  and @Mercader1  talking about the importance of approving a Supplemental Aid Package for Puerto Rico. pic.twitter.com/GfwiQO9LNH||||
ricardorossello|2017-10-08 07:48:54|20|87|Mi más sentido pésame a la familia del exalcalde de Isabela,Carmelo Pérez Rivera,ante su fallecimiento.Mucha fortaleza en este momento.#QEPD|Mi más sentido pésame a la familia del exalcalde de Isabela,Carmelo Pérez Rivera,ante su fallecimiento.Mucha fortaleza en este momento.#QEPD|false|916993805722767362|/ricardorossello/status/916993805722767362|My deepest condolences to the family of the former mayor of Isabela, Carmelo Pérez Rivera, before his death. Many strength at this time. # QEPD||||
ricardorossello|2017-09-11 12:50:00|13|30|¡Ahora en @FoxBusiness  con @TeamCavuto ! Sintoniza|¡Ahora en @FoxBusiness  con @TeamCavuto ! Sintoniza|false|907285105718198274|/ricardorossello/status/907285105718198274|Now at @FoxBusiness with @TeamCavuto! Tune||||
ricardorossello|2017-12-10 16:56:06|20|48|http://www. elvocero.com/actualidad/cre an-oficina-central-de-recuperaci-n-y-reconstrucci-n-de/article_c317bc98-ddc2-11e7-b3b7-972642bde4aa.html   …| elvocero.com/actualidad/cre an-oficina-central-de-recuperaci-n-y-reconstrucci-n-de/article_c317bc98-ddc2-11e7-b3b7-972642bde4aa.html   …|false|939977047790751744|/ricardorossello/status/939977047790751744|http://www. elvocero.com/actualidad/cre an-oficina-central-de-recuperaci-n-y-reconstrucci-n-de/article_c317bc98-ddc2-11e7-b3b7-972642bde4aa.html   …||||
ricardorossello|2017-09-19 17:23:25|86|130|Al momento informamos que contamos con 2,756 refugiados y 105 mascotas. #MariaPR|Al momento informamos que contamos con 2,756 refugiados y 105 mascotas. #MariaPR|false|910253015784927232|/ricardorossello/status/910253015784927232|At the moment we inform that we have 2,756 refugees and 105 pets. #MariaPR||||
ricardorossello|2017-09-09 21:17:51|35|110|Atendimos este llamado como muestra de solidaridad y porque somos el punto más cercano para los esfuerzos de respuesta ante esta emergencia pic.twitter.com/OZ5r8skMdy|Atendimos este llamado como muestra de solidaridad y porque somos el punto más cercano para los esfuerzos de respuesta ante esta emergencia |false|906688134200655872|/ricardorossello/status/906688134200655872|We took this call as a sign of solidarity and because we are the closest point for the response efforts in this emergency pic.twitter.com/OZ5r8skMdy||||
ricardorossello|2018-02-24 19:49:21|59|184|https://www. elnuevodia.com/noticias/polit ica/nota/rosselloabogapormasrespaldoparapuertorico-2401584/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1519512705   …| elnuevodia.com/noticias/polit ica/nota/rosselloabogapormasrespaldoparapuertorico-2401584/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1519512705   …|false|967562122879291392|/ricardorossello/status/967562122879291392|https://www. elnuevodia.com/noticias/polit ica/nota/rosselloabogapormasrespaldoparapuertorico-2401584/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1519512705   …||||
ricardorossello|2017-11-03 07:24:40|59|146|Trabajamos en colaboración con el gobierno federal para garantizar que los puertorriqueños tengan acceso a la salud. pic.twitter.com/eK984i3jo4|Trabajamos en colaboración con el gobierno federal para garantizar que los puertorriqueños tengan acceso a la salud. |false|926409790070411264|/ricardorossello/status/926409790070411264|We work in partnership with the federal government to ensure that Puerto Ricans have access to health. pic.twitter.com/eK984i3jo4||||
ricardorossello|2017-09-06 08:39:16|54|42|A las 9AM Mensaje al Pueblo por todas las emisoras de radio. ¡Sintoniza! #IrmaPR pic.twitter.com/23gGO4oNQr|A las 9AM Mensaje al Pueblo por todas las emisoras de radio. ¡Sintoniza! #IrmaPR |false|905410067297656832|/ricardorossello/status/905410067297656832|At 9AM Message to the People for all radio stations. Tune in! #IrmaPR pic.twitter.com/23gGO4oNQr||||
ricardorossello|2018-03-13 19:19:35|40|226|No me podía ir de #LasMarías  sin un saco de china dulce de #PuertoRico  para mis tres amores @BeatrizRossello  #ClaudiaBeatriz  y #PedroJavier . pic.twitter.com/IPNEyZRnek|No me podía ir de #LasMarías  sin un saco de china dulce de #PuertoRico  para mis tres amores @BeatrizRossello  #ClaudiaBeatriz  y #PedroJavier . |false|973700125611655168|/ricardorossello/status/973700125611655168|I could not leave # LasMarías without a sweet china bag from #PuertoRico for my three loves @BeatrizRossello #ClaudiaBeatriz and #PedroJavier. pic.twitter.com/IPNEyZRnek||||
ricardorossello|2018-03-06 19:40:10|65|112|https://www. elnuevodia.com/noticias/polit ica/nota/lacomisiondeigualdadpideacciondelcongreso-2404373/   …| elnuevodia.com/noticias/polit ica/nota/lacomisiondeigualdadpideacciondelcongreso-2404373/   …|false|971183692008878081|/ricardorossello/status/971183692008878081|https: // www. elnuevodia.com/noticias/polit ica / note / lacomisiondeigualdadpideacciondelcongreso-2404373 / ...||||
ricardorossello|2018-02-20 06:56:19|51|76|En nuestra reunión semanal con los presidentes legislativos para discutir las medidas en agenda en beneficio de nuestra gente. @trschatz51  @JohnnyMndez36  @SecAsuntosPR  @manolomartin51 pic.twitter.com/rjdH07d4xW|En nuestra reunión semanal con los presidentes legislativos para discutir las medidas en agenda en beneficio de nuestra gente. @trschatz51  @JohnnyMndez36  @SecAsuntosPR  @manolomartin51 |false|965918031871389702|/ricardorossello/status/965918031871389702|In our weekly meeting with the legislative presidents to discuss the measures on the agenda for the benefit of our people. @ trschatz51 @ JohnnyMndez36 @SecAsuntosPR @ manolomartin51 pic.twitter.com/rjdH07d4xW||||
ricardorossello|2018-01-16 10:07:15|24|42|Reunido con el presidente del @BDE_PR  Luis Burdiel Agudo y a Lcdo. Rafael Rodríguez Nevares, Asesor Legal General para dialogar sobre los proyectos encaminados en el Banco en beneficio de los pequeños comercios. pic.twitter.com/hjbvie0TCE|Reunido con el presidente del @BDE_PR  Luis Burdiel Agudo y a Lcdo. Rafael Rodríguez Nevares, Asesor Legal General para dialogar sobre los proyectos encaminados en el Banco en beneficio de los pequeños comercios. |false|953282506429788165|/ricardorossello/status/953282506429788165|Meeting with the president of @BDE_PR Luis Burdiel Agudo and Lcdo. Rafael Rodríguez Nevares, General Legal Advisor to discuss the projects forwarded to the Bank for the benefit of small businesses. pic.twitter.com/hjbvie0TCE||||
ricardorossello|2017-09-10 07:46:37|53|119|El trabajo de @DTOP  se traduce a que se han atendido el 93% de las vías que estaban intransitables en un periodo de 72 horas. #PRSeLevanta|El trabajo de @DTOP  se traduce a que se han atendido el 93% de las vías que estaban intransitables en un periodo de 72 horas. #PRSeLevanta|false|906846368278433793|/ricardorossello/status/906846368278433793|The work of @DTOP translates to 93% of the roads that were impassable in a period of 72 hours. #PRSeLevanta||||
ricardorossello|2018-02-14 17:31:27|2|8|¡Gracias Eric! Bendiciones|¡Gracias Eric! Bendiciones|false|963903541235548160|/ricardorossello/status/963903541235548160|Thanks Eric! Blessings||||
ricardorossello|2017-10-16 09:45:20|71|176|Anunciamos que ya un 72% de los clientes de @ACUEDUCTOSPR  cuentan con el servicio de agua potable. pic.twitter.com/Xjnq4YJplJ|Anunciamos que ya un 72% de los clientes de @ACUEDUCTOSPR  cuentan con el servicio de agua potable. |false|919922210042728450|/ricardorossello/status/919922210042728450|We announce that 72% of @ACUEDUCTOSPR clients already have potable water service. pic.twitter.com/Xjnq4YJplJ||||
ricardorossello|2017-12-15 10:42:08|55|112|Junto @BeatrizRossello  recibiendo en @fortalezapr  a nuestro Comité Asesor en Asuntos LGBTT dirigido por la asesora en Bienestar Social @johanne_velez . pic.twitter.com/FsyeUCwvNA|Junto @BeatrizRossello  recibiendo en @fortalezapr  a nuestro Comité Asesor en Asuntos LGBTT dirigido por la asesora en Bienestar Social @johanne_velez . |false|941694872976809984|/ricardorossello/status/941694872976809984|Together @BeatrizRossello receiving in @fortalezapr our Advisory Committee on LGBTT issues led by the Social Welfare advisor @johanne_velez. pic.twitter.com/FsyeUCwvNA||||
ricardorossello|2018-02-05 16:37:06|91|151|Vamos a construir un sistema completo, en el que se atiendan las necesidades educativas de todos, incluyendo nuestros estudiantes de Educación Especial.  #NuevaEducación|Vamos a construir un sistema completo, en el que se atiendan las necesidades educativas de todos, incluyendo nuestros estudiantes de Educación Especial.  #NuevaEducación|false|960628372027166725|/ricardorossello/status/960628372027166725|We will build a complete system, in which the educational needs of everyone, including our Special Education students, will be met. # New Education||||
ricardorossello|2018-01-22 12:33:06|17|36|Dialogando con el comisionado de Seguros, Javier Rivera Ríos sobre el desarrollo de la industria y los retos en este nuevo año. pic.twitter.com/WGMaGkVmVS|Dialogando con el comisionado de Seguros, Javier Rivera Ríos sobre el desarrollo de la industria y los retos en este nuevo año. |false|955493537931517952|/ricardorossello/status/955493537931517952|Talking with the Insurance Commissioner, Javier Rivera Ríos about the development of the industry and the challenges in this new year. pic.twitter.com/WGMaGkVmVS||||
ricardorossello|2017-09-06 18:06:23|88|173|Nous exprimons notre solidarité aux affectés a #SaintMartin  et #SaintBarthélemy  @loutremer @emmanuelmacron|Nous exprimons notre solidarité aux affectés a #SaintMartin  et #SaintBarthélemy  @loutremer @emmanuelmacron|false|905552789199360002|/ricardorossello/status/905552789199360002|We express our solidarity to those assigned to #SaintMartin and # SaintBarthélemy @loutremer @emmanuelmacron||||
ricardorossello|2017-12-12 11:02:00|46|109|While there are daunting challenges in our Island in the aftermath of María, it also gives us the opportunity to reconstruct and redevelop our infrastructure. Our roads and electric grid are only two examples of opportunities for a sustainable reconstruction and redevelopment. pic.twitter.com/mB6uMponNN|While there are daunting challenges in our Island in the aftermath of María, it also gives us the opportunity to reconstruct and redevelop our infrastructure. Our roads and electric grid are only two examples of opportunities for a sustainable reconstruction and redevelopment. |false|940612708176625671|/ricardorossello/status/940612708176625671|While there are daunting challenges in our Island in the aftermath of María, it also gives us the opportunity to reconstruct and redevelop our infrastructure. Our roads and electric grid are only two examples of opportunities for a sustainable reconstruction and redevelopment. pic.twitter.com/mB6uMponNN||||
ricardorossello|2017-11-29 11:26:37|56|124|Continúa el pago de horas extras de nuestros policías. @DSPnoticias  @PRPDNoticias pic.twitter.com/kIYoXF4mie|Continúa el pago de horas extras de nuestros policías. @DSPnoticias  @PRPDNoticias |false|935907863456899077|/ricardorossello/status/935907863456899077|Continues the payment of overtime of our police. @DSPnoticias @PRPDNoticias pic.twitter.com/kIYoXF4mie||||
ricardorossello|2018-02-24 18:41:44|80|250|Felicitando al senador @Carmelorios  quien hoy se convirtió en el primer presidente electo por unanimidad de la @NHCSL . ¡Felicidades! Continuamos trabajando por mayor representación e inclusión de puertorriqueños en la política nacional. pic.twitter.com/kL06ZoJVa4|Felicitando al senador @Carmelorios  quien hoy se convirtió en el primer presidente electo por unanimidad de la @NHCSL . ¡Felicidades! Continuamos trabajando por mayor representación e inclusión de puertorriqueños en la política nacional. |false|967545106671849472|/ricardorossello/status/967545106671849472|Congratulating Senator @ Carmelorios who today became the first unanimously elected president of the @NHCSL. Congratulations! We continue working for greater representation and inclusion of Puerto Ricans in national politics. pic.twitter.com/kL06ZoJVa4||||
ricardorossello|2017-10-12 11:38:34|45|100|http://www. elvocero.com/gobierno/gober nador-reclama-derechos-de-ciudadanos-americanos-en-puerto-rico/article_fdf12da0-af5e-11e7-8984-13d5f2fa0020.html   …| elvocero.com/gobierno/gober nador-reclama-derechos-de-ciudadanos-americanos-en-puerto-rico/article_fdf12da0-af5e-11e7-8984-13d5f2fa0020.html   …|false|918501155063418880|/ricardorossello/status/918501155063418880|http: // www. elvocero.com/gobierno/gober nador-reclaim-derecho-de-ciudadano-americanos-en-puerto-rico / article_fdf12da0-af5e-11e7-8984-13d5f2fa0020.html ...||||
ricardorossello|2017-09-05 21:48:15|43|98|Live on @CNN  with @andersoncooper  in @AC360 . Tune in! #IrmaPR pic.twitter.com/8O6ECa1oTD|Live on @CNN  with @andersoncooper  in @AC360 . Tune in! #IrmaPR |false|905246236013420544|/ricardorossello/status/905246236013420544|Live on @CNN  with @andersoncooper  in @AC360 . Tune in! #IrmaPR pic.twitter.com/8O6ECa1oTD||||
